variant,market_state,ann_return,cagr,arithmetic_ann_return,ann_vol,sharpe,arithmetic_sharpe,sortino,max_drawdown,calmar,var_5,cvar_5,hit_rate,n_weeks,avg_weekly_turnover,annualized_turnover,total_cost,avg_weekly_cost,annualized_cost,avg_turnover,cost_drag,avg_BIL,avg_cash,avg_SPY,avg_offense,avg_defense,avg_equity,max_single_etf_weight
m1_pbi__stacked,calm_trend,0.04047669238584217,0.04047669238584217,0.04263478583547278,0.07670199134548729,0.527713709589674,0.5558497906975289,0.685054262485031,-0.14151674403915215,0.28602051764732417,-0.017895192096641994,-0.02590709097514267,0.559322033898305,295,0.06836372081610702,3.554913482437565,0.02016729764075157,6.836372081610702e-05,0.003554913482437565,0.06836372081610702,0.02016729764075157,,,,,,,
m1_pbi__stacked,neutral_mixed,0.11228847555726595,0.11228847555726595,0.10942591650009097,0.0761879891856653,1.4738343504988176,1.4362620364402445,1.8687392615323506,-0.08626100182449736,1.3017293235907796,-0.015673213987002325,-0.02445964808002605,0.5436105476673428,493,0.06588910032007719,3.426233216644014,0.03241743735747798,6.575545102936709e-05,0.0034192834535270887,0.06588910032007719,0.03241743735747798,,,,,,,
m1_pbi__stacked,recovery_confirmed,0.025296620061159958,0.025296620061159958,0.027719046369310673,0.07468645835535652,0.338704239271853,0.37113885140227243,0.47165652125781576,-0.05397174559702467,0.46870116542153306,-0.015667137605703714,-0.02209750085814312,0.5227272727272727,44,0.09828929408919886,5.111043292638341,0.004324728939924749,9.828929408919884e-05,0.00511104329263834,0.09828929408919886,0.004324728939924749,,,,,,,
m1_pbi__stacked,recovery_fragile,0.06722924137164665,0.06722924137164665,0.06676416035288231,0.058108847110393436,1.156953626079116,1.1489500080090347,1.5122694662290979,-0.03129726228655694,2.148086971828316,-0.012093636924205323,-0.01712115141127595,0.5918367346938775,49,0.11592451546894178,6.028074804384973,0.005680301257978148,0.00011592451546894179,0.006028074804384973,0.11592451546894178,0.005680301257978148,,,,,,,
m1_pbi__stacked,stressed_panic,0.036196802431487596,0.036196802431487596,0.038343819082066195,0.07451988222817442,0.48573348949553674,0.5145448159010804,0.5386030174582291,-0.12126952595589158,0.29848226210312045,-0.010781196360579831,-0.02314103572238417,0.5764192139737991,229,0.054981906138209975,2.859059119186919,0.012590856505650089,5.498190613820999e-05,0.0028590591191869196,0.054981906138209975,0.012590856505650089,,,,,,,
m2_knn__replace,calm_trend,0.04085344661675938,0.04085344661675938,0.043218624399328616,0.07953194561969792,0.5136734213961073,0.5434121353699729,0.6657982552963649,-0.14022933307252872,0.2913331021522392,-0.017852719111211408,-0.02700594112146378,0.5559322033898305,295,0.06601533135982414,3.432797230710855,0.01947452275114812,6.601533135982414e-05,0.0034327972307108554,0.06601533135982414,0.01947452275114812,,,,,,,
m2_knn__replace,neutral_mixed,0.11258707363366449,0.11258707363366449,0.10974532415807445,0.07683412418542905,1.4653264396162102,1.4283409269196399,1.8457983861165925,-0.09032338308758614,1.2464886697666024,-0.01570150631884988,-0.02470408576956463,0.5415821501014199,493,0.059650295853636515,3.1018153843890985,0.02934794555998916,5.952930133872041e-05,0.0030955236696134612,0.059650295853636515,0.02934794555998916,,,,,,,
m2_knn__replace,recovery_confirmed,0.025974538377045553,0.025974538377045553,0.02838656767452674,0.07477852394959043,0.34735291638753746,0.37960855838318824,0.4893799971712094,-0.05375773556100272,0.48317768793609994,-0.015687917361746753,-0.022044646857856464,0.5227272727272727,44,0.08683295400268704,4.515313608139726,0.0038206499761182294,8.683295400268703e-05,0.004515313608139725,0.08683295400268704,0.0038206499761182294,,,,,,,
m2_knn__replace,recovery_fragile,0.06682127124876813,0.06682127124876813,0.0664037920835559,0.058503151837907476,1.142182414956161,1.1350464034405947,1.4983435873053712,-0.032098383488860405,2.0817643752046937,-0.012140469898512892,-0.017155462607503513,0.5918367346938775,49,0.10291766523282155,5.35171859210672,0.005042965596408256,0.00010291766523282155,0.0053517185921067205,0.10291766523282155,0.005042965596408256,,,,,,,
m2_knn__replace,stressed_panic,0.03578945467373451,0.03578945467373451,0.03794747242886884,0.07448181951918363,0.4805126258296702,0.5094863776669022,0.5339206179194828,-0.12162360270052242,0.29426405631035285,-0.01054902253093513,-0.02312036116883853,0.5720524017467249,229,0.05151002051166143,2.6785210666063946,0.011795794697170469,5.1510020511661434e-05,0.0026785210666063946,0.05151002051166143,0.011795794697170469,,,,,,,
m2_knn__stacked,calm_trend,0.04055246013456015,0.04055246013456015,0.042709197156533485,0.07672216971847862,0.5285624778777998,0.5566734792987343,0.6864536016956531,-0.14240920131368762,0.28476011213091795,-0.01799456851565262,-0.025904050600633905,0.559322033898305,295,0.06883358428926856,3.579346383041965,0.020305907365334226,6.883358428926856e-05,0.003579346383041965,0.06883358428926856,0.020305907365334226,,,,,,,
m2_knn__stacked,neutral_mixed,0.11277160093862393,0.11277160093862393,0.10987199969145225,0.07633345536804734,1.4773548556774667,1.4393688738665946,1.877409894107695,-0.0854157729341507,1.3202667032652455,-0.015682455196301237,-0.024462900051663312,0.5436105476673428,493,0.0663139457830895,3.4483251807206536,0.03262646132528003,6.617943473687632e-05,0.0034413306063175685,0.0663139457830895,0.03262646132528003,,,,,,,
m2_knn__stacked,recovery_confirmed,0.025566460539377056,0.025566460539377056,0.027990327671397853,0.07479905424338235,0.34180192247068397,0.37420697299624245,0.47775120342738486,-0.05393199543544169,0.4740499648298925,-0.015761579161046514,-0.022046554858837632,0.5227272727272727,44,0.09902699582843617,5.149403783078681,0.004357187816451192,9.902699582843617e-05,0.005149403783078681,0.09902699582843617,0.004357187816451192,,,,,,,
m2_knn__stacked,recovery_fragile,0.06730455013849301,0.06730455013849301,0.06684185420566269,0.05823271465946319,1.1557858934119876,1.1478402577751106,1.5123127898970656,-0.03124982287736,2.1537578117684015,-0.01215186844374958,-0.017149395812393147,0.5918367346938775,49,0.11581478382808014,6.022368759060167,0.005674924407575926,0.00011581478382808012,0.0060223687590601665,0.11581478382808014,0.005674924407575926,,,,,,,
m2_knn__stacked,stressed_panic,0.035684734713917754,0.035684734713917754,0.037845984070110215,0.07447718439677187,0.47913646310539726,0.5081554086213631,0.5323004928224748,-0.12163963596770455,0.2933643662283903,-0.010556262882435852,-0.023123795472672806,0.5720524017467249,229,0.053461719718557975,2.7800094253650145,0.012242733815549776,5.3461719718557973e-05,0.0027800094253650144,0.053461719718557975,0.012242733815549776,,,,,,,
m2_ridge__replace,calm_trend,0.0408811840540122,0.0408811840540122,0.04323051622666946,0.07934675540770207,0.5152218744667652,0.544830295889744,0.6674517810732759,-0.13890529742160396,0.2943097550119348,-0.017858983409906524,-0.02695323396845791,0.5559322033898305,295,0.06555529357756992,3.408875266033636,0.01933881160538313,6.555529357756993e-05,0.0034088752660336365,0.06555529357756992,0.01933881160538313,,,,,,,
m2_ridge__replace,neutral_mixed,0.11194905868976157,0.11194905868976157,0.10915953824809341,0.07668905988319558,1.4597787332413539,1.423404308441821,1.8359575555196204,-0.09062187522872811,1.235342552857177,-0.015756991964418075,-0.024687546905756464,0.5415821501014199,493,0.05966839586810433,3.1027565851414254,0.029356850767107333,5.9547364639162944e-05,0.003096462961236473,0.05966839586810433,0.029356850767107333,,,,,,,
m2_ridge__replace,recovery_confirmed,0.02671340973863301,0.02671340973863301,0.02909503930662204,0.07461988301727321,0.3579931870497481,0.3899100096402864,0.5049084813245197,-0.05315624654960127,0.5025450717952054,-0.015499022831871007,-0.021935828397465384,0.5227272727272727,44,0.08693178059734924,4.520452591062161,0.0038249983462833666,8.693178059734924e-05,0.0045204525910621605,0.08693178059734924,0.0038249983462833666,,,,,,,
m2_ridge__replace,recovery_fragile,0.06656194796122561,0.06656194796122561,0.06615837833779854,0.058467573003807394,1.1384421234124276,1.1315396712890806,1.4913717212431352,-0.03214751642653102,2.070516026124267,-0.01214817640489874,-0.017169612512549448,0.5918367346938775,49,0.10277967458760284,5.344543078555348,0.005036204054792538,0.00010277967458760282,0.0053445430785553465,0.10277967458760284,0.005036204054792538,,,,,,,
m2_ridge__replace,stressed_panic,0.035787659470960964,0.035787659470960964,0.03794571827697581,0.07448157123681691,0.48049012496222426,0.5094645245375664,0.5339016824259292,-0.12162171479673722,0.2942538635536575,-0.01054902253093513,-0.02312003365090011,0.5720524017467249,229,0.051543754201911915,2.6802752184994194,0.01180351971223783,5.154375420191192e-05,0.0026802752184994197,0.051543754201911915,0.01180351971223783,,,,,,,
m3_kmeans__replace,calm_trend,0.04082883818372718,0.04082883818372718,0.0431948983766264,0.07953111142735954,0.5133693903048063,0.5431195113635354,0.6655327921523432,-0.13967947301560935,0.29230378166707793,-0.01788699473136923,-0.027021333872134345,0.5559322033898305,295,0.06544974362237008,3.403386668363244,0.019307674368599176,6.544974362237009e-05,0.0034033866683632445,0.06544974362237008,0.019307674368599176,,,,,,,
m3_kmeans__replace,neutral_mixed,0.11235292914123085,0.11235292914123085,0.10953952751041796,0.07689870636855058,1.4610509649246852,1.4244651527092083,1.8376636532297397,-0.09128709632075582,1.2307646279651172,-0.015700387777690387,-0.024749557278907767,0.5415821501014199,493,0.05979154201305098,3.109160184678651,0.029417438670421084,5.967026099476893e-05,0.0031028535717279844,0.05979154201305098,0.029417438670421084,,,,,,,
m3_kmeans__replace,recovery_confirmed,0.02480719802384712,0.02480719802384712,0.027270605057725803,0.07508893879046352,0.3303708698437179,0.3631773933285263,0.46383287928364075,-0.05500110969090477,0.45103086398181075,-0.01586880326132467,-0.022169420460866018,0.5227272727272727,44,0.08690910444046147,4.519273430903997,0.0038240005953803047,8.690910444046146e-05,0.004519273430903996,0.08690910444046147,0.0038240005953803047,,,,,,,
m3_kmeans__replace,recovery_fragile,0.06712490901379264,0.06712490901379264,0.0666796511102962,0.058346317052389664,1.15045665956123,1.1428253654883471,1.5136135887335922,-0.03187295529922962,2.106014593990758,-0.012109059233732532,-0.017042028961033642,0.5918367346938775,49,0.10258696315898241,5.3345220842670855,0.005026761194790138,0.00010258696315898242,0.005334522084267086,0.10258696315898241,0.005026761194790138,,,,,,,
m3_kmeans__replace,stressed_panic,0.03578009377120628,0.03578009377120628,0.03793849181475743,0.07448265874513457,0.4803815327489708,0.5093600638582962,0.533776062371334,-0.12162357816962233,0.29418714947940083,-0.01054902253093513,-0.023120427072015618,0.5720524017467249,229,0.05168272462918843,2.6875016807177983,0.011835343940084151,5.168272462918843e-05,0.0026875016807177982,0.05168272462918843,0.011835343940084151,,,,,,,
