cik10,company_name,recent_cagr,cagr_change
0001653482,GITLAB INC.,0.9885828033168238,-0.14075207763507658
0001107843,"QUALYS, INC.",0.9939686052835874,-0.13536627566831294
0001393052,VEEVA SYSTEMS INC,0.9955814819342217,-0.1337533990176787
0001713683,"ZSCALER, INC.",0.998593460401074,-0.13074142055082638
0001373715,"SERVICENOW, INC.",1.0006641604817879,-0.12867072047011252
0001773383,"DYNATRACE, INC.",1.0056571447810971,-0.12367773617080324
0001327567,PALO ALTO NETWORKS INC,1.0078192596923543,-0.12151562125954607
0001044777,ONESPAN INC.,1.009285732864896,-0.12004914808700429
0000851310,HARMONIC INC.,1.009698531311018,-0.11963634964088232
0001124804,VERADIGM INC.,1.0125641992440637,-0.11677068170783667
0001792849,"HIGHPEAK ENERGY, INC.",1.0142603309900124,-0.11507454996188793
0001493761,TURTLE BEACH CORP,1.0176091266450769,-0.11172575430682352
0001855747,"BLEND LABS, INC.",1.0220331745190783,-0.10730170643282211
0001361113,VARONIS SYSTEMS INC,1.0268292697152357,-0.10250561123666468
0000033213,EQT CORP,1.0651430801738577,-0.06419180077804265
0000874499,GULFPORT ENERGY CORP,1.0698515644298578,-0.05948331652204253
0001070412,CNX RESOURCES CORP,1.0711078006673351,-0.05822708028456525
0001013462,ANSYS INC,1.0725969940140394,-0.05673788693786097
0001108524,"SALESFORCE, INC.",1.0734037157376792,-0.055931165214221146
0001528129,"VITAL ENERGY, INC.",1.0780905886820342,-0.051244292269866154
0001104485,"NORTHERN OIL & GAS, INC.",1.1153774946654291,-0.013957386286471252
0001031308,BENTLEY SYSTEMS INC,1.1216954191648676,-0.007639461787032786
0001013857,PEGASYSTEMS INC,1.125916832968871,-0.0034180479830294708
0001621434,"BLACK STONE MINERALS, L.P.",1.1293348809518982,-2.220446049250313e-15
0001459417,"2U, INC.",1.1293348809518986,-1.7763568394002505e-15
0001834494,"MERIDIANLINK, INC.",1.129334880951899,-1.3322676295501878e-15
0001657788,"KIMBELL ROYALTY PARTNERS, LP",1.129334880951899,-1.3322676295501878e-15
0001171486,NATURAL RESOURCE PARTNERS LP,1.1293348809519,-4.440892098500626e-16
0001585521,"ZOOM COMMUNICATIONS, INC.",1.1293348809519,-4.440892098500626e-16
0001475115,"EVENTBRITE, INC.",1.1293348809519,-4.440892098500626e-16
0001615165,"VERITONE, INC.",1.1293348809519,-4.440892098500626e-16
0001114995,IMPINJ INC,1.1293348809519004,0.0
0001650372,ATLASSIAN CORP,1.1293348809519004,0.0
0001520006,MATADOR RESOURCES CO,1.1293348809519004,0.0
0001658566,PERMIAN RESOURCES CORP,1.1293348809519008,4.440892098500626e-16
0001679268,"MAMMOTH ENERGY SERVICES, INC.",1.1293348809519008,4.440892098500626e-16
0001724965,TALOS ENERGY INC.,1.1293348809519008,4.440892098500626e-16
0001819974,"SKYWATER TECHNOLOGY, INC",1.1293348809519008,4.440892098500626e-16
0001314727,SONOS INC,1.1293348809519008,4.440892098500626e-16
0000785786,PLEXUS CORP,1.1293348809519013,8.881784197001252e-16
0001861795,DEFINITIVE HEALTHCARE CORP.,1.1411028833853414,0.011768002433441005
0000917273,RAMBUS INC,1.1418301263275117,0.012495245375611308
