date,forward_sessions,rank_ic,assets
2015-09-28,2,0.6923076923076923,13
2015-09-29,2,0.46373626373626375,14
2015-09-30,2,0.34965034965034963,12
2015-10-01,2,0.3131868131868132,13
2015-10-02,2,-0.23076923076923078,12
2015-10-05,2,-0.4405594405594406,12
2015-10-06,2,0.7412587412587412,12
2015-10-07,2,0.3356643356643357,12
2015-10-08,2,0.3146853146853147,12
2015-10-09,2,-0.8531468531468531,12
2015-10-12,2,-0.6223776223776224,12
2015-10-13,2,0.8531468531468531,12
2015-10-14,2,0.7252747252747253,13
2015-10-15,2,-0.7857142857142857,13
2015-10-16,2,-0.34615384615384615,13
2015-10-19,2,-0.3230769230769231,14
2015-10-20,2,0.43956043956043955,13
2015-10-21,2,0.8021978021978022,13
2015-10-22,2,-0.04395604395604396,13
2015-10-23,2,0.02197802197802198,13
2015-10-26,2,-0.34065934065934067,13
2015-10-27,2,-0.016483516483516484,13
2015-10-28,2,-0.6758241758241759,13
2015-10-29,2,0.07692307692307693,12
2015-10-30,2,0.7417582417582418,13
2015-11-02,2,0.11188811188811189,12
2015-11-03,2,0.5824175824175825,13
2015-11-04,2,-0.15384615384615385,13
2015-11-05,2,0.29120879120879123,13
2015-11-06,2,0.15384615384615385,13
2015-11-09,2,0.04395604395604396,13
2015-11-10,2,-0.1813186813186813,13
2015-11-11,2,-0.7307692307692307,13
2015-11-12,2,0.038461538461538464,13
2015-11-13,2,0.6098901098901099,13
2015-11-16,2,-0.2571428571428571,14
2015-11-17,2,0.5956043956043956,14
2015-11-18,2,0.4021978021978022,14
2015-11-19,2,0.10781084631673665,14
2015-11-20,2,-0.4175824175824176,13
2015-11-23,2,-0.21978021978021978,13
2015-11-24,2,0.1043956043956044,13
2015-11-25,2,0.15384615384615385,13
2015-11-27,2,0.18681318681318682,13
2015-11-30,2,-0.6978021978021978,13
2015-12-01,2,-0.13186813186813187,13
2015-12-02,2,0.41208791208791207,13
2015-12-03,2,0.3076923076923077,13
2015-12-04,2,0.09340659340659341,13
2015-12-07,2,0.3516483516483517,13
2015-12-08,2,-0.2087912087912088,13
2015-12-09,2,-0.2857142857142857,13
2015-12-10,2,0.10329670329670329,14
2015-12-11,2,0.6263736263736264,14
2015-12-14,2,-0.05934065934065934,14
2015-12-15,2,-0.14725274725274726,14
2015-12-16,2,0.2517482517482518,12
2015-12-17,2,-0.5560439560439561,14
2015-12-18,2,0.6993006993006993,12
2015-12-21,2,-0.17482517482517482,12
2015-12-22,2,-0.13286713286713286,12
2015-12-23,2,0.15384615384615385,12
2015-12-24,2,0.5524475524475524,12
2015-12-28,2,0.25874125874125875,12
2015-12-29,2,-0.25874125874125875,12
2015-12-30,2,-0.7412587412587412,12
2015-12-31,2,-0.4195804195804196,12
2016-01-04,2,-0.20279720279720279,12
2016-01-05,2,-0.6483516483516484,14
2016-01-06,2,-0.8901098901098901,14
2016-01-07,2,-0.22637362637362637,14
2016-01-08,2,0.3010989010989011,14
2016-01-11,2,-0.17362637362637362,14
2016-01-12,2,-0.22637362637362637,14
2016-01-13,2,-0.3010989010989011,14
2016-01-14,2,0.11208791208791209,14
2016-01-15,2,-0.046153846153846156,14
2016-01-19,2,-0.11441151037694501,14
2016-01-20,2,-0.16043956043956045,14
2016-01-21,2,0.11208791208791209,14
2016-01-22,2,-0.13406593406593406,14
2016-01-25,2,0.31868131868131866,14
2016-01-26,2,0.16043956043956045,14
2016-01-27,2,0.7054945054945055,14
2016-01-28,2,0.5956043956043956,14
2016-01-29,2,-0.22197802197802197,14
2016-02-01,2,-0.5472527472527473,14
2016-02-02,2,0.23516483516483516,14
2016-02-03,2,-0.17362637362637362,14
2016-02-04,2,-0.4197802197802198,14
2016-02-05,2,-0.5208791208791209,14
2016-02-08,2,-0.48131868131868133,14
2016-02-09,2,0.3010989010989011,14
2016-02-10,2,-0.054945054945054944,14
2016-02-11,2,0.47692307692307695,14
2016-02-12,2,0.07252747252747253,14
2016-02-16,2,0.4989010989010989,14
2016-02-17,2,0.15604395604395604,14
2016-02-18,2,0.5560439560439561,14
2016-02-19,2,-0.2967032967032967,14
2016-02-22,2,-0.0945054945054945,14
2016-02-23,2,0.6087912087912087,14
2016-02-24,2,-0.6131868131868132,14
2016-02-25,2,0.06373626373626373,14
2016-02-26,2,0.47692307692307695,14
2016-02-29,2,0.832967032967033,14
2016-03-01,2,0.35384615384615387,14
2016-03-02,2,-0.006593406593406593,14
2016-03-03,2,-0.15604395604395604,14
2016-03-04,2,-0.7450549450549451,14
2016-03-07,2,-0.4945054945054945,14
2016-03-08,2,-0.07692307692307693,14
2016-03-09,2,0.08131868131868132,14
2016-03-10,2,0.5868131868131868,14
2016-03-11,2,-0.5736263736263736,14
2016-03-14,2,0.12527472527472527,14
2016-03-15,2,0.5296703296703297,14
2016-03-16,2,0.21978021978021978,13
2016-03-17,2,-0.03296703296703297,14
2016-03-18,2,0.5164835164835165,13
2016-03-21,2,-0.6098901098901099,13
2016-03-22,2,0.04395604395604396,13
2016-03-23,2,0.23626373626373626,13
2016-03-24,2,0.13986013986013987,12
2016-03-28,2,0.4340659340659341,13
2016-03-29,2,-0.16783216783216784,12
2016-03-30,2,-0.46853146853146854,12
2016-03-31,2,-0.5034965034965035,12
2016-04-01,2,-0.4755244755244755,12
2016-04-04,2,-0.4010989010989011,13
2016-04-05,2,-0.46153846153846156,13
2016-04-06,2,0.4230769230769231,13
2016-04-07,2,0.4725274725274725,13
2016-04-08,2,0.27472527472527475,13
2016-04-11,2,0.7582417582417582,13
2016-04-12,2,-0.06813186813186813,14
2016-04-13,2,-0.578021978021978,14
2016-04-14,2,-0.1912087912087912,14
2016-04-15,2,0.6,14
2016-04-18,2,0.5868131868131868,14
2016-04-19,2,-0.08571428571428572,14
2016-04-20,2,0.10329670329670329,14
2016-04-21,2,-0.01978021978021978,14
2016-04-22,2,0.12527472527472527,14
2016-04-25,2,0.6395604395604395,14
2016-04-26,2,-0.643956043956044,14
2016-04-27,2,-0.367032967032967,14
2016-04-28,2,0.1912087912087912,14
2016-04-29,2,-0.23076923076923078,14
2016-05-02,2,-0.14285714285714285,14
2016-05-03,2,-0.7406593406593407,14
2016-05-04,2,0.11648351648351649,14
2016-05-05,2,0.23516483516483516,14
2016-05-06,2,-0.2967032967032967,14
2016-05-09,2,0.44175824175824174,14
2016-05-10,2,0.07252747252747253,14
2016-05-11,2,-0.45494505494505494,14
2016-05-12,2,-0.1824175824175824,14
2016-05-13,2,0.23076923076923078,14
2016-05-16,2,-0.3010989010989011,14
2016-05-17,2,-0.07252747252747253,14
2016-05-18,2,-0.5824175824175825,14
2016-05-19,2,0.02857142857142857,14
2016-05-20,2,-0.42857142857142855,14
2016-05-23,2,0.4945054945054945,14
2016-05-24,2,0.08571428571428572,14
2016-05-25,2,0.05934065934065934,14
2016-05-26,2,-0.07252747252747253,14
2016-05-27,2,0.16923076923076924,14
2016-05-31,2,0.16923076923076924,14
2016-06-01,2,-0.06813186813186813,14
2016-06-02,2,0.4461538461538462,14
2016-06-03,2,0.22637362637362637,14
2016-06-06,2,0.11648351648351649,14
2016-06-07,2,-0.38461538461538464,14
2016-06-08,2,-0.38461538461538464,14
2016-06-09,2,-0.26153846153846155,14
2016-06-10,2,-0.45494505494505494,14
2016-06-13,2,-0.07252747252747253,14
2016-06-14,2,0.33186813186813185,14
2016-06-15,2,0.1824175824175824,14
2016-06-16,2,0.45054945054945056,13
2016-06-17,2,0.42417582417582417,14
2016-06-20,2,0.27472527472527475,13
2016-06-21,2,-0.1043956043956044,13
2016-06-22,2,-0.46153846153846156,13
2016-06-23,2,0.35714285714285715,13
2016-06-24,2,-0.33516483516483514,13
2016-06-27,2,0.5274725274725275,13
2016-06-28,2,0.09340659340659341,13
2016-06-29,2,0.3626373626373626,13
2016-06-30,2,-0.5104895104895105,12
2016-07-01,2,-0.6043956043956044,13
2016-07-05,2,-0.2857142857142857,13
2016-07-06,2,-0.08241758241758242,13
2016-07-07,2,0.554945054945055,13
2016-07-08,2,0.7912087912087912,13
2016-07-11,2,0.26373626373626374,13
2016-07-12,2,0.18681318681318682,13
2016-07-13,2,0.532967032967033,13
2016-07-14,2,-0.054945054945054944,13
2016-07-15,2,0.01098901098901099,13
2016-07-18,2,0.005494505494505495,13
2016-07-19,2,0.38461538461538464,14
2016-07-20,2,0.09010989010989011,14
2016-07-21,2,0.016483516483516484,13
2016-07-22,2,0.2571428571428571,14
2016-07-25,2,0.3901098901098901,13
2016-07-26,2,0.17032967032967034,13
2016-07-27,2,0.07692307692307693,13
2016-07-28,2,0.03296703296703297,13
2016-07-29,2,0.25824175824175827,13
2016-08-01,2,-0.07692307692307693,13
2016-08-02,2,-0.45604395604395603,13
2016-08-03,2,-0.2087912087912088,13
2016-08-04,2,-0.17032967032967034,13
2016-08-05,2,0.13736263736263737,13
2016-08-08,2,-0.14285714285714285,14
2016-08-09,2,0.1956043956043956,14
2016-08-10,2,0.1956043956043956,14
2016-08-11,2,-0.12087912087912088,14
2016-08-12,2,0.046153846153846156,14
2016-08-15,2,0.42857142857142855,14
2016-08-16,2,-0.14285714285714285,14
2016-08-17,2,0.38461538461538464,14
2016-08-18,2,0.3098901098901099,14
2016-08-19,2,-0.024175824175824177,14
2016-08-22,2,-0.35824175824175825,14
2016-08-23,2,0.1824175824175824,14
2016-08-24,2,0.18681318681318682,14
2016-08-25,2,-0.45054945054945056,14
2016-08-26,2,-0.2,14
2016-08-29,2,-0.47692307692307695,14
2016-08-30,2,0.1956043956043956,14
2016-08-31,2,0.10329670329670329,14
2016-09-01,2,0.22197802197802197,14
2016-09-02,2,0.6351648351648351,14
2016-09-06,2,0.2967032967032967,14
2016-09-07,2,0.13406593406593406,14
2016-09-08,2,-0.6967032967032967,14
2016-09-09,2,-0.43736263736263736,14
2016-09-12,2,0.06813186813186813,14
2016-09-13,2,0.4593406593406593,14
2016-09-14,2,0.17802197802197803,14
2016-09-15,2,0.18681318681318682,14
2016-09-16,2,0.3901098901098901,13
2016-09-19,2,0.7142857142857143,14
2016-09-20,2,0.8241758241758241,13
2016-09-21,2,-0.7197802197802198,13
2016-09-22,2,-0.6153846153846154,13
2016-09-23,2,-0.07142857142857142,13
2016-09-26,2,0.6373626373626373,13
2016-09-27,2,-0.36813186813186816,13
2016-09-28,2,-0.36813186813186816,13
2016-09-29,2,0.5054945054945055,13
2016-09-30,2,0.1043956043956044,13
2016-10-03,2,0.09340659340659341,13
2016-10-04,2,0.06373626373626373,14
2016-10-05,2,-0.12087912087912088,14
2016-10-06,2,-0.4857142857142857,14
2016-10-07,2,-0.07692307692307693,14
2016-10-10,2,-0.6175824175824176,14
2016-10-11,2,-0.4901098901098901,14
2016-10-12,2,0.015384615384615385,14
2016-10-13,2,-0.2835164835164835,14
2016-10-14,2,0.6307692307692307,14
2016-10-17,2,0.7626373626373626,14
2016-10-18,2,0.33186813186813185,14
2016-10-19,2,-0.23516483516483516,14
2016-10-20,2,-0.18681318681318682,14
2016-10-21,2,-0.23956043956043957,14
2016-10-24,2,-0.2703296703296703,14
2016-10-25,2,-0.432967032967033,14
2016-10-26,2,-0.4153846153846154,14
2016-10-27,2,0.2835164835164835,14
2016-10-28,2,0.015384615384615385,14
2016-10-31,2,-0.2923076923076923,14
2016-11-01,2,-0.38461538461538464,14
2016-11-02,2,-0.03296703296703297,14
2016-11-03,2,0.789010989010989,14
2016-11-04,2,0.7142857142857143,14
2016-11-07,2,-0.18681318681318682,14
2016-11-08,2,-0.432967032967033,14
2016-11-09,2,-0.3230769230769231,14
2016-11-10,2,-0.1956043956043956,14
2016-11-11,2,0.33186813186813185,14
2016-11-14,2,0.4989010989010989,14
2016-11-15,2,-0.2923076923076923,14
2016-11-16,2,0.1956043956043956,14
2016-11-17,2,0.24835164835164836,14
2016-11-18,2,0.13406593406593406,14
2016-11-21,2,0.26593406593406593,14
2016-11-22,2,0.16923076923076924,14
2016-11-23,2,0.4461538461538462,14
2016-11-25,2,0.41098901098901097,14
2016-11-28,2,0.4945054945054945,14
2016-11-29,2,-0.1912087912087912,14
2016-11-30,2,-0.37142857142857144,14
2016-12-01,2,0.48131868131868133,14
2016-12-02,2,-0.03296703296703297,14
2016-12-05,2,-0.0945054945054945,14
2016-12-06,2,-0.12527472527472527,14
2016-12-07,2,-0.17802197802197803,14
2016-12-08,2,-0.02857142857142857,14
2016-12-09,2,-0.3274725274725275,14
2016-12-12,2,-0.1824175824175824,14
2016-12-13,2,-0.21318681318681318,14
2016-12-14,2,0.15604395604395604,14
2016-12-15,2,-0.05054945054945055,14
2016-12-16,2,0.42857142857142855,14
2016-12-19,2,-0.15604395604395604,14
2016-12-20,2,-0.7450549450549451,14
2016-12-21,2,-0.432967032967033,14
2016-12-22,2,0.6175824175824176,14
2016-12-23,2,0.367032967032967,14
2016-12-27,2,-0.44004427068055774,14
2016-12-28,2,-0.2835164835164835,14
2016-12-29,2,0.06373626373626373,14
2016-12-30,2,0.5692307692307692,14
2017-01-03,2,0.22637362637362637,14
2017-01-04,2,0.5472527472527473,14
2017-01-05,2,-0.16483516483516483,14
2017-01-06,2,0.3054945054945055,14
2017-01-09,2,0.35384615384615387,14
2017-01-10,2,0.45494505494505494,14
2017-01-11,2,0.2,14
2017-01-12,2,0.2043956043956044,14
2017-01-13,2,-0.054945054945054944,14
2017-01-17,2,0.14725274725274726,14
2017-01-18,2,0.01978021978021978,14
2017-01-19,2,-0.03736263736263736,14
2017-01-20,2,0.2879120879120879,14
2017-01-23,2,-0.21318681318681318,14
2017-01-24,2,-0.7054945054945055,14
2017-01-25,2,-0.4857142857142857,14
2017-01-26,2,-0.8153846153846154,14
2017-01-27,2,-0.2087912087912088,14
2017-01-30,2,0.18681318681318682,14
2017-01-31,2,0.15604395604395604,14
2017-02-01,2,0.5824175824175825,14
2017-02-02,2,0.5076923076923077,14
2017-02-03,2,0.389010989010989,14
2017-02-06,2,-0.31868131868131866,14
2017-02-07,2,0.3934065934065934,14
2017-02-08,2,-0.041758241758241756,14
2017-02-09,2,-0.367032967032967,14
2017-02-10,2,-0.06373626373626373,14
2017-02-13,2,0.015384615384615385,14
2017-02-14,2,-0.21428571428571427,13
2017-02-15,2,-0.11208791208791209,14
2017-02-16,2,-0.3006993006993007,12
2017-02-17,2,-0.5054945054945055,13
2017-02-21,2,-0.16083916083916083,12
2017-02-22,2,0.0,12
2017-02-23,2,-0.32867132867132864,12
2017-02-24,2,-0.3146853146853147,12
2017-02-27,2,-0.6153846153846154,12
2017-02-28,2,0.06993006993006994,12
2017-03-01,2,-0.3986013986013986,12
2017-03-02,2,0.26573426573426573,12
2017-03-03,2,0.054945054945054944,13
2017-03-06,2,-0.554945054945055,13
2017-03-07,2,-0.0989010989010989,14
2017-03-08,2,-0.14285714285714285,14
2017-03-09,2,-0.3362637362637363,14
2017-03-10,2,0.3010989010989011,14
2017-03-13,2,0.5989010989010989,13
2017-03-14,2,0.5252747252747253,14
2017-03-15,2,-0.2032967032967033,13
2017-03-16,2,0.3241758241758242,13
2017-03-17,2,-0.2857142857142857,13
2017-03-20,2,-0.3021978021978022,13
2017-03-21,2,0.5054945054945055,13
2017-03-22,2,-0.005494505494505495,13
2017-03-23,2,-0.08241758241758242,13
2017-03-24,2,0.04945054945054945,13
2017-03-27,2,-0.2967032967032967,13
2017-03-28,2,0.15384615384615385,13
2017-03-29,2,0.34065934065934067,14
2017-03-30,2,0.31868131868131866,14
2017-03-31,2,0.33186813186813185,14
2017-04-03,2,0.06373626373626373,14
2017-04-04,2,0.389010989010989,14
2017-04-05,2,0.34065934065934067,13
2017-04-06,2,-0.11648351648351649,14
2017-04-07,2,0.1978021978021978,13
2017-04-10,2,-0.5604395604395604,13
2017-04-11,2,0.3791208791208791,13
2017-04-12,2,0.3131868131868132,13
2017-04-13,2,0.4835164835164835,13
2017-04-17,2,0.3131868131868132,13
2017-04-18,2,0.47802197802197804,13
2017-04-19,2,0.19230769230769232,13
2017-04-20,2,-0.14835164835164835,13
2017-04-21,2,-0.5824175824175825,13
2017-04-24,2,0.07692307692307693,14
2017-04-25,2,0.367032967032967,14
2017-04-26,2,-0.5164835164835165,14
2017-04-27,2,-0.37142857142857144,14
2017-04-28,2,0.37142857142857144,14
2017-05-01,2,0.06813186813186813,14
2017-05-02,2,-0.16483516483516483,14
2017-05-03,2,-0.14285714285714285,13
2017-05-04,2,0.0945054945054945,14
2017-05-05,2,-0.4010989010989011,13
2017-05-08,2,-0.016483516483516484,13
2017-05-09,2,0.16483516483516483,13
2017-05-10,2,0.4405594405594406,12
2017-05-11,2,0.15384615384615385,12
2017-05-12,2,0.16783216783216784,12
2017-05-15,2,0.2937062937062937,12
2017-05-16,2,0.23076923076923078,12
2017-05-17,2,0.5104895104895105,12
2017-05-18,2,0.42657342657342656,12
2017-05-19,2,0.6428571428571429,13
2017-05-22,2,-0.2857142857142857,13
2017-05-23,2,-0.06593406593406594,13
2017-05-24,2,-0.04395604395604396,13
2017-05-25,2,-0.36813186813186816,13
2017-05-26,2,-0.06593406593406594,13
2017-05-30,2,0.2703296703296703,14
2017-05-31,2,-0.07252747252747253,14
2017-06-01,2,-0.42417582417582417,14
2017-06-02,2,0.12967032967032968,14
2017-06-05,2,0.06380641924868087,14
2017-06-06,2,0.6703296703296703,14
2017-06-07,2,-0.15604395604395604,14
2017-06-08,2,-0.3362637362637363,14
2017-06-09,2,-0.29120879120879123,13
2017-06-12,2,-0.4065934065934066,14
2017-06-13,2,-0.5934065934065934,13
2017-06-14,2,-0.038461538461538464,13
2017-06-15,2,-0.3791208791208791,13
2017-06-16,2,-0.3021978021978022,13
2017-06-19,2,-0.1978021978021978,13
2017-06-20,2,0.14835164835164835,13
2017-06-21,2,0.25274725274725274,13
2017-06-22,2,0.13186813186813187,13
2017-06-23,2,0.04945054945054945,13
2017-06-26,2,-0.03296703296703297,13
2017-06-27,2,-0.16483516483516483,14
2017-06-28,2,-0.2835164835164835,14
2017-06-29,2,0.2967032967032967,14
2017-06-30,2,-0.024175824175824177,14
2017-07-03,2,0.46813186813186813,14
2017-07-05,2,-0.02857142857142857,14
2017-07-06,2,0.389010989010989,14
2017-07-07,2,0.34505494505494505,14
2017-07-10,2,0.22197802197802197,14
2017-07-11,2,0.015384615384615385,14
2017-07-12,2,0.2087912087912088,14
2017-07-13,2,0.5076923076923077,14
2017-07-14,2,0.15164835164835164,14
2017-07-17,2,0.6879120879120879,14
2017-07-18,2,0.2879120879120879,14
2017-07-19,2,-0.06813186813186813,14
2017-07-20,2,-0.08131868131868132,14
2017-07-21,2,0.26593406593406593,14
2017-07-24,2,0.11208791208791209,14
2017-07-25,2,0.06373626373626373,14
2017-07-26,2,-0.4461538461538462,14
2017-07-27,2,-0.3758241758241758,14
2017-07-28,2,-0.5208791208791209,14
2017-07-31,2,-0.16483516483516483,14
2017-08-01,2,-0.01098901098901099,14
2017-08-02,2,-0.08571428571428572,14
2017-08-03,2,0.5428571428571428,14
2017-08-04,2,0.4989010989010989,14
2017-08-07,2,-0.06813186813186813,14
2017-08-08,2,-0.46813186813186813,14
2017-08-09,2,0.2571428571428571,14
2017-08-10,2,0.2923076923076923,14
2017-08-11,2,0.10329670329670329,14
2017-08-14,2,-0.08131868131868132,14
2017-08-15,2,-0.38461538461538464,14
2017-08-16,2,-0.11208791208791209,14
2017-08-17,2,-0.3054945054945055,14
2017-08-18,2,0.3934065934065934,14
2017-08-21,2,0.2967032967032967,14
2017-08-22,2,0.6263736263736264,14
2017-08-23,2,0.07692307692307693,14
2017-08-24,2,-0.13406593406593406,14
2017-08-25,2,-0.002197802197802198,14
2017-08-28,2,-0.1824175824175824,14
2017-08-29,2,0.26153846153846155,14
2017-08-30,2,0.7230769230769231,14
2017-08-31,2,-0.002197802197802198,14
2017-09-01,2,-0.08131868131868132,14
2017-09-05,2,0.15164835164835164,14
2017-09-06,2,-0.16923076923076924,14
2017-09-07,2,-0.15604395604395604,14
2017-09-08,2,0.5692307692307692,14
2017-09-11,2,0.015384615384615385,14
2017-09-12,2,0.16043956043956045,14
2017-09-13,2,0.27472527472527475,14
2017-09-14,2,0.3626373626373626,14
2017-09-15,2,-0.4857142857142857,14
2017-09-18,2,-0.34505494505494505,14
2017-09-19,2,0.26593406593406593,14
2017-09-20,2,-0.5164835164835165,14
2017-09-21,2,0.34945054945054943,14
2017-09-22,2,-0.01978021978021978,14
2017-09-25,2,0.08131868131868132,14
2017-09-26,2,-0.12527472527472527,14
2017-09-27,2,-0.1824175824175824,14
2017-09-28,2,-0.3054945054945055,14
2017-09-29,2,-0.3978021978021978,14
2017-10-02,2,0.09010989010989011,14
2017-10-03,2,0.38461538461538464,14
2017-10-04,2,0.15164835164835164,14
2017-10-05,2,-0.08131868131868132,14
2017-10-06,2,-0.0945054945054945,14
2017-10-09,2,0.4945054945054945,14
2017-10-10,2,0.26373626373626374,13
2017-10-11,2,0.2835164835164835,14
2017-10-12,2,0.21428571428571427,13
2017-10-13,2,-0.6373626373626373,13
2017-10-16,2,-0.45054945054945056,13
2017-10-17,2,0.17056412284302613,13
2017-10-18,2,0.07692307692307693,13
2017-10-19,2,-0.3241758241758242,13
2017-10-20,2,-0.29120879120879123,13
2017-10-23,2,0.521978021978022,13
2017-10-24,2,-0.3131868131868132,13
2017-10-25,2,0.37362637362637363,13
2017-10-26,2,0.4857142857142857,14
2017-10-27,2,-0.3010989010989011,14
2017-10-30,2,0.2879120879120879,14
2017-10-31,2,0.0945054945054945,14
2017-11-01,2,-0.006593406593406593,14
2017-11-02,2,0.7098901098901099,14
2017-11-03,2,0.512087912087912,14
2017-11-06,2,-0.015384615384615385,14
2017-11-07,2,0.46373626373626375,14
2017-11-08,2,-0.03296703296703297,14
2017-11-09,2,0.046153846153846156,14
2017-11-10,2,0.0945054945054945,14
2017-11-13,2,-0.11208791208791209,14
2017-11-14,2,-0.13406593406593406,14
2017-11-15,2,0.38461538461538464,14
2017-11-16,2,0.27472527472527475,14
2017-11-17,2,0.7670329670329671,14
2017-11-20,2,0.47692307692307695,14
2017-11-21,2,-0.006593406593406593,14
2017-11-22,2,0.32967032967032966,13
2017-11-24,2,-0.0945054945054945,14
2017-11-27,2,-0.15384615384615385,13
2017-11-28,2,-0.6223776223776224,12
2017-11-29,2,0.01098901098901099,13
2017-11-30,2,-0.5104895104895105,12
2017-12-01,2,-0.13986013986013987,12
2017-12-04,2,-0.34965034965034963,12
2017-12-05,2,0.4825174825174825,12
2017-12-06,2,-0.32867132867132864,12
2017-12-07,2,-0.03496503496503497,12
2017-12-08,2,-0.3776223776223776,12
2017-12-11,2,0.38461538461538464,13
2017-12-12,2,-0.3516483516483517,13
2017-12-13,2,0.3076923076923077,12
2017-12-14,2,0.6879120879120879,14
2017-12-15,2,0.19230769230769232,13
2017-12-18,2,0.32967032967032966,13
2017-12-19,2,0.03296703296703297,13
2017-12-20,2,0.42857142857142855,13
2017-12-21,2,-0.04945054945054945,13
2017-12-22,2,0.35714285714285715,13
2017-12-26,2,0.7692307692307693,13
2017-12-27,2,-0.13186813186813187,13
2017-12-28,2,0.24725274725274726,13
2017-12-29,2,0.23076923076923078,13
2018-01-02,2,-0.4461538461538462,14
2018-01-03,2,-0.5384615384615384,14
2018-01-04,2,0.26153846153846155,14
2018-01-05,2,-0.5340659340659341,14
2018-01-08,2,-0.5208791208791209,14
2018-01-09,2,0.041758241758241756,14
2018-01-10,2,0.08131868131868132,14
2018-01-11,2,-0.2175824175824176,14
2018-01-12,2,0.3054945054945055,14
2018-01-16,2,0.2087912087912088,14
2018-01-17,2,0.015384615384615385,14
2018-01-18,2,0.10329670329670329,14
2018-01-19,2,0.14285714285714285,14
2018-01-22,2,0.17362637362637362,14
2018-01-23,2,-0.4021978021978022,14
2018-01-24,2,0.34945054945054943,14
2018-01-25,2,0.25274725274725274,14
2018-01-26,2,-0.01978021978021978,14
2018-01-29,2,-0.26153846153846155,14
2018-01-30,2,0.01098901098901099,14
2018-01-31,2,-0.4197802197802198,14
2018-02-01,2,-0.26593406593406593,14
2018-02-02,2,-0.5296703296703297,14
2018-02-05,2,0.47692307692307695,14
2018-02-06,2,-0.1824175824175824,14
2018-02-07,2,-0.4021978021978022,14
2018-02-08,2,0.8813186813186813,14
2018-02-09,2,0.16923076923076924,14
2018-02-12,2,0.5604395604395604,14
2018-02-13,2,0.6351648351648351,14
2018-02-14,2,0.2571428571428571,14
2018-02-15,2,0.12967032967032968,14
2018-02-16,2,0.12527472527472527,14
2018-02-20,2,-0.024175824175824177,14
2018-02-21,2,0.6,14
2018-02-22,2,0.8857142857142857,14
2018-02-23,2,0.06813186813186813,14
2018-02-26,2,0.08571428571428572,14
2018-02-27,2,-0.6791208791208792,14
2018-02-28,2,-0.14285714285714285,14
2018-03-01,2,0.4857142857142857,14
2018-03-02,2,0.041758241758241756,14
2018-03-05,2,0.27912087912087913,14
2018-03-06,2,0.3626373626373626,14
2018-03-07,2,0.02857142857142857,14
2018-03-08,2,0.8065934065934066,14
2018-03-09,2,0.2087912087912088,14
2018-03-12,2,-0.4725274725274725,14
2018-03-13,2,-0.17362637362637362,14
2018-03-14,2,0.03296703296703297,14
2018-03-15,2,-0.4153846153846154,14
2018-03-16,2,-0.43736263736263736,14
2018-03-19,2,-0.23076923076923078,14
2018-03-20,2,-0.07692307692307693,14
2018-03-21,2,-0.8461538461538461,14
2018-03-22,2,0.25274725274725274,14
2018-03-23,2,0.5164835164835165,14
2018-03-26,2,-0.43736263736263736,14
2018-03-27,2,0.3098901098901099,14
2018-03-28,2,-0.05934065934065934,14
2018-03-29,2,-0.42417582417582417,14
2018-04-02,2,0.5956043956043956,14
2018-04-03,2,0.06813186813186813,14
2018-04-04,2,-0.3934065934065934,14
2018-04-05,2,-0.5824175824175825,14
2018-04-06,2,0.6087912087912087,14
2018-04-09,2,0.5472527472527473,14
2018-04-10,2,0.054945054945054944,14
2018-04-11,2,0.5428571428571428,14
2018-04-12,2,0.432967032967033,14
2018-04-13,2,0.24835164835164836,14
2018-04-16,2,0.7934065934065934,14
2018-04-17,2,-0.23956043956043957,14
2018-04-18,2,-0.6835164835164835,14
2018-04-19,2,-0.35384615384615387,14
2018-04-20,2,-0.46373626373626375,14
2018-04-23,2,-0.34065934065934067,14
2018-04-24,2,0.621978021978022,14
2018-04-25,2,0.6,14
2018-04-26,2,-0.002197802197802198,14
2018-04-27,2,0.01978021978021978,14
2018-04-30,2,0.16483516483516483,14
2018-05-01,2,0.37142857142857144,14
2018-05-02,2,0.21318681318681318,14
2018-05-03,2,0.0945054945054945,14
2018-05-04,2,0.11208791208791209,14
2018-05-07,2,0.4021978021978022,14
2018-05-08,2,0.42857142857142855,13
2018-05-09,2,0.01098901098901099,14
2018-05-10,2,-0.24725274725274726,13
2018-05-11,2,-0.34065934065934067,13
2018-05-14,2,-0.07142857142857142,13
2018-05-15,2,-0.08241758241758242,13
2018-05-16,2,-0.5164835164835165,13
2018-05-17,2,0.17582417582417584,13
2018-05-18,2,0.2032967032967033,13
2018-05-21,2,0.32167832167832167,12
2018-05-22,2,-0.23076923076923078,13
2018-05-23,2,0.6363636363636364,12
2018-05-24,2,0.13286713286713286,12
2018-05-25,2,0.48951048951048953,12
2018-05-29,2,0.5384615384615384,12
2018-05-30,2,0.26573426573426573,12
2018-05-31,2,0.36363636363636365,12
2018-06-01,2,-0.6783216783216783,12
2018-06-04,2,-0.2937062937062937,12
2018-06-05,2,-0.2692307692307692,13
2018-06-06,2,0.016483516483516484,13
2018-06-07,2,0.4989010989010989,14
2018-06-08,2,-0.17362637362637362,14
2018-06-11,2,-0.2879120879120879,14
2018-06-12,2,-0.7054945054945055,14
2018-06-13,2,0.2043956043956044,14
2018-06-14,2,-0.5604395604395604,14
2018-06-15,2,0.22197802197802197,14
