variant,Date,gross_return,net_return,turnover,cost,wealth,drawdown
exact_ggg,2005-11-04,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-11-11,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-11-18,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-11-25,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-12-02,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-12-09,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-12-16,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-12-23,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2005-12-30,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-01-06,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-01-13,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-01-20,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-01-27,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-02-03,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-02-10,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-02-17,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-02-24,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-03-03,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-03-10,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-03-17,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-03-24,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-03-31,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-04-07,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-04-14,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-04-21,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-04-28,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-05-05,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-05-12,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-05-19,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-05-26,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-06-02,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-06-09,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-06-16,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-06-23,0.0,0.0,0.0,0.0,1.0,0.0
exact_ggg,2006-06-30,0.005633810761298228,0.004833810761298228,0.8,0.0008,1.0048338107612982,0.0
exact_ggg,2006-07-07,0.0035521884185307005,0.0035521884185307005,0.0,0.0,1.0084031697864326,0.0
exact_ggg,2006-07-14,-0.01268822999320017,-0.01268822999320017,0.0,0.0,0.9956083184423102,-0.012688229993200184
exact_ggg,2006-07-21,0.022989160592696258,0.022989160592696258,0.0,0.0,1.0184965179624048,0.0
exact_ggg,2006-07-28,0.008301010364093198,0.008068089491015808,0.23292087307738993,0.00023292087307738994,1.0267138390156136,0.0
exact_ggg,2006-08-04,-0.01638270202704399,-0.016388248579520204,0.005546552476212049,5.546552476212049e-06,1.0098877974017924,-0.016388248579520148
exact_ggg,2006-08-11,0.005585042745105892,0.005581692864333232,0.0033498807726599494,3.3498807726599497e-06,1.0155246809143272,-0.010898029885342053
exact_ggg,2006-08-18,0.0018223666333145837,0.001797268864898902,0.0250977684156817,2.50977684156817e-05,1.017349851804871,-0.009120347710244836
exact_ggg,2006-08-25,0.009042772745236521,0.008972074958083338,0.07069778715318209,7.069778715318209e-05,1.026477590933859,-0.00023010119546174046
exact_ggg,2006-09-01,-0.010605126844044122,-0.010624539274103216,0.019412430059094703,1.9412430059094703e-05,1.0155717394549955,-0.010852195750376659
exact_ggg,2006-09-08,-0.010844014102603798,-0.010860546387070402,0.016532284466604485,1.6532284466604484e-05,1.0045420754692467,-0.02159488136209864
exact_ggg,2006-09-15,0.003007790547586561,0.0029648940165126997,0.0428965310738611,4.28965310738611e-05,1.0075204362581407,-0.018694013880123705
exact_ggg,2006-09-22,0.010530444738748833,0.010507079797084722,0.023364941664111023,2.3364941664111025e-05,1.0181065338790987,-0.008383353578605202
exact_ggg,2006-09-29,-0.0023393019932390047,-0.0024634524772757602,0.1241504840367553,0.0001241504840367553,1.0155984768160835,-0.010826154062739901
exact_ggg,2006-10-06,0.013670856486036685,0.013642574216335662,0.028282269701023398,2.8282269701023397e-05,1.0294538544100444,0.0
exact_ggg,2006-10-13,0.002615052831672877,0.0025831969152254257,0.03185591644745128,3.1855916447451285e-05,1.0321131364311233,0.0
exact_ggg,2006-10-20,0.007051194189038851,0.006976545384731166,0.07464880430768481,7.46488043076848e-05,1.0393137205696124,0.0
exact_ggg,2006-10-27,-0.00040332291432928504,-0.0005662499592105224,0.16292704488123744,0.00016292704488123745,1.0387252092177328,-0.0005662499592106185
exact_ggg,2006-11-03,0.009544559579997381,0.0095251426508339,0.019416929163482404,1.9416929163482403e-05,1.0486192150105489,0.0
exact_ggg,2006-11-10,0.005285664496785793,0.00525192303981783,0.03374145696796256,3.374145696796256e-05,1.0541264824258585,0.0
exact_ggg,2006-11-17,0.023895920297251932,0.023840432297035686,0.055488000216247155,5.5488000216247154e-05,1.0792573134626444,0.0
exact_ggg,2006-11-24,0.004079046230719335,0.0038392553484133504,0.2397908823059848,0.00023979088230598482,1.0834008578756702,0.0
exact_ggg,2006-12-01,0.0032348793641645895,0.003196275924932002,0.038603439232587536,3.860343923258754e-05,1.0868637059547488,0.0
exact_ggg,2006-12-08,0.001262125196066926,0.0011887643672085974,0.07336082885832844,7.336082885832844e-05,1.0881557308004002,0.0
exact_ggg,2006-12-15,-0.006224254900107908,-0.00628545263031723,0.061197730209322676,6.119773020932267e-05,1.081316179500046,-0.006285452630317212
exact_ggg,2006-12-22,0.012877833518497707,0.012808682989545787,0.0691505289519192,6.91505289519192e-05,1.095166415654729,0.0
exact_ggg,2006-12-29,-0.022156996870502814,-0.022386539482989905,0.22954261248709215,0.00022954261248709216,1.0706494294502298,-0.022386539482989964
exact_ggg,2007-01-05,0.022554823040613632,0.02247923165798238,0.07559138263125462,7.559138263125462e-05,1.094716805999328,-0.00041054003206641987
exact_ggg,2007-01-12,0.01126447237106667,0.011212936905756667,0.05153546531000256,5.1535465310002565e-05,1.10699179647467,0.0
exact_ggg,2007-01-19,0.005503916977487451,0.005476869854239555,0.027047123247896543,2.7047123247896542e-05,1.1130546464736726,0.0
exact_ggg,2007-01-26,0.01618302812152716,0.015995372049285982,0.18765607224117475,0.00018765607224117476,1.1308583696552055,0.0
exact_ggg,2007-02-02,0.003273675377792276,0.003259102547377232,0.014572830415044133,1.4572830415044132e-05,1.1345439530484716,0.0
exact_ggg,2007-02-09,0.012742098667228726,0.012693242521487548,0.048856145741177553,4.885614574117756e-05,1.148944994595803,0.0
exact_ggg,2007-02-16,-0.001208530962989323,-0.0012835091125568065,0.07497814956748353,7.497814956748353e-05,1.1474703132254127,-0.0012835091125568132
exact_ggg,2007-02-23,-0.03767645672343216,-0.037866072689963795,0.189615966531638,0.000189615966531638,1.1040201189352437,-0.03910098035316634
exact_ggg,2007-03-02,0.011557407499004111,0.011527761840012765,0.029645658991346253,2.9645658991346255e-05,1.1167469999329116,-0.028023965302376053
exact_ggg,2007-03-09,-0.009047948891057776,-0.009055174138242384,0.007225247184606702,7.2252471846067025e-06,1.1066346613801592,-0.03682537755476145
exact_ggg,2007-03-16,0.025726987944517065,0.02566042036311978,0.0665675813972838,6.65675813972838e-05,1.1350313719795728,-0.012109911859727429
exact_ggg,2007-03-23,-0.004782507546684768,-0.004823402621601845,0.04089507491707686,4.089507491707686e-05,1.1295566586843662,-0.01687490350071774
exact_ggg,2007-03-30,0.011156720147690978,0.010985387945030647,0.1713322026603317,0.0001713322026603317,1.1419652767859063,-0.0060748929171775545
exact_ggg,2007-04-06,0.002126557788093007,0.0019872359143302517,0.13932187376275532,0.00013932187376275532,1.1442346311968534,-0.00409972924822799
exact_ggg,2007-04-13,0.011988927425619243,0.011862538251489713,0.12638917412952871,0.00012638917412952872,1.1578081582781052,0.0
exact_ggg,2007-04-20,-0.0027907880059244313,-0.0028739770749715557,0.08318906904712435,8.318906904712435e-05,1.154480644173999,-0.002873977074971501
exact_ggg,2007-04-27,0.003610211481086282,0.0034654958826432184,0.1447155984430633,0.00014471559844306332,1.1584814920929754,0.0
exact_ggg,2007-05-04,-0.0009582916816481775,-0.000985508582176505,0.027216900528327554,2.7216900528327555e-05,1.1573397986402252,-0.0009855085821763865
exact_ggg,2007-05-11,-0.014713323489528392,-0.014754228774080202,0.04090528455180981,4.090528455180981e-05,1.1402641424817395,-0.015725196937176333
exact_ggg,2007-05-18,0.00042229387019387764,0.00037399710868123306,0.0482967615126446,4.82967615126446e-05,1.1406905979741604,-0.015357081006683093
exact_ggg,2007-05-25,0.018746157414178496,0.018628685398584373,0.11747201559412218,0.00011747201559412219,1.1619401642609442,0.0
exact_ggg,2007-06-01,-0.02080793281987181,-0.02086197405178645,0.05404123191463715,5.404123191463715e-05,1.1376997987044037,-0.02086197405178658
exact_ggg,2007-06-08,0.008724683458154112,0.008714994427004194,0.009689031149918152,9.689031149918152e-06,1.1476148461097164,-0.012328791612379986
exact_ggg,2007-06-15,-0.008967910010632242,-0.008977879743361224,0.009969732728981266,9.969732728981267e-06,1.1373116980296474,-0.021195984947264268
exact_ggg,2007-06-22,0.005875298353395643,0.005849997519815136,0.025300833580506357,2.5300833580506357e-05,1.1439649686423776,-0.015469983886820637
exact_ggg,2007-06-29,0.013486191302354154,0.013265079537135646,0.22111176521850734,0.00022111176521850734,1.1591397549391156,-0.002410114916381878
exact_ggg,2007-07-06,0.01198282509407941,0.01196329443774554,0.019530656333869505,1.9530656333869507e-05,1.1730068851219484,0.0
exact_ggg,2007-07-13,-0.0034833137725066386,-0.003497818071035101,0.014504298528462654,1.4504298528462655e-05,1.1689039204417202,-0.003497818071035108
exact_ggg,2007-07-20,-0.03737120271120223,-0.03737800926978071,0.006806558578477291,6.806558578477291e-06,1.1252126188679665,-0.04074508586453274
exact_ggg,2007-07-27,0.0007046713240070851,0.0004928442473578816,0.2118270766492035,0.0002118270766492035,1.1257671734342303,-0.04027232259835112
exact_ggg,2007-08-03,-0.0011917313771737637,-0.0012035722175338982,0.011840840360134554,1.1840840360134555e-05,1.1244122313408733,-0.041427424167269966
exact_ggg,2007-08-10,-0.006191171760289788,-0.006205209327003771,0.014037566713982501,1.4037566713982502e-05,1.11743501807556,-0.047375567655437156
exact_ggg,2007-08-17,0.021642816363483676,0.021638295904270532,0.004520459213145251,4.52045921314525e-06,1.1416144076504726,-0.026762398302727863
exact_ggg,2007-08-24,0.008047036828678423,0.008030212439592307,0.01682438908611604,1.682438908611604e-05,1.1507818138680053,-0.0189470936068995
exact_ggg,2007-08-31,-0.00015330573130724345,-0.0005657017691676216,0.41239603786037815,0.0004123960378603782,1.1501308145599742,-0.01950207697169304
exact_ggg,2007-09-07,0.005167619832786841,0.005154555130069072,0.013064702717769903,1.3064702717769903e-05,1.1560592272504149,-0.014448046372525392
exact_ggg,2007-09-14,0.005164186453094029,0.0051543510796746165,0.009835373419412496,9.835373419412496e-06,1.1620179623765607,-0.009368165596270295
exact_ggg,2007-09-21,0.005493443723051375,0.005483842485175446,0.00960123787592915,9.601237875929151e-06,1.1683902858471784,-0.003935696655599785
exact_ggg,2007-09-28,0.014564014778722458,0.013991877037154276,0.5721377415681828,0.0005721377415681827,1.1847382590581577,0.0
exact_ggg,2007-10-05,0.005641210336658788,0.005634637773911413,0.006572562747375601,6.5725627473756016e-06,1.1914138300048447,0.0
exact_ggg,2007-10-12,-0.003765204526837346,-0.0038380534646269824,0.0728489377896361,7.28489377896361e-05,1.18684112002679,-0.003838053464626956
exact_ggg,2007-10-19,0.016304595087181482,0.016301139150930174,0.0034559362513090428,3.4559362513090426e-06,1.2061879822743926,0.0
exact_ggg,2007-10-26,0.004048929157700439,0.0033996479129850448,0.6492812447153943,0.0006492812447153942,1.2102885967309993,0.0
exact_ggg,2007-11-02,-0.0006580704004005947,-0.0006638076462118507,0.005737245811256005,5.737245811256006e-06,1.2094851979063663,-0.000663807646211767
exact_ggg,2007-11-09,-0.003893201531451317,-0.003899350653567232,0.0061491221159147985,6.149122115914799e-06,1.2047689910094301,-0.004560569881000065
exact_ggg,2007-11-16,0.002239662035639357,0.0022369131520222356,0.0027488836171209972,2.748883617120997e-06,1.2074639546105679,-0.002333858327725147
exact_ggg,2007-11-23,0.0009693156576009079,0.0009626108166122847,0.0067048409886232545,6.704840988623255e-06,1.2086262724739454,-0.0013734941083836105
exact_ggg,2007-11-30,0.0018045916090674026,0.001673185490649196,0.13140611841820657,0.00013140611841820656,1.2106485284166661,0.0
exact_ggg,2007-12-07,-0.006610483293473328,-0.006612823186952243,0.0023398934789157534,2.3398934789157537e-06,1.2026427237567028,-0.006612823186952221
exact_ggg,2007-12-14,0.005044738418602428,0.005036057740932954,0.008680677669473705,8.680677669473705e-06,1.2086993019552543,-0.0016100680054194072
exact_ggg,2007-12-21,0.001983347682237734,0.0019699063578184238,0.0134413244193102,1.3441324419310201e-05,1.2110803263948666,0.0
exact_ggg,2007-12-28,0.0050016346005900955,0.004623431063248344,0.3782035373417513,0.0003782035373417513,1.2166796727960094,0.0
exact_ggg,2008-01-04,0.005546679614167252,0.005532531013015032,0.014148601152220556,1.4148601152220557e-05,1.2234109908186583,0.0
exact_ggg,2008-01-11,-0.00821613133961257,-0.008242565337742567,0.026433998129996396,2.6433998129996395e-05,1.2133269457919231,-0.008242565337742591
exact_ggg,2008-01-18,0.00713725068434012,0.007110450647422485,0.026800036917634208,2.6800036917634207e-05,1.2219542471591645,-0.0011907230443622963
exact_ggg,2008-01-25,0.0052408479315488275,0.0048435241330727855,0.39732379847604204,0.00039732379847604206,1.2278728120447908,0.0
exact_ggg,2008-02-01,-0.005322944296509164,-0.00534178311057512,0.0188388140659564,1.88388140659564e-05,1.2213137817954756,-0.0053417831105750935
exact_ggg,2008-02-08,-0.0019065965302842304,-0.0019136368876978306,0.007040357413600255,7.040357413600256e-06,1.218976630691178,-0.007245197765066491
exact_ggg,2008-02-15,0.004575577332428981,0.00457167683159136,0.0039005008376211577,3.900500837621158e-06,1.2245493979119602,-0.0027066436362379598
exact_ggg,2008-02-22,0.005415199785946689,0.005395581883329982,0.019617902616706553,1.9617902616706555e-05,1.2311565544585765,0.0
exact_ggg,2008-02-29,-0.006626635324388212,-0.006668738119552138,0.042102795163925705,4.21027951639257e-05,1.222946293812722,-0.006668738119552264
exact_ggg,2008-03-07,0.005036199728971892,0.0050210169748172275,0.0151827541546649,1.5182754154664901e-05,1.2290867279132456,-0.0016812049920338357
exact_ggg,2008-03-14,-0.005073125803961378,-0.005089260381284764,0.016134577323385857,1.6134577323385856e-05,1.2228315855237137,-0.006761909283359846
exact_ggg,2008-03-21,0.002175344347658285,0.0021646196309880903,0.010724716670194867,1.0724716670194868e-05,1.2254785507791308,-0.00461192661394938
exact_ggg,2008-03-28,0.0027777850752374743,0.0027350623419955754,0.04272273324189885,4.272273324189885e-05,1.22883031101429,-0.0018894781787597292
exact_ggg,2008-04-04,0.0011369944313148058,0.0011326151246035645,0.0043793067112413075,4.379306711241308e-06,1.2302221028101161,-0.0007590031057190805
exact_ggg,2008-04-11,-0.003730139021774401,-0.003734439959748059,0.004300937973658203,4.300937973658203e-06,1.2256279122300167,-0.004490608613939573
exact_ggg,2008-04-18,-0.004167982910871967,-0.004171199469599026,0.003216558727058753,3.2165587270587533e-06,1.220515573732597,-0.008643076859270016
exact_ggg,2008-04-25,-0.0019211645164934812,-0.0019768862360038985,0.055721719510417406,5.572171951041741e-05,1.2181027532940567,-0.010602876715594012
exact_ggg,2008-05-02,0.004987256831144134,0.0049830504678018885,0.004206363342245804,4.206363342245804e-06,1.2241726207886894,-0.005672660917569905
exact_ggg,2008-05-09,0.00214544548481897,0.002130007265559806,0.01543821925916391,1.5438219259163912e-05,1.2267801173652688,-0.0035547364609794796
exact_ggg,2008-05-16,-9.686241813220949e-05,-0.00010144290818531079,0.004580490053101304,4.580490053101304e-06,1.2266556692224595,-0.0036558187663602304
exact_ggg,2008-05-23,-0.0070831689986027065,-0.007099862747553353,0.016693748950646507,1.6693748950646507e-05,1.2179465823324718,-0.01072972570244246
exact_ggg,2008-05-30,0.004229409336439323,0.0038103366326215056,0.4190727038178177,0.0004190727038178177,1.2225873688117093,-0.0069602729367230776
exact_ggg,2008-06-06,-0.011014202718525401,-0.011034522015150861,0.020319296625459497,2.03192966254595e-05,1.209096701575111,-0.017917991666922206
exact_ggg,2008-06-13,0.004616177056438917,0.004556080779561057,0.060096276877860004,6.0096276877860004e-05,1.214605443817788,-0.0134435467048033
exact_ggg,2008-06-20,0.007204652180551948,0.007142623617438938,0.0620285631130101,6.20285631130101e-05,1.2232809133466709,-0.006396945281560096
exact_ggg,2008-06-27,-0.0014816236991113485,-0.0016652972017584058,0.1836735026470574,0.0001836735026470574,1.2212437870647102,-0.008051589668241377
exact_ggg,2008-07-04,0.006193941219334968,0.006130299721657601,0.06364149767736656,6.364149767736656e-05,1.228730377512629,-0.001970648604485925
exact_ggg,2008-07-11,-0.00982981733918803,-0.009900858211456353,0.07104087226832367,7.104087226832368e-05,1.2165648922647672,-0.011851995703524687
exact_ggg,2008-07-18,-0.007861539144873118,-0.007921389115631432,0.05984997075831481,5.984997075831481e-05,1.2069280083687217,-0.019679500549391715
exact_ggg,2008-07-25,-1.9392070248879217e-05,-0.00016680298676246275,0.14741091651358354,0.00014741091651358353,1.2067266891721187,-0.01984302093668444
exact_ggg,2008-08-01,-0.017144598619072075,-0.01716849297435787,0.023894355285795435,2.3894355285795435e-05,1.186009010487097,-0.036670839145500844
exact_ggg,2008-08-08,-0.007605651865003724,-0.007617093700572915,0.01144183556919106,1.144183556919106e-05,1.176975068724493,-0.044008607628223784
exact_ggg,2008-08-15,0.013871224932324153,0.013859259699831232,0.011965232492921953,1.1965232492921953e-05,1.1932870718621726,-0.03075927465054007
exact_ggg,2008-08-22,0.0005614308761618006,0.0005470948207371834,0.014336055424617154,1.4336055424617154e-05,1.193939913038841,-0.030229008069653784
exact_ggg,2008-08-29,-0.005183950579875698,-0.005268222430345955,0.08427185047025745,8.427185047025746e-05,1.1876499720084845,-0.03533797736164013
exact_ggg,2008-09-05,-0.01060870325587843,-0.010613664161095996,0.004960905217566073,4.960905217566073e-06,1.1750446540646515,-0.0455765760988871
exact_ggg,2008-09-12,0.009967442230678636,0.009930724374202874,0.036717856475762485,3.6717856475762485e-05,1.186713698651548,-0.0360984601398423
exact_ggg,2008-09-19,-0.005753412595632173,-0.005786506697319751,0.03309410168757727,3.309410168757727e-05,1.1798467718864998,-0.041676082855799934
exact_ggg,2008-09-26,-0.010404414323005836,-0.010818866882093185,0.4144525590873479,0.0004144525590873479,1.1670821667201923,-0.05204406174530918
exact_ggg,2008-10-03,-0.02820948068601007,-0.02822026317529153,0.010782489281458599,1.07824892814586e-05,1.134146800828159,-0.0787956278014369
exact_ggg,2008-10-10,-0.004188582748847693,-0.004197621119142468,0.00903837029477485,9.038370294774851e-06,1.1293860822647948,-0.08266249472922405
exact_ggg,2008-10-17,-0.0009317366826850468,-0.0009374594242004382,0.005722741515391405,5.722741515391405e-06,1.1283273286384148,-0.08352246141871267
exact_ggg,2008-10-24,0.005130025345861102,0.005112541871158557,0.017483474702544945,1.7483474702544944e-05,1.1340959493504512,-0.0788369316287395
exact_ggg,2008-10-31,0.00769755396440505,0.007651833894502188,0.04572006990286209,4.572006990286209e-05,1.1427738631753086,-0.07178834483981267
exact_ggg,2008-11-07,-0.0009028810663478255,-0.0009143638770768004,0.011482810728974934,1.1482810728974934e-05,1.1417289520351537,-0.07263706804757275
exact_ggg,2008-11-14,0.007394558637873874,0.007385972486159607,0.008586151714267395,8.586151714267396e-06,1.150161730661537,-0.06578759094748798
exact_ggg,2008-11-21,0.008235906374759936,0.008227230070272531,0.00867630448740465,8.676304487404651e-06,1.1596243758377125,-0.05810161052370921
exact_ggg,2008-11-28,0.0040508590987895525,0.00399311548167538,0.05774361711417218,5.774361711417218e-05,1.1642548898857983,-0.05434050148252634
exact_ggg,2008-12-05,0.010526642799199301,0.010523793624377479,0.002849174821822097,2.849174821822097e-06,1.1765072680731286,-0.044388576081196285
exact_ggg,2008-12-12,0.02301186962802029,0.023008253122621194,0.0036165053990947086,3.6165053990947087e-06,1.2035766450975587,-0.022401626552803977
exact_ggg,2008-12-19,0.007290655256673195,0.007286948885502852,0.0037063711703426575,3.7063711703426575e-06,1.2123470465901696,-0.015277917174943534
exact_ggg,2008-12-26,-0.00442596307131661,-0.00447706481280911,0.05110174149249973,5.110174149249973e-05,1.2069192902869676,-0.019686581762355715
exact_ggg,2009-01-02,-0.000191532089235431,-0.00019326128328226114,0.0017291940468301186,1.7291940468301187e-06,1.2066860395161088,-0.01987603839158303
exact_ggg,2009-01-09,-0.0028293819927656277,-0.002832827989372446,0.0034459966068184043,3.4459966068184044e-06,1.2032677055289824,-0.022652560983082104
exact_ggg,2009-01-16,-0.010449243753790473,-0.010452060085693833,0.0028163319033595036,2.8163319033595035e-06,1.1906910791716185,-0.032867855140285895
exact_ggg,2009-01-23,-0.0016874675863781507,-0.0016929281067019845,0.005460520323833805,5.4605203238338055e-06,1.1886753247772897,-0.03450514033121377
exact_ggg,2009-01-30,-0.0036907758243513236,-0.003751436338931997,0.060660514580673314,6.066051458067332e-05,1.1842160849687282,-0.038127132832827426
exact_ggg,2009-02-06,0.0006282593472587417,0.0006261249913487408,0.00213435591000091,2.13435591000091e-06,1.1849575522546845,-0.03752488019219369
exact_ggg,2009-02-13,-0.0008660847826310366,-0.0008708936456241564,0.0048088629931198066,4.808862993119807e-06,1.1839255802520914,-0.03836309365810575
exact_ggg,2009-02-20,-0.01311017592534101,-0.013112792258684612,0.0026163333436010953,2.6163333436010954e-06,1.1684010100685032,-0.05097283863925106
exact_ggg,2009-02-27,-0.003338394294234515,-0.0033444245233729946,0.006030229138479562,6.030229138479562e-06,1.1644933810772962,-0.05414678835105313
exact_ggg,2009-03-06,0.0033399630258802906,0.0033373109463190453,0.0026520795612450998,2.6520795612451e-06,1.1683796575848815,-0.050990182074206136
exact_ggg,2009-03-13,0.00690638162809591,0.006903339141793265,0.0030424863026450024,3.0424863026450026e-06,1.1764453786075622,-0.044438845452172915
exact_ggg,2009-03-20,0.0037823585195641074,0.0037787441736773773,0.003614345886730351,3.6143458867303513e-06,1.1808908647276253,-0.040828024306832744
exact_ggg,2009-03-27,-0.004076447042027057,-0.004140823491477323,0.06437644945026623,6.437644945026622e-05,1.17600100409409,-0.04479978615614988
exact_ggg,2009-04-03,0.0001588953391738892,0.00015693659840345517,0.001958740770434053,1.958740770434053e-06,1.1761855616913917,-0.04464988028379491
exact_ggg,2009-04-10,0.0018289561146548018,0.0018255153756818808,0.003440738972920905,3.440738972920905e-06,1.1783327065189144,-0.042905873951093354
exact_ggg,2009-04-17,0.004471300079692335,0.004469103158218136,0.002196921474199246,2.196921474199246e-06,1.18359879693905,-0.038628521569656016
exact_ggg,2009-04-24,-0.009112444890703227,-0.009460034226905377,0.3475893362021497,0.0003475893362021497,1.1724019118090827,-0.047723128660377534
exact_ggg,2009-05-01,0.005533160228152224,0.005516856493955267,0.016303734196957027,1.6303734196957028e-05,1.178869884909772,-0.042469553818684336
exact_ggg,2009-05-08,0.005549864795586774,0.005537130618916076,0.012734176670698354,1.2734176670698355e-05,1.185397441445224,-0.03716758266658948
exact_ggg,2009-05-15,0.002478351910791882,0.0024723996625680327,0.0059522482238494176,5.952248223849418e-06,1.188328217679462,-0.0347870761228648
exact_ggg,2009-05-22,0.008956566652140015,0.008946546663739832,0.01001998840018243,1.001998840018243e-05,1.19895965153077,-0.02615175365895328
exact_ggg,2009-05-29,-0.008700117024669586,-0.008775498539969236,0.0753815152996501,7.53815152996501e-05,1.1884381828592798,-0.03469775752287074
exact_ggg,2009-06-05,0.002253343256337083,0.0022278871202681314,0.025456136068951585,2.5456136068951586e-05,1.1910858889801068,-0.03254717308969002
exact_ggg,2009-06-12,-0.005416259157071024,-0.00548127008949831,0.06501093242728564,6.501093242728564e-05,1.1845572255228167,-0.03785004333283404
