decision_at,family,breadth,cik10,company_name,sector,score,market_cap,intended_weight
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.6983445537869974,1376673219.279297,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000817720,SYNAPTICS INC,technology,0.6691994492375576,3363.971891784668,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000772406,"CIRRUS LOGIC, INC.",technology,0.6146126426440095,4440511744.7361145,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001596532,"ARISTA NETWORKS, INC.",technology,0.5616166054490492,12490077413.324112,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.5347387548554325,4134698346.3516235,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001494259,"CARGURUS, INC.",technology,0.5296630269584811,2610562192.437315,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000056978,KULICKE & SOFFA INDUSTRIES INC,technology,0.5243013262425525,3363841379.819172,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,technology,0.5218454667497237,33128127708.200684,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000004127,SKYWORKS SOLUTIONS INC,technology,0.5207134682275621,17616835902.601315,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001621434,"BLACK STONE MINERALS, L.P.",energy,0.5089048378522062,,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000319201,KLA CORP,technology,0.5027942311852895,6654420994.072784,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001549346,"SHUTTERSTOCK, INC.",technology,0.5025235567352812,1754591785.9490356,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001559865,"EVERTEC, INC.",technology,0.5005921467124392,2396839874.622223,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001730168,BROADCOM INC.,technology,0.49249542205475655,35797568524.23927,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001045810,NVIDIA CORP,technology,0.4917030814600849,104485935401.9165,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001704715,"ALPHA METALLURGICAL RESOURCES, INC.",energy,0.4886585556939749,2378906544.9940796,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000006951,APPLIED MATERIALS INC /DE,technology,0.47997183220766854,121377085726.14738,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.4706472773964925,1723.007958984375,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001509589,"CIVITAS RESOURCES, INC.",energy,0.4691984215615696,5579904631.35,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001121788,GARMIN LTD,technology,0.4593902953722382,19949684960.07167,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.4573642870125127,609449491.0,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001601046,"KEYSIGHT TECHNOLOGIES, INC.",technology,0.45225884698017704,29867680365.314804,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001691303,"WARRIOR MET COAL, INC.",energy,0.44750188471074986,2024967149.3643723,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001609253,CALIFORNIA RESOURCES CORP,energy,0.4454889022414973,3195171430.409683,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000026058,CTS CORP,technology,0.44366117226040896,1344550745.2483673,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001487952,"VISHAY PRECISION GROUP, INC.",technology,0.44331249132061507,466097850.39424896,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0001171486,NATURAL RESOURCE PARTNERS LP,energy,0.4398397519955348,666351040.2868271,0.03333333333333333
2023-07-01 00:00:00+00:00,quality_at_reasonable_price,30,0000820313,AMPHENOL CORP /DE/,technology,0.43745921216990535,12643087785.232613,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,10,0000817720,SYNAPTICS INC,technology,1.0,3523.9360961914062,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,1.0,179380557.90334976,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0000319201,KLA CORP,technology,0.9952153110047848,6270803068.461525,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0000031235,EASTMAN KODAK CO,technology,0.9904306220095693,334583678.0016756,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0001730168,BROADCOM INC.,technology,0.9856459330143541,34280984937.02173,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0001760717,SCIPLAY CORP,technology,0.9808612440191387,487278000.0,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0001683606,CARS.COM INC.,technology,0.9760765550239234,1120652762.9489288,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0001528129,"VITAL ENERGY, INC.",energy,0.9753086419753085,1030639311.2800001,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0001045810,NVIDIA CORP,technology,0.9712918660287082,107442531356.81152,0.1
2023-10-01 00:00:00+00:00,earnings_yield,10,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.9665071770334928,41882418.613853216,0.1
2023-10-01 00:00:00+00:00,earnings_yield,20,0000817720,SYNAPTICS INC,technology,1.0,3523.9360961914062,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,1.0,179380557.90334976,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0000319201,KLA CORP,technology,0.9952153110047848,6270803068.461525,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0000031235,EASTMAN KODAK CO,technology,0.9904306220095693,334583678.0016756,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001730168,BROADCOM INC.,technology,0.9856459330143541,34280984937.02173,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001760717,SCIPLAY CORP,technology,0.9808612440191387,487278000.0,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001683606,CARS.COM INC.,technology,0.9760765550239234,1120652762.9489288,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001528129,"VITAL ENERGY, INC.",energy,0.9753086419753085,1030639311.2800001,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001045810,NVIDIA CORP,technology,0.9712918660287082,107442531356.81152,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.9665071770334928,41882418.613853216,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001373715,"SERVICENOW, INC.",technology,0.9617224880382775,22839105562.59155,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001454938,OUTBRAIN INC.,technology,0.9569377990430623,248237496.07662678,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001571123,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,0.9521531100478469,5586797309.623764,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001534504,PBF ENERGY INC.,energy,0.9506172839506173,6706690682.619995,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9473684210526316,494743318.6961746,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0000719733,KEY TRONIC CORP,technology,0.9425837320574162,48105561.11206961,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0000810136,PHOTRONICS INC,technology,0.937799043062201,1264105006.4751434,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0000820313,AMPHENOL CORP /DE/,technology,0.9330143540669857,12524041601.571722,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001549346,"SHUTTERSTOCK, INC.",technology,0.9282296650717703,1372795268.474121,0.05
2023-10-01 00:00:00+00:00,earnings_yield,20,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.9259259259259258,68183065.53709745,0.05
2023-10-01 00:00:00+00:00,earnings_yield,30,0000817720,SYNAPTICS INC,technology,1.0,3523.9360961914062,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,1.0,179380557.90334976,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000319201,KLA CORP,technology,0.9952153110047848,6270803068.461525,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000031235,EASTMAN KODAK CO,technology,0.9904306220095693,334583678.0016756,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001730168,BROADCOM INC.,technology,0.9856459330143541,34280984937.02173,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001760717,SCIPLAY CORP,technology,0.9808612440191387,487278000.0,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001683606,CARS.COM INC.,technology,0.9760765550239234,1120652762.9489288,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001528129,"VITAL ENERGY, INC.",energy,0.9753086419753085,1030639311.2800001,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001045810,NVIDIA CORP,technology,0.9712918660287082,107442531356.81152,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.9665071770334928,41882418.613853216,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001373715,"SERVICENOW, INC.",technology,0.9617224880382775,22839105562.59155,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001454938,OUTBRAIN INC.,technology,0.9569377990430623,248237496.07662678,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001571123,SCIENCE APPLICATIONS INTERNATIONAL CORP,technology,0.9521531100478469,5586797309.623764,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001534504,PBF ENERGY INC.,energy,0.9506172839506173,6706690682.619995,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9473684210526316,494743318.6961746,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000719733,KEY TRONIC CORP,technology,0.9425837320574162,48105561.11206961,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000810136,PHOTRONICS INC,technology,0.937799043062201,1264105006.4751434,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000820313,AMPHENOL CORP /DE/,technology,0.9330143540669857,12524041601.571722,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001549346,"SHUTTERSTOCK, INC.",technology,0.9282296650717703,1372795268.474121,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.9259259259259258,68183065.53709745,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001596532,"ARISTA NETWORKS, INC.",technology,0.9234449760765551,14235290752.115936,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000047217,HP INC,technology,0.9186602870813396,25391600753.78418,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000918965,"SCANSOURCE, INC.",technology,0.9138755980861244,753027779.6617641,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9090909090909092,49127245.86780739,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000917273,RAMBUS INC,technology,0.9043062200956937,6088445145.95285,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001070412,CNX RESOURCES CORP,energy,0.9012345679012346,3645878287.721203,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000103730,VISHAY INTERTECHNOLOGY INC,technology,0.8995215311004785,3454965984.0316772,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0000897723,SANMINA CORP,technology,0.894736842105263,3106278721.8628845,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001809519,"GOODRX HOLDINGS, INC.",technology,0.8899521531100478,2320804277.1749496,0.03333333333333333
2023-10-01 00:00:00+00:00,earnings_yield,30,0001606757,"KIMBALL ELECTRONICS, INC.",technology,0.8851674641148326,676950793.0305576,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0000817720,SYNAPTICS INC,technology,1.0,3523.9360961914062,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,1.0,179380557.90334976,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.9947229551451187,1326.2490034103394,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001493761,TURTLE BEACH CORP,technology,0.9894459102902375,157081621.94851875,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0000319201,KLA CORP,technology,0.9841688654353562,6270803068.461525,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001730168,BROADCOM INC.,technology,0.9788918205804749,34280984937.02173,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001314727,SONOS INC,technology,0.9736147757255937,1655812787.2993584,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001023731,8X8 INC /DE/,technology,0.9683377308707124,302263194.4722171,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001475115,"EVENTBRITE, INC.",technology,0.9630606860158311,987629069.1999999,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,10,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,0.9607843137254901,108183159.56663847,0.1
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0000817720,SYNAPTICS INC,technology,1.0,3523.9360961914062,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,1.0,179380557.90334976,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.9947229551451187,1326.2490034103394,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001493761,TURTLE BEACH CORP,technology,0.9894459102902375,157081621.94851875,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0000319201,KLA CORP,technology,0.9841688654353562,6270803068.461525,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001730168,BROADCOM INC.,technology,0.9788918205804749,34280984937.02173,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001314727,SONOS INC,technology,0.9736147757255937,1655812787.2993584,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001023731,8X8 INC /DE/,technology,0.9683377308707124,302263194.4722171,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001475115,"EVENTBRITE, INC.",technology,0.9630606860158311,987629069.1999999,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,0.9607843137254901,108183159.56663847,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.9577836411609499,41882418.613853216,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001596961,"RUMBLEON, INC.",technology,0.9525065963060686,100912546.15393543,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001526520,"TRIPADVISOR, INC.",technology,0.9472295514511873,2073715337.6176643,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9419525065963061,494743318.6961746,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001803696,ADEIA INC.,technology,0.9366754617414248,1140126205.738548,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.9313984168865435,1435673494.1513672,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9261213720316623,15714513286.94696,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.9215686274509804,68183065.53709745,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001609711,GODADDY INC.,technology,0.920844327176781,6236434121.086121,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,20,0001549346,"SHUTTERSTOCK, INC.",technology,0.9155672823218997,1372795268.474121,0.05
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0000817720,SYNAPTICS INC,technology,1.0,3523.9360961914062,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,1.0,179380557.90334976,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.9947229551451187,1326.2490034103394,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001493761,TURTLE BEACH CORP,technology,0.9894459102902375,157081621.94851875,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0000319201,KLA CORP,technology,0.9841688654353562,6270803068.461525,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001730168,BROADCOM INC.,technology,0.9788918205804749,34280984937.02173,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001314727,SONOS INC,technology,0.9736147757255937,1655812787.2993584,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001023731,8X8 INC /DE/,technology,0.9683377308707124,302263194.4722171,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001475115,"EVENTBRITE, INC.",technology,0.9630606860158311,987629069.1999999,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001176334,MARTIN MIDSTREAM PARTNERS L.P.,energy,0.9607843137254901,108183159.56663847,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,technology,0.9577836411609499,41882418.613853216,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001596961,"RUMBLEON, INC.",technology,0.9525065963060686,100912546.15393543,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001526520,"TRIPADVISOR, INC.",technology,0.9472295514511873,2073715337.6176643,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",technology,0.9419525065963061,494743318.6961746,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001803696,ADEIA INC.,technology,0.9366754617414248,1140126205.738548,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.9313984168865435,1435673494.1513672,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9261213720316623,15714513286.94696,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001865187,"ARIS WATER SOLUTIONS, INC.",energy,0.9215686274509804,68183065.53709745,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001609711,GODADDY INC.,technology,0.920844327176781,6236434121.086121,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001549346,"SHUTTERSTOCK, INC.",technology,0.9155672823218997,1372795268.474121,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001829864,"TASKUS, INC.",technology,0.9102902374670185,1001920283.2263079,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001764046,CLARIVATE PLC,technology,0.9050131926121372,4537532266.026292,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001384905,"RINGCENTRAL, INC.",technology,0.8997361477572559,2824894489.988327,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001070235,BLACKBERRY LTD,technology,0.8944591029023747,2749265196.816697,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0000820313,AMPHENOL CORP /DE/,technology,0.8891820580474934,12524041601.571722,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001614178,"YEXT, INC.",technology,0.883905013192612,787979266.8426781,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.8823529411764706,85393537.64999999,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001373715,"SERVICENOW, INC.",technology,0.8786279683377309,22839105562.59155,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001494259,"CARGURUS, INC.",technology,0.8733509234828496,1987434810.5678215,0.03333333333333333
2023-10-01 00:00:00+00:00,free_cash_flow_yield,30,0001013857,PEGASYSTEMS INC,technology,0.8680738786279683,1806897030.5636845,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,10,0000789460,WORLD KINECT CORP,energy,1.0,1350225748.960762,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0001517228,"COMMSCOPE HOLDING COMPANY, INC.",technology,1.0,707.2799779176712,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.9952038369304557,1326.2490034103394,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0000817720,SYNAPTICS INC,technology,0.9904076738609113,3523.9360961914062,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0001313275,BRIGHTCOVE INC,technology,0.985611510791367,141664.11000000002,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0001640428,"EVERQUOTE, INC.",technology,0.9808153477218224,239522.67063188553,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0001837014,"SMARTRENT, INC.",technology,0.9760191846522781,521005.56905913353,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.974025974025974,85393537.64999999,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,0.9712230215827338,3648633.8,0.1
2023-10-01 00:00:00+00:00,sales_yield,10,0001596961,"RUMBLEON, INC.",technology,0.9664268585131894,100912546.15393543,0.1
2023-10-01 00:00:00+00:00,sales_yield,20,0000789460,WORLD KINECT CORP,energy,1.0,1350225748.960762,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001517228,"COMMSCOPE HOLDING COMPANY, INC.",technology,1.0,707.2799779176712,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.9952038369304557,1326.2490034103394,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0000817720,SYNAPTICS INC,technology,0.9904076738609113,3523.9360961914062,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001313275,BRIGHTCOVE INC,technology,0.985611510791367,141664.11000000002,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001640428,"EVERQUOTE, INC.",technology,0.9808153477218224,239522.67063188553,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001837014,"SMARTRENT, INC.",technology,0.9760191846522781,521005.56905913353,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.974025974025974,85393537.64999999,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001841804,"INSTRUCTURE HOLDINGS, INC.",technology,0.9712230215827338,3648633.8,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001596961,"RUMBLEON, INC.",technology,0.9664268585131894,100912546.15393543,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0000719733,KEY TRONIC CORP,technology,0.9616306954436451,48105561.11206961,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0000746838,UNISYS CORP,technology,0.9568345323741008,235636704.1068213,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0000945983,"CLIMB GLOBAL SOLUTIONS, INC.",technology,0.9520383693045564,49127245.86780739,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001770561,CORONADO GLOBAL RESOURCES INC.,energy,0.948051948051948,179380557.90334976,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001582982,"CARECLOUD, INC.",technology,0.9472422062350121,17972311.177397132,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001177394,TD SYNNEX CORP,technology,0.9424460431654675,9362283884.062958,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001810019,"RACKSPACE TECHNOLOGY, INC.",technology,0.9376498800959232,507344755.31099224,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0000867773,SUNPOWER CORP,technology,0.9328537170263789,360894906.3954501,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001784535,"PORCH GROUP, INC.",technology,0.9280575539568345,79040733.57458735,0.05
2023-10-01 00:00:00+00:00,sales_yield,20,0001867072,"KYNDRYL HOLDINGS, INC.",technology,0.9232613908872902,3456270283.9153943,0.05
2023-10-01 00:00:00+00:00,sales_yield,30,0000789460,WORLD KINECT CORP,energy,1.0,1350225748.960762,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,30,0001517228,"COMMSCOPE HOLDING COMPANY, INC.",technology,1.0,707.2799779176712,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,30,0001275014,"ULTRA CLEAN HOLDINGS, INC.",technology,0.9952038369304557,1326.2490034103394,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,30,0000817720,SYNAPTICS INC,technology,0.9904076738609113,3523.9360961914062,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,30,0001313275,BRIGHTCOVE INC,technology,0.985611510791367,141664.11000000002,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,30,0001640428,"EVERQUOTE, INC.",technology,0.9808153477218224,239522.67063188553,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,30,0001837014,"SMARTRENT, INC.",technology,0.9760191846522781,521005.56905913353,0.03333333333333333
2023-10-01 00:00:00+00:00,sales_yield,30,0000002178,"ADAMS RESOURCES & ENERGY, INC.",energy,0.974025974025974,85393537.64999999,0.03333333333333333
