path,data_type,tickers_or_count,start_date,end_date,coverage,missingness,usable_for_phase5,survivorship_bias_risk
data/02_layer1_signals/signal_breadth_confirmation.csv,etf_breadth_or_prior_phase_breadth,2000.0,2005-01-07,2006-02-10,0.6971499999999999,0.30285,ETF breadth baseline only; not true stock breadth,LOW_ETF_BREADTH_BUT_NOT_STOCK_BREADTH
data/03_layer2a_strategy_logic/strategy_positions_composite_breadth_filtered.csv,other_breadth_named_artifact,1110.0,2005-01-07,2026-04-10,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/03_layer2a_strategy_logic/strategy_returns_composite_breadth_filtered.csv,other_breadth_named_artifact,1110.0,2005-01-07,2026-04-10,0.9998712998712999,0.0001287001287001287,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/phase_u_controls_improved_phaseu_conditional_prod_r2_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_u_controls_improved_phaseu_prod70_r2_30_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_u_controls_improved_phaseu_prod70_r3_30_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_u_controls_improved_phaseu_prod80_r2_20_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_u_controls_improved_phaseu_prod80_r3_20_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_u_controls_improved_phaseu_prod90_r2_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_u_controls_improved_phaseu_prod90_r3_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_u_holdings_diagnostics.csv,portfolio_or_etf_holdings_artifact,7.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_v_controls_improved_phasev_conditional95_80_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_v_controls_improved_phasev_prod90_phasen_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_v_controls_improved_phasev_prod90_phaseo_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,2005-01-14,2026-04-10,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/phase_v_holdings_diagnostics.csv,portfolio_or_etf_holdings_artifact,3.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase3_balanced_breadth_aggressive.csv,other_breadth_named_artifact,1110.0,,,0.9998712998712999,0.0001287001287001287,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase3_breadth_credit_risk_on_offense.csv,other_breadth_named_artifact,1110.0,,,0.9998712998712999,0.0001287001287001287,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase3_breadth_neutral_cash_unlock.csv,other_breadth_named_artifact,1110.0,,,0.9998712998712999,0.0001287001287001287,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase3_high_breadth_calm_us_offense.csv,other_breadth_named_artifact,1110.0,,,0.9998712998712999,0.0001287001287001287,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase3_stretch_breadth_aggressive.csv,other_breadth_named_artifact,1110.0,,,0.9998712998712999,0.0001287001287001287,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phase4_balanced_sector_breadth.csv,other_breadth_named_artifact,1110.0,,,0.9998712998712999,0.0001287001287001287,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseaa_prod90_z1_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseaa_prod95_z1_05_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseaa_state_conditional_prod_z1_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1110.0,,,1.0,0.0,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseu_conditional_prod_r2_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseu_prod70_r2_30_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseu_prod70_r3_30_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseu_prod80_r2_20_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseu_prod80_r3_20_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseu_prod90_r2_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phaseu_prod90_r3_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasev_conditional95_80_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasev_prod90_phasen_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_returns_improved_phasev_prod90_phaseo_10_holdings_blend.csv,portfolio_or_etf_holdings_artifact,1109.0,,,0.9998711838206878,0.0001288161793121216,not individual-stock breadth; portfolio diagnostics only,NOT_STOCK_UNIVERSE
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phase3_balanced_breadth_aggressive.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phase3_breadth_credit_risk_on_offense.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phase3_breadth_neutral_cash_unlock.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phase3_high_breadth_calm_us_offense.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phase3_stretch_breadth_aggressive.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
data/05_layer3_portfolio_construction/portfolio_version_sleeve_weights_improved_phase4_balanced_sector_breadth.csv,other_breadth_named_artifact,1110.0,,,1.0,0.0,not true stock breadth,UNKNOWN_OR_NOT_RELEVANT
