version,state,sleeve,bucket,n_weeks,avg_sleeve_weight,standalone_ann_return,standalone_sharpe,ann_contribution_mean,cumulative_contribution,avg_SPY_exposure,avg_QQQ_exposure,avg_IWM_exposure,avg_GLD_exposure,avg_TLT_exposure,avg_HYG_exposure,avg_LQD_exposure,avg_IEF_exposure,avg_SHY_exposure,avg_BIL_exposure
improved_phaseyy_conservative_decomposition,recovery_confirmed,cta_trend_long_only,offense,44,0.13475949447715255,0.09692670505615752,1.0170234710188066,0.017696987712370434,0.01498471394677603,0.013996904237792514,0.015761809015126613,0.0036770966668816536,0.01724862101116671,0.014624529412890074,0.004265921824240548,0.016907576639582346,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_confirmed,composite_selective_signals,offense,44,0.1766476616962089,-0.014439163815455625,-0.21553027190631752,0.002514222256944066,0.0020659607237307753,0.00143254159271885,0.0,0.0,0.03329027487639146,0.030299837789428175,0.029678088681651137,0.04416191542405223,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_confirmed,composite_regime_offense_component,offense,44,0.1356173140977424,0.31620311698715087,2.8011599024011664,0.039561804070062837,0.03390598277505252,0.004470651413892526,0.019308651110754502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011090180310303606
improved_phaseyy_conservative_decomposition,recovery_confirmed,composite_regime_defense_component,defense,44,0.22878834491376224,0.13302477398740198,1.7978518385248077,0.0337933783267028,0.028847684134505558,0.0,0.0,0.0,0.08346119694118291,0.058240842048201055,0.04069373815055876,0.04639256777381944,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_confirmed,taa_10m_sma,defense,44,0.14300095754871248,0.029251375997720652,0.3711109242680566,0.007102112871035455,0.005971542448222511,0.021411591286019115,0.0,0.0,0.01984443215200699,0.019163521871970984,0.02072022087091946,0.0,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_confirmed,cash::BIL,cash,44,0.0728670244543081,0.015555702772644953,6.515429588681661,0.0010780509172372062,0.0009125818035780053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728670244543081
improved_phaseyy_conservative_decomposition,recovery_fragile,dual_momentum_topn,offense,49,0.1015918052373174,0.10897262099505034,1.41000096095416,0.010290698853674963,0.009715683262360164,0.012729070422995484,0.0,0.0,0.01179045241991093,0.018424132583680353,0.002438848896439649,0.004788738796713156,0.0,0.0,0.022917506311559567
improved_phaseyy_conservative_decomposition,recovery_fragile,cta_trend_long_only,offense,49,0.11365426732318538,0.16099892710709107,1.7959106034271137,0.01620970443475548,0.015331199119161587,0.00776876386683164,0.014548485009317678,0.005965720680543042,0.015446657883095984,0.011011100024201775,0.00483368955376378,0.014017494600083216,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_fragile,composite_selective_signals,offense,49,0.15893855589626302,0.026438767406250507,0.4227327860389162,0.007598790472365193,0.007135806726514149,0.001515644543803447,0.0007979727894964637,0.0,0.02360485190610676,0.025067910053619556,0.0356405017086424,0.039734638974065754,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_fragile,composite_regime_offense_component,offense,49,0.10476527885477889,0.41285703796451556,3.816669977164329,0.039935825340797884,0.03826387173998991,0.009297530707467241,0.020226504448454762,0.0017464647911300433,0.0,0.0,0.0,0.0,0.0,0.0,0.013689939311731819
improved_phaseyy_conservative_decomposition,recovery_fragile,composite_regime_defense_component,defense,49,0.25743777263619694,0.08997952819448685,1.1124906752498458,0.032282450856661093,0.030656975342347348,0.0,0.0,0.0,0.05688323575541793,0.054485490267626634,0.07698374695278756,0.06908529966036484,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_fragile,taa_10m_sma,defense,49,0.13408417801309813,0.07598095824292694,0.8705371503993957,0.010137676900758398,0.009532818294259116,0.02363138943969058,0.0,0.0,0.016455536349483896,0.014979311958124344,0.020943268642018283,0.0,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,recovery_fragile,cash::BIL,cash,49,0.12952814203916,0.012423099558288353,3.954118315872628,0.0027147221439105403,0.0025609319548394183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12952814203916
improved_phaseyy_conservative_decomposition,stressed_panic,dual_momentum_topn,offense,229,0.05455457862910201,0.05458824990837985,0.35681178603753944,0.004332630109312794,0.01904226852366997,0.008981805296652769,0.0,0.0,0.007801652242603443,0.007069032341287525,0.0008376764470541774,0.0010760190641840803,0.0,0.0,0.00891931119260776
improved_phaseyy_conservative_decomposition,stressed_panic,cta_trend_long_only,offense,229,0.06004825820347909,0.035880948009824554,0.21665513697586747,0.004167167244287197,0.018216459237202276,0.0033627188507127713,0.0069915122523460625,0.0020485302901028946,0.010115707390443276,0.010962754575285144,0.0024461647267767805,0.006462782005836166,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,stressed_panic,composite_selective_signals,offense,229,0.10475057504575926,0.07965757453257316,0.565634461327535,0.007193506252857877,0.03149229619579752,0.0008691956846119059,0.00017074526936823898,0.00033003486055837336,0.015874696711370595,0.018068174199962265,0.02593274572478652,0.02469779551404717,0.0,0.0,0.0
improved_phaseyy_conservative_decomposition,stressed_panic,composite_regime_offense_component,offense,229,0.04551717464444179,-0.15492006556447147,-0.6384286478849397,-0.004765158582844575,-0.021032526310891475,0.0043739113081594765,0.0039558524183499425,0.0009255098265585833,0.0,0.0,0.0,0.0,0.0,0.0,0.00585470773849184
improved_phaseyy_conservative_decomposition,stressed_panic,composite_regime_defense_component,defense,229,0.15219519142193222,0.05751490540176851,0.40802553361847926,0.011856388073284525,0.051733681661406905,0.0,0.0,0.0,0.034697146467554965,0.02963235758327831,0.04857740221018886,0.03820681438283932,0.0,0.0,0.001081470778070779
improved_phaseyy_conservative_decomposition,stressed_panic,taa_10m_sma,defense,229,0.07369778115100785,-0.05192321314884285,-0.27970292766507865,-0.0005538674367203479,-0.0031047155024843676,0.007114513326497094,0.0,0.0,0.013439087493345086,0.018630721881525796,0.005407140984883203,0.0,0.0,0.0,0.004220595159065038
improved_phaseyy_conservative_decomposition,stressed_panic,cash::BIL,cash,229,0.5092364409042774,0.015027910428176972,2.9620115426843743,0.006960234198067044,0.031106427297932004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092364409042774
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,dual_momentum_topn,offense,44,0.1144268320211831,0.001042729812852805,0.010553314556758875,-0.004359862692810323,-0.0037378350931733806,0.020834802157754753,0.0,0.0,0.025485937528765098,0.024203411392294438,0.0023258406381237444,0.008958370016003038,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,cta_trend_long_only,offense,44,0.14316123821906548,0.09692670505615752,1.0170234710188066,0.01797656282493718,0.015216049549841903,0.014634483675054823,0.01669994671275982,0.003877997186613641,0.018408794984791983,0.01578665441604529,0.0045476146355212434,0.01843907538085819,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,composite_selective_signals,offense,44,0.17345479352198653,-0.014439163815455625,-0.21553027190631752,0.0025971280749359053,0.002138832053283579,0.00143254159271885,0.0,0.0,0.03270955028318882,0.02962973437682618,0.029110385658534486,0.04336369838049663,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,composite_regime_offense_component,offense,44,0.16361945524564667,0.31620311698715087,2.8011599024011664,0.04807112448174273,0.04131188386035278,0.005337385953474142,0.023068283018376642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014319779578096782
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,composite_regime_defense_component,defense,44,0.20104487419718764,0.13302477398740198,1.7978518385248077,0.03155043888234747,0.026917015320120585,0.0,0.0,0.0,0.07423455094846294,0.049995686873221666,0.035548755119958454,0.04126588125554458,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,taa_10m_sma,defense,44,0.12551954293959458,0.029251375997720652,0.3711109242680566,0.0072895595548511365,0.006145235759998036,0.018801187860508252,0.0,0.0,0.01739311326541917,0.016815925063847173,0.01809069550645034,0.0,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_confirmed,cash::BIL,cash,44,0.07877326385533566,0.015555702772644953,6.515429588681661,0.0010742073258643511,0.0009093264374384624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07877326385533566
improved_phasezz_recovery_neutral_offense_rebudget,recovery_fragile,dual_momentum_topn,offense,49,0.10543619805929581,0.10897262099505034,1.41000096095416,0.010926036478311429,0.010317450436809983,0.013524189303702607,0.0,0.0,0.01217973094650864,0.019257784515565805,0.0025899789865901027,0.004999066956755345,0.0,0.0,0.02321715212307307
improved_phasezz_recovery_neutral_offense_rebudget,recovery_fragile,cta_trend_long_only,offense,49,0.12031540492564606,0.16099892710709107,1.7959106034271137,0.017402589693535597,0.01646648233699799,0.008372337941114699,0.015616021186273402,0.006394690799952791,0.016068507856402604,0.011710007924913042,0.005096726111825563,0.014829079701778514,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_fragile,composite_selective_signals,offense,49,0.15842917209038404,0.026438767406250507,0.4227327860389162,0.00764669390246582,0.007181642203295535,0.0015377542549483178,0.000814082043688827,0.0,0.023524708430934252,0.024968948633899656,0.03552584806030862,0.03960729302259601,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_fragile,composite_regime_offense_component,offense,49,0.12522643281081292,0.41285703796451556,3.816669977164329,0.048938757262616255,0.04707185366797195,0.010873737090969395,0.025543386010489784,0.001956507954898083,0.0,0.0,0.0,0.0,0.0,0.0,0.015578810345539476
improved_phasezz_recovery_neutral_offense_rebudget,recovery_fragile,composite_regime_defense_component,defense,49,0.23612652764759687,0.08997952819448685,1.1124906752498458,0.029200590420013602,0.027702610415379914,0.0,0.0,0.0,0.05391266434313611,0.04945841490416475,0.07041217649078052,0.06234327190951552,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_fragile,taa_10m_sma,defense,49,0.12362748087878406,0.07598095824292694,0.8705371503993957,0.00963985913759955,0.009070781412595874,0.021652777875096386,0.0,0.0,0.015181322473129593,0.01356745443401018,0.01925188349310476,0.0,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,recovery_fragile,cash::BIL,cash,49,0.13083878358747997,0.012423099558288353,3.954118315872628,0.0027689068705951426,0.0026121172514050883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13083878358747997
improved_phasezz_recovery_neutral_offense_rebudget,stressed_panic,dual_momentum_topn,offense,229,0.0555670453196173,0.05458824990837985,0.35681178603753944,0.004441080135998131,0.019516209935933615,0.009240346866294026,0.0,0.0,0.007912790841034542,0.0071225961705555845,0.0008735834353877866,0.0010783535775363894,0.0,0.0,0.008926252894107822
improved_phasezz_recovery_neutral_offense_rebudget,stressed_panic,cta_trend_long_only,offense,229,0.06118180529577465,0.035880948009824554,0.21665513697586747,0.0043168374906128746,0.018875169407900128,0.0034886609626720243,0.007214977068538496,0.0021163995299550353,0.010252396321925955,0.011037396131531952,0.00247814233614325,0.006478082142608289,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,stressed_panic,composite_selective_signals,offense,229,0.10480602033204006,0.07965757453257316,0.565634461327535,0.007217887676270727,0.03160300060207821,0.0008758845983921264,0.00017419222768887566,0.0003299817989774812,0.015885057749855224,0.01806328954759691,0.025946607046356724,0.02470947126715953,0.0,0.0,0.0
improved_phasezz_recovery_neutral_offense_rebudget,stressed_panic,composite_regime_offense_component,offense,229,0.04845549729753471,-0.15492006556447147,-0.6384286478849397,-0.004394622649037732,-0.019467005136574955,0.004761184945913654,0.004466212376311288,0.0010172522816700078,0.0,0.0,0.0,0.0,0.0,0.0,0.006107350627192417
improved_phasezz_recovery_neutral_offense_rebudget,stressed_panic,composite_regime_defense_component,defense,229,0.14887796062010442,0.05751490540176851,0.40802553361847926,0.011617286773948535,0.05065306723412366,0.0,0.0,0.0,0.03434160953300608,0.02892379918787316,0.04737182993632058,0.037238326149009036,0.0,0.0,0.0010023958138956031
improved_phasezz_recovery_neutral_offense_rebudget,stressed_panic,taa_10m_sma,defense,229,0.07187666236464126,-0.05192321314884285,-0.27970292766507865,-0.0006800889441738573,-0.0036410963026284326,0.006805898906273725,0.0,0.0,0.013173983196220207,0.018445089416317263,0.005170371787817206,0.0,0.0,0.0,0.004206947764467753
improved_phasezz_recovery_neutral_offense_rebudget,stressed_panic,cash::BIL,cash,229,0.5092350087702873,0.015027910428176972,2.9620115426843743,0.0069601481069927525,0.031106036392278602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5092350087702873
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_confirmed,dual_momentum_topn,offense,44,0.10704957242768627,0.001042729812852805,0.010553314556758875,-0.0032391986009695345,-0.002785484635784874,0.019155478457090338,0.0,0.0,0.02374189427325897,0.022159018214578174,0.0022623490099596437,0.008395625075644163,0.0,0.0,0.0
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_confirmed,cta_trend_long_only,offense,44,0.16701676508193236,0.09692670505615752,1.0170234710188066,0.01837036920442139,0.01552459954433294,0.016639788222512445,0.01975825456640855,0.00453205048620588,0.02159272413727585,0.01936426339292734,0.005278282234754012,0.022953485421427736,0.0,0.0,0.0
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_confirmed,composite_selective_signals,offense,44,0.14482029627063775,-0.014439163815455625,-0.21553027190631752,0.004053346389417058,0.0033950516625784743,0.00143254159271885,0.0,0.0,0.028006179059563065,0.02345383770672158,0.024045654488851965,0.03620507406765944,0.0,0.0,0.0
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_confirmed,composite_regime_offense_component,offense,44,0.17471365321490478,0.31620311698715087,2.8011599024011664,0.0515481887882466,0.044344468287135674,0.005689779915227353,0.024639114994497942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155174300207946
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_confirmed,composite_regime_defense_component,defense,44,0.20065344970575402,0.13302477398740198,1.7978518385248077,0.0316284933117013,0.026985195645141014,0.0,0.0,0.0,0.07404091531816165,0.049802000830415055,0.03554670371079558,0.04126382984638172,0.0,0.0,0.0
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_confirmed,taa_10m_sma,defense,44,0.12526633058462808,0.029251375997720652,0.3711109242680566,0.00731120630555122,0.006163907824892734,0.018762964298224317,0.0,0.0,0.017354889703135232,0.016783802688661722,0.018052471944166402,0.0,0.0,0.0,0.0
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_confirmed,cash::BIL,cash,44,0.08047993271445647,0.015555702772644953,6.515429588681661,0.0010683224126939307,0.0009043424458063942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047993271445647
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_fragile,dual_momentum_topn,offense,49,0.10492039550775852,0.10897262099505034,1.41000096095416,0.011022030749563367,0.010409072936607089,0.01335232013008588,0.0,0.0,0.0121796659362796,0.01908585033172004,0.0025899789865901027,0.004999066956755345,0.0,0.0,0.023217104323192805
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_fragile,cta_trend_long_only,offense,49,0.12183549576988195,0.16099892710709107,1.7959106034271137,0.0176059007490786,0.016658924571814948,0.008574221055112506,0.015991047154335535,0.006625276376724143,0.016068614418090366,0.011903330204240519,0.005096726111825563,0.014829304831713498,0.0,0.0,0.0
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_fragile,composite_selective_signals,offense,49,0.15665564229551687,0.026438767406250507,0.4227327860389162,0.008031107029815174,0.007547373737363028,0.0015377542549483178,0.000814082043688827,0.0,0.023524543341714284,0.024525566185182864,0.03508250902499729,0.03916391057387922,0.0,0.0,0.0
improved_phaseaaa_confirmed_offense_mix_tilt,recovery_fragile,composite_regime_offense_component,offense,49,0.12600656384773803,0.41285703796451556,3.816669977164329,0.049385625454392866,0.047510044433408005,0.010873737090969395,0.0255789807399335,0.001956507954898083,0.0,0.0,0.0,0.0,0.0,0.0,0.015578810345539476
