date,market_state,r2a,leadership_quality_composite,crowded_guard,offense_scale
2005-10-28,neutral_mixed,0.0,0.0,False,1.0
2005-11-04,neutral_mixed,0.0,0.0,False,1.0
2005-11-11,neutral_mixed,0.0,0.0,False,1.0
2005-11-18,neutral_mixed,0.0,0.0,False,1.0
2005-11-25,neutral_mixed,0.0,0.0,False,1.0
2005-12-02,neutral_mixed,0.0,0.0,False,1.0
2005-12-09,neutral_mixed,0.0,0.0,False,1.0
2005-12-16,neutral_mixed,0.0,0.0,False,1.0
2005-12-23,neutral_mixed,0.0,0.0,False,1.0
2005-12-30,neutral_mixed,0.0,0.0,False,1.0
2006-01-06,neutral_mixed,-1.0,0.0,False,0.92
2006-01-13,calm_trend,-1.0,0.0,False,0.92
2006-01-20,calm_trend,-1.0,0.0,False,0.92
2006-01-27,neutral_mixed,0.960158207510183,0.0,False,1.0768126566008147
2006-02-03,neutral_mixed,-0.9990908059287634,0.0,False,0.9200727355256989
2006-02-10,neutral_mixed,1.0,0.0,False,1.08
2006-02-17,neutral_mixed,-0.6148733932157834,0.0,False,0.9508101285427373
2006-02-24,neutral_mixed,-1.0,0.0,False,0.92
2006-03-03,neutral_mixed,-1.0,0.0,False,0.92
2006-03-10,neutral_mixed,-1.0,0.0,False,0.92
2006-03-17,neutral_mixed,-1.0,0.0,False,0.92
2006-03-24,neutral_mixed,-1.0,0.0,False,0.92
2006-03-31,neutral_mixed,-1.0,0.0,False,0.92
2006-04-07,neutral_mixed,-1.0,3.0,True,0.92
2006-04-14,neutral_mixed,-1.0,-3.0,False,0.92
2006-04-21,neutral_mixed,-1.0,-2.3987308339534743,False,0.92
2006-04-28,neutral_mixed,-1.0,3.0,True,0.92
2006-05-05,neutral_mixed,-1.0,-3.0,False,0.92
2006-05-12,neutral_mixed,-1.0,3.0,True,0.92
2006-05-19,neutral_mixed,-0.6928175552149779,2.8918997464444574,True,0.9445745955828018
2006-05-26,stressed_panic,-0.7714235136266077,-2.0351994661183475,False,1.0
2006-06-02,neutral_mixed,1.0,3.0,True,1.0
2006-06-09,neutral_mixed,1.0,0.4429680719262951,False,1.08
2006-06-16,neutral_mixed,1.0,0.5503894152796887,True,1.0
2006-06-23,stressed_panic,1.0,2.767056479323495,True,1.0
2006-06-30,neutral_mixed,1.0,2.375430574133883,True,1.0
2006-07-07,neutral_mixed,1.0,3.0,True,1.0
2006-07-14,neutral_mixed,1.0,-3.0,False,1.08
2006-07-21,stressed_panic,1.0,-3.0,False,1.0
2006-07-28,neutral_mixed,1.0,-3.0,False,1.08
2006-08-04,neutral_mixed,1.0,1.074613905690646,True,1.0
2006-08-11,neutral_mixed,1.0,2.33966120048741,True,1.0
2006-08-18,recovery_fragile,-1.0,1.6434467494756495,True,0.92
2006-08-25,neutral_mixed,1.0,1.403313711517165,True,1.0
2006-09-01,recovery_fragile,-1.0,2.228915378900861,True,0.92
2006-09-08,recovery_fragile,0.3180889587423632,-1.661361502833249,False,1.025447116699389
2006-09-15,neutral_mixed,-0.3821173917390872,-3.0,False,0.969430608660873
2006-09-22,neutral_mixed,-1.0,1.1457746692898894,True,0.92
2006-09-29,neutral_mixed,-0.6055343384165838,0.4790789831260553,False,0.9515572529266733
2006-10-06,neutral_mixed,-1.0,3.0,True,0.92
2006-10-13,neutral_mixed,-1.0,3.0,True,0.92
2006-10-20,neutral_mixed,-1.0,3.0,True,0.92
2006-10-27,neutral_mixed,-1.0,3.0,True,0.92
2006-11-03,neutral_mixed,-1.0,3.0,True,0.92
2006-11-10,recovery_confirmed,1.0,3.0,True,1.0
2006-11-17,recovery_confirmed,1.0,3.0,True,1.0
2006-11-24,calm_trend,-1.0,3.0,True,0.92
2006-12-01,calm_trend,-1.0,2.6487312129023093,True,0.92
2006-12-08,recovery_confirmed,1.0,2.3423417376524376,True,1.0
2006-12-15,calm_trend,-1.0,2.0263367539361425,True,0.92
2006-12-22,calm_trend,-1.0,0.9496031177405376,True,0.92
2006-12-29,calm_trend,-1.0,-0.4357751865177548,False,0.92
2007-01-05,calm_trend,-1.0,-0.4143464374891663,False,0.92
2007-01-12,calm_trend,-0.7864118728754312,0.5029210455389277,True,0.9370870501699655
2007-01-19,calm_trend,-1.0,0.4989917432506544,False,0.92
2007-01-26,calm_trend,-0.802219067313592,0.2301546043645154,False,0.9358224746149126
2007-02-02,calm_trend,-0.8049262337859043,0.0974216150451542,False,0.9356059012971276
2007-02-09,calm_trend,-1.0,-0.2461651024112531,False,0.92
2007-02-16,calm_trend,-0.8814689681151967,-1.5468906415819528,False,0.9294824825507843
2007-02-23,calm_trend,-0.9144875476074864,-1.1515728067724085,False,0.926840996191401
2007-03-02,calm_trend,-1.0,-1.4708461029948594,False,0.92
2007-03-09,neutral_mixed,0.921446019219238,-0.0250727812299096,False,1.073715681537539
2007-03-16,neutral_mixed,1.0,-1.4050732073765853,False,1.08
2007-03-23,neutral_mixed,1.0,-1.976590275927088,False,1.08
2007-03-30,neutral_mixed,0.800643467075197,-0.8695813888074629,False,1.0640514773660157
2007-04-06,neutral_mixed,1.0,-2.929629182741632,False,1.08
2007-04-13,neutral_mixed,0.6248340882031844,-2.009902581657135,False,1.0499867270562548
2007-04-20,neutral_mixed,0.5409135616686348,-2.195248546826779,False,1.0432730849334908
2007-04-27,neutral_mixed,0.1025582707373241,-0.6710731075110645,False,1.008204661658986
2007-05-04,neutral_mixed,-0.7922699134409448,1.962175437175039,True,0.9366184069247244
2007-05-11,neutral_mixed,-0.9541788982941152,1.3156823285016932,True,0.9236656881364708
2007-05-18,neutral_mixed,-1.0,3.0,True,0.92
2007-05-25,neutral_mixed,-1.0,3.0,True,0.92
2007-06-01,neutral_mixed,-1.0,3.0,True,0.92
2007-06-08,neutral_mixed,-1.0,3.0,True,0.92
2007-06-15,neutral_mixed,-1.0,0.8492241534160487,True,0.92
2007-06-22,neutral_mixed,-1.0,0.8933664823236002,True,0.92
2007-06-29,neutral_mixed,-1.0,2.2261404330197108,True,0.92
2007-07-06,neutral_mixed,-1.0,2.1888971397421604,True,0.92
2007-07-13,neutral_mixed,-1.0,0.880311112771302,True,0.92
2007-07-20,neutral_mixed,-1.0,1.8911603237691732,True,0.92
2007-07-27,neutral_mixed,-1.0,1.2735545362069232,True,0.92
2007-08-03,stressed_panic,-0.556907365375915,1.3443192088255378,True,1.0
2007-08-10,stressed_panic,0.278917688131361,1.0857651319239687,True,1.0
2007-08-17,stressed_panic,0.7785255621716255,0.9223376711914324,True,1.0
2007-08-24,stressed_panic,1.0,0.5667483992793461,True,1.0
2007-08-31,stressed_panic,0.833481108214809,1.936666533270976,True,1.0
2007-09-07,stressed_panic,0.1811934151365353,1.5771549606827286,True,1.0
2007-09-14,stressed_panic,1.0,1.0724286477275158,True,1.0
2007-09-21,stressed_panic,-0.3297557570908961,0.7885460012343207,True,1.0
2007-09-28,recovery_fragile,0.1838469024759465,1.547969159345965,True,1.0
2007-10-05,recovery_fragile,-0.5904655303433818,1.4383961032294068,True,0.9527627575725295
2007-10-12,stressed_panic,-1.0,1.298470676937855,True,1.0
2007-10-19,stressed_panic,-0.5012590520065551,0.7986497222482438,True,1.0
2007-10-26,stressed_panic,0.5076950445153526,-0.9128297496380504,False,1.0
2007-11-02,stressed_panic,0.2953028063110515,-0.8519212951256482,False,1.0
2007-11-09,stressed_panic,0.167287742022979,0.2560948882297881,False,1.0
2007-11-16,stressed_panic,0.2209017260828456,-0.341958302989447,False,1.0
2007-11-23,stressed_panic,-0.2885241373365696,0.3929277403731458,False,1.0
2007-11-30,stressed_panic,0.0119877012305783,-0.2562754179253952,False,1.0
2007-12-07,stressed_panic,-0.0354465581712431,-0.7319252195536643,False,1.0
2007-12-14,stressed_panic,-0.6590175502824427,1.2096421108145905,True,1.0
2007-12-21,stressed_panic,1.0,1.0568811811027283,True,1.0
2007-12-28,neutral_mixed,0.4081570841557763,0.4270340068669091,False,1.0326525667324622
2008-01-04,stressed_panic,0.2016534410667422,-0.9656338511102072,False,1.0
2008-01-11,stressed_panic,0.9499559978587192,-1.4395539760667515,False,1.0
2008-01-18,stressed_panic,0.8973499001573959,-1.7940759933593766,False,1.0
2008-01-25,stressed_panic,1.0,-2.121305983446064,False,1.0
2008-02-01,stressed_panic,1.0,-2.6796412110745536,False,1.0
2008-02-08,stressed_panic,1.0,-3.0,False,1.0
2008-02-15,stressed_panic,1.0,-2.6534500363791134,False,1.0
2008-02-22,stressed_panic,1.0,-2.686766722546033,False,1.0
2008-02-29,stressed_panic,1.0,-2.357548841342231,False,1.0
2008-03-07,stressed_panic,1.0,-1.932704293693144,False,1.0
2008-03-14,stressed_panic,1.0,-1.3400364913683107,False,1.0
2008-03-21,stressed_panic,1.0,-1.4679435352517052,False,1.0
2008-03-28,stressed_panic,1.0,-2.107902195564462,False,1.0
2008-04-04,stressed_panic,0.9969970289800418,-2.381859578291801,False,1.0
2008-04-11,stressed_panic,0.0273761337797887,-0.5116549796363308,False,1.0
2008-04-18,stressed_panic,-0.2748700143586131,-0.2740455416720196,False,1.0
2008-04-25,stressed_panic,-0.5188725092924814,1.0640493555971755,True,1.0
2008-05-02,stressed_panic,-0.6209923684719152,1.3649969728934188,True,1.0
2008-05-09,neutral_mixed,-0.696983404112155,0.7500763634546304,True,0.9442413276710276
2008-05-16,recovery_fragile,-0.0203781123543545,1.090664603636358,True,0.9983697510116516
2008-05-23,neutral_mixed,-0.4102650134292996,1.1782249376636404,True,0.9671787989256561
2008-05-30,neutral_mixed,0.241682609865248,0.3659796634564089,False,1.0193346087892199
2008-06-06,neutral_mixed,-0.663496338304986,1.5930144885527155,True,0.9469202929356011
2008-06-13,neutral_mixed,0.1884265625649067,1.5742052004836042,True,1.0
2008-06-20,neutral_mixed,0.4700472921100813,1.3729299286954564,True,1.0
2008-06-27,neutral_mixed,1.0,0.887475679341919,True,1.0
2008-07-04,neutral_mixed,1.0,0.6689177609543415,True,1.0
2008-07-11,stressed_panic,0.8267915217296629,-0.2205263973122136,False,1.0
2008-07-18,stressed_panic,1.0,0.4431675619066149,False,1.0
2008-07-25,stressed_panic,1.0,-0.5828539937703607,False,1.0
2008-08-01,stressed_panic,1.0,-1.6611406830263509,False,1.0
2008-08-08,neutral_mixed,0.7753964401242608,-1.4347636591582589,False,1.0620317152099408
2008-08-15,neutral_mixed,0.6056104224875104,-0.1926837569296086,False,1.0484488337990008
2008-08-22,neutral_mixed,0.6098370703670752,0.5579006399457164,True,1.0
2008-08-29,neutral_mixed,0.9357027594823067,-0.6512437027370835,False,1.0748562207585846
2008-09-05,stressed_panic,-0.1707720819223586,-1.5803759543492957,False,1.0
2008-09-12,stressed_panic,-0.3287732218743154,-0.946105049598786,False,1.0
2008-09-19,stressed_panic,-0.8380967078326328,-0.2278160283014275,False,1.0
2008-09-26,stressed_panic,-0.5876027261542565,-0.9639758800466628,False,1.0
2008-10-03,stressed_panic,-0.2569653105480724,-0.2180665001966727,False,1.0
2008-10-10,stressed_panic,0.3268934552004386,-0.399760365199848,False,1.0
2008-10-17,stressed_panic,0.8316969232200063,-0.227242732060356,False,1.0
2008-10-24,stressed_panic,1.0,-0.2385338722740468,False,1.0
2008-10-31,stressed_panic,1.0,-0.5567029069555214,False,1.0
2008-11-07,stressed_panic,1.0,-0.6380995298111009,False,1.0
2008-11-14,stressed_panic,1.0,-1.406520573686448,False,1.0
2008-11-21,stressed_panic,1.0,-2.613860613658584,False,1.0
2008-11-28,stressed_panic,1.0,-1.5825533536111305,False,1.0
2008-12-05,stressed_panic,1.0,-1.1728868739096596,False,1.0
2008-12-12,stressed_panic,1.0,-0.957283816311118,False,1.0
2008-12-19,stressed_panic,1.0,-1.416565391253472,False,1.0
2008-12-26,stressed_panic,0.6836664729228978,-0.3711552050566005,False,1.0
2009-01-02,stressed_panic,0.2428601581148567,-1.7465836794823402,False,1.0
2009-01-09,stressed_panic,-0.4652408889424871,-0.7790275422363293,False,1.0
2009-01-16,stressed_panic,-0.4425418101393465,-0.4076952580461696,False,1.0
2009-01-23,stressed_panic,-0.441713353844396,-2.4038967887496967,False,1.0
2009-01-30,stressed_panic,-0.1945502679565239,-1.4654885094445194,False,1.0
2009-02-06,stressed_panic,-0.3286802555648644,-1.689837205805412,False,1.0
2009-02-13,stressed_panic,-0.456707999724844,-0.7638363621767396,False,1.0
2009-02-20,stressed_panic,-0.38699323354313,-0.7346405474269491,False,1.0
2009-02-27,stressed_panic,0.9347964077950978,0.2650146134391992,False,1.0
2009-03-06,stressed_panic,1.0,-0.3882409515314327,False,1.0
2009-03-13,stressed_panic,1.0,0.0965449627488681,False,1.0
2009-03-20,stressed_panic,1.0,0.0904557935026988,False,1.0
2009-03-27,stressed_panic,1.0,0.640237923298759,True,1.0
2009-04-03,stressed_panic,1.0,1.425469109518294,True,1.0
2009-04-10,stressed_panic,0.1088328083886304,0.8482518933680461,True,1.0
2009-04-17,stressed_panic,-0.4600003256715081,1.3803542820255463,True,1.0
2009-04-24,stressed_panic,-0.4553353316387606,1.1892191123045883,True,1.0
2009-05-01,stressed_panic,-0.4451004550922945,1.4236889751233606,True,1.0
2009-05-08,neutral_mixed,-1.0,1.7953091982477318,True,0.92
2009-05-15,stressed_panic,0.0075089038156006,0.6569504860270863,True,1.0
2009-05-22,neutral_mixed,-0.4539080475368166,0.7728279788559448,True,0.9636873561970547
2009-05-29,neutral_mixed,-0.962568017079076,1.426219521573633,True,0.9229945586336739
2009-06-05,recovery_fragile,1.0,1.2873081692997463,True,1.0
2009-06-12,recovery_fragile,1.0,1.684889458021605,True,1.0
2009-06-19,recovery_fragile,1.0,1.2507375594408865,True,1.0
2009-06-26,recovery_fragile,1.0,1.3194615192002457,True,1.0
2009-07-03,neutral_mixed,-1.0,0.3883877195294928,False,0.92
2009-07-10,neutral_mixed,-0.1986698642914204,0.3581436034833445,False,0.9841064108566864
2009-07-17,neutral_mixed,1.0,-0.4911823272769074,False,1.08
2009-07-24,neutral_mixed,-0.277600963363211,1.076102249168802,True,0.9777919229309431
2009-07-31,recovery_fragile,0.4719834910484335,1.0564938777683868,True,1.0
2009-08-07,recovery_fragile,0.2448928535490381,0.8374902203978599,True,1.0
2009-08-14,recovery_fragile,0.7891956405650773,1.5467857892858947,True,1.0
2009-08-21,recovery_fragile,1.0,1.55877239014934,True,1.0
2009-08-28,neutral_mixed,-1.0,1.1864294694188209,True,0.92
2009-09-04,calm_trend,-0.9852962265289048,0.6322389180364089,True,0.9211763018776876
2009-09-11,calm_trend,-0.7587124181158748,0.4202329615293252,False,0.9393030065507301
2009-09-18,neutral_mixed,-1.0,1.7254133545147323,True,0.92
2009-09-25,calm_trend,-1.0,0.9682207544428164,True,0.92
2009-10-02,calm_trend,-1.0,0.8325534528979927,True,0.92
2009-10-09,calm_trend,-1.0,1.1476108636130056,True,0.92
2009-10-16,calm_trend,-1.0,0.7394243731366095,True,0.92
2009-10-23,calm_trend,-1.0,0.8592494006466598,True,0.92
2009-10-30,calm_trend,-1.0,0.8641279681595302,True,0.92
2009-11-06,calm_trend,0.0671761170516959,0.7438587538760985,True,1.0
2009-11-13,calm_trend,-0.9728076542094144,-0.0216379723059902,False,0.9221753876632468
2009-11-20,calm_trend,-1.0,1.0724985451675195,True,0.92
2009-11-27,calm_trend,-1.0,0.690071559345379,True,0.92
2009-12-04,calm_trend,-0.9865404062866338,0.9838006801191528,True,0.9210767674970692
2009-12-11,calm_trend,-1.0,1.1512742058956296,True,0.92
2009-12-18,calm_trend,-1.0,0.8955503227891193,True,0.92
2009-12-25,calm_trend,-1.0,1.3090963571853034,True,0.92
2010-01-01,calm_trend,-1.0,1.6389535531313817,True,0.92
2010-01-08,calm_trend,-1.0,1.9369038624656263,True,0.92
2010-01-15,calm_trend,-1.0,1.5658917125999878,True,0.92
2010-01-22,calm_trend,-1.0,1.2310096334286489,True,0.92
2010-01-29,calm_trend,-0.4253479539607789,0.1364120509883607,False,0.9659721636831377
2010-02-05,calm_trend,0.1222850229523549,-0.2613531634776654,False,1.0097828018361883
2010-02-12,calm_trend,0.6948589656065228,-0.7744302687299813,False,1.0555887172485219
2010-02-19,calm_trend,0.6283934054112561,-0.6116688270579324,False,1.0502714724329005
2010-02-26,calm_trend,-0.3119010619947323,1.0651246359987023,True,0.9750479150404214
2010-03-05,calm_trend,-0.1327947472321984,0.7475277169667068,True,0.9893764202214241
2010-03-12,calm_trend,-0.4262943126823146,0.913547637973432,True,0.9658964549854149
2010-03-19,calm_trend,-0.5901637279130154,1.1541529186373674,True,0.9527869017669588
2010-03-26,calm_trend,-0.6636987678091231,0.7635764543437547,True,0.9469040985752701
2010-04-02,calm_trend,-0.696871990350077,0.5000326370070964,True,0.9442502407719938
2010-04-09,calm_trend,-1.0,0.4546029564355149,False,0.92
2010-04-16,calm_trend,-1.0,1.2722678096884952,True,0.92
2010-04-23,calm_trend,-1.0,1.383653370719299,True,0.92
2010-04-30,calm_trend,-1.0,1.6450330069698271,True,0.92
2010-05-07,calm_trend,-1.0,1.408092904729027,True,0.92
2010-05-14,neutral_mixed,-0.1865537763351648,0.9218605749794988,True,0.9850756978931868
2010-05-21,neutral_mixed,1.0,0.6359736243996382,True,1.0
2010-05-28,neutral_mixed,1.0,-0.061856609917987,False,1.08
2010-06-04,neutral_mixed,1.0,0.3923417137978925,False,1.08
2010-06-11,neutral_mixed,0.8957189102575696,-0.2661591873034865,False,1.0716575128206056
2010-06-18,neutral_mixed,0.9241653568643464,-0.9133510933583616,False,1.0739332285491476
2010-06-25,neutral_mixed,0.6286486229213277,-0.4858806634969249,False,1.0502918898337061
2010-07-02,neutral_mixed,0.641750894927818,-2.463173753863932,False,1.0513400715942254
2010-07-09,neutral_mixed,0.5624245216078121,-1.8579282339803669,False,1.044993961728625
2010-07-16,neutral_mixed,0.4599615060057835,-2.007738596620023,False,1.0367969204804628
2010-07-23,neutral_mixed,0.5838857311717475,-2.349097178725528,False,1.04671085849374
2010-07-30,neutral_mixed,0.1467425799665571,-1.615922713048491,False,1.0117394063973246
2010-08-06,neutral_mixed,0.5198090711838096,-1.7067045651023205,False,1.0415847256947048
2010-08-13,neutral_mixed,-0.3857986506634814,-0.2078028747310017,False,0.9691361079469215
2010-08-20,neutral_mixed,0.7515885825617465,-1.122958423739461,False,1.0601270866049397
2010-08-27,neutral_mixed,0.8850263589976002,-1.2363861308904949,False,1.070802108719808
2010-09-03,neutral_mixed,0.8990115821971708,-1.8178378677427776,False,1.0719209265757736
2010-09-10,neutral_mixed,0.1404796033472873,-1.4709739001043547,False,1.011238368267783
2010-09-17,neutral_mixed,-0.1120804777864654,-0.3638128899835482,False,0.9910335617770828
2010-09-24,neutral_mixed,-0.7268573933113197,-0.1150685283585718,False,0.9418514085350944
2010-10-01,neutral_mixed,-1.0,0.9578412508673144,True,0.92
2010-10-08,calm_trend,-1.0,1.3507563464792085,True,0.92
2010-10-15,neutral_mixed,-0.4729694815518699,1.068144164507175,True,0.9621624414758504
2010-10-22,neutral_mixed,-0.502710995788934,0.9526378509637674,True,0.9597831203368853
2010-10-29,calm_trend,-0.5879678656125769,1.2210222007494864,True,0.9529625707509939
2010-11-05,neutral_mixed,-0.77206404533921,1.3103261054128912,True,0.9382348763728632
2010-11-12,calm_trend,-0.9730575639787212,0.9566906647581656,True,0.9221553948817023
2010-11-19,neutral_mixed,-1.0,1.2030640786556144,True,0.92
2010-11-26,neutral_mixed,-1.0,1.4028485505142565,True,0.92
2010-12-03,neutral_mixed,-0.8120629071337034,0.8934406690188691,True,0.9350349674293037
2010-12-10,neutral_mixed,-0.9534804590893532,0.5983554344363107,True,0.9237215632728517
2010-12-17,neutral_mixed,-1.0,1.6942478198809072,True,0.92
2010-12-24,calm_trend,-1.0,0.7269643795991869,True,0.92
2010-12-31,calm_trend,-0.7586407879220006,1.563759627200147,True,0.93930873696624
2011-01-07,calm_trend,-0.6725392950400193,1.4155605434211709,True,0.9461968563967984
2011-01-14,calm_trend,-0.7661638786913313,1.5720936693398693,True,0.9387068897046935
2011-01-21,calm_trend,-1.0,1.0348198083669928,True,0.92
2011-01-28,neutral_mixed,-1.0,1.2498840766439585,True,0.92
2011-02-04,neutral_mixed,-0.3017939589641727,1.1146500385955118,True,0.9758564832828662
2011-02-11,calm_trend,-0.8034442239720991,1.3776861693066371,True,0.935724462082232
2011-02-18,neutral_mixed,-0.7170698596461292,1.728741086643982,True,0.9426344112283097
2011-02-25,neutral_mixed,-0.714345668455384,1.5886603980613387,True,0.9428523465235693
2011-03-04,neutral_mixed,-0.6263527954005311,1.100724107091115,True,0.9498917763679575
2011-03-11,neutral_mixed,-0.782743468750628,1.0702159175147936,True,0.9373805224999497
2011-03-18,neutral_mixed,0.0370862641237759,0.3889106022491064,False,1.002966901129902
2011-03-25,neutral_mixed,1.0,-0.692987636397281,False,1.08
2011-04-01,neutral_mixed,0.0489662571137321,-0.0707349034086591,False,1.0039173005690987
2011-04-08,neutral_mixed,-0.2675950706475246,0.2974205529379983,False,0.978592394348198
2011-04-15,neutral_mixed,0.0041946076188483,-0.7903238968381467,False,1.000335568609508
2011-04-22,calm_trend,-0.0265666566110739,-0.899819490415179,False,0.9978746674711141
2011-04-29,calm_trend,0.5281159444333644,-0.4131908969998972,False,1.042249275554669
2011-05-06,neutral_mixed,0.4343864365799314,-0.417347589679711,False,1.0347509149263945
2011-05-13,neutral_mixed,0.6884625789242645,-1.0337742484780583,False,1.0550770063139412
2011-05-20,calm_trend,1.0,-1.4181274284887884,False,1.08
2011-05-27,calm_trend,1.0,-2.0353357023991427,False,1.08
2011-06-03,calm_trend,0.8339595919683405,-1.6379730987698409,False,1.0667167673574673
2011-06-10,calm_trend,1.0,-1.6207788290537877,False,1.08
2011-06-17,calm_trend,1.0,-1.9268182300006984,False,1.08
2011-06-24,neutral_mixed,1.0,-0.6933758514032865,False,1.08
2011-07-01,calm_trend,1.0,-1.4426557473761152,False,1.08
2011-07-08,calm_trend,0.8412057331563652,-0.2881427903810334,False,1.067296458652509
2011-07-15,calm_trend,0.6074388329314188,-0.4174268419575409,False,1.0485951066345136
2011-07-22,calm_trend,1.0,-0.1961124310396293,False,1.08
2011-07-29,calm_trend,0.7075340807501798,-0.0478014976294689,False,1.0566027264600144
2011-08-05,neutral_mixed,1.0,-0.8886352011344549,False,1.08
2011-08-12,stressed_panic,0.0276634604169937,-0.8278674472301781,False,1.0
2011-08-19,stressed_panic,0.3326032525321952,-0.7997184676624652,False,1.0
2011-08-26,stressed_panic,0.6705028690580834,-1.0625191431393464,False,1.0
2011-09-02,stressed_panic,0.7925393381559915,-0.3656927004948144,False,1.0
2011-09-09,stressed_panic,0.984442421518887,-0.70210167419448,False,1.0
2011-09-16,neutral_mixed,1.0,-0.8142745238491647,False,1.08
2011-09-23,stressed_panic,1.0,0.7499636058837703,True,1.0
2011-09-30,stressed_panic,1.0,0.4508107262127465,False,1.0
2011-10-07,stressed_panic,1.0,-0.0399174118217735,False,1.0
2011-10-14,stressed_panic,1.0,-0.3878626457813754,False,1.0
2011-10-21,stressed_panic,-0.2863332037116383,0.779189031712512,True,1.0
2011-10-28,stressed_panic,-0.9878980399204308,0.6011776737302343,True,1.0
2011-11-04,stressed_panic,-0.5311261292546221,0.7642245192460749,True,1.0
2011-11-11,stressed_panic,0.263332455242619,1.788155318190647,True,1.0
2011-11-18,neutral_mixed,-0.5684528773018258,1.4777237415417994,True,0.954523769815854
2011-11-25,stressed_panic,1.0,1.172889425709812,True,1.0
2011-12-02,neutral_mixed,1.0,0.7840690404485497,True,1.0
2011-12-09,neutral_mixed,0.6377691048681209,1.2452459364629842,True,1.0
2011-12-16,neutral_mixed,0.2778244741893744,1.1012176513178331,True,1.0
2011-12-23,neutral_mixed,0.9723582047558452,-0.0872245553512658,False,1.0777886563804677
2011-12-30,neutral_mixed,0.4837112984434853,-0.3892982135479106,False,1.0386969038754787
2012-01-06,neutral_mixed,0.6082079125890317,0.3005356275688516,False,1.0486566330071225
2012-01-13,neutral_mixed,0.0686031137623178,0.6845500611419197,True,1.0
2012-01-20,neutral_mixed,0.3157132447800645,-0.1956440773291704,False,1.025257059582405
2012-01-27,recovery_fragile,0.6546602256353625,0.5840325919876536,True,1.0
2012-02-03,recovery_confirmed,0.1593942375986152,-0.2595985346167685,False,1.0127515390078892
2012-02-10,recovery_confirmed,1.0,0.5076768604574198,True,1.0
2012-02-17,recovery_fragile,1.0,0.9332898856783032,True,1.0
2012-02-24,recovery_confirmed,1.0,1.1278402646728765,True,1.0
2012-03-02,neutral_mixed,-1.0,0.5705842484636928,True,0.92
2012-03-09,recovery_confirmed,1.0,1.0447359508709544,True,1.0
2012-03-16,neutral_mixed,-1.0,1.3987891376356965,True,0.92
2012-03-23,neutral_mixed,-1.0,1.6862907299522565,True,0.92
2012-03-30,neutral_mixed,-1.0,0.7323843012551684,True,0.92
2012-04-06,neutral_mixed,-1.0,1.2599634569461629,True,0.92
2012-04-13,neutral_mixed,-0.9573493859586304,1.2502771736173135,True,0.9234120491233095
2012-04-20,neutral_mixed,-0.5533216404189423,1.2989979907956837,True,0.9557342687664846
2012-04-27,neutral_mixed,-0.2828770181252756,0.9674039920375624,True,0.9773698385499779
2012-05-04,neutral_mixed,-0.8423812718048985,1.162213933029293,True,0.9326094982556081
2012-05-11,neutral_mixed,0.5457094645345792,0.6913706730362176,True,1.0
