,dual_momentum_topn,cta_trend_long_only,composite_equal_weight,composite_regime_conditioned,taa_10m_sma,composite_breadth_filtered,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886555,0.13661136542623661,0.34999999999999987
2006-07-07,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886555,0.13661136542623661,0.34999999999999987
2006-07-14,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886555,0.13661136542623661,0.34999999999999987
2006-07-21,0.09215630163506516,0.0,0.15083931082364974,0.16004777520618296,0.11034524690886555,0.13661136542623661,0.34999999999999987
2006-07-28,0.06543855389424656,0.11700000000000002,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706937,0.34999999999999987
2006-08-04,0.06543855389424656,0.11700000000000002,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706937,0.34999999999999987
2006-08-11,0.06543855389424656,0.11700000000000002,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706937,0.34999999999999987
2006-08-18,0.06543855389424656,0.11700000000000002,0.138389105418918,0.1331308785532543,0.0796818882265118,0.11635957390706937,0.34999999999999987
2006-08-25,0.06357351528217188,0.1872,0.11083701146317176,0.11667378077008735,0.06174360877893757,0.10997208370563148,0.35
2006-09-01,0.06357351528217188,0.1872,0.11083701146317176,0.11667378077008735,0.06174360877893757,0.10997208370563148,0.35
2006-09-08,0.06357351528217188,0.1872,0.11083701146317176,0.11667378077008735,0.06174360877893757,0.10997208370563148,0.35
2006-09-15,0.06357351528217188,0.1872,0.11083701146317176,0.11667378077008735,0.06174360877893757,0.10997208370563148,0.35
2006-09-22,0.06357351528217188,0.1872,0.11083701146317176,0.11667378077008735,0.06174360877893757,0.10997208370563148,0.35
2006-09-29,0.06300485752543346,0.22931999999999997,0.09462377836159858,0.10553054325944584,0.05138227071382774,0.10613855013969443,0.35
2006-10-06,0.06300485752543346,0.22931999999999997,0.09462377836159858,0.10553054325944584,0.05138227071382774,0.10613855013969443,0.35
2006-10-13,0.06300485752543346,0.22931999999999997,0.09462377836159858,0.10553054325944584,0.05138227071382774,0.10613855013969443,0.35
2006-10-20,0.06300485752543346,0.22931999999999997,0.09462377836159858,0.10553054325944584,0.05138227071382774,0.10613855013969443,0.35
2006-10-27,0.06217786617529672,0.254592,0.08467696139952897,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-03,0.06217786617529672,0.254592,0.08467696139952897,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-10,0.06217786617529672,0.254592,0.08467696139952897,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-17,0.06217786617529672,0.254592,0.08467696139952897,0.09973378920073148,0.04589758841931878,0.10292179480512406,0.35
2006-11-24,0.09565734445485527,0.4087793263646928,0.12230198140178301,0.15029344910661546,0.06759507956471916,0.1553728191073343,0.0
2006-12-01,0.09565734445485527,0.4087793263646928,0.12230198140178301,0.15029344910661546,0.06759507956471916,0.1553728191073343,0.0
2006-12-08,0.09565734445485527,0.4087793263646928,0.12230198140178301,0.15029344910661546,0.06759507956471916,0.1553728191073343,0.0
2006-12-15,0.09565734445485527,0.4087793263646928,0.12230198140178301,0.15029344910661546,0.06759507956471916,0.1553728191073343,0.0
2006-12-22,0.09565734445485527,0.4087793263646928,0.12230198140178301,0.15029344910661546,0.06759507956471916,0.1553728191073343,0.0
2006-12-29,0.09730945739813501,0.40565107458612515,0.1207097500535961,0.1511039755353041,0.0678234110420449,0.15740233138479476,0.0
2007-01-05,0.09730945739813501,0.40565107458612515,0.1207097500535961,0.1511039755353041,0.0678234110420449,0.15740233138479476,0.0
2007-01-12,0.09730945739813501,0.40565107458612515,0.1207097500535961,0.1511039755353041,0.0678234110420449,0.15740233138479476,0.0
2007-01-19,0.09730945739813501,0.40565107458612515,0.1207097500535961,0.1511039755353041,0.0678234110420449,0.15740233138479476,0.0
2007-01-26,0.09952468932331379,0.3941695144163303,0.12228714316441786,0.15302525486727533,0.0700009290637723,0.1609924691648904,0.0
2007-02-02,0.09952468932331379,0.3941695144163303,0.12228714316441786,0.15302525486727533,0.0700009290637723,0.1609924691648904,0.0
2007-02-09,0.09952468932331379,0.3941695144163303,0.12228714316441786,0.15302525486727533,0.0700009290637723,0.1609924691648904,0.0
2007-02-16,0.09952468932331379,0.3941695144163303,0.12228714316441786,0.15302525486727533,0.0700009290637723,0.1609924691648904,0.0
2007-02-23,0.10247833966102486,0.3565695650367141,0.13202037043195186,0.1610762205232633,0.07385391799456659,0.17400158635247923,1.1102230246251565e-16
2007-03-02,0.10247833966102486,0.3565695650367141,0.13202037043195186,0.1610762205232633,0.07385391799456659,0.17400158635247923,1.1102230246251565e-16
2007-03-09,0.10247833966102486,0.3565695650367141,0.13202037043195186,0.1610762205232633,0.07385391799456659,0.17400158635247923,1.1102230246251565e-16
2007-03-16,0.10247833966102486,0.3565695650367141,0.13202037043195186,0.1610762205232633,0.07385391799456659,0.17400158635247923,1.1102230246251565e-16
2007-03-23,0.10247833966102486,0.3565695650367141,0.13202037043195186,0.1610762205232633,0.07385391799456659,0.17400158635247923,1.1102230246251565e-16
2007-03-30,0.0677885044412571,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448484,0.12069130553976394,0.35
2007-04-06,0.0677885044412571,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448484,0.12069130553976394,0.35
2007-04-13,0.0677885044412571,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448484,0.12069130553976394,0.35
2007-04-20,0.0677885044412571,0.20955142065222718,0.09182155749151294,0.10965379699379034,0.050493414881448484,0.12069130553976394,0.35
2007-04-27,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.05199341098226265,0.12502445873528886,0.35
2007-05-04,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.05199341098226265,0.12502445873528886,0.35
2007-05-11,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.05199341098226265,0.12502445873528886,0.35
2007-05-18,0.06859534669661158,0.19594073663957265,0.09542890579333285,0.11301714115293143,0.05199341098226265,0.12502445873528886,0.35
2007-05-25,0.06970407147680234,0.18749743875657057,0.09705211189126627,0.11594938449961041,0.05398446730383816,0.1258125260719123,0.35
2007-06-01,0.06970407147680234,0.18749743875657057,0.09705211189126627,0.11594938449961041,0.05398446730383816,0.1258125260719123,0.35
2007-06-08,0.06970407147680234,0.18749743875657057,0.09705211189126627,0.11594938449961041,0.05398446730383816,0.1258125260719123,0.35
2007-06-15,0.06970407147680234,0.18749743875657057,0.09705211189126627,0.11594938449961041,0.05398446730383816,0.1258125260719123,0.35
2007-06-22,0.06970407147680234,0.18749743875657057,0.09705211189126627,0.11594938449961041,0.05398446730383816,0.1258125260719123,0.35
2007-06-29,0.07089620732422332,0.17903776953383865,0.09834188339403127,0.11996896703890163,0.05584692841846028,0.12590824429054495,0.35
2007-07-06,0.07089620732422332,0.17903776953383865,0.09834188339403127,0.11996896703890163,0.05584692841846028,0.12590824429054495,0.35
2007-07-13,0.07089620732422332,0.17903776953383865,0.09834188339403127,0.11996896703890163,0.05584692841846028,0.12590824429054495,0.35
2007-07-20,0.07089620732422332,0.17903776953383865,0.09834188339403127,0.11996896703890163,0.05584692841846028,0.12590824429054495,0.35
2007-07-27,0.053264056706980076,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.1461278094701696,0.35
2007-08-03,0.053264056706980076,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.1461278094701696,0.35
2007-08-10,0.053264056706980076,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.1461278094701696,0.35
2007-08-17,0.053264056706980076,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.1461278094701696,0.35
2007-08-24,0.053264056706980076,0.1679183316682439,0.10613693893934988,0.12770222955255695,0.04885063366269962,0.1461278094701696,0.35
2007-08-31,0.01948970047889223,0.07211185088065022,0.05209995233374478,0.06249139417322747,0.020302135312419294,0.073504966821066,0.7
2007-09-07,0.01948970047889223,0.07211185088065022,0.05209995233374478,0.06249139417322747,0.020302135312419294,0.073504966821066,0.7
2007-09-14,0.01948970047889223,0.07211185088065022,0.05209995233374478,0.06249139417322747,0.020302135312419294,0.073504966821066,0.7
2007-09-21,0.01948970047889223,0.07211185088065022,0.05209995233374478,0.06249139417322747,0.020302135312419294,0.073504966821066,0.7
2007-09-28,0.03535093097390393,0.1457075757888975,0.11692942656748484,0.14303811296176644,0.04112874705615787,0.16784520665178945,0.35
2007-10-05,0.03535093097390393,0.1457075757888975,0.11692942656748484,0.14303811296176644,0.04112874705615787,0.16784520665178945,0.35
2007-10-12,0.03535093097390393,0.1457075757888975,0.11692942656748484,0.14303811296176644,0.04112874705615787,0.16784520665178945,0.35
2007-10-19,0.03535093097390393,0.1457075757888975,0.11692942656748484,0.14303811296176644,0.04112874705615787,0.16784520665178945,0.35
2007-10-26,0.01409578639587873,0.06377487562477889,0.05539928442808164,0.06860223250902396,0.018035170295247795,0.08009265074698896,0.7000000000000001
2007-11-02,0.01409578639587873,0.06377487562477889,0.05539928442808164,0.06860223250902396,0.018035170295247795,0.08009265074698896,0.7000000000000001
2007-11-09,0.01409578639587873,0.06377487562477889,0.05539928442808164,0.06860223250902396,0.018035170295247795,0.08009265074698896,0.7000000000000001
2007-11-16,0.01409578639587873,0.06377487562477889,0.05539928442808164,0.06860223250902396,0.018035170295247795,0.08009265074698896,0.7000000000000001
2007-11-23,0.01409578639587873,0.06377487562477889,0.05539928442808164,0.06860223250902396,0.018035170295247795,0.08009265074698896,0.7000000000000001
2007-11-30,0.012753587757946732,0.060894605951441874,0.05629552786589897,0.07096677296441097,0.017486456432173884,0.08160304902812758,0.7
2007-12-07,0.012753587757946732,0.060894605951441874,0.05629552786589897,0.07096677296441097,0.017486456432173884,0.08160304902812758,0.7
2007-12-14,0.012753587757946732,0.060894605951441874,0.05629552786589897,0.07096677296441097,0.017486456432173884,0.08160304902812758,0.7
2007-12-21,0.012753587757946732,0.060894605951441874,0.05629552786589897,0.07096677296441097,0.017486456432173884,0.08160304902812758,0.7
2007-12-28,0.02589026586096057,0.1276650461415885,0.12145614619592178,0.1588491043228307,0.037063017257749825,0.1790764202209486,0.35
2008-01-04,0.02589026586096057,0.1276650461415885,0.12145614619592178,0.1588491043228307,0.037063017257749825,0.1790764202209486,0.35
2008-01-11,0.02589026586096057,0.1276650461415885,0.12145614619592178,0.1588491043228307,0.037063017257749825,0.1790764202209486,0.35
2008-01-18,0.02589026586096057,0.1276650461415885,0.12145614619592178,0.1588491043228307,0.037063017257749825,0.1790764202209486,0.35
2008-01-25,0.012605778602414939,0.053459017085021654,0.051102973721798686,0.09103241101768907,0.018823754649428957,0.07297606492364671,0.7
2008-02-01,0.012605778602414939,0.053459017085021654,0.051102973721798686,0.09103241101768907,0.018823754649428957,0.07297606492364671,0.7
2008-02-08,0.012605778602414939,0.053459017085021654,0.051102973721798686,0.09103241101768907,0.018823754649428957,0.07297606492364671,0.7
2008-02-15,0.012605778602414939,0.053459017085021654,0.051102973721798686,0.09103241101768907,0.018823754649428957,0.07297606492364671,0.7
2008-02-22,0.012605778602414939,0.053459017085021654,0.051102973721798686,0.09103241101768907,0.018823754649428957,0.07297606492364671,0.7
2008-02-29,0.0128874766983173,0.04989098465983644,0.04779133765583811,0.10222740908507792,0.01975873907821624,0.067444052822714,0.7
2008-03-07,0.0128874766983173,0.04989098465983644,0.04779133765583811,0.10222740908507792,0.01975873907821624,0.067444052822714,0.7
2008-03-14,0.0128874766983173,0.04989098465983644,0.04779133765583811,0.10222740908507792,0.01975873907821624,0.067444052822714,0.7
2008-03-21,0.0128874766983173,0.04989098465983644,0.04779133765583811,0.10222740908507792,0.01975873907821624,0.067444052822714,0.7
2008-03-28,0.012941396146487668,0.04739522050296958,0.0461258680630873,0.10939315876939447,0.02002337131242741,0.06412098520563358,0.7
2008-04-04,0.012941396146487668,0.04739522050296958,0.0461258680630873,0.10939315876939447,0.02002337131242741,0.06412098520563358,0.7
2008-04-11,0.012941396146487668,0.04739522050296958,0.0461258680630873,0.10939315876939447,0.02002337131242741,0.06412098520563358,0.7
2008-04-18,0.012941396146487668,0.04739522050296958,0.0461258680630873,0.10939315876939447,0.02002337131242741,0.06412098520563358,0.7
2008-04-25,0.013022337696490721,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324075,0.062307320567987316,0.7
2008-05-02,0.013022337696490721,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324075,0.062307320567987316,0.7
2008-05-09,0.013022337696490721,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324075,0.062307320567987316,0.7
2008-05-16,0.013022337696490721,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324075,0.062307320567987316,0.7
2008-05-23,0.013022337696490721,0.045751952588967804,0.04487017760552029,0.1140039382077098,0.020044273333324075,0.062307320567987316,0.7
2008-05-30,0.02820267946389848,0.09642041473831349,0.09412398551974682,0.2486060098213745,0.043085307989146074,0.13273600523943815,0.3568255972280824
2008-06-06,0.02820267946389848,0.09642041473831349,0.09412398551974682,0.2486060098213745,0.043085307989146074,0.13273600523943815,0.3568255972280824
2008-06-13,0.02820267946389848,0.09642041473831349,0.09412398551974682,0.2486060098213745,0.043085307989146074,0.13273600523943815,0.3568255972280824
2008-06-20,0.02820267946389848,0.09642041473831349,0.09412398551974682,0.2486060098213745,0.043085307989146074,0.13273600523943815,0.3568255972280824
2008-06-27,0.0277133414846448,0.09279136268526016,0.09066739484174642,0.24544004083594245,0.042257491547174064,0.12919181746716615,0.37193855113806595
2008-07-04,0.0277133414846448,0.09279136268526016,0.09066739484174642,0.24544004083594245,0.042257491547174064,0.12919181746716615,0.37193855113806595
2008-07-11,0.0277133414846448,0.09279136268526016,0.09066739484174642,0.24544004083594245,0.042257491547174064,0.12919181746716615,0.37193855113806595
2008-07-18,0.0277133414846448,0.09279136268526016,0.09066739484174642,0.24544004083594245,0.042257491547174064,0.12919181746716615,0.37193855113806595
2008-07-25,0.028989370574551386,0.09393153588109314,0.09336150852446783,0.2568246237764485,0.0433276927381137,0.13356526850532552,0.34999999999999987
2008-08-01,0.028989370574551386,0.09393153588109314,0.09336150852446783,0.2568246237764485,0.0433276927381137,0.13356526850532552,0.34999999999999987
2008-08-08,0.028989370574551386,0.09393153588109314,0.09336150852446783,0.2568246237764485,0.0433276927381137,0.13356526850532552,0.34999999999999987
2008-08-15,0.028989370574551386,0.09393153588109314,0.09336150852446783,0.2568246237764485,0.0433276927381137,0.13356526850532552,0.34999999999999987
2008-08-22,0.028989370574551386,0.09393153588109314,0.09336150852446783,0.2568246237764485,0.0433276927381137,0.13356526850532552,0.34999999999999987
2008-08-29,0.02996974971604752,0.09278066357639686,0.09093215220694202,0.2614971273192435,0.040635878349979185,0.13418442883139098,0.34999999999999987
2008-09-05,0.02996974971604752,0.09278066357639686,0.09093215220694202,0.2614971273192435,0.040635878349979185,0.13418442883139098,0.34999999999999987
2008-09-12,0.02996974971604752,0.09278066357639686,0.09093215220694202,0.2614971273192435,0.040635878349979185,0.13418442883139098,0.34999999999999987
2008-09-19,0.02996974971604752,0.09278066357639686,0.09093215220694202,0.2614971273192435,0.040635878349979185,0.13418442883139098,0.34999999999999987
2008-09-26,0.014231549658492213,0.042458215147393355,0.04072390637935838,0.12154142837294732,0.018056196897536826,0.0629887035442719,0.7
2008-10-03,0.014231549658492213,0.042458215147393355,0.04072390637935838,0.12154142837294732,0.018056196897536826,0.0629887035442719,0.7
2008-10-10,0.014231549658492213,0.042458215147393355,0.04072390637935838,0.12154142837294732,0.018056196897536826,0.0629887035442719,0.7
2008-10-17,0.014231549658492213,0.042458215147393355,0.04072390637935838,0.12154142837294732,0.018056196897536826,0.0629887035442719,0.7
2008-10-24,0.014231549658492213,0.042458215147393355,0.04072390637935838,0.12154142837294732,0.018056196897536826,0.0629887035442719,0.7
2008-10-31,0.013740773236197488,0.03142461100808,0.03202200704724536,0.10798250764609647,0.01949104277349637,0.056917658799780314,0.738421399489104
2008-11-07,0.013740773236197488,0.03142461100808,0.03202200704724536,0.10798250764609647,0.01949104277349637,0.056917658799780314,0.738421399489104
2008-11-14,0.013740773236197488,0.03142461100808,0.03202200704724536,0.10798250764609647,0.01949104277349637,0.056917658799780314,0.738421399489104
2008-11-21,0.013740773236197488,0.03142461100808,0.03202200704724536,0.10798250764609647,0.01949104277349637,0.056917658799780314,0.738421399489104
2008-11-28,0.013930426576891508,0.026715809443121512,0.026596201653698196,0.10659515448859833,0.020212871545397935,0.05594953629229254,0.75
2008-12-05,0.013930426576891508,0.026715809443121512,0.026596201653698196,0.10659515448859833,0.020212871545397935,0.05594953629229254,0.75
2008-12-12,0.013930426576891508,0.026715809443121512,0.026596201653698196,0.10659515448859833,0.020212871545397935,0.05594953629229254,0.75
2008-12-19,0.013930426576891508,0.026715809443121512,0.026596201653698196,0.10659515448859833,0.020212871545397935,0.05594953629229254,0.75
2008-12-26,0.019061776590050122,0.023993599468974672,0.02347881997104322,0.10895709269315901,0.016873077798449636,0.05763563347832336,0.75
2009-01-02,0.019061776590050122,0.023993599468974672,0.02347881997104322,0.10895709269315901,0.016873077798449636,0.05763563347832336,0.75
2009-01-09,0.019061776590050122,0.023993599468974672,0.02347881997104322,0.10895709269315901,0.016873077798449636,0.05763563347832336,0.75
2009-01-16,0.019061776590050122,0.023993599468974672,0.02347881997104322,0.10895709269315901,0.016873077798449636,0.05763563347832336,0.75
2009-01-23,0.019061776590050122,0.023993599468974672,0.02347881997104322,0.10895709269315901,0.016873077798449636,0.05763563347832336,0.75
2009-01-30,0.022188825177784095,0.022207608224123224,0.021574204888476896,0.1103742556158954,0.01463549529626149,0.0590196107974589,0.75
2009-02-06,0.022188825177784095,0.022207608224123224,0.021574204888476896,0.1103742556158954,0.01463549529626149,0.0590196107974589,0.75
2009-02-13,0.022188825177784095,0.022207608224123224,0.021574204888476896,0.1103742556158954,0.01463549529626149,0.0590196107974589,0.75
2009-02-20,0.022188825177784095,0.022207608224123224,0.021574204888476896,0.1103742556158954,0.01463549529626149,0.0590196107974589,0.75
2009-02-27,0.02930283138857038,0.025455897204558934,0.02415705718920808,0.13249162757077507,0.01597144554642361,0.07262114110046393,0.7
2009-03-06,0.02930283138857038,0.025455897204558934,0.02415705718920808,0.13249162757077507,0.01597144554642361,0.07262114110046393,0.7
2009-03-13,0.02930283138857038,0.025455897204558934,0.02415705718920808,0.13249162757077507,0.01597144554642361,0.07262114110046393,0.7
2009-03-20,0.02930283138857038,0.025455897204558934,0.02415705718920808,0.13249162757077507,0.01597144554642361,0.07262114110046393,0.7
2009-03-27,0.031024218230773924,0.024606531391455858,0.022872740993008758,0.13287354537006218,0.014958798631463757,0.07366416538323552,0.7
2009-04-03,0.031024218230773924,0.024606531391455858,0.022872740993008758,0.13287354537006218,0.014958798631463757,0.07366416538323552,0.7
2009-04-10,0.031024218230773924,0.024606531391455858,0.022872740993008758,0.13287354537006218,0.014958798631463757,0.07366416538323552,0.7
2009-04-17,0.031024218230773924,0.024606531391455858,0.022872740993008758,0.13287354537006218,0.014958798631463757,0.07366416538323552,0.7
2009-04-24,0.028282982304253468,0.02583291583849571,0.023159155617760302,0.141943137915266,0.02010102871504074,0.07911951059356719,0.6815612690156165
2009-05-01,0.028282982304253468,0.02583291583849571,0.023159155617760302,0.141943137915266,0.02010102871504074,0.07911951059356719,0.6815612690156165
2009-05-08,0.028282982304253468,0.02583291583849571,0.023159155617760302,0.141943137915266,0.02010102871504074,0.07911951059356719,0.6815612690156165
2009-05-15,0.028282982304253468,0.02583291583849571,0.023159155617760302,0.141943137915266,0.02010102871504074,0.07911951059356719,0.6815612690156165
2009-05-22,0.028282982304253468,0.02583291583849571,0.023159155617760302,0.141943137915266,0.02010102871504074,0.07911951059356719,0.6815612690156165
2009-05-29,0.028699575988450545,0.02753983847740184,0.024210287066285502,0.12950992113418291,0.02505586405659124,0.11527103489513314,0.6497134783819548
2009-06-05,0.028699575988450545,0.02753983847740184,0.024210287066285502,0.12950992113418291,0.02505586405659124,0.11527103489513314,0.6497134783819548
2009-06-12,0.028699575988450545,0.02753983847740184,0.024210287066285502,0.12950992113418291,0.02505586405659124,0.11527103489513314,0.6497134783819548
2009-06-19,0.028699575988450545,0.02753983847740184,0.024210287066285502,0.12950992113418291,0.02505586405659124,0.11527103489513314,0.6497134783819548
2009-06-26,0.04140379897044336,0.03997437758556158,0.05264580878266205,0.18660173027864072,0.04011293403724596,0.18300969545407203,0.4562516548913743
2009-07-03,0.04140379897044336,0.03997437758556158,0.05264580878266205,0.18660173027864072,0.04011293403724596,0.18300969545407203,0.4562516548913743
2009-07-10,0.04140379897044336,0.03997437758556158,0.05264580878266205,0.18660173027864072,0.04011293403724596,0.18300969545407203,0.4562516548913743
2009-07-17,0.04140379897044336,0.03997437758556158,0.05264580878266205,0.18660173027864072,0.04011293403724596,0.18300969545407203,0.4562516548913743
2009-07-24,0.04140379897044336,0.03997437758556158,0.05264580878266205,0.18660173027864072,0.04011293403724596,0.18300969545407203,0.4562516548913743
2009-07-31,0.03467539268598293,0.03334574013971253,0.053036637759339894,0.1503148434978313,0.03457321266112665,0.17149793272826627,0.5225562405277404
2009-08-07,0.03467539268598293,0.03334574013971253,0.053036637759339894,0.1503148434978313,0.03457321266112665,0.17149793272826627,0.5225562405277404
2009-08-14,0.03467539268598293,0.03334574013971253,0.053036637759339894,0.1503148434978313,0.03457321266112665,0.17149793272826627,0.5225562405277404
2009-08-21,0.03467539268598293,0.03334574013971253,0.053036637759339894,0.1503148434978313,0.03457321266112665,0.17149793272826627,0.5225562405277404
2009-08-28,0.04125382508734023,0.0396624558053807,0.06972297470818149,0.1756867999372882,0.04180854923350681,0.220736332486323,0.4111290627419796
2009-09-04,0.04125382508734023,0.0396624558053807,0.06972297470818149,0.1756867999372882,0.04180854923350681,0.220736332486323,0.4111290627419796
2009-09-11,0.04125382508734023,0.0396624558053807,0.06972297470818149,0.1756867999372882,0.04180854923350681,0.220736332486323,0.4111290627419796
