,dual_momentum_topn,cta_trend_long_only,composite_equal_weight,composite_regime_conditioned,taa_10m_sma,composite_breadth_filtered,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.19500000000000003,0.0,0.12509676506998574,0.078,0.07800000000000007,0.17390323493001425,0.34999999999999987
2006-07-07,0.19500000000000003,0.0,0.12509676506998574,0.078,0.07800000000000007,0.17390323493001425,0.34999999999999987
2006-07-14,0.19500000000000003,0.0,0.12509676506998574,0.078,0.07800000000000007,0.17390323493001425,0.34999999999999987
2006-07-21,0.19500000000000003,0.0,0.12509676506998574,0.078,0.07800000000000007,0.17390323493001425,0.34999999999999987
2006-07-28,0.11699999999999999,0.0,0.10105805904199162,0.16379999999999975,0.04680000000000037,0.22134194095800827,0.35
2006-08-04,0.11699999999999999,0.0,0.10105805904199162,0.16379999999999975,0.04680000000000037,0.22134194095800827,0.35
2006-08-11,0.11699999999999999,0.0,0.10105805904199162,0.16379999999999975,0.04680000000000037,0.22134194095800827,0.35
2006-08-18,0.11699999999999999,0.0,0.10105805904199162,0.16379999999999975,0.04680000000000037,0.22134194095800827,0.35
2006-08-25,0.07020000000000033,0.05510705493304117,0.14852778049215315,0.09828000000000003,0.02808000000000033,0.24980516457480498,0.35
2006-09-01,0.07020000000000033,0.05510705493304117,0.14852778049215315,0.09828000000000003,0.02808000000000033,0.24980516457480498,0.35
2006-09-08,0.07020000000000033,0.05510705493304117,0.14852778049215315,0.09828000000000003,0.02808000000000033,0.24980516457480498,0.35
2006-09-15,0.07020000000000033,0.05510705493304117,0.14852778049215315,0.09828000000000003,0.02808000000000033,0.24980516457480498,0.35
2006-09-22,0.07020000000000033,0.05510705493304117,0.14852778049215315,0.09828000000000003,0.02808000000000033,0.24980516457480498,0.35
2006-09-29,0.04212000000000026,0.037256173647027116,0.11923523216821862,0.1676574954398713,0.0168480000000002,0.2668830987448826,0.34999999999999987
2006-10-06,0.04212000000000026,0.037256173647027116,0.11923523216821862,0.1676574954398713,0.0168480000000002,0.2668830987448826,0.34999999999999987
2006-10-13,0.04212000000000026,0.037256173647027116,0.11923523216821862,0.1676574954398713,0.0168480000000002,0.2668830987448826,0.34999999999999987
2006-10-20,0.04212000000000026,0.037256173647027116,0.11923523216821862,0.1676574954398713,0.0168480000000002,0.2668830987448826,0.34999999999999987
2006-10-27,0.02527200000000016,0.022353704188216417,0.188541139300931,0.126594497263923,0.010108800000000119,0.27712985924692934,0.35
2006-11-03,0.02527200000000016,0.022353704188216417,0.188541139300931,0.126594497263923,0.010108800000000119,0.27712985924692934,0.35
2006-11-10,0.02527200000000016,0.022353704188216417,0.188541139300931,0.126594497263923,0.010108800000000119,0.27712985924692934,0.35
2006-11-17,0.02527200000000016,0.022353704188216417,0.188541139300931,0.126594497263923,0.010108800000000119,0.27712985924692934,0.35
2006-11-24,0.023328000000000144,0.020634188481430876,0.32859580480291806,0.18229862894925478,0.009331200000000109,0.43581217776639614,0.0
2006-12-01,0.023328000000000144,0.020634188481430876,0.32859580480291806,0.18229862894925478,0.009331200000000109,0.43581217776639614,0.0
2006-12-08,0.023328000000000144,0.020634188481430876,0.32859580480291806,0.18229862894925478,0.009331200000000109,0.43581217776639614,0.0
2006-12-15,0.023328000000000144,0.020634188481430876,0.32859580480291806,0.18229862894925478,0.009331200000000109,0.43581217776639614,0.0
2006-12-22,0.023328000000000144,0.020634188481430876,0.32859580480291806,0.18229862894925478,0.009331200000000109,0.43581217776639614,0.0
2006-12-29,0.1939968000000001,0.17509161815186575,0.1971574828817509,0.16666807230654543,0.005598720000000185,0.2614873066598377,0.0
2007-01-05,0.1939968000000001,0.17509161815186575,0.1971574828817509,0.16666807230654543,0.005598720000000185,0.2614873066598377,0.0
2007-01-12,0.1939968000000001,0.17509161815186575,0.1971574828817509,0.16666807230654543,0.005598720000000185,0.2614873066598377,0.0
2007-01-19,0.1939968000000001,0.17509161815186575,0.1971574828817509,0.16666807230654543,0.005598720000000185,0.2614873066598377,0.0
2007-01-26,0.29639807999999995,0.2850549708911194,0.11829448972905053,0.1400008433839274,0.003359232000000136,0.15689238399590263,0.0
2007-02-02,0.29639807999999995,0.2850549708911194,0.11829448972905053,0.1400008433839274,0.003359232000000136,0.15689238399590263,0.0
2007-02-09,0.29639807999999995,0.2850549708911194,0.11829448972905053,0.1400008433839274,0.003359232000000136,0.15689238399590263,0.0
2007-02-16,0.29639807999999995,0.2850549708911194,0.11829448972905053,0.1400008433839274,0.003359232000000136,0.15689238399590263,0.0
2007-02-23,0.17783884799999997,0.1710329825346718,0.11097669383743015,0.26400050603035646,0.0020155392000000814,0.2741354303975416,0.0
2007-03-02,0.17783884799999997,0.1710329825346718,0.11097669383743015,0.26400050603035646,0.0020155392000000814,0.2741354303975416,0.0
2007-03-09,0.17783884799999997,0.1710329825346718,0.11097669383743015,0.26400050603035646,0.0020155392000000814,0.2741354303975416,0.0
2007-03-16,0.17783884799999997,0.1710329825346718,0.11097669383743015,0.26400050603035646,0.0020155392000000814,0.2741354303975416,0.0
2007-03-23,0.17783884799999997,0.1710329825346718,0.11097669383743015,0.26400050603035646,0.0020155392000000814,0.2741354303975416,0.0
2007-03-30,0.18635715071999998,0.18370286318852197,0.04328091059659776,0.10296019735183902,0.026786060288000114,0.10691281785504124,0.34999999999999987
2007-04-06,0.18635715071999998,0.18370286318852197,0.04328091059659776,0.10296019735183902,0.026786060288000114,0.10691281785504124,0.34999999999999987
2007-04-13,0.18635715071999998,0.18370286318852197,0.04328091059659776,0.10296019735183902,0.026786060288000114,0.10691281785504124,0.34999999999999987
2007-04-20,0.18635715071999998,0.18370286318852197,0.04328091059659776,0.10296019735183902,0.026786060288000114,0.10691281785504124,0.34999999999999987
2007-04-27,0.11181429043199997,0.11022171791311318,0.06166929172517482,0.1690753730438874,0.01607163617280007,0.18114769071302467,0.34999999999999987
2007-05-04,0.11181429043199997,0.11022171791311318,0.06166929172517482,0.1690753730438874,0.01607163617280007,0.18114769071302467,0.34999999999999987
2007-05-11,0.11181429043199997,0.11022171791311318,0.06166929172517482,0.1690753730438874,0.01607163617280007,0.18114769071302467,0.34999999999999987
2007-05-18,0.11181429043199997,0.11022171791311318,0.06166929172517482,0.1690753730438874,0.01607163617280007,0.18114769071302467,0.34999999999999987
2007-05-25,0.18408857425919994,0.18313303074786788,0.03700157503510492,0.1274452238263324,0.009642981703680093,0.1086886144278148,0.3500000000000001
2007-06-01,0.18408857425919994,0.18313303074786788,0.03700157503510492,0.1274452238263324,0.009642981703680093,0.1086886144278148,0.3500000000000001
2007-06-08,0.18408857425919994,0.18313303074786788,0.03700157503510492,0.1274452238263324,0.009642981703680093,0.1086886144278148,0.3500000000000001
2007-06-15,0.18408857425919994,0.18313303074786788,0.03700157503510492,0.1274452238263324,0.009642981703680093,0.1086886144278148,0.3500000000000001
2007-06-22,0.18408857425919994,0.18313303074786788,0.03700157503510492,0.1274452238263324,0.009642981703680093,0.1086886144278148,0.3500000000000001
2007-06-29,0.22745314455551996,0.22687981844872074,0.022200945021063,0.07646713429579942,0.029930089454399046,0.06706886822449787,0.35
2007-07-06,0.22745314455551996,0.22687981844872074,0.022200945021063,0.07646713429579942,0.029930089454399046,0.06706886822449787,0.35
2007-07-13,0.22745314455551996,0.22687981844872074,0.022200945021063,0.07646713429579942,0.029930089454399046,0.06706886822449787,0.35
2007-07-20,0.22745314455551996,0.22687981844872074,0.022200945021063,0.07646713429579942,0.029930089454399046,0.06706886822449787,0.35
2007-07-27,0.25347188673331195,0.25312789106923245,0.01658336507195069,0.04588028057747967,0.01795805367263943,0.06297852287538581,0.35
2007-08-03,0.25347188673331195,0.25312789106923245,0.01658336507195069,0.04588028057747967,0.01795805367263943,0.06297852287538581,0.35
2007-08-10,0.25347188673331195,0.25312789106923245,0.01658336507195069,0.04588028057747967,0.01795805367263943,0.06297852287538581,0.35
2007-08-17,0.25347188673331195,0.25312789106923245,0.01658336507195069,0.04588028057747967,0.01795805367263943,0.06297852287538581,0.35
2007-08-24,0.25347188673331195,0.25312789106923245,0.01658336507195069,0.04588028057747967,0.01795805367263943,0.06297852287538581,0.35
2007-08-31,0.12419221478768637,0.12409695444994129,0.016592316481463296,0.012705308467609758,0.004972999478577077,0.01744020633472223,0.7
2007-09-07,0.12419221478768637,0.12409695444994129,0.016592316481463296,0.012705308467609758,0.004972999478577077,0.01744020633472223,0.7
2007-09-14,0.12419221478768637,0.12409695444994129,0.016592316481463296,0.012705308467609758,0.004972999478577077,0.01744020633472223,0.7
2007-09-21,0.12419221478768637,0.12409695444994129,0.016592316481463296,0.012705308467609758,0.004972999478577077,0.01744020633472223,0.7
2007-09-28,0.2784498792239923,0.2783260407849237,0.021570011425902317,0.04251690100789267,0.006464899322150203,0.022672268235138904,0.35
2007-10-05,0.2784498792239923,0.2783260407849237,0.021570011425902317,0.04251690100789267,0.006464899322150203,0.022672268235138904,0.35
2007-10-12,0.2784498792239923,0.2783260407849237,0.021570011425902317,0.04251690100789267,0.006464899322150203,0.022672268235138904,0.35
2007-10-19,0.2784498792239923,0.2783260407849237,0.021570011425902317,0.04251690100789267,0.006464899322150203,0.022672268235138904,0.35
2007-10-26,0.1311091973235671,0.13107490360197885,0.0059732339333267975,0.011773911048339507,0.013790279812287747,0.0062784742805000035,0.7
2007-11-02,0.1311091973235671,0.13107490360197885,0.0059732339333267975,0.011773911048339507,0.013790279812287747,0.0062784742805000035,0.7
2007-11-09,0.1311091973235671,0.13107490360197885,0.0059732339333267975,0.011773911048339507,0.013790279812287747,0.0062784742805000035,0.7
2007-11-16,0.1311091973235671,0.13107490360197885,0.0059732339333267975,0.011773911048339507,0.013790279812287747,0.0062784742805000035,0.7
2007-11-23,0.1311091973235671,0.13107490360197885,0.0059732339333267975,0.011773911048339507,0.013790279812287747,0.0062784742805000035,0.7
2007-11-30,0.09066551839414022,0.1326449421611873,0.05758394035999607,0.007064346629003703,0.008274167887372647,0.0037670845683000316,0.7
2007-12-07,0.09066551839414022,0.1326449421611873,0.05758394035999607,0.007064346629003703,0.008274167887372647,0.0037670845683000316,0.7
2007-12-14,0.09066551839414022,0.1326449421611873,0.05758394035999607,0.007064346629003703,0.008274167887372647,0.0037670845683000316,0.7
2007-12-21,0.09066551839414022,0.1326449421611873,0.05758394035999607,0.007064346629003703,0.008274167887372647,0.0037670845683000316,0.7
2007-12-28,0.2348651739123823,0.28943842480954346,0.07485912246799488,0.035183650617704836,0.01075641825358444,0.004897209938790052,0.3500000000000001
2008-01-04,0.2348651739123823,0.28943842480954346,0.07485912246799488,0.035183650617704836,0.01075641825358444,0.004897209938790052,0.3500000000000001
2008-01-11,0.2348651739123823,0.28943842480954346,0.07485912246799488,0.035183650617704836,0.01075641825358444,0.004897209938790052,0.3500000000000001
2008-01-18,0.2348651739123823,0.28943842480954346,0.07485912246799488,0.035183650617704836,0.01075641825358444,0.004897209938790052,0.3500000000000001
2008-01-25,0.06503958662189051,0.13415217917802744,0.03273021852959856,0.009743164786441353,0.05697870043945415,0.0013561504445880146,0.7
2008-02-01,0.06503958662189051,0.13415217917802744,0.03273021852959856,0.009743164786441353,0.05697870043945415,0.0013561504445880146,0.7
2008-02-08,0.06503958662189051,0.13415217917802744,0.03273021852959856,0.009743164786441353,0.05697870043945415,0.0013561504445880146,0.7
2008-02-15,0.06503958662189051,0.13415217917802744,0.03273021852959856,0.009743164786441353,0.05697870043945415,0.0013561504445880146,0.7
2008-02-22,0.06503958662189051,0.13415217917802744,0.03273021852959856,0.009743164786441353,0.05697870043945415,0.0013561504445880146,0.7
2008-02-29,0.0390237519731343,0.13449130750681643,0.0736381311177591,0.017845898871864843,0.03418722026367248,0.0008136902667528215,0.7
2008-03-07,0.0390237519731343,0.13449130750681643,0.0736381311177591,0.017845898871864843,0.03418722026367248,0.0008136902667528215,0.7
2008-03-14,0.0390237519731343,0.13449130750681643,0.0736381311177591,0.017845898871864843,0.03418722026367248,0.0008136902667528215,0.7
2008-03-21,0.0390237519731343,0.13449130750681643,0.0736381311177591,0.017845898871864843,0.03418722026367248,0.0008136902667528215,0.7
2008-03-28,0.035414251183880585,0.08069478450408991,0.09818287867065542,0.010707539323118907,0.07451233215820348,0.0004882141600516929,0.7
2008-04-04,0.035414251183880585,0.08069478450408991,0.09818287867065542,0.010707539323118907,0.07451233215820348,0.0004882141600516929,0.7
2008-04-11,0.035414251183880585,0.08069478450408991,0.09818287867065542,0.010707539323118907,0.07451233215820348,0.0004882141600516929,0.7
2008-04-18,0.035414251183880585,0.08069478450408991,0.09818287867065542,0.010707539323118907,0.07451233215820348,0.0004882141600516929,0.7
2008-04-25,0.02124855071032835,0.04841687070245406,0.11290972720239308,0.023259801280094954,0.04470739929492209,0.049457650809807484,0.7
2008-05-02,0.02124855071032835,0.04841687070245406,0.11290972720239308,0.023259801280094954,0.04470739929492209,0.049457650809807484,0.7
2008-05-09,0.02124855071032835,0.04841687070245406,0.11290972720239308,0.023259801280094954,0.04470739929492209,0.049457650809807484,0.7
2008-05-16,0.02124855071032835,0.04841687070245406,0.11290972720239308,0.023259801280094954,0.04470739929492209,0.049457650809807484,0.7
2008-05-23,0.02124855071032835,0.04841687070245406,0.11290972720239308,0.023259801280094954,0.04470739929492209,0.049457650809807484,0.7
2008-05-30,0.027333047825768595,0.06228098379627211,0.17096826883195518,0.14569161009278228,0.05750930968199437,0.1793911825431451,0.3568255972280824
2008-06-06,0.027333047825768595,0.06228098379627211,0.17096826883195518,0.14569161009278228,0.05750930968199437,0.1793911825431451,0.3568255972280824
2008-06-13,0.027333047825768595,0.06228098379627211,0.17096826883195518,0.14569161009278228,0.05750930968199437,0.1793911825431451,0.3568255972280824
2008-06-20,0.027333047825768595,0.06228098379627211,0.17096826883195518,0.14569161009278228,0.05750930968199437,0.1793911825431451,0.3568255972280824
2008-06-27,0.01601447465441419,0.06161298190977043,0.2132216317966434,0.08536093786774943,0.1467458535663695,0.10510556906698724,0.37193855113806584
2008-07-04,0.01601447465441419,0.06161298190977043,0.2132216317966434,0.08536093786774943,0.1467458535663695,0.10510556906698724,0.37193855113806584
2008-07-11,0.01601447465441419,0.06161298190977043,0.2132216317966434,0.08536093786774943,0.1467458535663695,0.10510556906698724,0.37193855113806584
2008-07-18,0.01601447465441419,0.06161298190977043,0.2132216317966434,0.08536093786774943,0.1467458535663695,0.10510556906698724,0.37193855113806584
2008-07-25,0.00994432173243371,0.07201321554865883,0.2416476322708096,0.05300558699908445,0.20812306287002352,0.0652661805789899,0.35
2008-08-01,0.00994432173243371,0.07201321554865883,0.2416476322708096,0.05300558699908445,0.20812306287002352,0.0652661805789899,0.35
2008-08-08,0.00994432173243371,0.07201321554865883,0.2416476322708096,0.05300558699908445,0.20812306287002352,0.0652661805789899,0.35
2008-08-15,0.00994432173243371,0.07201321554865883,0.2416476322708096,0.05300558699908445,0.20812306287002352,0.0652661805789899,0.35
2008-08-22,0.00994432173243371,0.07201321554865883,0.2416476322708096,0.05300558699908445,0.20812306287002352,0.0652661805789899,0.35
2008-08-29,0.03196659303946032,0.043207929329195316,0.2619885793624857,0.1488033521994506,0.1248738377220141,0.03915970834739399,0.35
2008-09-05,0.03196659303946032,0.043207929329195316,0.2619885793624857,0.1488033521994506,0.1248738377220141,0.03915970834739399,0.35
2008-09-12,0.03196659303946032,0.043207929329195316,0.2619885793624857,0.1488033521994506,0.1248738377220141,0.03915970834739399,0.35
2008-09-19,0.03196659303946032,0.043207929329195316,0.2619885793624857,0.1488033521994506,0.1248738377220141,0.03915970834739399,0.35
2008-09-26,0.008852287303235168,0.027023750951565662,0.12655068351576523,0.09214860393329007,0.0345804473691732,0.010844226926970641,0.7000000000000001
2008-10-03,0.008852287303235168,0.027023750951565662,0.12655068351576523,0.09214860393329007,0.0345804473691732,0.010844226926970641,0.7000000000000001
2008-10-10,0.008852287303235168,0.027023750951565662,0.12655068351576523,0.09214860393329007,0.0345804473691732,0.010844226926970641,0.7000000000000001
2008-10-17,0.008852287303235168,0.027023750951565662,0.12655068351576523,0.09214860393329007,0.0345804473691732,0.010844226926970641,0.7000000000000001
2008-10-24,0.008852287303235168,0.027023750951565662,0.12655068351576523,0.09214860393329007,0.0345804473691732,0.010844226926970641,0.7000000000000001
2008-10-31,0.04370017766032691,0.0231067014781797,0.06620590137550238,0.04820820571180574,0.06517515814769931,0.015182456137381976,0.738421399489104
2008-11-07,0.04370017766032691,0.0231067014781797,0.06620590137550238,0.04820820571180574,0.06517515814769931,0.015182456137381976,0.738421399489104
2008-11-14,0.04370017766032691,0.0231067014781797,0.06620590137550238,0.04820820571180574,0.06517515814769931,0.015182456137381976,0.738421399489104
2008-11-21,0.04370017766032691,0.0231067014781797,0.06620590137550238,0.04820820571180574,0.06517515814769931,0.015182456137381976,0.738421399489104
2008-11-28,0.055986668234306994,0.013250339343346166,0.037965205054729584,0.051717404189406534,0.08237413421075195,0.00870624896745876,0.75
2008-12-05,0.055986668234306994,0.013250339343346166,0.037965205054729584,0.051717404189406534,0.08237413421075195,0.00870624896745876,0.75
2008-12-12,0.055986668234306994,0.013250339343346166,0.037965205054729584,0.051717404189406534,0.08237413421075195,0.00870624896745876,0.75
2008-12-19,0.055986668234306994,0.013250339343346166,0.037965205054729584,0.051717404189406534,0.08237413421075195,0.00870624896745876,0.75
2008-12-26,0.07341021235279974,0.007950203606007698,0.022779123032837748,0.031030442513643914,0.06460626911423564,0.05022374938047522,0.75
2009-01-02,0.07341021235279974,0.007950203606007698,0.022779123032837748,0.031030442513643914,0.06460626911423564,0.05022374938047522,0.75
2009-01-09,0.07341021235279974,0.007950203606007698,0.022779123032837748,0.031030442513643914,0.06460626911423564,0.05022374938047522,0.75
2009-01-16,0.07341021235279974,0.007950203606007698,0.022779123032837748,0.031030442513643914,0.06460626911423564,0.05022374938047522,0.75
2009-01-23,0.07341021235279974,0.007950203606007698,0.022779123032837748,0.031030442513643914,0.06460626911423564,0.05022374938047522,0.75
2009-01-30,0.08904612741167986,0.014770122163604597,0.01366747381970267,0.01861826550818635,0.038763761468541394,0.07513424962828515,0.75
2009-02-06,0.08904612741167986,0.014770122163604597,0.01366747381970267,0.01861826550818635,0.038763761468541394,0.07513424962828515,0.75
2009-02-13,0.08904612741167986,0.014770122163604597,0.01366747381970267,0.01861826550818635,0.038763761468541394,0.07513424962828515,0.75
2009-02-20,0.08904612741167986,0.014770122163604597,0.01366747381970267,0.01861826550818635,0.038763761468541394,0.07513424962828515,0.75
2009-02-27,0.1181132117364095,0.01063448795779531,0.009840581150185925,0.02540515116589416,0.027909908257349802,0.1080966597323653,0.7
2009-03-06,0.1181132117364095,0.01063448795779531,0.009840581150185925,0.02540515116589416,0.027909908257349802,0.1080966597323653,0.7
2009-03-13,0.1181132117364095,0.01063448795779531,0.009840581150185925,0.02540515116589416,0.027909908257349802,0.1080966597323653,0.7
2009-03-20,0.1181132117364095,0.01063448795779531,0.009840581150185925,0.02540515116589416,0.027909908257349802,0.1080966597323653,0.7
2009-03-27,0.0828679270418457,0.0063806927746771856,0.005904348690111555,0.0692430906995365,0.01674594495440988,0.11885799583941918,0.7
2009-04-03,0.0828679270418457,0.0063806927746771856,0.005904348690111555,0.0692430906995365,0.01674594495440988,0.11885799583941918,0.7
2009-04-10,0.0828679270418457,0.0063806927746771856,0.005904348690111555,0.0692430906995365,0.01674594495440988,0.11885799583941918,0.7
2009-04-17,0.0828679270418457,0.0063806927746771856,0.005904348690111555,0.0692430906995365,0.01674594495440988,0.11885799583941918,0.7
2009-04-24,0.11009568663021263,0.004063719419938855,0.0037603466083368764,0.05683691310296927,0.010665114920833243,0.13301695030209254,0.6815612690156165
2009-05-01,0.11009568663021263,0.004063719419938855,0.0037603466083368764,0.05683691310296927,0.010665114920833243,0.13301695030209254,0.6815612690156165
2009-05-08,0.11009568663021263,0.004063719419938855,0.0037603466083368764,0.05683691310296927,0.010665114920833243,0.13301695030209254,0.6815612690156165
2009-05-15,0.11009568663021263,0.004063719419938855,0.0037603466083368764,0.05683691310296927,0.010665114920833243,0.13301695030209254,0.6815612690156165
2009-05-22,0.11009568663021263,0.004063719419938855,0.0037603466083368764,0.05683691310296927,0.010665114920833243,0.13301695030209254,0.6815612690156165
2009-05-29,0.10311991637715497,0.009418629891331213,0.04235239565401712,0.10056435607474934,0.007039054571144991,0.08779216904964754,0.6497134783819548
2009-06-05,0.10311991637715497,0.009418629891331213,0.04235239565401712,0.10056435607474934,0.007039054571144991,0.08779216904964754,0.6497134783819548
2009-06-12,0.10311991637715497,0.009418629891331213,0.04235239565401712,0.10056435607474934,0.007039054571144991,0.08779216904964754,0.6497134783819548
2009-06-19,0.10311991637715497,0.009418629891331213,0.04235239565401712,0.10056435607474934,0.007039054571144991,0.08779216904964754,0.6497134783819548
2009-06-26,0.1728798835053287,0.008772300560601748,0.08223439996885683,0.19153808706506556,0.006556017496493171,0.08176765651227969,0.4562516548913743
2009-07-03,0.1728798835053287,0.008772300560601748,0.08223439996885683,0.19153808706506556,0.006556017496493171,0.08176765651227969,0.4562516548913743
2009-07-10,0.1728798835053287,0.008772300560601748,0.08223439996885683,0.19153808706506556,0.006556017496493171,0.08176765651227969,0.4562516548913743
2009-07-17,0.1728798835053287,0.008772300560601748,0.08223439996885683,0.19153808706506556,0.006556017496493171,0.08176765651227969,0.4562516548913743
2009-07-24,0.1728798835053287,0.008772300560601748,0.08223439996885683,0.19153808706506556,0.006556017496493171,0.08176765651227969,0.4562516548913743
2009-07-31,0.17701923971594644,0.004621564585769111,0.12926392699290193,0.10090917814438699,0.022551697046148345,0.0430781529871068,0.5225562405277404
2009-08-07,0.17701923971594644,0.004621564585769111,0.12926392699290193,0.10090917814438699,0.022551697046148345,0.0430781529871068,0.5225562405277404
2009-08-14,0.17701923971594644,0.004621564585769111,0.12926392699290193,0.10090917814438699,0.022551697046148345,0.0430781529871068,0.5225562405277404
2009-08-21,0.17701923971594644,0.004621564585769111,0.12926392699290193,0.10090917814438699,0.022551697046148345,0.0430781529871068,0.5225562405277404
2009-08-28,0.13099949495972607,0.0034200950565091174,0.17385482007981265,0.180672557592034,0.06804485691436413,0.031879112655574506,0.4111290627419796
2009-09-04,0.13099949495972607,0.0034200950565091174,0.17385482007981265,0.180672557592034,0.06804485691436413,0.031879112655574506,0.4111290627419796
