,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.16848098411929913,0.0,0.11562274436405626,0.24000000000000007,0.16118783029022146,0.11470844122642322,0.19999999999999996
2006-07-07,0.16848098411929913,0.0,0.11562274436405626,0.24000000000000007,0.16118783029022146,0.11470844122642322,0.19999999999999996
2006-07-14,0.16848098411929913,0.0,0.11562274436405626,0.24000000000000007,0.16118783029022146,0.11470844122642322,0.19999999999999996
2006-07-21,0.16848098411929913,0.0,0.11562274436405626,0.24000000000000007,0.16118783029022146,0.11470844122642322,0.19999999999999996
2006-07-28,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-04,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-11,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-18,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-25,0.10224928979772152,0.23040000000000002,0.06302449356974252,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-01,0.10224928979772152,0.23040000000000002,0.06302449356974252,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-08,0.10224928979772152,0.23040000000000002,0.06302449356974252,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-15,0.10224928979772152,0.23040000000000002,0.06302449356974252,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-22,0.10224928979772152,0.23040000000000002,0.06302449356974252,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-29,0.08833044244746184,0.2822400000000001,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-06,0.08833044244746184,0.2822400000000001,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-13,0.08833044244746184,0.2822400000000001,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-20,0.08833044244746184,0.2822400000000001,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-27,0.09527163475962606,0.3764195200456098,0.055020607282052034,0.2294877520846778,0.15005097619316005,0.05161031592561103,0.04213919370926321
2006-11-03,0.09527163475962606,0.3764195200456098,0.055020607282052034,0.2294877520846778,0.15005097619316005,0.05161031592561103,0.04213919370926321
2006-11-10,0.09527163475962606,0.3764195200456098,0.055020607282052034,0.2294877520846778,0.15005097619316005,0.05161031592561103,0.04213919370926321
2006-11-17,0.09527163475962606,0.3764195200456098,0.055020607282052034,0.2294877520846778,0.15005097619316005,0.05161031592561103,0.04213919370926321
2006-11-24,0.08505459095674112,0.4500000000000001,0.04715099278351961,0.22647546780174665,0.15305020235979253,0.03826874609820001,0.0
2006-12-01,0.08505459095674112,0.4500000000000001,0.04715099278351961,0.22647546780174665,0.15305020235979253,0.03826874609820001,0.0
2006-12-08,0.08505459095674112,0.4500000000000001,0.04715099278351961,0.22647546780174665,0.15305020235979253,0.03826874609820001,0.0
2006-12-15,0.08505459095674112,0.4500000000000001,0.04715099278351961,0.22647546780174665,0.15305020235979253,0.03826874609820001,0.0
2006-12-22,0.08505459095674112,0.4500000000000001,0.04715099278351961,0.22647546780174665,0.15305020235979253,0.03826874609820001,0.0
2006-12-29,0.09140167079917721,0.4403977461057132,0.05285638979147951,0.20048209513925486,0.17176357990462224,0.043098518259753006,0.0
2007-01-05,0.09140167079917721,0.4403977461057132,0.05285638979147951,0.20048209513925486,0.17176357990462224,0.043098518259753006,0.0
2007-01-12,0.09140167079917721,0.4403977461057132,0.05285638979147951,0.20048209513925486,0.17176357990462224,0.043098518259753006,0.0
2007-01-19,0.09140167079917721,0.4403977461057132,0.05285638979147951,0.20048209513925486,0.17176357990462224,0.043098518259753006,0.0
2007-01-26,0.09794465240369063,0.4500000000000001,0.05512425899522391,0.18591411403579192,0.17026437070603123,0.040752603859262305,0.0
2007-02-02,0.09794465240369063,0.4500000000000001,0.05512425899522391,0.18591411403579192,0.17026437070603123,0.040752603859262305,0.0
2007-02-09,0.09794465240369063,0.4500000000000001,0.05512425899522391,0.18591411403579192,0.17026437070603123,0.040752603859262305,0.0
2007-02-16,0.09794465240369063,0.4500000000000001,0.05512425899522391,0.18591411403579192,0.17026437070603123,0.040752603859262305,0.0
2007-02-23,0.09136699833293843,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073601,0.0
2007-03-02,0.09136699833293843,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073601,0.0
2007-03-09,0.09136699833293843,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073601,0.0
2007-03-16,0.09136699833293843,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073601,0.0
2007-03-23,0.09136699833293843,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073601,0.0
2007-03-30,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-06,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-13,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-20,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-27,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-04,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-11,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-18,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-25,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512821,0.04218246036044631
2007-06-01,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512821,0.04218246036044631
2007-06-08,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512821,0.04218246036044631
2007-06-15,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512821,0.04218246036044631
2007-06-22,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512821,0.04218246036044631
2007-06-29,0.0774033386293726,0.3671947908913287,0.05772698359548083,0.22410844834878918,0.18493186244900575,0.04653553150042945,0.042099044585593416
2007-07-06,0.0774033386293726,0.3671947908913287,0.05772698359548083,0.22410844834878918,0.18493186244900575,0.04653553150042945,0.042099044585593416
2007-07-13,0.0774033386293726,0.3671947908913287,0.05772698359548083,0.22410844834878918,0.18493186244900575,0.04653553150042945,0.042099044585593416
2007-07-20,0.0774033386293726,0.3671947908913287,0.05772698359548083,0.22410844834878918,0.18493186244900575,0.04653553150042945,0.042099044585593416
2007-07-27,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-03,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-10,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-17,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-24,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-31,0.03274348295816492,0.13219767335702978,0.02260477025826811,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-07,0.03274348295816492,0.13219767335702978,0.02260477025826811,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-14,0.03274348295816492,0.13219767335702978,0.02260477025826811,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-21,0.03274348295816492,0.13219767335702978,0.02260477025826811,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-28,0.081160026919255,0.21735171388107785,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.06018861779540249,0.028956952756982506
2007-10-05,0.081160026919255,0.21735171388107785,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.06018861779540249,0.028956952756982506
2007-10-12,0.081160026919255,0.21735171388107785,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.06018861779540249,0.028956952756982506
2007-10-19,0.081160026919255,0.21735171388107785,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.06018861779540249,0.028956952756982506
2007-10-26,0.031906774266734904,0.07520598102678273,0.026466246610135406,0.15693560461648676,0.08550927792243283,0.02397611555742731,0.6000000000000002
2007-11-02,0.031906774266734904,0.07520598102678273,0.026466246610135406,0.15693560461648676,0.08550927792243283,0.02397611555742731,0.6000000000000002
2007-11-09,0.031906774266734904,0.07520598102678273,0.026466246610135406,0.15693560461648676,0.08550927792243283,0.02397611555742731,0.6000000000000002
2007-11-16,0.031906774266734904,0.07520598102678273,0.026466246610135406,0.15693560461648676,0.08550927792243283,0.02397611555742731,0.6000000000000002
2007-11-23,0.031906774266734904,0.07520598102678273,0.026466246610135406,0.15693560461648676,0.08550927792243283,0.02397611555742731,0.6000000000000002
2007-11-30,0.03107808279537849,0.06597617274480548,0.025230676295092798,0.16616136276989193,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-07,0.03107808279537849,0.06597617274480548,0.025230676295092798,0.16616136276989193,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-14,0.03107808279537849,0.06597617274480548,0.025230676295092798,0.16616136276989193,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-21,0.03107808279537849,0.06597617274480548,0.025230676295092798,0.16616136276989193,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-28,0.06225946632124413,0.12238935764358314,0.05050699294139802,0.34339363532387046,0.17332607471122052,0.04812447305868372,0.19999999999999984
2008-01-04,0.06225946632124413,0.12238935764358314,0.05050699294139802,0.34339363532387046,0.17332607471122052,0.04812447305868372,0.19999999999999984
2008-01-11,0.06225946632124413,0.12238935764358314,0.05050699294139802,0.34339363532387046,0.17332607471122052,0.04812447305868372,0.19999999999999984
2008-01-18,0.06225946632124413,0.12238935764358314,0.05050699294139802,0.34339363532387046,0.17332607471122052,0.04812447305868372,0.19999999999999984
2008-01-25,0.030221501571497097,0.0569613303056746,0.0248152521700588,0.17501809059716109,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-01,0.030221501571497097,0.0569613303056746,0.0248152521700588,0.17501809059716109,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-08,0.030221501571497097,0.0569613303056746,0.0248152521700588,0.17501809059716109,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-15,0.030221501571497097,0.0569613303056746,0.0248152521700588,0.17501809059716109,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-22,0.030221501571497097,0.0569613303056746,0.0248152521700588,0.17501809059716109,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-29,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086965,0.024062508558417215,0.6000000000000001
2008-03-07,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086965,0.024062508558417215,0.6000000000000001
2008-03-14,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086965,0.024062508558417215,0.6000000000000001
2008-03-21,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086965,0.024062508558417215,0.6000000000000001
2008-03-28,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.17820651261497808,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-04,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.17820651261497808,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-11,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.17820651261497808,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-18,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.17820651261497808,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-25,0.029109741353068323,0.05193321783570105,0.02436013677669022,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-02,0.029109741353068323,0.05193321783570105,0.02436013677669022,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-09,0.029109741353068323,0.05193321783570105,0.02436013677669022,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-16,0.029109741353068323,0.05193321783570105,0.02436013677669022,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-23,0.029109741353068323,0.05193321783570105,0.02436013677669022,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-30,0.05952110423043323,0.10514716067860794,0.049836155844513015,0.3587086890827843,0.17776751634544535,0.04901937381821631,0.19999999999999987
2008-06-06,0.05952110423043323,0.10514716067860794,0.049836155844513015,0.3587086890827843,0.17776751634544535,0.04901937381821631,0.19999999999999987
2008-06-13,0.05952110423043323,0.10514716067860794,0.049836155844513015,0.3587086890827843,0.17776751634544535,0.04901937381821631,0.19999999999999987
2008-06-20,0.05952110423043323,0.10514716067860794,0.049836155844513015,0.3587086890827843,0.17776751634544535,0.04901937381821631,0.19999999999999987
2008-06-27,0.060191280817230006,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635192,0.04989587517752021,0.19999999999999996
2008-07-04,0.060191280817230006,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635192,0.04989587517752021,0.19999999999999996
2008-07-11,0.060191280817230006,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635192,0.04989587517752021,0.19999999999999996
2008-07-18,0.060191280817230006,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635192,0.04989587517752021,0.19999999999999996
2008-07-25,0.08294550949630751,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-01,0.08294550949630751,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-08,0.08294550949630751,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-15,0.08294550949630751,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-22,0.08294550949630751,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-29,0.10066625689357804,0.10950384191832094,0.05447175545590131,0.3597210768418814,0.12192458407775525,0.05371248481256312,0.19999999999999996
2008-09-05,0.10066625689357804,0.10950384191832094,0.05447175545590131,0.3597210768418814,0.12192458407775525,0.05371248481256312,0.19999999999999996
2008-09-12,0.10066625689357804,0.10950384191832094,0.05447175545590131,0.3597210768418814,0.12192458407775525,0.05371248481256312,0.19999999999999996
2008-09-19,0.10066625689357804,0.10950384191832094,0.05447175545590131,0.3597210768418814,0.12192458407775525,0.05371248481256312,0.19999999999999996
2008-09-26,0.05523666323670014,0.055048635585743536,0.028093896514300012,0.17991632305256444,0.05495595471786244,0.02674852689282941,0.6000000000000001
2008-10-03,0.05523666323670014,0.055048635585743536,0.028093896514300012,0.17991632305256444,0.05495595471786244,0.02674852689282941,0.6000000000000001
2008-10-10,0.05523666323670014,0.055048635585743536,0.028093896514300012,0.17991632305256444,0.05495595471786244,0.02674852689282941,0.6000000000000001
2008-10-17,0.05523666323670014,0.055048635585743536,0.028093896514300012,0.17991632305256444,0.05495595471786244,0.02674852689282941,0.6000000000000001
2008-10-24,0.05523666323670014,0.055048635585743536,0.028093896514300012,0.17991632305256444,0.05495595471786244,0.02674852689282941,0.6000000000000001
2008-10-31,0.06097555619026223,0.05456696269901462,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230808,0.6
2008-11-07,0.06097555619026223,0.05456696269901462,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230808,0.6
2008-11-14,0.06097555619026223,0.05456696269901462,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230808,0.6
2008-11-21,0.06097555619026223,0.05456696269901462,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230808,0.6
2008-11-28,0.06635051434232961,0.0543238257058847,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956605,0.6000000000000002
2008-12-05,0.06635051434232961,0.0543238257058847,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956605,0.6000000000000002
2008-12-12,0.06635051434232961,0.0543238257058847,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956605,0.6000000000000002
2008-12-19,0.06635051434232961,0.0543238257058847,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956605,0.6000000000000002
2008-12-26,0.052290879339687506,0.058985864044433414,0.0292626203953708,0.17998192577935393,0.04403386580331971,0.035444844637834504,0.6000000000000002
2009-01-02,0.052290879339687506,0.058985864044433414,0.0292626203953708,0.17998192577935393,0.04403386580331971,0.035444844637834504,0.6000000000000002
2009-01-09,0.052290879339687506,0.058985864044433414,0.0292626203953708,0.17998192577935393,0.04403386580331971,0.035444844637834504,0.6000000000000002
2009-01-16,0.052290879339687506,0.058985864044433414,0.0292626203953708,0.17998192577935393,0.04403386580331971,0.035444844637834504,0.6000000000000002
2009-01-23,0.052290879339687506,0.058985864044433414,0.0292626203953708,0.17998192577935393,0.04403386580331971,0.035444844637834504,0.6000000000000002
2009-01-30,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433681,0.042868395495540404,0.6000000000000001
2009-02-06,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433681,0.042868395495540404,0.6000000000000001
2009-02-13,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433681,0.042868395495540404,0.6000000000000001
2009-02-20,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433681,0.042868395495540404,0.6000000000000001
2009-02-27,0.0393848228429013,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.047243439121786704,0.6000000000000001
2009-03-06,0.0393848228429013,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.047243439121786704,0.6000000000000001
2009-03-13,0.0393848228429013,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.047243439121786704,0.6000000000000001
2009-03-20,0.0393848228429013,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.047243439121786704,0.6000000000000001
2009-03-27,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-03,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-10,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-17,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-24,0.11053953912517728,0.11156628323652827,0.06279874479771594,0.35999531516200867,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-01,0.11053953912517728,0.11156628323652827,0.06279874479771594,0.35999531516200867,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-08,0.11053953912517728,0.11156628323652827,0.06279874479771594,0.35999531516200867,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-15,0.11053953912517728,0.11156628323652827,0.06279874479771594,0.35999531516200867,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-22,0.11053953912517728,0.11156628323652827,0.06279874479771594,0.35999531516200867,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-29,0.10846754991247005,0.11100467406514176,0.06437228763677343,0.35999718909720524,0.06569133428814762,0.09046696500026202,0.19999999999999984
2009-06-05,0.10846754991247005,0.11100467406514176,0.06437228763677343,0.35999718909720524,0.06569133428814762,0.09046696500026202,0.19999999999999984
2009-06-12,0.10846754991247005,0.11100467406514176,0.06437228763677343,0.35999718909720524,0.06569133428814762,0.09046696500026202,0.19999999999999984
2009-06-19,0.10846754991247005,0.11100467406514176,0.06437228763677343,0.35999718909720524,0.06569133428814762,0.09046696500026202,0.19999999999999984
2009-06-26,0.13419825088434675,0.13515106791360498,0.09508058694292637,0.4069216350106815,0.06335964021308418,0.13525144400121297,0.030037375034143308
2009-07-03,0.13419825088434675,0.13515106791360498,0.09508058694292637,0.4069216350106815,0.06335964021308418,0.13525144400121297,0.030037375034143308
2009-07-10,0.13419825088434675,0.13515106791360498,0.09508058694292637,0.4069216350106815,0.06335964021308418,0.13525144400121297,0.030037375034143308
2009-07-17,0.11081407118012117,0.0873133162865256,0.18858623034072106,0.2567340644728237,0.0582524004314972,0.26826254225416807,0.03003737503414331
2009-07-24,0.11073240914116587,0.08519199837439866,0.18821379426941182,0.25650161558840273,0.06159005294335403,0.26773275464912366,0.03003737503414331
