,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,sector_rotation_with_sma_filter,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.16849411452251933,0.0,0.18076765630861802,0.1916184358046829,0.1631197933641798,0.096,0.19999999999999996
2006-07-07,0.16849411452251933,0.0,0.18076765630861802,0.1916184358046829,0.1631197933641798,0.096,0.19999999999999996
2006-07-14,0.16849411452251933,0.0,0.18076765630861802,0.1916184358046829,0.1631197933641798,0.096,0.19999999999999996
2006-07-21,0.16849411452251933,0.0,0.18076765630861802,0.1916184358046829,0.1631197933641798,0.096,0.19999999999999996
2006-07-28,0.12409378599559179,0.14400000000000002,0.15989393715650135,0.1766988049887891,0.13771347185911784,0.0576,0.19999999999999996
2006-08-04,0.12409378599559179,0.14400000000000002,0.15989393715650135,0.1766988049887891,0.13771347185911784,0.0576,0.19999999999999996
2006-08-11,0.12409378599559179,0.14400000000000002,0.15989393715650135,0.1766988049887891,0.13771347185911784,0.0576,0.19999999999999996
2006-08-18,0.12409378599559179,0.14400000000000002,0.15989393715650135,0.1766988049887891,0.13771347185911784,0.0576,0.19999999999999996
2006-08-25,0.09874176968807992,0.23040000000000005,0.1468867907938857,0.16608057581440994,0.12333086370362452,0.03456,0.19999999999999984
2006-09-01,0.09874176968807992,0.23040000000000005,0.1468867907938857,0.16608057581440994,0.12333086370362452,0.03456,0.19999999999999984
2006-09-08,0.09874176968807992,0.23040000000000005,0.1468867907938857,0.16608057581440994,0.12333086370362452,0.03456,0.19999999999999984
2006-09-15,0.09874176968807992,0.23040000000000005,0.1468867907938857,0.16608057581440994,0.12333086370362452,0.03456,0.19999999999999984
2006-09-22,0.09874176968807992,0.23040000000000005,0.1468867907938857,0.16608057581440994,0.12333086370362452,0.03456,0.19999999999999984
2006-09-29,0.08442440519615749,0.28224,0.13933778679021638,0.15746144606863563,0.11580036194499051,0.020735999999999997,0.19999999999999996
2006-10-06,0.08442440519615749,0.28224,0.13933778679021638,0.15746144606863563,0.11580036194499051,0.020735999999999997,0.19999999999999996
2006-10-13,0.08442440519615749,0.28224,0.13933778679021638,0.15746144606863563,0.11580036194499051,0.020735999999999997,0.19999999999999996
2006-10-20,0.08442440519615749,0.28224,0.13933778679021638,0.15746144606863563,0.11580036194499051,0.020735999999999997,0.19999999999999996
2006-10-27,0.08622700599067294,0.37640448,0.17328873874330886,0.17420206888195222,0.13264713221113816,0.014805503999999999,0.04242507017292774
2006-11-03,0.08622700599067294,0.37640448,0.17328873874330886,0.17420206888195222,0.13264713221113816,0.014805503999999999,0.04242507017292774
2006-11-10,0.08622700599067294,0.37640448,0.17328873874330886,0.17420206888195222,0.13264713221113816,0.014805503999999999,0.04242507017292774
2006-11-17,0.08622700599067294,0.37640448,0.17328873874330886,0.17420206888195222,0.13264713221113816,0.014805503999999999,0.04242507017292774
2006-11-24,0.040355578460893236,0.45,0.22219607070257744,0.23596963188063544,0.05147871895589394,0.0,0.0
2006-12-01,0.040355578460893236,0.45,0.22219607070257744,0.23596963188063544,0.05147871895589394,0.0,0.0
2006-12-08,0.040355578460893236,0.45,0.22219607070257744,0.23596963188063544,0.05147871895589394,0.0,0.0
2006-12-15,0.040355578460893236,0.45,0.22219607070257744,0.23596963188063544,0.05147871895589394,0.0,0.0
2006-12-22,0.040355578460893236,0.45,0.22219607070257744,0.23596963188063544,0.05147871895589394,0.0,0.0
2006-12-29,0.0473934239788857,0.4297471818311635,0.2321888539571473,0.22852689793721154,0.062143642295592,0.0,0.0
2007-01-05,0.0473934239788857,0.4297471818311635,0.2321888539571473,0.22852689793721154,0.062143642295592,0.0,0.0
2007-01-12,0.0473934239788857,0.4297471818311635,0.2321888539571473,0.22852689793721154,0.062143642295592,0.0,0.0
2007-01-19,0.0473934239788857,0.4297471818311635,0.2321888539571473,0.22852689793721154,0.062143642295592,0.0,0.0
2007-01-26,0.060843838321234744,0.4497211387860577,0.21835917268051802,0.20563242780937552,0.06544342240281394,0.0,0.0
2007-02-02,0.060843838321234744,0.4497211387860577,0.21835917268051802,0.20563242780937552,0.06544342240281394,0.0,0.0
2007-02-09,0.060843838321234744,0.4497211387860577,0.21835917268051802,0.20563242780937552,0.06544342240281394,0.0,0.0
2007-02-16,0.060843838321234744,0.4497211387860577,0.21835917268051802,0.20563242780937552,0.06544342240281394,0.0,0.0
2007-02-23,0.0525801698323713,0.33714217456850226,0.2843865371128082,0.26059774809373387,0.06529337039258437,0.0,0.0
2007-03-02,0.0525801698323713,0.33714217456850226,0.2843865371128082,0.26059774809373387,0.06529337039258437,0.0,0.0
2007-03-09,0.0525801698323713,0.33714217456850226,0.2843865371128082,0.26059774809373387,0.06529337039258437,0.0,0.0
2007-03-16,0.0525801698323713,0.33714217456850226,0.2843865371128082,0.26059774809373387,0.06529337039258437,0.0,0.0
2007-03-23,0.0525801698323713,0.33714217456850226,0.2843865371128082,0.26059774809373387,0.06529337039258437,0.0,0.0
2007-03-30,0.04739041278209101,0.2924048097362675,0.2819083563597837,0.2709754618855675,0.06309411641674399,0.0,0.04422684281954625
2007-04-06,0.04739041278209101,0.2924048097362675,0.2819083563597837,0.2709754618855675,0.06309411641674399,0.0,0.04422684281954625
2007-04-13,0.04739041278209101,0.2924048097362675,0.2819083563597837,0.2709754618855675,0.06309411641674399,0.0,0.04422684281954625
2007-04-20,0.04739041278209101,0.2924048097362675,0.2819083563597837,0.2709754618855675,0.06309411641674399,0.0,0.04422684281954625
2007-04-27,0.043906968486151866,0.2838310198950859,0.2922792026908268,0.2682352673986247,0.06744856019443152,0.0,0.044298981334879084
2007-05-04,0.043906968486151866,0.2838310198950859,0.2922792026908268,0.2682352673986247,0.06744856019443152,0.0,0.044298981334879084
2007-05-11,0.043906968486151866,0.2838310198950859,0.2922792026908268,0.2682352673986247,0.06744856019443152,0.0,0.044298981334879084
2007-05-18,0.043906968486151866,0.2838310198950859,0.2922792026908268,0.2682352673986247,0.06744856019443152,0.0,0.044298981334879084
2007-05-25,0.04519035703255271,0.2967056282167417,0.28341632007315365,0.2599841912630938,0.07056631370644724,0.0,0.04413718970801084
2007-06-01,0.04519035703255271,0.2967056282167417,0.28341632007315365,0.2599841912630938,0.07056631370644724,0.0,0.04413718970801084
2007-06-08,0.04519035703255271,0.2967056282167417,0.28341632007315365,0.2599841912630938,0.07056631370644724,0.0,0.04413718970801084
2007-06-15,0.04519035703255271,0.2967056282167417,0.28341632007315365,0.2599841912630938,0.07056631370644724,0.0,0.04413718970801084
2007-06-22,0.04519035703255271,0.2967056282167417,0.28341632007315365,0.2599841912630938,0.07056631370644724,0.0,0.04413718970801084
2007-06-29,0.047597426003644354,0.26768081745275757,0.2882439063422406,0.2719088476868919,0.0802734407641903,0.0,0.04429556175027538
2007-07-06,0.047597426003644354,0.26768081745275757,0.2882439063422406,0.2719088476868919,0.0802734407641903,0.0,0.04429556175027538
2007-07-13,0.047597426003644354,0.26768081745275757,0.2882439063422406,0.2719088476868919,0.0802734407641903,0.0,0.04429556175027538
2007-07-20,0.047597426003644354,0.26768081745275757,0.2882439063422406,0.2719088476868919,0.0802734407641903,0.0,0.04429556175027538
2007-07-27,0.05132467530422852,0.18883878702890144,0.22372957671114815,0.22534847557407361,0.11075848538164834,0.0,0.19999999999999996
2007-08-03,0.05132467530422852,0.18883878702890144,0.22372957671114815,0.22534847557407361,0.11075848538164834,0.0,0.19999999999999996
2007-08-10,0.05132467530422852,0.18883878702890144,0.22372957671114815,0.22534847557407361,0.11075848538164834,0.0,0.19999999999999996
2007-08-17,0.05132467530422852,0.18883878702890144,0.22372957671114815,0.22534847557407361,0.11075848538164834,0.0,0.19999999999999996
2007-08-24,0.05132467530422852,0.18883878702890144,0.22372957671114815,0.22534847557407361,0.11075848538164834,0.0,0.19999999999999996
2007-08-31,0.027667541397704543,0.07927267690010142,0.1047668315647417,0.11844361905793109,0.06984933107952128,0.0,0.5999999999999999
2007-09-07,0.027667541397704543,0.07927267690010142,0.1047668315647417,0.11844361905793109,0.06984933107952128,0.0,0.5999999999999999
2007-09-14,0.027667541397704543,0.07927267690010142,0.1047668315647417,0.11844361905793109,0.06984933107952128,0.0,0.5999999999999999
2007-09-21,0.027667541397704543,0.07927267690010142,0.1047668315647417,0.11844361905793109,0.06984933107952128,0.0,0.5999999999999999
2007-09-28,0.06717972750055688,0.14789820465238823,0.2230210443322967,0.2350601552613048,0.1763143139722554,0.12093759481174328,0.029588959469454723
2007-10-05,0.06717972750055688,0.14789820465238823,0.2230210443322967,0.2350601552613048,0.1763143139722554,0.12093759481174328,0.029588959469454723
2007-10-12,0.06717972750055688,0.14789820465238823,0.2230210443322967,0.2350601552613048,0.1763143139722554,0.12093759481174328,0.029588959469454723
2007-10-19,0.06717972750055688,0.14789820465238823,0.2230210443322967,0.2350601552613048,0.1763143139722554,0.12093759481174328,0.029588959469454723
2007-10-26,0.027501737329512294,0.05632192078904627,0.09445319132874906,0.1116995764476168,0.08011354470253525,0.029910029402540353,0.6
2007-11-02,0.027501737329512294,0.05632192078904627,0.09445319132874906,0.1116995764476168,0.08011354470253525,0.029910029402540353,0.6
2007-11-09,0.027501737329512294,0.05632192078904627,0.09445319132874906,0.1116995764476168,0.08011354470253525,0.029910029402540353,0.6
2007-11-16,0.027501737329512294,0.05632192078904627,0.09445319132874906,0.1116995764476168,0.08011354470253525,0.029910029402540353,0.6
2007-11-23,0.027501737329512294,0.05632192078904627,0.09445319132874906,0.1116995764476168,0.08011354470253525,0.029910029402540353,0.6
2007-11-30,0.0258999105171477,0.06483300076500752,0.0996780098050717,0.12693221574261654,0.06471084552863234,0.01794601764152421,0.6000000000000001
2007-12-07,0.0258999105171477,0.06483300076500752,0.0996780098050717,0.12693221574261654,0.06471084552863234,0.01794601764152421,0.6000000000000001
2007-12-14,0.0258999105171477,0.06483300076500752,0.0996780098050717,0.12693221574261654,0.06471084552863234,0.01794601764152421,0.6000000000000001
2007-12-21,0.0258999105171477,0.06483300076500752,0.0996780098050717,0.12693221574261654,0.06471084552863234,0.01794601764152421,0.6000000000000001
2007-12-28,0.05088559198917322,0.14274852193838267,0.21220017236988414,0.2644930865038229,0.10813740602890798,0.021535221169829047,0.20000000000000007
2008-01-04,0.05088559198917322,0.14274852193838267,0.21220017236988414,0.2644930865038229,0.10813740602890798,0.021535221169829047,0.20000000000000007
2008-01-11,0.05088559198917322,0.14274852193838267,0.21220017236988414,0.2644930865038229,0.10813740602890798,0.021535221169829047,0.20000000000000007
2008-01-18,0.05088559198917322,0.14274852193838267,0.21220017236988414,0.2644930865038229,0.10813740602890798,0.021535221169829047,0.20000000000000007
2008-01-25,0.024104141337999957,0.0722618195194828,0.10729069070750963,0.1415573044386475,0.04832547764541145,0.006460566350948715,0.5999999999999999
2008-02-01,0.024104141337999957,0.0722618195194828,0.10729069070750963,0.1415573044386475,0.04832547764541145,0.006460566350948715,0.5999999999999999
2008-02-08,0.024104141337999957,0.0722618195194828,0.10729069070750963,0.1415573044386475,0.04832547764541145,0.006460566350948715,0.5999999999999999
2008-02-15,0.024104141337999957,0.0722618195194828,0.10729069070750963,0.1415573044386475,0.04832547764541145,0.006460566350948715,0.5999999999999999
2008-02-22,0.024104141337999957,0.0722618195194828,0.10729069070750963,0.1415573044386475,0.04832547764541145,0.006460566350948715,0.5999999999999999
2008-02-29,0.023121077861406963,0.0723310835580814,0.10753760662400556,0.14842736125791367,0.04470653088802319,0.003876339810569229,0.6
2008-03-07,0.023121077861406963,0.0723310835580814,0.10753760662400556,0.14842736125791367,0.04470653088802319,0.003876339810569229,0.6
2008-03-14,0.023121077861406963,0.0723310835580814,0.10753760662400556,0.14842736125791367,0.04470653088802319,0.003876339810569229,0.6
2008-03-21,0.023121077861406963,0.0723310835580814,0.10753760662400556,0.14842736125791367,0.04470653088802319,0.003876339810569229,0.6
2008-03-28,0.02243830403348489,0.07211133031989904,0.10706449158982917,0.1539063042709743,0.04215376589947111,0.0023258038863415375,0.6
2008-04-04,0.02243830403348489,0.07211133031989904,0.10706449158982917,0.1539063042709743,0.04215376589947111,0.0023258038863415375,0.6
2008-04-11,0.02243830403348489,0.07211133031989904,0.10706449158982917,0.1539063042709743,0.04215376589947111,0.0023258038863415375,0.6
2008-04-18,0.02243830403348489,0.07211133031989904,0.10706449158982917,0.1539063042709743,0.04215376589947111,0.0023258038863415375,0.6
2008-04-25,0.022105519651139865,0.07172975182697489,0.10682743076225412,0.1575837438672204,0.04035807156060576,0.001395482331804922,0.6000000000000001
2008-05-02,0.022105519651139865,0.07172975182697489,0.10682743076225412,0.1575837438672204,0.04035807156060576,0.001395482331804922,0.6000000000000001
2008-05-09,0.022105519651139865,0.07172975182697489,0.10682743076225412,0.1575837438672204,0.04035807156060576,0.001395482331804922,0.6000000000000001
2008-05-16,0.022105519651139865,0.07172975182697489,0.10682743076225412,0.1575837438672204,0.04035807156060576,0.001395482331804922,0.6000000000000001
2008-05-23,0.022105519651139865,0.07172975182697489,0.10682743076225412,0.1575837438672204,0.04035807156060576,0.001395482331804922,0.6000000000000001
2008-05-30,0.04540322075460401,0.148002178691401,0.22110175552004538,0.30686884593549696,0.0769494203002869,0.001674578798165907,0.19999999999999984
2008-06-06,0.04540322075460401,0.148002178691401,0.22110175552004538,0.30686884593549696,0.0769494203002869,0.001674578798165907,0.19999999999999984
2008-06-13,0.04540322075460401,0.148002178691401,0.22110175552004538,0.30686884593549696,0.0769494203002869,0.001674578798165907,0.19999999999999984
2008-06-20,0.04540322075460401,0.148002178691401,0.22110175552004538,0.30686884593549696,0.0769494203002869,0.001674578798165907,0.19999999999999984
2008-06-27,0.046107492335865446,0.1500016013035734,0.22521782660725514,0.3028130242926146,0.07485530818179197,0.0010047472788995441,0.19999999999999984
2008-07-04,0.046107492335865446,0.1500016013035734,0.22521782660725514,0.3028130242926146,0.07485530818179197,0.0010047472788995441,0.19999999999999984
2008-07-11,0.046107492335865446,0.1500016013035734,0.22521782660725514,0.3028130242926146,0.07485530818179197,0.0010047472788995441,0.19999999999999984
2008-07-18,0.046107492335865446,0.1500016013035734,0.22521782660725514,0.3028130242926146,0.07485530818179197,0.0010047472788995441,0.19999999999999984
2008-07-25,0.045428419716781424,0.14475592109852084,0.22224574407280087,0.3126465916255051,0.07432047511905208,0.0006028483673397266,0.19999999999999996
2008-08-01,0.045428419716781424,0.14475592109852084,0.22224574407280087,0.3126465916255051,0.07432047511905208,0.0006028483673397266,0.19999999999999996
2008-08-08,0.045428419716781424,0.14475592109852084,0.22224574407280087,0.3126465916255051,0.07432047511905208,0.0006028483673397266,0.19999999999999996
2008-08-15,0.045428419716781424,0.14475592109852084,0.22224574407280087,0.3126465916255051,0.07432047511905208,0.0006028483673397266,0.19999999999999996
2008-08-22,0.045428419716781424,0.14475592109852084,0.22224574407280087,0.3126465916255051,0.07432047511905208,0.0006028483673397266,0.19999999999999996
2008-08-29,0.047151101551334125,0.14446874101077084,0.2299796684799834,0.3102887920551008,0.06774998788240703,0.00036170902040383594,0.19999999999999984
2008-09-05,0.047151101551334125,0.14446874101077084,0.2299796684799834,0.3102887920551008,0.06774998788240703,0.00036170902040383594,0.19999999999999984
2008-09-12,0.047151101551334125,0.14446874101077084,0.2299796684799834,0.3102887920551008,0.06774998788240703,0.00036170902040383594,0.19999999999999984
2008-09-19,0.047151101551334125,0.14446874101077084,0.2299796684799834,0.3102887920551008,0.06774998788240703,0.00036170902040383594,0.19999999999999984
2008-09-26,0.023607583467725166,0.07008192870181484,0.11405335450654713,0.1594387964391864,0.032709824178605344,0.00010851270612115079,0.5999999999999999
2008-10-03,0.023607583467725166,0.07008192870181484,0.11405335450654713,0.1594387964391864,0.032709824178605344,0.00010851270612115079,0.5999999999999999
2008-10-10,0.023607583467725166,0.07008192870181484,0.11405335450654713,0.1594387964391864,0.032709824178605344,0.00010851270612115079,0.5999999999999999
2008-10-17,0.023607583467725166,0.07008192870181484,0.11405335450654713,0.1594387964391864,0.032709824178605344,0.00010851270612115079,0.5999999999999999
2008-10-24,0.023607583467725166,0.07008192870181484,0.11405335450654713,0.1594387964391864,0.032709824178605344,0.00010851270612115079,0.5999999999999999
2008-10-31,0.025556062591165593,0.058718681683478324,0.1092496283734584,0.1660403172246536,0.04037020250357142,6.510762367269046e-05,0.6
2008-11-07,0.025556062591165593,0.058718681683478324,0.1092496283734584,0.1660403172246536,0.04037020250357142,6.510762367269046e-05,0.6
2008-11-14,0.025556062591165593,0.058718681683478324,0.1092496283734584,0.1660403172246536,0.04037020250357142,6.510762367269046e-05,0.6
2008-11-21,0.025556062591165593,0.058718681683478324,0.1092496283734584,0.1660403172246536,0.04037020250357142,6.510762367269046e-05,0.6
2008-11-28,0.026435827353095943,0.05118596499437938,0.107571063277145,0.17162419033479215,0.04314388946638396,3.9064574203614273e-05,0.6
2008-12-05,0.026435827353095943,0.05118596499437938,0.107571063277145,0.17162419033479215,0.04314388946638396,3.9064574203614273e-05,0.6
2008-12-12,0.026435827353095943,0.05118596499437938,0.107571063277145,0.17162419033479215,0.04314388946638396,3.9064574203614273e-05,0.6
2008-12-19,0.026435827353095943,0.05118596499437938,0.107571063277145,0.17162419033479215,0.04314388946638396,3.9064574203614273e-05,0.6
2008-12-26,0.0373013439897313,0.04666421661109428,0.1043017647657758,0.17497451420087531,0.03673472168800119,2.3438744522168565e-05,0.6
2009-01-02,0.0373013439897313,0.04666421661109428,0.1043017647657758,0.17497451420087531,0.03673472168800119,2.3438744522168565e-05,0.6
2009-01-09,0.0373013439897313,0.04666421661109428,0.1043017647657758,0.17497451420087531,0.03673472168800119,2.3438744522168565e-05,0.6
2009-01-16,0.0373013439897313,0.04666421661109428,0.1043017647657758,0.17497451420087531,0.03673472168800119,2.3438744522168565e-05,0.6
2009-01-23,0.0373013439897313,0.04666421661109428,0.1043017647657758,0.17497451420087531,0.03673472168800119,2.3438744522168565e-05,0.6
2009-01-30,0.044176899039054994,0.04383399024693423,0.10251105979365736,0.17698470852052517,0.03247927915311497,1.406324671330114e-05,0.5999999999999999
2009-02-06,0.044176899039054994,0.04383399024693423,0.10251105979365736,0.17698470852052517,0.03247927915311497,1.406324671330114e-05,0.5999999999999999
2009-02-13,0.044176899039054994,0.04383399024693423,0.10251105979365736,0.17698470852052517,0.03247927915311497,1.406324671330114e-05,0.5999999999999999
2009-02-20,0.044176899039054994,0.04383399024693423,0.10251105979365736,0.17698470852052517,0.03247927915311497,1.406324671330114e-05,0.5999999999999999
2009-02-27,0.04900470601592232,0.04228169722997772,0.10055695908652505,0.17819082511231513,0.029957374607231843,8.437948027980682e-06,0.5999999999999999
2009-03-06,0.04900470601592232,0.04228169722997772,0.10055695908652505,0.17819082511231513,0.029957374607231843,8.437948027980682e-06,0.5999999999999999
2009-03-13,0.04900470601592232,0.04228169722997772,0.10055695908652505,0.17819082511231513,0.029957374607231843,8.437948027980682e-06,0.5999999999999999
2009-03-20,0.04900470601592232,0.04228169722997772,0.10055695908652505,0.17819082511231513,0.029957374607231843,8.437948027980682e-06,0.5999999999999999
2009-03-27,0.05210247078463646,0.04112913320044135,0.0995136056159629,0.17891449506738907,0.02833523256275346,5.06276881678841e-06,0.6
2009-04-03,0.05210247078463646,0.04112913320044135,0.0995136056159629,0.17891449506738907,0.02833523256275346,5.06276881678841e-06,0.6
2009-04-10,0.05210247078463646,0.04112913320044135,0.0995136056159629,0.17891449506738907,0.02833523256275346,5.06276881678841e-06,0.6
2009-04-17,0.05210247078463646,0.04112913320044135,0.0995136056159629,0.17891449506738907,0.02833523256275346,5.06276881678841e-06,0.6
2009-04-24,0.08656380145086753,0.11180915272890915,0.18969392985310662,0.35869739408086687,0.053229646563669714,6.075322580146092e-06,0.19999999999999996
2009-05-01,0.08656380145086753,0.11180915272890915,0.18969392985310662,0.35869739408086687,0.053229646563669714,6.075322580146092e-06,0.19999999999999996
2009-05-08,0.08656380145086753,0.11180915272890915,0.18969392985310662,0.35869739408086687,0.053229646563669714,6.075322580146092e-06,0.19999999999999996
2009-05-15,0.08656380145086753,0.11180915272890915,0.18969392985310662,0.35869739408086687,0.053229646563669714,6.075322580146092e-06,0.19999999999999996
2009-05-22,0.08656380145086753,0.11180915272890915,0.18969392985310662,0.35869739408086687,0.053229646563669714,6.075322580146092e-06,0.19999999999999996
2009-05-29,0.07986306475743182,0.1286744146650379,0.1822311813080907,0.3592184364485202,0.050009257627371365,3.6451935480876554e-06,0.19999999999999984
2009-06-05,0.07986306475743182,0.1286744146650379,0.1822311813080907,0.3592184364485202,0.050009257627371365,3.6451935480876554e-06,0.19999999999999984
2009-06-12,0.07986306475743182,0.1286744146650379,0.1822311813080907,0.3592184364485202,0.050009257627371365,3.6451935480876554e-06,0.19999999999999984
2009-06-19,0.07986306475743182,0.1286744146650379,0.1822311813080907,0.3592184364485202,0.050009257627371365,3.6451935480876554e-06,0.19999999999999984
2009-06-26,0.09287840008444943,0.16344764959866248,0.2316950599461137,0.4321568934021812,0.049705880726846265,1.3232052579558189e-06,0.030114793036489007
2009-07-03,0.09287840008444943,0.16344764959866248,0.2316950599461137,0.4321568934021812,0.049705880726846265,1.3232052579558189e-06,0.030114793036489007
2009-07-10,0.09287840008444943,0.16344764959866248,0.2316950599461137,0.4321568934021812,0.049705880726846265,1.3232052579558189e-06,0.030114793036489007
2009-07-17,0.09287840008444943,0.16344764959866248,0.2316950599461137,0.4321568934021812,0.049705880726846265,1.3232052579558189e-06,0.030114793036489007
2009-07-24,0.09287840008444943,0.16344764959866248,0.2316950599461137,0.4321568934021812,0.049705880726846265,1.3232052579558189e-06,0.030114793036489007
2009-07-31,0.09155900850708656,0.18414109126918493,0.23356207889913622,0.4045009912129431,0.05628149508094756,3.961899863525049e-07,0.029954938840715206
2009-08-07,0.09155900850708656,0.18414109126918493,0.23356207889913622,0.4045009912129431,0.05628149508094756,3.961899863525049e-07,0.029954938840715206
2009-08-14,0.09155900850708656,0.18414109126918493,0.23356207889913622,0.4045009912129431,0.05628149508094756,3.961899863525049e-07,0.029954938840715206
2009-08-21,0.09155900850708656,0.18414109126918493,0.23356207889913622,0.4045009912129431,0.05628149508094756,3.961899863525049e-07,0.029954938840715206
2009-08-28,0.08564716234107837,0.17785860377707663,0.22856285635402276,0.4095458074765186,0.05335279466469131,2.3329196680213907e-07,0.04503254209464547
