,dual_momentum_topn,cta_trend_long_only,composite_equal_weight,composite_regime_conditioned,taa_10m_sma,composite_breadth_filtered,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.09927140505394062,0.0,0.11109017745538757,0.17773500917529111,0.1406209227200395,0.12128248559534122,0.3500000000000001
2006-07-07,0.09927140505394062,0.0,0.11109017745538757,0.17773500917529111,0.1406209227200395,0.12128248559534122,0.3500000000000001
2006-07-14,0.09927140505394062,0.0,0.11109017745538757,0.17773500917529111,0.1406209227200395,0.12128248559534122,0.3500000000000001
2006-07-21,0.09927140505394062,0.0,0.11109017745538757,0.17773500917529111,0.1406209227200395,0.12128248559534122,0.3500000000000001
2006-07-28,0.07150223053360004,0.11700000000000002,0.0846756347005907,0.1848827198360801,0.09718654881292164,0.09475286611680757,0.35
2006-08-04,0.07150223053360004,0.11700000000000002,0.0846756347005907,0.1848827198360801,0.09718654881292164,0.09475286611680757,0.35
2006-08-11,0.07150223053360004,0.11700000000000002,0.0846756347005907,0.1848827198360801,0.09718654881292164,0.09475286611680757,0.35
2006-08-18,0.07150223053360004,0.11700000000000002,0.0846756347005907,0.1848827198360801,0.09718654881292164,0.09475286611680757,0.35
2006-08-25,0.05505705176132877,0.18720000000000003,0.06880822421085624,0.18924605272116163,0.07120139615552733,0.0784872751511261,0.34999999999999987
2006-09-01,0.05505705176132877,0.18720000000000003,0.06880822421085624,0.18924605272116163,0.07120139615552733,0.0784872751511261,0.34999999999999987
2006-09-08,0.05505705176132877,0.18720000000000003,0.06880822421085624,0.18924605272116163,0.07120139615552733,0.0784872751511261,0.34999999999999987
2006-09-15,0.05505705176132877,0.18720000000000003,0.06880822421085624,0.18924605272116163,0.07120139615552733,0.0784872751511261,0.34999999999999987
2006-09-22,0.05505705176132877,0.18720000000000003,0.06880822421085624,0.18924605272116163,0.07120139615552733,0.0784872751511261,0.34999999999999987
2006-09-29,0.04550883428252319,0.2281939646616031,0.059669022909578776,0.19159413886738977,0.05597351114507513,0.06906052813383007,0.3500000000000001
2006-10-06,0.04550883428252319,0.2281939646616031,0.059669022909578776,0.19159413886738977,0.05597351114507513,0.06906052813383007,0.3500000000000001
2006-10-13,0.04550883428252319,0.2281939646616031,0.059669022909578776,0.19159413886738977,0.05597351114507513,0.06906052813383007,0.3500000000000001
2006-10-20,0.04550883428252319,0.2281939646616031,0.059669022909578776,0.19159413886738977,0.05597351114507513,0.06906052813383007,0.3500000000000001
2006-10-27,0.04020109118054524,0.24762347127247128,0.05492397592124965,0.19566451905004323,0.047473911810237385,0.06411303076545329,0.35
2006-11-03,0.04020109118054524,0.24762347127247128,0.05492397592124965,0.19566451905004323,0.047473911810237385,0.06411303076545329,0.35
2006-11-10,0.04020109118054524,0.24762347127247128,0.05492397592124965,0.19566451905004323,0.047473911810237385,0.06411303076545329,0.35
2006-11-17,0.04020109118054524,0.24762347127247128,0.05492397592124965,0.19566451905004323,0.047473911810237385,0.06411303076545329,0.35
2006-11-24,0.05752808196367657,0.391800827966686,0.08111812949263295,0.3084965530437608,0.06630052871015216,0.09475587882309158,0.0
2006-12-01,0.05752808196367657,0.391800827966686,0.08111812949263295,0.3084965530437608,0.06630052871015216,0.09475587882309158,0.0
2006-12-08,0.05752808196367657,0.391800827966686,0.08111812949263295,0.3084965530437608,0.06630052871015216,0.09475587882309158,0.0
2006-12-15,0.05752808196367657,0.391800827966686,0.08111812949263295,0.3084965530437608,0.06630052871015216,0.09475587882309158,0.0
2006-12-22,0.05752808196367657,0.391800827966686,0.08111812949263295,0.3084965530437608,0.06630052871015216,0.09475587882309158,0.0
2006-12-29,0.05538844123167016,0.3918045575450737,0.08021548325818584,0.3158741391971027,0.06313065642522259,0.09358672234274504,1.1102230246251565e-16
2007-01-05,0.05538844123167016,0.3918045575450737,0.08021548325818584,0.3158741391971027,0.06313065642522259,0.09358672234274504,1.1102230246251565e-16
2007-01-12,0.05538844123167016,0.3918045575450737,0.08021548325818584,0.3158741391971027,0.06313065642522259,0.09358672234274504,1.1102230246251565e-16
2007-01-19,0.05538844123167016,0.3918045575450737,0.08021548325818584,0.3158741391971027,0.06313065642522259,0.09358672234274504,1.1102230246251565e-16
2007-01-26,0.05447296716509718,0.3873435766605132,0.08059638596657795,0.3218689071235371,0.062056809001081334,0.09366135408319323,0.0
2007-02-02,0.05447296716509718,0.3873435766605132,0.08059638596657795,0.3218689071235371,0.062056809001081334,0.09366135408319323,0.0
2007-02-09,0.05447296716509718,0.3873435766605132,0.08059638596657795,0.3218689071235371,0.062056809001081334,0.09366135408319323,0.0
2007-02-16,0.05447296716509718,0.3873435766605132,0.08059638596657795,0.3218689071235371,0.062056809001081334,0.09366135408319323,0.0
2007-02-23,0.054468543498508416,0.3684298861071823,0.08380409469747022,0.33377049201917575,0.06260797918862628,0.09691900448903705,0.0
2007-03-02,0.054468543498508416,0.3684298861071823,0.08380409469747022,0.33377049201917575,0.06260797918862628,0.09691900448903705,0.0
2007-03-09,0.054468543498508416,0.3684298861071823,0.08380409469747022,0.33377049201917575,0.06260797918862628,0.09691900448903705,0.0
2007-03-16,0.054468543498508416,0.3684298861071823,0.08380409469747022,0.33377049201917575,0.06260797918862628,0.09691900448903705,0.0
2007-03-23,0.054468543498508416,0.3684298861071823,0.08380409469747022,0.33377049201917575,0.06260797918862628,0.09691900448903705,0.0
2007-03-30,0.035491398221486434,0.22786010055831096,0.05652887405821724,0.22368220389633783,0.04134848346206571,0.06508893980358178,0.35
2007-04-06,0.035491398221486434,0.22786010055831096,0.05652887405821724,0.22368220389633783,0.04134848346206571,0.06508893980358178,0.35
2007-04-13,0.035491398221486434,0.22786010055831096,0.05652887405821724,0.22368220389633783,0.04134848346206571,0.06508893980358178,0.35
2007-04-20,0.035491398221486434,0.22786010055831096,0.05652887405821724,0.22368220389633783,0.04134848346206571,0.06508893980358178,0.35
2007-04-27,0.03555770428396502,0.2206645390454981,0.05774725682166038,0.22802000515213827,0.04174206671047045,0.06626842798626784,0.35
2007-05-04,0.03555770428396502,0.2206645390454981,0.05774725682166038,0.22802000515213827,0.04174206671047045,0.06626842798626784,0.35
2007-05-11,0.03555770428396502,0.2206645390454981,0.05774725682166038,0.22802000515213827,0.04174206671047045,0.06626842798626784,0.35
2007-05-18,0.03555770428396502,0.2206645390454981,0.05774725682166038,0.22802000515213827,0.04174206671047045,0.06626842798626784,0.35
2007-05-25,0.03574052220910259,0.21597788969075377,0.05831939692046468,0.231097189723857,0.04235990118978385,0.06650510026603809,0.3500000000000001
2007-06-01,0.03574052220910259,0.21597788969075377,0.05831939692046468,0.231097189723857,0.04235990118978385,0.06650510026603809,0.3500000000000001
2007-06-08,0.03574052220910259,0.21597788969075377,0.05831939692046468,0.231097189723857,0.04235990118978385,0.06650510026603809,0.3500000000000001
2007-06-15,0.03574052220910259,0.21597788969075377,0.05831939692046468,0.231097189723857,0.04235990118978385,0.06650510026603809,0.3500000000000001
2007-06-22,0.03574052220910259,0.21597788969075377,0.05831939692046468,0.231097189723857,0.04235990118978385,0.06650510026603809,0.3500000000000001
2007-06-29,0.03600665322715055,0.21088902650898864,0.0588197535403894,0.23472686322972416,0.04293906463965832,0.06661863885408897,0.34999999999999987
2007-07-06,0.03600665322715055,0.21088902650898864,0.0588197535403894,0.23472686322972416,0.04293906463965832,0.06661863885408897,0.34999999999999987
2007-07-13,0.03600665322715055,0.21088902650898864,0.0588197535403894,0.23472686322972416,0.04293906463965832,0.06661863885408897,0.34999999999999987
2007-07-20,0.03600665322715055,0.21088902650898864,0.0588197535403894,0.23472686322972416,0.04293906463965832,0.06661863885408897,0.34999999999999987
2007-07-27,0.03613533439054855,0.20331887969184942,0.05971960713497101,0.24047932215651235,0.04314256145983981,0.06720429516627893,0.34999999999999987
2007-08-03,0.03613533439054855,0.20331887969184942,0.05971960713497101,0.24047932215651235,0.04314256145983981,0.06720429516627893,0.34999999999999987
2007-08-10,0.03613533439054855,0.20331887969184942,0.05971960713497101,0.24047932215651235,0.04314256145983981,0.06720429516627893,0.34999999999999987
2007-08-17,0.03613533439054855,0.20331887969184942,0.05971960713497101,0.24047932215651235,0.04314256145983981,0.06720429516627893,0.34999999999999987
2007-08-24,0.03613533439054855,0.20331887969184942,0.05971960713497101,0.24047932215651235,0.04314256145983981,0.06720429516627893,0.34999999999999987
2007-08-31,0.023980589836058185,0.09295132790813096,0.032963349935244,0.0845472664524114,0.028653264805778966,0.0369042010623765,0.7
2007-09-07,0.023980589836058185,0.09295132790813096,0.032963349935244,0.0845472664524114,0.028653264805778966,0.0369042010623765,0.7
2007-09-14,0.023980589836058185,0.09295132790813096,0.032963349935244,0.0845472664524114,0.028653264805778966,0.0369042010623765,0.7
2007-09-21,0.023980589836058185,0.09295132790813096,0.032963349935244,0.0845472664524114,0.028653264805778966,0.0369042010623765,0.7
2007-09-28,0.045523374080111784,0.19184292808727496,0.06772305989041554,0.21420277160873738,0.05465481988363085,0.07605304644982952,0.34999999999999987
2007-10-05,0.045523374080111784,0.19184292808727496,0.06772305989041554,0.21420277160873738,0.05465481988363085,0.07605304644982952,0.34999999999999987
2007-10-12,0.045523374080111784,0.19184292808727496,0.06772305989041554,0.21420277160873738,0.05465481988363085,0.07605304644982952,0.34999999999999987
2007-10-19,0.045523374080111784,0.19184292808727496,0.06772305989041554,0.21420277160873738,0.05465481988363085,0.07605304644982952,0.34999999999999987
2007-10-26,0.026229765218130103,0.08857857977134519,0.03535737427236411,0.07795097399872908,0.03205904265542188,0.039824264084009665,0.7
2007-11-02,0.026229765218130103,0.08857857977134519,0.03535737427236411,0.07795097399872908,0.03205904265542188,0.039824264084009665,0.7
2007-11-09,0.026229765218130103,0.08857857977134519,0.03535737427236411,0.07795097399872908,0.03205904265542188,0.039824264084009665,0.7
2007-11-16,0.026229765218130103,0.08857857977134519,0.03535737427236411,0.07795097399872908,0.03205904265542188,0.039824264084009665,0.7
2007-11-23,0.026229765218130103,0.08857857977134519,0.03535737427236411,0.07795097399872908,0.03205904265542188,0.039824264084009665,0.7
2007-11-30,0.029495127252437265,0.08825402294275835,0.03773143639229217,0.06555023994222825,0.036371282391742706,0.04259789107854129,0.7
2007-12-07,0.029495127252437265,0.08825402294275835,0.03773143639229217,0.06555023994222825,0.036371282391742706,0.04259789107854129,0.7
2007-12-14,0.029495127252437265,0.08825402294275835,0.03773143639229217,0.06555023994222825,0.036371282391742706,0.04259789107854129,0.7
2007-12-21,0.029495127252437265,0.08825402294275835,0.03773143639229217,0.06555023994222825,0.036371282391742706,0.04259789107854129,0.7
2007-12-28,0.06823949331852582,0.19074462189079538,0.08419615788405833,0.1264945504950856,0.08437244715369857,0.09595272925783624,0.35
2008-01-04,0.06823949331852582,0.19074462189079538,0.08419615788405833,0.1264945504950856,0.08437244715369857,0.09595272925783624,0.35
2008-01-11,0.06823949331852582,0.19074462189079538,0.08419615788405833,0.1264945504950856,0.08437244715369857,0.09595272925783624,0.35
2008-01-18,0.06823949331852582,0.19074462189079538,0.08419615788405833,0.1264945504950856,0.08437244715369857,0.09595272925783624,0.35
2008-01-25,0.032610127028254485,0.08790064829059513,0.03951962521688307,0.05407739173204978,0.04057258041244816,0.04531962731976936,0.7
2008-02-01,0.032610127028254485,0.08790064829059513,0.03951962521688307,0.05407739173204978,0.04057258041244816,0.04531962731976936,0.7
2008-02-08,0.032610127028254485,0.08790064829059513,0.03951962521688307,0.05407739173204978,0.04057258041244816,0.04531962731976936,0.7
2008-02-15,0.032610127028254485,0.08790064829059513,0.03951962521688307,0.05407739173204978,0.04057258041244816,0.04531962731976936,0.7
2008-02-22,0.032610127028254485,0.08790064829059513,0.03951962521688307,0.05407739173204978,0.04057258041244816,0.04531962731976936,0.7
2008-02-29,0.033251207878335985,0.08779966503451765,0.039733289028989864,0.05159609076910015,0.04159914052592501,0.046020606763131314,0.7
2008-03-07,0.033251207878335985,0.08779966503451765,0.039733289028989864,0.05159609076910015,0.04159914052592501,0.046020606763131314,0.7
2008-03-14,0.033251207878335985,0.08779966503451765,0.039733289028989864,0.05159609076910015,0.04159914052592501,0.046020606763131314,0.7
2008-03-21,0.033251207878335985,0.08779966503451765,0.039733289028989864,0.05159609076910015,0.04159914052592501,0.046020606763131314,0.7
2008-03-28,0.03365902310836989,0.0878054108202176,0.039944121603749945,0.05010424497187829,0.0421255741346797,0.04636162536110455,0.7
2008-04-04,0.03365902310836989,0.0878054108202176,0.039944121603749945,0.05010424497187829,0.0421255741346797,0.04636162536110455,0.7
2008-04-11,0.03365902310836989,0.0878054108202176,0.039944121603749945,0.05010424497187829,0.0421255741346797,0.04636162536110455,0.7
2008-04-18,0.03365902310836989,0.0878054108202176,0.039944121603749945,0.05010424497187829,0.0421255741346797,0.04636162536110455,0.7
2008-04-25,0.034012106139741136,0.08779083551370075,0.03994138525506723,0.04927945175938912,0.04235106318451844,0.04662515814758332,0.7
2008-05-02,0.034012106139741136,0.08779083551370075,0.03994138525506723,0.04927945175938912,0.04235106318451844,0.04662515814758332,0.7
2008-05-09,0.034012106139741136,0.08779083551370075,0.03994138525506723,0.04927945175938912,0.04235106318451844,0.04662515814758332,0.7
2008-05-16,0.034012106139741136,0.08779083551370075,0.03994138525506723,0.04927945175938912,0.04235106318451844,0.04662515814758332,0.7
2008-05-23,0.034012106139741136,0.08779083551370075,0.03994138525506723,0.04927945175938912,0.04235106318451844,0.04662515814758332,0.7
2008-05-30,0.07343548534588087,0.18825729373639943,0.08538582122338655,0.10428239979351799,0.09096489757608878,0.100848505096644,0.3568255972280824
2008-06-06,0.07343548534588087,0.18825729373639943,0.08538582122338655,0.10428239979351799,0.09096489757608878,0.100848505096644,0.3568255972280824
2008-06-13,0.07343548534588087,0.18825729373639943,0.08538582122338655,0.10428239979351799,0.09096489757608878,0.100848505096644,0.3568255972280824
2008-06-20,0.07343548534588087,0.18825729373639943,0.08538582122338655,0.10428239979351799,0.09096489757608878,0.100848505096644,0.3568255972280824
2008-06-27,0.07207746548760742,0.18359890912975144,0.083213686224015,0.10103502531885224,0.08911981792006395,0.09901654478164412,0.37193855113806584
2008-07-04,0.07207746548760742,0.18359890912975144,0.083213686224015,0.10103502531885224,0.08911981792006395,0.09901654478164412,0.37193855113806584
2008-07-11,0.07207746548760742,0.18359890912975144,0.083213686224015,0.10103502531885224,0.08911981792006395,0.09901654478164412,0.37193855113806584
2008-07-18,0.07207746548760742,0.18359890912975144,0.083213686224015,0.10103502531885224,0.08911981792006395,0.09901654478164412,0.37193855113806584
2008-07-25,0.07541092192318452,0.1894351411830369,0.0860419135880927,0.10413493331414152,0.09225801115794402,0.10271907883360032,0.3500000000000001
2008-08-01,0.07541092192318452,0.1894351411830369,0.0860419135880927,0.10413493331414152,0.09225801115794402,0.10271907883360032,0.3500000000000001
2008-08-08,0.07541092192318452,0.1894351411830369,0.0860419135880927,0.10413493331414152,0.09225801115794402,0.10271907883360032,0.3500000000000001
2008-08-15,0.07541092192318452,0.1894351411830369,0.0860419135880927,0.10413493331414152,0.09225801115794402,0.10271907883360032,0.3500000000000001
2008-08-22,0.07541092192318452,0.1894351411830369,0.0860419135880927,0.10413493331414152,0.09225801115794402,0.10271907883360032,0.3500000000000001
2008-08-29,0.07725627304693782,0.19011568475455676,0.08502436728103038,0.1045282427963535,0.0898904867570047,0.10318494536411685,0.35
2008-09-05,0.07725627304693782,0.19011568475455676,0.08502436728103038,0.1045282427963535,0.0898904867570047,0.10318494536411685,0.35
2008-09-12,0.07725627304693782,0.19011568475455676,0.08502436728103038,0.1045282427963535,0.0898904867570047,0.10318494536411685,0.35
2008-09-19,0.07725627304693782,0.19011568475455676,0.08502436728103038,0.1045282427963535,0.0898904867570047,0.10318494536411685,0.35
2008-09-26,0.03628608919547714,0.08780755720427035,0.03867774440639391,0.04830586147706619,0.04084056901645232,0.0480821787003401,0.7
2008-10-03,0.03628608919547714,0.08780755720427035,0.03867774440639391,0.04830586147706619,0.04084056901645232,0.0480821787003401,0.7
2008-10-10,0.03628608919547714,0.08780755720427035,0.03867774440639391,0.04830586147706619,0.04084056901645232,0.0480821787003401,0.7
2008-10-17,0.03628608919547714,0.08780755720427035,0.03867774440639391,0.04830586147706619,0.04084056901645232,0.0480821787003401,0.7
2008-10-24,0.03628608919547714,0.08780755720427035,0.03867774440639391,0.04830586147706619,0.04084056901645232,0.0480821787003401,0.7
2008-10-31,0.03330816829485258,0.06326564395289548,0.032099574964605755,0.042748041717218174,0.04726000235451344,0.04289716922681057,0.738421399489104
2008-11-07,0.03330816829485258,0.06326564395289548,0.032099574964605755,0.042748041717218174,0.04726000235451344,0.04289716922681057,0.738421399489104
2008-11-14,0.03330816829485258,0.06326564395289548,0.032099574964605755,0.042748041717218174,0.04726000235451344,0.04289716922681057,0.738421399489104
2008-11-21,0.03330816829485258,0.06326564395289548,0.032099574964605755,0.042748041717218174,0.04726000235451344,0.04289716922681057,0.738421399489104
2008-11-28,0.03300547588357867,0.05294845584565028,0.02871653937916825,0.04185754444702952,0.051526332895630994,0.041945651548942295,0.75
2008-12-05,0.03300547588357867,0.05294845584565028,0.02871653937916825,0.04185754444702952,0.051526332895630994,0.041945651548942295,0.75
2008-12-12,0.03300547588357867,0.05294845584565028,0.02871653937916825,0.04185754444702952,0.051526332895630994,0.041945651548942295,0.75
2008-12-19,0.03300547588357867,0.05294845584565028,0.02871653937916825,0.04185754444702952,0.051526332895630994,0.041945651548942295,0.75
2008-12-26,0.04621243030483109,0.04790470414295328,0.027099657516449206,0.04258986478362128,0.04337102432713161,0.042822318925013564,0.75
2009-01-02,0.04621243030483109,0.04790470414295328,0.027099657516449206,0.04258986478362128,0.04337102432713161,0.042822318925013564,0.75
2009-01-09,0.04621243030483109,0.04790470414295328,0.027099657516449206,0.04258986478362128,0.04337102432713161,0.042822318925013564,0.75
2009-01-16,0.04621243030483109,0.04790470414295328,0.027099657516449206,0.04258986478362128,0.04337102432713161,0.042822318925013564,0.75
2009-01-23,0.04621243030483109,0.04790470414295328,0.027099657516449206,0.04258986478362128,0.04337102432713161,0.042822318925013564,0.75
2009-01-30,0.0543647758599808,0.04485817111241695,0.02606947018460394,0.04302120641497961,0.03826994829255183,0.04341642813546687,0.75
2009-02-06,0.0543647758599808,0.04485817111241695,0.02606947018460394,0.04302120641497961,0.03826994829255183,0.04341642813546687,0.75
2009-02-13,0.0543647758599808,0.04485817111241695,0.02606947018460394,0.04302120641497961,0.03826994829255183,0.04341642813546687,0.75
2009-02-20,0.0543647758599808,0.04485817111241695,0.02606947018460394,0.04302120641497961,0.03826994829255183,0.04341642813546687,0.75
2009-02-27,0.07128784339329343,0.05155939759340376,0.030385300537508098,0.05164983747796021,0.0421476436040665,0.05296997739376799,0.7
2009-03-06,0.07128784339329343,0.05155939759340376,0.030385300537508098,0.05164983747796021,0.0421476436040665,0.05296997739376799,0.7
2009-03-13,0.07128784339329343,0.05155939759340376,0.030385300537508098,0.05164983747796021,0.0421476436040665,0.05296997739376799,0.7
2009-03-20,0.07128784339329343,0.05155939759340376,0.030385300537508098,0.05164983747796021,0.0421476436040665,0.05296997739376799,0.7
2009-03-27,0.0750829415578786,0.05008891565777821,0.02970531503255784,0.051770817766212104,0.0398250735388014,0.053526936446771846,0.7
2009-04-03,0.0750829415578786,0.05008891565777821,0.02970531503255784,0.051770817766212104,0.0398250735388014,0.053526936446771846,0.7
2009-04-10,0.0750829415578786,0.05008891565777821,0.02970531503255784,0.051770817766212104,0.0398250735388014,0.053526936446771846,0.7
2009-04-17,0.0750829415578786,0.05008891565777821,0.02970531503255784,0.051770817766212104,0.0398250735388014,0.053526936446771846,0.7
2009-04-24,0.06669913453332074,0.052514542042149594,0.030811126491957025,0.055374050602450604,0.05592567073262974,0.05711420658187572,0.6815612690156165
2009-05-01,0.06669913453332074,0.052514542042149594,0.030811126491957025,0.055374050602450604,0.05592567073262974,0.05711420658187572,0.6815612690156165
2009-05-08,0.06669913453332074,0.052514542042149594,0.030811126491957025,0.055374050602450604,0.05592567073262974,0.05711420658187572,0.6815612690156165
2009-05-15,0.06669913453332074,0.052514542042149594,0.030811126491957025,0.055374050602450604,0.05592567073262974,0.05711420658187572,0.6815612690156165
2009-05-22,0.06669913453332074,0.052514542042149594,0.030811126491957025,0.055374050602450604,0.05592567073262974,0.05711420658187572,0.6815612690156165
2009-05-29,0.06541067148873987,0.056530794188786426,0.032933159579939614,0.06178692031645069,0.07071483107398477,0.06291014497014383,0.6497134783819548
2009-06-05,0.06541067148873987,0.056530794188786426,0.032933159579939614,0.06178692031645069,0.07071483107398477,0.06291014497014383,0.6497134783819548
2009-06-12,0.06541067148873987,0.056530794188786426,0.032933159579939614,0.06178692031645069,0.07071483107398477,0.06291014497014383,0.6497134783819548
2009-06-19,0.06541067148873987,0.056530794188786426,0.032933159579939614,0.06178692031645069,0.07071483107398477,0.06291014497014383,0.6497134783819548
2009-06-26,0.09460697378486616,0.08593315015299602,0.04989088258219736,0.09553130515773646,0.11852026426590938,0.09926576916492029,0.4562516548913743
2009-07-03,0.09460697378486616,0.08593315015299602,0.04989088258219736,0.09553130515773646,0.11852026426590938,0.09926576916492029,0.4562516548913743
2009-07-10,0.09460697378486616,0.08593315015299602,0.04989088258219736,0.09553130515773646,0.11852026426590938,0.09926576916492029,0.4562516548913743
2009-07-17,0.09460697378486616,0.08593315015299602,0.04989088258219736,0.09553130515773646,0.11852026426590938,0.09926576916492029,0.4562516548913743
2009-07-24,0.09460697378486616,0.08593315015299602,0.04989088258219736,0.09553130515773646,0.11852026426590938,0.09926576916492029,0.4562516548913743
2009-07-31,0.07996329329817102,0.07471075424459671,0.04267262485165224,0.08192153100433072,0.10791938711757476,0.09025616895593408,0.5225562405277404
2009-08-07,0.07996329329817102,0.07471075424459671,0.04267262485165224,0.08192153100433072,0.10791938711757476,0.09025616895593408,0.5225562405277404
2009-08-14,0.07996329329817102,0.07471075424459671,0.04267262485165224,0.08192153100433072,0.10791938711757476,0.09025616895593408,0.5225562405277404
2009-08-21,0.07996329329817102,0.07471075424459671,0.04267262485165224,0.08192153100433072,0.10791938711757476,0.09025616895593408,0.5225562405277404
2009-08-28,0.09629239123306306,0.0916752721264745,0.051565433130683305,0.09960394821607714,0.13591088365701556,0.1138230088947069,0.4111290627419796
