,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.1608225220812408,0.0,0.11102252765522021,0.24764595761689354,0.1755365429689921,0.10497244967765348,0.19999999999999996
2006-07-07,0.16433733020134522,0.0,0.1074985684639535,0.2514530411413257,0.17280392089415195,0.10390713929922356,0.1999999999999999
2006-07-14,0.16433733020134522,0.0,0.1074985684639535,0.2514530411413257,0.17280392089415195,0.10390713929922356,0.1999999999999999
2006-07-21,0.1624599532925165,0.0,0.10768072807788806,0.2545504334745142,0.17180182023509102,0.10350706491999015,0.1999999999999999
2006-07-28,0.12714486617876145,0.1519276426340678,0.07702249760108808,0.21736266682485622,0.15312479459748624,0.07341753216374049,0.19999999999999984
2006-08-04,0.12728572477355848,0.1533909424657223,0.0757928176575939,0.21703267128910508,0.15259541047379843,0.07390243334022191,0.19999999999999984
2006-08-11,0.1255843517509863,0.15215937939746102,0.07507318672758019,0.21547658532881814,0.15458067818396734,0.07712581861118725,0.19999999999999987
2006-08-18,0.13085660070871788,0.1467589072879456,0.0750911204446831,0.21866775824764484,0.15353530500594384,0.07509030830506497,0.19999999999999984
2006-08-25,0.09966439945821284,0.2353585994657386,0.05662224026130646,0.21518132348025207,0.13719022750891566,0.05598320982557451,0.19999999999999998
2006-09-01,0.09677865980253922,0.23516469263760503,0.05637654867645081,0.22218969103173758,0.1337847054572011,0.05570570239446639,0.19999999999999996
2006-09-08,0.11263886838681623,0.21284266366097024,0.06287694635647388,0.20993632983489735,0.14399514779179423,0.05771004396904816,0.19999999999999996
2006-09-15,0.11042524711757805,0.22430901498511463,0.06164967248933967,0.20159713241198762,0.14434208825849792,0.05767684473748219,0.19999999999999996
2006-09-22,0.11016134974203287,0.2259794439527962,0.062264968309842225,0.19971803007805827,0.14428228315077865,0.05759392476649187,0.19999999999999996
2006-09-29,0.09170341724824899,0.28848800295037075,0.04899751061598948,0.19056803585274715,0.13443392031154197,0.04580911302110183,0.19999999999999987
2006-10-06,0.08407769733109696,0.29892629016832467,0.050093812630577536,0.18796968584522628,0.13293481213254463,0.045997701892230035,0.19999999999999987
2006-10-13,0.08302554089578461,0.30276912797218675,0.05064256282967019,0.1857936483041139,0.13095538678256596,0.04681373321567876,0.19999999999999987
2006-10-20,0.08348528882574015,0.30146299665025333,0.05049278664460725,0.1859193840989078,0.13248680541127894,0.04615273836921269,0.19999999999999987
2006-10-27,0.09222624885213582,0.3981556344410217,0.051030608560648255,0.2100619691686324,0.1599570598905974,0.04642928537770117,0.04213919370926322
2006-11-03,0.10783846308485959,0.36297914252057323,0.06019951850851955,0.2095275204717872,0.16913045673253238,0.04818570497246481,0.04213919370926322
2006-11-10,0.09504297628573453,0.3815298679319344,0.05286585153754861,0.20761040020175844,0.16839651585441243,0.05241519447934826,0.042139193709263216
2006-11-17,0.09881982154208027,0.3861548846491749,0.04950639963681644,0.21106685859331087,0.1639519377018126,0.04836090416754168,0.04213919370926322
2006-11-24,0.08092308925344667,0.4432092242890735,0.04211739134473622,0.23386401820175717,0.1661674288960268,0.03371884801495959,0.0
2006-12-01,0.08154223421286431,0.43579772445833387,0.0424621077707064,0.2387737077506223,0.16762063135934335,0.033803594448129866,0.0
2006-12-08,0.08425035053197658,0.4185686252317562,0.04540148338100852,0.2421254934185295,0.1729704446290545,0.03668360280767481,0.0
2006-12-15,0.08380800787383093,0.4180117100099183,0.04780720092535418,0.24865965436166837,0.1630449099082207,0.03866851692100744,0.0
2006-12-22,0.08732540607201005,0.42228387980438103,0.0479019973068238,0.2391413000418674,0.16249691252352463,0.04085050425139309,0.0
2006-12-29,0.10175206405557115,0.38157263060256746,0.0576735283438361,0.2149073225885082,0.19684072750350448,0.0472537269060127,0.0
2007-01-05,0.10228795512000986,0.3824604580355456,0.05817457231023673,0.227275797661293,0.18005842700955058,0.049742789863364244,0.0
2007-01-12,0.09511553573891705,0.3822268289259165,0.057639027136338686,0.23747741040905504,0.17997355136488588,0.04756764642488693,0.0
2007-01-19,0.10378591251114949,0.3895152196310061,0.05849903350474639,0.2173534274359291,0.18102130444132053,0.049825102475848246,0.0
2007-01-26,0.10621311727486543,0.4102388503782223,0.0651985564545402,0.1994209259625931,0.17010099567935336,0.048827554250425634,0.0
2007-02-02,0.08846861823518035,0.4637369919487711,0.05685398986278754,0.17971748273984822,0.1683758176078721,0.042847099605540645,0.0
2007-02-09,0.08711251130352107,0.4590928665733513,0.05083730467695941,0.1871649962738815,0.17435804855708678,0.04143427261519993,0.0
2007-02-16,0.10317926991951783,0.4037429785898169,0.055462034235680545,0.21466291550776787,0.17820876555329915,0.04474403619391771,0.0
2007-02-23,0.09137162791001464,0.3401043459742954,0.05151629938226718,0.26964267848559,0.20472949154151895,0.042635556706314,0.0
2007-03-02,0.08819979117872265,0.3507062908226402,0.0490374828393526,0.29878578871262,0.17035510716134086,0.04291553928532352,0.0
2007-03-09,0.08697412493234818,0.3417018123173108,0.04723893681239924,0.2965315483998077,0.1852203962222768,0.04233318131585714,0.0
2007-03-16,0.08139497115382749,0.35220522268784754,0.045379398161756596,0.2868240695913299,0.1936857768235161,0.04051056158172234,0.0
2007-03-23,0.0860689527125676,0.33853904083050085,0.04670506867166696,0.29313154395624863,0.19358163704746406,0.04197375678155183,0.0
2007-03-30,0.08479767489299837,0.3194620056123377,0.045893785082787505,0.2876620506439816,0.17756624580171454,0.04224928430591927,0.042368953660261006
2007-04-06,0.09128003407796711,0.3173131653931794,0.04500246138902802,0.2904968116702474,0.16855827128068676,0.044980302528630306,0.042368953660261006
2007-04-13,0.09202481169932528,0.31885956677075533,0.04500039508933627,0.26865195612276044,0.18839963540576524,0.04469468125179652,0.04236895366026102
2007-04-20,0.09285381788378642,0.32638610913246263,0.04925932928821598,0.25216002298914936,0.19287562803402591,0.04409613901209864,0.042368953660261
2007-04-27,0.07849912930424521,0.32799704745545155,0.05467882667334525,0.2518726675939153,0.2016598151656227,0.0429731797312743,0.0423193340761456
2007-05-04,0.07045515332395862,0.34850233264032776,0.05090616880350208,0.24849829649757815,0.19586593970466623,0.0434527749538215,0.0423193340761456
2007-05-11,0.07100715168381691,0.3588809682687499,0.05222291374340874,0.24206735497543871,0.19224510629810435,0.04125717095433585,0.0423193340761456
2007-05-18,0.07245867855894704,0.3604828012359262,0.052788065456115106,0.23681596579005043,0.1933742371538952,0.041760917728920474,0.042319334076145604
2007-05-25,0.07302275959041458,0.3933220152873603,0.05545322296783073,0.21971742148938805,0.1739581397625558,0.04234398054200418,0.0421824603604463
2007-06-01,0.0763375038160353,0.39916654473999585,0.05582377332097067,0.21990649657788483,0.16435326059861063,0.04222996058605649,0.04218246036044631
2007-06-08,0.07782496094458048,0.39997487650163055,0.05593681919023064,0.22026068702182489,0.16134296022672276,0.04247723575456458,0.04218246036044631
2007-06-15,0.07563217729384765,0.4004353104410826,0.05526541057811268,0.22030618885068398,0.16306341087779283,0.04311504159803404,0.04218246036044631
2007-06-22,0.07466767251013302,0.3959443745953603,0.0542547598576412,0.2201580084944733,0.1711797400913564,0.041612984090589535,0.04218246036044631
2007-06-29,0.07333465275736487,0.4011373657456302,0.05445933993301328,0.21076463141483578,0.17643489235992424,0.04177007320363823,0.042099044585593416
2007-07-06,0.07473412289660085,0.40195415283418146,0.05532452235242685,0.20960990828502626,0.174706058813346,0.041572190232825275,0.04209904458559342
2007-07-13,0.07333465275736487,0.4011373657456302,0.05445933993301328,0.21076463141483578,0.17643489235992424,0.04177007320363823,0.042099044585593416
2007-07-20,0.0721336884860206,0.4010498592136156,0.05429635211037593,0.21144952981076004,0.17653800233524228,0.04243352345839218,0.042099044585593416
2007-07-27,0.06152012005717514,0.3153902957473706,0.047369606592002005,0.1906373636774292,0.14713582637854253,0.03794678754748056,0.19999999999999996
2007-08-03,0.06231599856703915,0.3126267644979815,0.04545733061774771,0.19297997004716083,0.1501645272217634,0.03645540904830736,0.19999999999999996
2007-08-10,0.06126266962879098,0.31050237909491984,0.04321207887321206,0.1941984106528527,0.15399432954950892,0.036830132200715474,0.19999999999999998
2007-08-17,0.059561472758448246,0.3036260563359326,0.042186297944378656,0.21442441760759184,0.14362473409664464,0.036577021257004044,0.19999999999999996
2007-08-24,0.06081364666164467,0.3128464314648029,0.04432471286517577,0.19172358387673955,0.15234471242220649,0.037946912709430666,0.19999999999999998
2007-08-31,0.02952059626817168,0.14178360614477276,0.02099482702289368,0.11056739475191966,0.07795393208014498,0.019179643732097226,0.6
2007-09-07,0.029320856396883258,0.13621945639500616,0.0201795239876433,0.11723409020838366,0.0783880583145929,0.01865801469749068,0.6
2007-09-14,0.02932982230481597,0.1344614930582405,0.02018732913746954,0.11891670621899156,0.07843947207875299,0.018665177201729406,0.6
2007-09-21,0.029378962234282678,0.13854942052582517,0.02032386365461232,0.11392274436023501,0.07896828810128054,0.018856721123764235,0.6000000000000001
2007-09-28,0.07095418638102745,0.22600793660108073,0.06106041754887024,0.3496389701339224,0.20919903510104895,0.0541825014770677,0.028956952756982506
2007-10-05,0.07083055026558834,0.22369195845005255,0.06701606535964397,0.35926520435158527,0.1924160892071368,0.05782317960901054,0.02895695275698251
2007-10-12,0.07140521477952369,0.2310081920768403,0.06653921786947,0.35738385983282933,0.18948610131787444,0.05522046136647971,0.028956952756982506
2007-10-19,0.07095647868618522,0.2263420362188872,0.061134786593485486,0.35309671261776304,0.205251753250128,0.0542612798765685,0.02895695275698251
2007-10-26,0.028630458067089894,0.07944054979092324,0.024310596899819004,0.15969677715543626,0.08641236350758368,0.021509254579147815,0.6000000000000001
2007-11-02,0.0284237057866271,0.07948085298376313,0.02366803824684604,0.15968680601151822,0.08639416872351557,0.02234642824772979,0.6000000000000001
2007-11-09,0.029372480137474743,0.07914842805774754,0.022842202309731923,0.15947179344221657,0.08678886426945993,0.0223762317833692,0.6000000000000002
2007-11-16,0.028688137809724356,0.07644045054186327,0.02261847514000373,0.16449645326876824,0.08569216669898559,0.022064316540654702,0.6000000000000001
2007-11-23,0.028714191850192524,0.07741975263873972,0.022647015111225473,0.16495725581086382,0.08386906205891335,0.022392722530065037,0.6000000000000001
2007-11-30,0.02771287387825429,0.0669807885533778,0.022005965995087667,0.1705283742635164,0.0905945600971163,0.02217743721264731,0.6000000000000002
2007-12-07,0.02749942245833621,0.06842171641117022,0.022480090446361477,0.1746823991002054,0.08458558991983825,0.02233078166408827,0.6000000000000002
2007-12-14,0.027550120376098258,0.06891620603337749,0.022963420612303463,0.1759448438044312,0.08142525947181764,0.02320014970197176,0.6000000000000001
2007-12-21,0.02766097439692115,0.0657521861204244,0.02332557280470842,0.17754342000855555,0.08107687988880123,0.024640966780589055,0.6000000000000002
2007-12-28,0.05508870275985998,0.12417728601124024,0.04641592372493927,0.3628838568742301,0.16208125480104674,0.04935297582868383,0.19999999999999984
2008-01-04,0.05541746652619288,0.12760348240560784,0.04665758478460119,0.3629028280924077,0.16023015699280033,0.04718848119839016,0.19999999999999984
2008-01-11,0.05548646732496682,0.12278555674768159,0.046781596192166486,0.3648872685529507,0.1605965836160276,0.04946252756620693,0.19999999999999984
2008-01-18,0.05626452417063692,0.11907877834036817,0.048484276609906445,0.36807366089522775,0.1579246854554174,0.050174074528443434,0.19999999999999984
2008-01-25,0.02696504911791973,0.05583391320265609,0.023585013934600628,0.18630507864690088,0.08316800092169069,0.02414294417623189,0.6000000000000001
2008-02-01,0.027180688301956045,0.055957948500189134,0.02361501768594588,0.1867881056442987,0.08223281712390966,0.024225422743700393,0.6000000000000001
2008-02-08,0.026814613743694485,0.05608658164031074,0.0240102156486797,0.18605300276327072,0.08266649116811206,0.0243690950359322,0.6000000000000001
2008-02-15,0.027112934948127415,0.05595155331577925,0.024575935687614327,0.1868560962973408,0.081254335226094,0.024249144525044144,0.6000000000000001
2008-02-22,0.026963122082977842,0.05746878250353324,0.0256330644716325,0.18475573533889178,0.0809605304020334,0.02421876520093105,0.6000000000000001
2008-02-29,0.02640975198959238,0.05434040776798284,0.023771648129000265,0.1878237546943067,0.08251295815320656,0.025141479265911162,0.6000000000000001
2008-03-07,0.02630798783775945,0.05587501871489727,0.02307854013831424,0.18668717231090384,0.08322648152215188,0.0248247994759732,0.6000000000000001
2008-03-14,0.026271501408549214,0.057515960616846114,0.023235583486522663,0.18401083924649722,0.0849210780429417,0.024045037198642965,0.6000000000000001
2008-03-21,0.026469928264034544,0.05701706607316202,0.02295233109605834,0.18662541705291533,0.08334327927676835,0.02359197823706134,0.6000000000000001
2008-03-28,0.02628009746049597,0.055596937934057365,0.022651196423533065,0.18784447171500981,0.08424022157727612,0.023387074889627612,0.6000000000000001
2008-04-04,0.026698080466099453,0.055782656953850124,0.02295243024959891,0.18847195755248128,0.08215326240567777,0.02394161237229237,0.6000000000000001
2008-04-11,0.02672734305823439,0.055652593612401366,0.022810086742355757,0.18856257837839704,0.08253416361300726,0.023713234595604104,0.6000000000000001
2008-04-18,0.030902900032072286,0.05933129193973599,0.02394307775426991,0.17743149835323488,0.08277260946694148,0.025618622453745323,0.6000000000000001
2008-04-25,0.03339530933376219,0.05630959131343267,0.024171963769923307,0.17520700343158588,0.08383789223027265,0.027078239921023244,0.6000000000000001
2008-05-02,0.029673714071141225,0.05933409652951096,0.02431593823436124,0.17521862766595683,0.08411446094262492,0.027343162556404736,0.6000000000000001
2008-05-09,0.03210381960243634,0.0563203580689812,0.023147915936286255,0.18124986028332238,0.08252622459344508,0.024651821515528603,0.6000000000000002
2008-05-16,0.03129472183622532,0.057431872707816016,0.023598921577573463,0.181502106053145,0.08260127830383751,0.023571099521402582,0.6000000000000001
2008-05-23,0.02961707818728548,0.0558235996190035,0.023009246114545315,0.1865644133385284,0.08243354971132381,0.022552113029313363,0.6000000000000001
2008-05-30,0.0647582767767053,0.11582181736955915,0.05081965335403392,0.3622210565339395,0.16037469860672568,0.046004497359036736,0.19999999999999987
2008-06-06,0.05985354806640001,0.10339046808625289,0.04926459988415822,0.3829711401326531,0.1587726534358615,0.045747590394674395,0.19999999999999987
2008-06-13,0.05651685401963862,0.09915631883460131,0.05233469239634412,0.3842223482523035,0.15986959204051907,0.04790019445659345,0.19999999999999984
2008-06-20,0.056409984160136095,0.09993087856519987,0.05321861500950658,0.38357565025207263,0.15906976806895015,0.047795103944134776,0.19999999999999984
2008-06-27,0.05693080720831537,0.09870965132084038,0.05342896709018528,0.38447063230779227,0.1575644061777458,0.04889553589512091,0.19999999999999996
2008-07-04,0.057498609775914755,0.09793252027889693,0.05340609536152925,0.3845969511313835,0.15766071452503264,0.04890510892724306,0.19999999999999996
2008-07-11,0.057829069142058355,0.09633932296001076,0.05311057639970675,0.3844985658133176,0.15923423385793276,0.048988231826973934,0.19999999999999998
2008-07-18,0.061660435468837836,0.09658771543036447,0.05121118761578991,0.384095157251922,0.159353287560536,0.047092216672549786,0.19999999999999996
2008-07-25,0.08268049989811577,0.09617426425313756,0.05333370413397757,0.3831338583643116,0.1356437512987982,0.04903392205165935,0.20000000000000007
2008-08-01,0.08397204082217502,0.09685993572024507,0.05321090478938787,0.3827110827315651,0.13483429943072178,0.04841173650590516,0.20000000000000007
2008-08-08,0.08638788381620507,0.09671090695536075,0.05142200206310911,0.38144157383323324,0.1363868857055228,0.04765074762656907,0.20000000000000007
2008-08-15,0.08276811862209565,0.09723865166596364,0.05316188074138168,0.3835063120161446,0.13414703502672587,0.04917800192768847,0.2
2008-08-22,0.07909681983174446,0.09697000855607854,0.054062915773437935,0.3840840059562963,0.1356046536387458,0.05018159624369694,0.20000000000000007
2008-08-29,0.0993888342271481,0.09926676066490396,0.055966925360375085,0.3825171802541855,0.11166336752541611,0.05119693196797123,0.1999999999999999
2008-09-05,0.10493787783077192,0.0989577669476161,0.05234120749626114,0.3796768505483507,0.1144324580501632,0.04965383912683693,0.1999999999999999
2008-09-12,0.1053270894984823,0.09890779630458188,0.05231823247286072,0.3794403988440419,0.11437737185611149,0.049629111023921695,0.1999999999999999
2008-09-19,0.1053270894984823,0.09890779630458188,0.05231823247286072,0.3794403988440419,0.11437737185611149,0.049629111023921695,0.1999999999999999
2008-09-26,0.05789089085440192,0.049570660599630584,0.02629588764774549,0.18922367832533035,0.0520775637021845,0.024941318870707104,0.6000000000000001
2008-10-03,0.058033993736966355,0.05069881117169139,0.025984256049349695,0.1890415472090239,0.051760023196220445,0.024481368636748126,0.6000000000000001
2008-10-10,0.05803601945048232,0.050254056870494605,0.02627584830142509,0.1890481458246387,0.05195201515969515,0.024433914393264082,0.6000000000000001
2008-10-17,0.057843133048631985,0.05120282576416232,0.026186663977028242,0.18959462015452686,0.04988858307727933,0.025284173978371224,0.6000000000000001
2008-10-24,0.05810082700620445,0.0517787041628914,0.026381865797410798,0.18925925176127426,0.04965680599737548,0.024822545274843587,0.6000000000000001
2008-10-31,0.06059931863277399,0.05223912649999184,0.0273524280546893,0.19024479570572855,0.04439075287527063,0.025173578231545653,0.6000000000000001
2008-11-07,0.06206914778988492,0.05358599877636117,0.02708341695154697,0.18804238218271954,0.04553357213640951,0.023685482163077767,0.6000000000000001
2008-11-14,0.06405344374528234,0.05212124001511744,0.027015413086821847,0.1850201109032522,0.04808789294719112,0.023701899302334958,0.6
2008-11-21,0.06443709218787534,0.05356724863718196,0.027142892888549573,0.18296945790368446,0.048315754804712854,0.023567553577995747,0.6000000000000001
2008-11-28,0.07025893948859777,0.05454256495626147,0.028256070846870887,0.18152478129015254,0.04326908194133447,0.022148561476782732,0.6000000000000002
2008-12-05,0.07106570787187472,0.05514672190684632,0.028541148554044788,0.17954058696123004,0.043464610193587175,0.02224122451241677,0.6000000000000002
2008-12-12,0.07101890363252747,0.05577045794737664,0.028752203879147467,0.17938314906949307,0.04294467952874279,0.022130605942712354,0.6000000000000001
2008-12-19,0.0708721933058275,0.0582739003652048,0.028745187970318182,0.17583698659656896,0.04415766239162918,0.022114069370451225,0.6000000000000002
2008-12-26,0.055657446028566496,0.06357807075713165,0.02692516098235243,0.17746899109659156,0.04444052299692415,0.03192980813843355,0.6000000000000001
2009-01-02,0.05582670988499823,0.06358920434609598,0.027068579936470424,0.1777013150064031,0.04394072997747309,0.031873460848558986,0.6000000000000001
2009-01-09,0.05218058853921117,0.06204160409181694,0.026806803429082975,0.1850623992134694,0.04235778254206457,0.031550822184354774,0.6000000000000001
2009-01-16,0.053789488298165905,0.06280421030371297,0.02692221159680175,0.18130719522192548,0.0435620209313142,0.03161487364807957,0.6000000000000002
2009-01-23,0.05208464090807146,0.06415284906476436,0.027487780761625585,0.17835906243668964,0.0459825886650244,0.03193307816382443,0.6000000000000002
2009-01-30,0.04628239457667626,0.06641011719834651,0.027174368912633157,0.17979020940506416,0.04192293867968813,0.03841997122759175,0.6
2009-02-06,0.0475721300998618,0.06814013294914853,0.02886217636750095,0.174357411426601,0.04210124299359136,0.038966906163296344,0.6000000000000001
2009-02-13,0.047105201150210815,0.07068700084671824,0.030638176637269917,0.16652054878152475,0.04310808712620784,0.04194098545806843,0.6000000000000001
2009-02-20,0.04397669722872971,0.07029756367180144,0.03205301990196057,0.16412352727093507,0.043303338932387275,0.0462458529941859,0.6000000000000001
2009-02-27,0.039805810151785366,0.0699912087773808,0.03238675948773276,0.16422673633746201,0.042047784611178675,0.051541700634460265,0.6000000000000001
2009-03-06,0.04092761240338006,0.06838228254041115,0.03132322700644959,0.16417631200025745,0.04130438747957387,0.05388617856992767,0.6000000000000001
2009-03-13,0.040181162236422124,0.06734049202752306,0.03197376666945223,0.1651153003472862,0.04108380035709622,0.05430547836222007,0.6000000000000001
2009-03-20,0.038977246798680476,0.06746638401492566,0.03202303664616775,0.16692176043566942,0.04060668127832787,0.05400489082622867,0.6000000000000002
2009-03-27,0.0405112895429178,0.06048292275789313,0.032486804206804006,0.1684455167587333,0.04058648167805451,0.05748698505559707,0.6000000000000001
2009-04-03,0.0405112895429178,0.06048292275789313,0.032486804206804006,0.1684455167587333,0.04058648167805451,0.05748698505559707,0.6000000000000001
2009-04-10,0.038935921845348914,0.06259823930312981,0.03270232957564832,0.16694438349912596,0.040950758065626466,0.05786836771112034,0.6000000000000001
2009-04-17,0.034870531254753916,0.06310739552283377,0.03104410121362437,0.1779118524004058,0.03819392415096906,0.05487219545741291,0.6000000000000001
2009-04-24,0.11039876477614813,0.1196925295385552,0.07263730625383563,0.3315338975103243,0.07329297919399329,0.09244452272714357,0.19999999999999987
2009-05-01,0.1153482200954146,0.1169091575093032,0.07267942461466445,0.32939788700048545,0.07325787957584713,0.09240743120428527,0.19999999999999984
2009-05-08,0.10938497624334269,0.11955182509085674,0.07292422845569235,0.33137581000959687,0.0747477060063603,0.09201545419415114,0.19999999999999984
2009-05-15,0.1145472826814064,0.11202454062092355,0.07177558343744564,0.3403771339411346,0.06992763963054585,0.09134781968854407,0.19999999999999987
2009-05-22,0.1009493848196878,0.1067406510635935,0.06384207773445406,0.37933793777712743,0.06713571481919356,0.08199423378594374,0.19999999999999984
2009-05-29,0.09724343269500682,0.10610770395351717,0.06805882142790383,0.37579781740464396,0.059816392099377266,0.09297583241955111,0.19999999999999984
2009-06-05,0.09821021551838918,0.10763196506976272,0.06956668384423013,0.367349365221317,0.060482315387968166,0.09675945495833295,0.19999999999999987
2009-06-12,0.09724343269500682,0.10610770395351717,0.06805882142790383,0.37579781740464396,0.059816392099377266,0.09297583241955111,0.19999999999999984
2009-06-19,0.10234262840576751,0.10189032887461169,0.06764296438448116,0.3774044848380869,0.05852670605778679,0.09219288743926617,0.19999999999999984
2009-06-26,0.12255821880261136,0.11837104150717415,0.09694623412634346,0.4359857747658787,0.05469216122556225,0.14140919453828682,0.030037375034143318
2009-07-03,0.12516014330880876,0.11649623578733403,0.09720492064944898,0.4366309358824716,0.054796826905736916,0.13967356243205653,0.03003737503414331
2009-07-10,0.12777169449068426,0.1151485763087944,0.09709528167759114,0.438326237210274,0.05484459441436047,0.13677624086415255,0.03003737503414331
2009-07-17,0.11971155724625557,0.11573658174581139,0.09754965705504333,0.43222976097029153,0.06041863794619537,0.14431643000225958,0.03003737503414331
2009-07-24,0.11595384544441342,0.11827886609094668,0.100708927097268,0.41798774175889886,0.060529097427813976,0.15650414714651584,0.03003737503414331
2009-07-31,0.11813603894318254,0.11887284279453056,0.10492302554975558,0.4093112990748916,0.05907656195488975,0.15964713161459623,0.0300331000681537
