,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_defensive_aware_top5_sleeve,cash::BIL
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.16236635737191976,0.0,0.2351544415853012,0.12771458987589693,0.17677482977492026,0.11932311472529522,0.058666666666666666,0.12
2006-07-07,0.16236635737191976,0.0,0.2351544415853012,0.12771458987589693,0.17677482977492026,0.11932311472529522,0.058666666666666666,0.12
2006-07-14,0.16236635737191976,0.0,0.2351544415853012,0.12771458987589693,0.17677482977492026,0.11932311472529522,0.058666666666666666,0.12
2006-07-21,0.16236635737191976,0.0,0.2351544415853012,0.12771458987589693,0.17677482977492026,0.11932311472529522,0.058666666666666666,0.12
2006-07-28,0.11012089817851267,0.23760000000000006,0.19902790166915735,0.07363504876904778,0.14309692325788267,0.09305256145873293,0.023466666666666667,0.11999999999999977
2006-08-04,0.11012089817851267,0.23760000000000006,0.19902790166915735,0.07363504876904778,0.14309692325788267,0.09305256145873293,0.023466666666666667,0.11999999999999977
2006-08-11,0.11012089817851267,0.23760000000000006,0.19902790166915735,0.07363504876904778,0.14309692325788267,0.09305256145873293,0.023466666666666667,0.11999999999999977
2006-08-18,0.11012089817851267,0.23760000000000006,0.19902790166915735,0.07363504876904778,0.14309692325788267,0.09305256145873293,0.023466666666666667,0.11999999999999977
2006-08-25,0.08330978561493733,0.33264000000000005,0.17849592979329312,0.060656048246401556,0.13935019812931634,0.07616137154938497,0.009386666666666668,0.11999999999999988
2006-09-01,0.08330978561493733,0.33264000000000005,0.17849592979329312,0.060656048246401556,0.13935019812931634,0.07616137154938497,0.009386666666666668,0.11999999999999988
2006-09-08,0.08330978561493733,0.33264000000000005,0.17849592979329312,0.060656048246401556,0.13935019812931634,0.07616137154938497,0.009386666666666668,0.11999999999999988
2006-09-15,0.08330978561493733,0.33264000000000005,0.17849592979329312,0.060656048246401556,0.13935019812931634,0.07616137154938497,0.009386666666666668,0.11999999999999988
2006-09-22,0.08330978561493733,0.33264000000000005,0.17849592979329312,0.060656048246401556,0.13935019812931634,0.07616137154938497,0.009386666666666668,0.11999999999999988
2006-09-29,0.07551837701573068,0.37065600000000004,0.17592323511541128,0.05812598183876413,0.12334821884105188,0.07267352052237537,0.003754666666666667,0.11999999999999988
2006-10-06,0.07551837701573068,0.37065600000000004,0.17592323511541128,0.05812598183876413,0.12334821884105188,0.07267352052237537,0.003754666666666667,0.11999999999999988
2006-10-13,0.07551837701573068,0.37065600000000004,0.17592323511541128,0.05812598183876413,0.12334821884105188,0.07267352052237537,0.003754666666666667,0.11999999999999988
2006-10-20,0.07551837701573068,0.37065600000000004,0.17592323511541128,0.05812598183876413,0.12334821884105188,0.07267352052237537,0.003754666666666667,0.11999999999999988
2006-10-27,0.09845474540601218,0.34740211298429463,0.12140669702708834,0.08237409899139511,0.12153696617573234,0.059118712748810726,0.16970666666666667,0.0
2006-11-03,0.09845474540601218,0.34740211298429463,0.12140669702708834,0.08237409899139511,0.12153696617573234,0.059118712748810726,0.16970666666666667,0.0
2006-11-10,0.09845474540601218,0.34740211298429463,0.12140669702708834,0.08237409899139511,0.12153696617573234,0.059118712748810726,0.16970666666666667,0.0
2006-11-17,0.09845474540601218,0.34740211298429463,0.12140669702708834,0.08237409899139511,0.12153696617573234,0.059118712748810726,0.16970666666666667,0.0
2006-11-24,0.08203198478370773,0.45,0.07611802609572259,0.03963647347199542,0.051701405505822036,0.020512110142752293,0.28,0.0
2006-12-01,0.08203198478370773,0.45,0.07611802609572259,0.03963647347199542,0.051701405505822036,0.020512110142752293,0.28,0.0
2006-12-08,0.08203198478370773,0.45,0.07611802609572259,0.03963647347199542,0.051701405505822036,0.020512110142752293,0.28,0.0
2006-12-15,0.08203198478370773,0.45,0.07611802609572259,0.03963647347199542,0.051701405505822036,0.020512110142752293,0.28,0.0
2006-12-22,0.08203198478370773,0.45,0.07611802609572259,0.03963647347199542,0.051701405505822036,0.020512110142752293,0.28,0.0
2006-12-29,0.07978685543988856,0.45,0.07431681704595886,0.04151287172953823,0.05341570851057002,0.020967747274044338,0.28,0.0
2007-01-05,0.07978685543988856,0.45,0.07431681704595886,0.04151287172953823,0.05341570851057002,0.020967747274044338,0.28,0.0
2007-01-12,0.07978685543988856,0.45,0.07431681704595886,0.04151287172953823,0.05341570851057002,0.020967747274044338,0.28,0.0
2007-01-19,0.07978685543988856,0.45,0.07431681704595886,0.04151287172953823,0.05341570851057002,0.020967747274044338,0.28,0.0
2007-01-26,0.07853361770877912,0.45,0.07326983976255083,0.04177700701814871,0.0548021099845268,0.021617425525994487,0.28,0.0
2007-02-02,0.07853361770877912,0.45,0.07326983976255083,0.04177700701814871,0.0548021099845268,0.021617425525994487,0.28,0.0
2007-02-09,0.07853361770877912,0.45,0.07326983976255083,0.04177700701814871,0.0548021099845268,0.021617425525994487,0.28,0.0
2007-02-16,0.07853361770877912,0.45,0.07326983976255083,0.04177700701814871,0.0548021099845268,0.021617425525994487,0.28,0.0
2007-02-23,0.07546049523687437,0.39910246336797073,0.08868399702777065,0.05232831714684217,0.07936701013784708,0.025057717082695045,0.28,0.0
2007-03-02,0.07546049523687437,0.39910246336797073,0.08868399702777065,0.05232831714684217,0.07936701013784708,0.025057717082695045,0.28,0.0
2007-03-09,0.07546049523687437,0.39910246336797073,0.08868399702777065,0.05232831714684217,0.07936701013784708,0.025057717082695045,0.28,0.0
2007-03-16,0.07546049523687437,0.39910246336797073,0.08868399702777065,0.05232831714684217,0.07936701013784708,0.025057717082695045,0.28,0.0
2007-03-23,0.07546049523687437,0.39910246336797073,0.08868399702777065,0.05232831714684217,0.07936701013784708,0.025057717082695045,0.28,0.0
2007-03-30,0.09396555055372119,0.3138542993181804,0.08464117246986373,0.08662295383917784,0.10841428355438715,0.03250174026466967,0.28,0.0
2007-04-06,0.09396555055372119,0.3138542993181804,0.08464117246986373,0.08662295383917784,0.10841428355438715,0.03250174026466967,0.28,0.0
2007-04-13,0.09396555055372119,0.3138542993181804,0.08464117246986373,0.08662295383917784,0.10841428355438715,0.03250174026466967,0.28,0.0
2007-04-20,0.09396555055372119,0.3138542993181804,0.08464117246986373,0.08662295383917784,0.10841428355438715,0.03250174026466967,0.28,0.0
2007-04-27,0.10151327404196281,0.27945927435001405,0.08305712595894438,0.10046154609015756,0.11996553372983976,0.035543245829081485,0.28,0.0
2007-05-04,0.10151327404196281,0.27945927435001405,0.08305712595894438,0.10046154609015756,0.11996553372983976,0.035543245829081485,0.28,0.0
2007-05-11,0.10151327404196281,0.27945927435001405,0.08305712595894438,0.10046154609015756,0.11996553372983976,0.035543245829081485,0.28,0.0
2007-05-18,0.10151327404196281,0.27945927435001405,0.08305712595894438,0.10046154609015756,0.11996553372983976,0.035543245829081485,0.28,0.0
2007-05-25,0.10689483079421108,0.24934468480695698,0.08880045941943236,0.10770182203488042,0.1355722916326535,0.03168591131186566,0.28,0.0
2007-06-01,0.10689483079421108,0.24934468480695698,0.08880045941943236,0.10770182203488042,0.1355722916326535,0.03168591131186566,0.28,0.0
2007-06-08,0.10689483079421108,0.24934468480695698,0.08880045941943236,0.10770182203488042,0.1355722916326535,0.03168591131186566,0.28,0.0
2007-06-15,0.10689483079421108,0.24934468480695698,0.08880045941943236,0.10770182203488042,0.1355722916326535,0.03168591131186566,0.28,0.0
2007-06-22,0.10689483079421108,0.24934468480695698,0.08880045941943236,0.10770182203488042,0.1355722916326535,0.03168591131186566,0.28,0.0
2007-06-29,0.10368165464359573,0.24432526194403084,0.1391764139802392,0.1407861314177382,0.21602107904331364,0.044009458971082285,0.11199999999999999,0.0
2007-07-06,0.10368165464359573,0.24432526194403084,0.1391764139802392,0.1407861314177382,0.21602107904331364,0.044009458971082285,0.11199999999999999,0.0
2007-07-13,0.10368165464359573,0.24432526194403084,0.1391764139802392,0.1407861314177382,0.21602107904331364,0.044009458971082285,0.11199999999999999,0.0
2007-07-20,0.10368165464359573,0.24432526194403084,0.1391764139802392,0.1407861314177382,0.21602107904331364,0.044009458971082285,0.11199999999999999,0.0
2007-07-27,0.07198321747666075,0.20018211610751416,0.1544308414038725,0.0924403512903753,0.2562793597914344,0.06526011393014283,0.039424,0.11999999999999988
2007-08-03,0.07198321747666075,0.20018211610751416,0.1544308414038725,0.0924403512903753,0.2562793597914344,0.06526011393014283,0.039424,0.11999999999999988
2007-08-10,0.07198321747666075,0.20018211610751416,0.1544308414038725,0.0924403512903753,0.2562793597914344,0.06526011393014283,0.039424,0.11999999999999988
2007-08-17,0.07198321747666075,0.20018211610751416,0.1544308414038725,0.0924403512903753,0.2562793597914344,0.06526011393014283,0.039424,0.11999999999999988
2007-08-24,0.07198321747666075,0.20018211610751416,0.1544308414038725,0.0924403512903753,0.2562793597914344,0.06526011393014283,0.039424,0.11999999999999988
2007-08-31,0.026714859423212247,0.0815402105148472,0.07561551680382703,0.03618257439207411,0.13868448847771556,0.034094350388323924,0.007168000000000001,0.5999999999999999
2007-09-07,0.026714859423212247,0.0815402105148472,0.07561551680382703,0.03618257439207411,0.13868448847771556,0.034094350388323924,0.007168000000000001,0.5999999999999999
2007-09-14,0.026714859423212247,0.0815402105148472,0.07561551680382703,0.03618257439207411,0.13868448847771556,0.034094350388323924,0.007168000000000001,0.5999999999999999
2007-09-21,0.026714859423212247,0.0815402105148472,0.07561551680382703,0.03618257439207411,0.13868448847771556,0.034094350388323924,0.007168000000000001,0.5999999999999999
2007-09-28,0.07800753032824749,0.1918087267451727,0.17217241193310365,0.16007912925817716,0.321853782360008,0.05641210335482512,0.0035209215999999987,0.01614539442046592
2007-10-05,0.07800753032824749,0.1918087267451727,0.17217241193310365,0.16007912925817716,0.321853782360008,0.05641210335482512,0.0035209215999999987,0.01614539442046592
2007-10-12,0.07800753032824749,0.1918087267451727,0.17217241193310365,0.16007912925817716,0.321853782360008,0.05641210335482512,0.0035209215999999987,0.01614539442046592
2007-10-19,0.07800753032824749,0.1918087267451727,0.17217241193310365,0.16007912925817716,0.321853782360008,0.05641210335482512,0.0035209215999999987,0.01614539442046592
2007-10-26,0.025180969183420245,0.07174190883122662,0.07781316076542674,0.04522411718815572,0.14828570475239047,0.03118154709674952,0.000572592182630647,0.6
2007-11-02,0.025180969183420245,0.07174190883122662,0.07781316076542674,0.04522411718815572,0.14828570475239047,0.03118154709674952,0.000572592182630647,0.6
2007-11-09,0.025180969183420245,0.07174190883122662,0.07781316076542674,0.04522411718815572,0.14828570475239047,0.03118154709674952,0.000572592182630647,0.6
2007-11-16,0.025180969183420245,0.07174190883122662,0.07781316076542674,0.04522411718815572,0.14828570475239047,0.03118154709674952,0.000572592182630647,0.6
2007-11-23,0.025180969183420245,0.07174190883122662,0.07781316076542674,0.04522411718815572,0.14828570475239047,0.03118154709674952,0.000572592182630647,0.6
2007-11-30,0.024351026517077837,0.05613067787089382,0.09728709942564587,0.034631374984882404,0.14961476255479517,0.03775602177365268,0.00022903687305225883,0.6
2007-12-07,0.024351026517077837,0.05613067787089382,0.09728709942564587,0.034631374984882404,0.14961476255479517,0.03775602177365268,0.00022903687305225883,0.6
2007-12-14,0.024351026517077837,0.05613067787089382,0.09728709942564587,0.034631374984882404,0.14961476255479517,0.03775602177365268,0.00022903687305225883,0.6
2007-12-21,0.024351026517077837,0.05613067787089382,0.09728709942564587,0.034631374984882404,0.14961476255479517,0.03775602177365268,0.00022903687305225883,0.6
2007-12-28,0.05446276737214583,0.11306670979667931,0.24011234060499892,0.06963061115901707,0.31845589838708244,0.08407012023179047,0.00020155244828598778,0.11999999999999988
2008-01-04,0.05446276737214583,0.11306670979667931,0.24011234060499892,0.06963061115901707,0.31845589838708244,0.08407012023179047,0.00020155244828598778,0.11999999999999988
2008-01-11,0.05446276737214583,0.11306670979667931,0.24011234060499892,0.06963061115901707,0.31845589838708244,0.08407012023179047,0.00020155244828598778,0.11999999999999988
2008-01-18,0.05446276737214583,0.11306670979667931,0.24011234060499892,0.06963061115901707,0.31845589838708244,0.08407012023179047,0.00020155244828598778,0.11999999999999988
2008-01-25,0.02343884362949045,0.04691188607441464,0.11012956438408006,0.02936012162746099,0.15050997821328915,0.03961296017157639,3.6645899688361414e-05,0.5999999999999999
2008-02-01,0.02343884362949045,0.04691188607441464,0.11012956438408006,0.02936012162746099,0.15050997821328915,0.03961296017157639,3.6645899688361414e-05,0.5999999999999999
2008-02-08,0.02343884362949045,0.04691188607441464,0.11012956438408006,0.02936012162746099,0.15050997821328915,0.03961296017157639,3.6645899688361414e-05,0.5999999999999999
2008-02-15,0.02343884362949045,0.04691188607441464,0.11012956438408006,0.02936012162746099,0.15050997821328915,0.03961296017157639,3.6645899688361414e-05,0.5999999999999999
2008-02-22,0.02343884362949045,0.04691188607441464,0.11012956438408006,0.02936012162746099,0.15050997821328915,0.03961296017157639,3.6645899688361414e-05,0.5999999999999999
2008-02-29,0.02289100220378121,0.045466482406645414,0.11030940069259482,0.027920131282968885,0.15302897555589176,0.04036934949824257,1.4658359875344566e-05,0.6
2008-03-07,0.02289100220378121,0.045466482406645414,0.11030940069259482,0.027920131282968885,0.15302897555589176,0.04036934949824257,1.4658359875344566e-05,0.6
2008-03-14,0.02289100220378121,0.045466482406645414,0.11030940069259482,0.027920131282968885,0.15302897555589176,0.04036934949824257,1.4658359875344566e-05,0.6
2008-03-21,0.02289100220378121,0.045466482406645414,0.11030940069259482,0.027920131282968885,0.15302897555589176,0.04036934949824257,1.4658359875344566e-05,0.6
2008-03-28,0.02271942110385875,0.045134871653789134,0.10941934419666895,0.02393791582583644,0.15836128022114115,0.040421303654755485,5.863343950137828e-06,0.6
2008-04-04,0.02271942110385875,0.045134871653789134,0.10941934419666895,0.02393791582583644,0.15836128022114115,0.040421303654755485,5.863343950137828e-06,0.6
2008-04-11,0.02271942110385875,0.045134871653789134,0.10941934419666895,0.02393791582583644,0.15836128022114115,0.040421303654755485,5.863343950137828e-06,0.6
2008-04-18,0.02271942110385875,0.045134871653789134,0.10941934419666895,0.02393791582583644,0.15836128022114115,0.040421303654755485,5.863343950137828e-06,0.6
2008-04-25,0.022847065803442642,0.04496321111791865,0.10785008842642652,0.022146604782565266,0.16203673124007278,0.040153953291994116,2.3453375800551314e-06,0.6
2008-05-02,0.022847065803442642,0.04496321111791865,0.10785008842642652,0.022146604782565266,0.16203673124007278,0.040153953291994116,2.3453375800551314e-06,0.6
2008-05-09,0.022847065803442642,0.04496321111791865,0.10785008842642652,0.022146604782565266,0.16203673124007278,0.040153953291994116,2.3453375800551314e-06,0.6
2008-05-16,0.022847065803442642,0.04496321111791865,0.10785008842642652,0.022146604782565266,0.16203673124007278,0.040153953291994116,2.3453375800551314e-06,0.6
2008-05-23,0.022847065803442642,0.04496321111791865,0.10785008842642652,0.022146604782565266,0.16203673124007278,0.040153953291994116,2.3453375800551314e-06,0.6
2008-05-30,0.05306821558534999,0.10478026393159186,0.24661158675236985,0.048598437553154614,0.34180206233568866,0.08513736994477461,2.063897070448516e-06,0.11999999999999988
2008-06-06,0.05306821558534999,0.10478026393159186,0.24661158675236985,0.048598437553154614,0.34180206233568866,0.08513736994477461,2.063897070448516e-06,0.11999999999999988
2008-06-13,0.05306821558534999,0.10478026393159186,0.24661158675236985,0.048598437553154614,0.34180206233568866,0.08513736994477461,2.063897070448516e-06,0.11999999999999988
2008-06-20,0.05306821558534999,0.10478026393159186,0.24661158675236985,0.048598437553154614,0.34180206233568866,0.08513736994477461,2.063897070448516e-06,0.11999999999999988
2008-06-27,0.05382212464490145,0.10604426748838348,0.2879270241739903,0.07789789606915896,0.27069147366984203,0.08361638839489559,8.255588281794064e-07,0.12
2008-07-04,0.05382212464490145,0.10604426748838348,0.2879270241739903,0.07789789606915896,0.27069147366984203,0.08361638839489559,8.255588281794064e-07,0.12
2008-07-11,0.05382212464490145,0.10604426748838348,0.2879270241739903,0.07789789606915896,0.27069147366984203,0.08361638839489559,8.255588281794064e-07,0.12
2008-07-18,0.05382212464490145,0.10604426748838348,0.2879270241739903,0.07789789606915896,0.27069147366984203,0.08361638839489559,8.255588281794064e-07,0.12
2008-07-25,0.04790890693858296,0.09205062549546927,0.2700073293151027,0.0810456793806647,0.2316703369958221,0.07731682167114798,3.0020321024705685e-07,0.20000000000000007
2008-08-01,0.04790890693858296,0.09205062549546927,0.2700073293151027,0.0810456793806647,0.2316703369958221,0.07731682167114798,3.0020321024705685e-07,0.20000000000000007
2008-08-08,0.04790890693858296,0.09205062549546927,0.2700073293151027,0.0810456793806647,0.2316703369958221,0.07731682167114798,3.0020321024705685e-07,0.20000000000000007
2008-08-15,0.04790890693858296,0.09205062549546927,0.2700073293151027,0.0810456793806647,0.2316703369958221,0.07731682167114798,3.0020321024705685e-07,0.20000000000000007
2008-08-22,0.04790890693858296,0.09205062549546927,0.2700073293151027,0.0810456793806647,0.2316703369958221,0.07731682167114798,3.0020321024705685e-07,0.20000000000000007
2008-08-29,0.05553942142678697,0.10269924306438534,0.31573885055384754,0.08816721084295456,0.24372309745245058,0.07413204457016247,1.3208941250870498e-07,0.1200000000000001
2008-09-05,0.05553942142678697,0.10269924306438534,0.31573885055384754,0.08816721084295456,0.24372309745245058,0.07413204457016247,1.3208941250870498e-07,0.1200000000000001
2008-09-12,0.05553942142678697,0.10269924306438534,0.31573885055384754,0.08816721084295456,0.24372309745245058,0.07413204457016247,1.3208941250870498e-07,0.1200000000000001
2008-09-19,0.05553942142678697,0.10269924306438534,0.31573885055384754,0.08816721084295456,0.24372309745245058,0.07413204457016247,1.3208941250870498e-07,0.1200000000000001
2008-09-26,0.02548370668813965,0.04604384291042684,0.14357647061456966,0.036889989012443274,0.11438967442702014,0.033616292331143625,2.401625681976454e-08,0.6000000000000001
2008-10-03,0.02548370668813965,0.04604384291042684,0.14357647061456966,0.036889989012443274,0.11438967442702014,0.033616292331143625,2.401625681976454e-08,0.6000000000000001
2008-10-10,0.02548370668813965,0.04604384291042684,0.14357647061456966,0.036889989012443274,0.11438967442702014,0.033616292331143625,2.401625681976454e-08,0.6000000000000001
2008-10-17,0.02548370668813965,0.04604384291042684,0.14357647061456966,0.036889989012443274,0.11438967442702014,0.033616292331143625,2.401625681976454e-08,0.6000000000000001
2008-10-24,0.02548370668813965,0.04604384291042684,0.14357647061456966,0.036889989012443274,0.11438967442702014,0.033616292331143625,2.401625681976454e-08,0.6000000000000001
2008-10-31,0.030009456104803336,0.04741481505194416,0.1412086584769718,0.037348551085466246,0.10806694554843697,0.03595156412587482,9.606502727905818e-09,0.6
2008-11-07,0.030009456104803336,0.04741481505194416,0.1412086584769718,0.037348551085466246,0.10806694554843697,0.03595156412587482,9.606502727905818e-09,0.6
2008-11-14,0.030009456104803336,0.04741481505194416,0.1412086584769718,0.037348551085466246,0.10806694554843697,0.03595156412587482,9.606502727905818e-09,0.6
2008-11-21,0.030009456104803336,0.04741481505194416,0.1412086584769718,0.037348551085466246,0.10806694554843697,0.03595156412587482,9.606502727905818e-09,0.6
2008-11-28,0.03522443973075718,0.0523359122636504,0.13188297484473474,0.037232279111853554,0.09997220691976583,0.04335218328663726,3.842601091162327e-09,0.6
2008-12-05,0.03522443973075718,0.0523359122636504,0.13188297484473474,0.037232279111853554,0.09997220691976583,0.04335218328663726,3.842601091162327e-09,0.6
2008-12-12,0.03522443973075718,0.0523359122636504,0.13188297484473474,0.037232279111853554,0.09997220691976583,0.04335218328663726,3.842601091162327e-09,0.6
2008-12-19,0.03522443973075718,0.0523359122636504,0.13188297484473474,0.037232279111853554,0.09997220691976583,0.04335218328663726,3.842601091162327e-09,0.6
2008-12-26,0.03655844345268502,0.050328269800469796,0.13223461950520124,0.04017572944565692,0.10337311233419555,0.03732982392475106,1.5370404364649307e-09,0.6000000000000001
2009-01-02,0.03655844345268502,0.050328269800469796,0.13223461950520124,0.04017572944565692,0.10337311233419555,0.03732982392475106,1.5370404364649307e-09,0.6000000000000001
2009-01-09,0.03655844345268502,0.050328269800469796,0.13223461950520124,0.04017572944565692,0.10337311233419555,0.03732982392475106,1.5370404364649307e-09,0.6000000000000001
2009-01-16,0.03655844345268502,0.050328269800469796,0.13223461950520124,0.04017572944565692,0.10337311233419555,0.03732982392475106,1.5370404364649307e-09,0.6000000000000001
2009-01-23,0.03655844345268502,0.050328269800469796,0.13223461950520124,0.04017572944565692,0.10337311233419555,0.03732982392475106,1.5370404364649307e-09,0.6000000000000001
2009-01-30,0.03744590200398019,0.04938611625607269,0.13347312129407796,0.04161633221948296,0.10386236280288219,0.03421616480868789,6.148161745859724e-10,0.5999999999999999
2009-02-06,0.03744590200398019,0.04938611625607269,0.13347312129407796,0.04161633221948296,0.10386236280288219,0.03421616480868789,6.148161745859724e-10,0.5999999999999999
2009-02-13,0.03744590200398019,0.04938611625607269,0.13347312129407796,0.04161633221948296,0.10386236280288219,0.03421616480868789,6.148161745859724e-10,0.5999999999999999
2009-02-20,0.03744590200398019,0.04938611625607269,0.13347312129407796,0.04161633221948296,0.10386236280288219,0.03421616480868789,6.148161745859724e-10,0.5999999999999999
2009-02-27,0.0387778205674593,0.04959281681916764,0.1322504538047746,0.04156968887145468,0.10457478698095002,0.03323443271026732,2.4592646983438897e-10,0.6
2009-03-06,0.0387778205674593,0.04959281681916764,0.1322504538047746,0.04156968887145468,0.10457478698095002,0.03323443271026732,2.4592646983438897e-10,0.6
2009-03-13,0.0387778205674593,0.04959281681916764,0.1322504538047746,0.04156968887145468,0.10457478698095002,0.03323443271026732,2.4592646983438897e-10,0.6
2009-03-20,0.0387778205674593,0.04959281681916764,0.1322504538047746,0.04156968887145468,0.10457478698095002,0.03323443271026732,2.4592646983438897e-10,0.6
