,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_defensive_aware_top5_sleeve,cash::BIL
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.16105804981314867,0.0,0.2277804603420816,0.1292939296084611,0.1742658161825658,0.12160174405374283,0.06599999999999999,0.1200000000000001
2006-07-07,0.16105804981314867,0.0,0.2277804603420816,0.1292939296084611,0.1742658161825658,0.12160174405374283,0.06599999999999999,0.1200000000000001
2006-07-14,0.16105804981314867,0.0,0.2277804603420816,0.1292939296084611,0.1742658161825658,0.12160174405374283,0.06599999999999999,0.1200000000000001
2006-07-21,0.16105804981314867,0.0,0.2277804603420816,0.1292939296084611,0.1742658161825658,0.12160174405374283,0.06599999999999999,0.1200000000000001
2006-07-28,0.11388594804318297,0.21780000000000008,0.1987201551027205,0.07885238007427242,0.14477435935107633,0.09626715742874789,0.0297,0.11999999999999988
2006-08-04,0.11388594804318297,0.21780000000000008,0.1987201551027205,0.07885238007427242,0.14477435935107633,0.09626715742874789,0.0297,0.11999999999999988
2006-08-11,0.11388594804318297,0.21780000000000008,0.1987201551027205,0.07885238007427242,0.14477435935107633,0.09626715742874789,0.0297,0.11999999999999988
2006-08-18,0.11388594804318297,0.21780000000000008,0.1987201551027205,0.07885238007427242,0.14477435935107633,0.09626715742874789,0.0297,0.11999999999999988
2006-08-25,0.08723831743433694,0.31581000000000004,0.18006844149471854,0.06408543071063984,0.14041727146530067,0.07901553889500403,0.013365,0.11999999999999988
2006-09-01,0.08723831743433694,0.31581000000000004,0.18006844149471854,0.06408543071063984,0.14041727146530067,0.07901553889500403,0.013365,0.11999999999999988
2006-09-08,0.08723831743433694,0.31581000000000004,0.18006844149471854,0.06408543071063984,0.14041727146530067,0.07901553889500403,0.013365,0.11999999999999988
2006-09-15,0.08723831743433694,0.31581000000000004,0.18006844149471854,0.06408543071063984,0.14041727146530067,0.07901553889500403,0.013365,0.11999999999999988
2006-09-22,0.08723831743433694,0.31581000000000004,0.18006844149471854,0.06408543071063984,0.14041727146530067,0.07901553889500403,0.013365,0.11999999999999988
2006-09-29,0.07793550038439438,0.3599145,0.17684525660420955,0.05988004281497447,0.12516190011626685,0.07424855008015475,0.006014249999999999,0.12
2006-10-06,0.07793550038439438,0.3599145,0.17684525660420955,0.05988004281497447,0.12516190011626685,0.07424855008015475,0.006014249999999999,0.12
2006-10-13,0.07793550038439438,0.3599145,0.17684525660420955,0.05988004281497447,0.12516190011626685,0.07424855008015475,0.006014249999999999,0.12
2006-10-20,0.07793550038439438,0.3599145,0.17684525660420955,0.05988004281497447,0.12516190011626685,0.07424855008015475,0.006014249999999999,0.12
2006-10-27,0.10153173386195485,0.34805912440227005,0.14122890272729993,0.0819109080821027,0.14425203062485792,0.06994183155151451,0.11307546875000002,0.0
2006-11-03,0.10153173386195485,0.34805912440227005,0.14122890272729993,0.0819109080821027,0.14425203062485792,0.06994183155151451,0.11307546875000002,0.0
2006-11-10,0.10153173386195485,0.34805912440227005,0.14122890272729993,0.0819109080821027,0.14425203062485792,0.06994183155151451,0.11307546875000002,0.0
2006-11-17,0.10153173386195485,0.34805912440227005,0.14122890272729993,0.0819109080821027,0.14425203062485792,0.06994183155151451,0.11307546875000002,0.0
2006-11-24,0.08660126191959339,0.4449029562201135,0.11652938778408437,0.041750195202500784,0.08156616510894908,0.03299626032725894,0.1956537734375,0.0
2006-12-01,0.08660126191959339,0.4449029562201135,0.11652938778408437,0.041750195202500784,0.08156616510894908,0.03299626032725894,0.1956537734375,0.0
2006-12-08,0.08660126191959339,0.4449029562201135,0.11652938778408437,0.041750195202500784,0.08156616510894908,0.03299626032725894,0.1956537734375,0.0
2006-12-15,0.08660126191959339,0.4449029562201135,0.11652938778408437,0.041750195202500784,0.08156616510894908,0.03299626032725894,0.1956537734375,0.0
2006-12-22,0.08660126191959339,0.4449029562201135,0.11652938778408437,0.041750195202500784,0.08156616510894908,0.03299626032725894,0.1956537734375,0.0
2006-12-29,0.08378918728734093,0.44974514781100566,0.11258043091017034,0.04152473790318636,0.08080843096005826,0.031769376456363484,0.19978268867187501,0.0
2007-01-05,0.08378918728734093,0.44974514781100566,0.11258043091017034,0.04152473790318636,0.08080843096005826,0.031769376456363484,0.19978268867187501,0.0
2007-01-12,0.08378918728734093,0.44974514781100566,0.11258043091017034,0.04152473790318636,0.08080843096005826,0.031769376456363484,0.19978268867187501,0.0
2007-01-19,0.08378918728734093,0.44974514781100566,0.11258043091017034,0.04152473790318636,0.08080843096005826,0.031769376456363484,0.19978268867187501,0.0
2007-01-26,0.08254215466199694,0.4499872573905503,0.11060231964019142,0.04176439356240059,0.08255510434608976,0.03255963596517721,0.19998913443359376,0.0
2007-02-02,0.08254215466199694,0.4499872573905503,0.11060231964019142,0.04176439356240059,0.08255510434608976,0.03255963596517721,0.19998913443359376,0.0
2007-02-09,0.08254215466199694,0.4499872573905503,0.11060231964019142,0.04176439356240059,0.08255510434608976,0.03255963596517721,0.19998913443359376,0.0
2007-02-16,0.08254215466199694,0.4499872573905503,0.11060231964019142,0.04176439356240059,0.08255510434608976,0.03255963596517721,0.19998913443359376,0.0
2007-02-23,0.07919712675547452,0.4016467030690997,0.12312903228213781,0.051800120967620086,0.10937193336671072,0.034855626837277505,0.1999994567216797,0.0
2007-03-02,0.07919712675547452,0.4016467030690997,0.12312903228213781,0.051800120967620086,0.10937193336671072,0.034855626837277505,0.1999994567216797,0.0
2007-03-09,0.07919712675547452,0.4016467030690997,0.12312903228213781,0.051800120967620086,0.10937193336671072,0.034855626837277505,0.1999994567216797,0.0
2007-03-16,0.07919712675547452,0.4016467030690997,0.12312903228213781,0.051800120967620086,0.10937193336671072,0.034855626837277505,0.1999994567216797,0.0
2007-03-23,0.07919712675547452,0.4016467030690997,0.12312903228213781,0.051800120967620086,0.10937193336671072,0.034855626837277505,0.1999994567216797,0.0
2007-03-30,0.09637531841023984,0.32210322085450427,0.11431215671844061,0.08352737916749992,0.1410670982903103,0.042615071034249156,0.19999975552475585,0.0
2007-04-06,0.09637531841023984,0.32210322085450427,0.11431215671844061,0.08352737916749992,0.1410670982903103,0.042615071034249156,0.19999975552475585,0.0
2007-04-13,0.09637531841023984,0.32210322085450427,0.11431215671844061,0.08352737916749992,0.1410670982903103,0.042615071034249156,0.19999975552475585,0.0
2007-04-20,0.09637531841023984,0.32210322085450427,0.11431215671844061,0.08352737916749992,0.1410670982903103,0.042615071034249156,0.19999975552475585,0.0
2007-04-27,0.10424475726157431,0.28603754112204033,0.11037957309644958,0.0979153214669875,0.1552416654013266,0.04618125166548158,0.19999988998614016,0.0
2007-05-04,0.10424475726157431,0.28603754112204033,0.11037957309644958,0.0979153214669875,0.1552416654013266,0.04618125166548158,0.19999988998614016,0.0
2007-05-11,0.10424475726157431,0.28603754112204033,0.11037957309644958,0.0979153214669875,0.1552416654013266,0.04618125166548158,0.19999988998614016,0.0
2007-05-18,0.10424475726157431,0.28603754112204033,0.11037957309644958,0.0979153214669875,0.1552416654013266,0.04618125166548158,0.19999988998614016,0.0
2007-05-25,0.10932867720350765,0.2548144539829569,0.11526865476586952,0.105952664625727,0.17323595909660094,0.041399639831574964,0.19999995049376307,0.0
2007-06-01,0.10932867720350765,0.2548144539829569,0.11526865476586952,0.105952664625727,0.17323595909660094,0.041399639831574964,0.19999995049376307,0.0
2007-06-08,0.10932867720350765,0.2548144539829569,0.11526865476586952,0.105952664625727,0.17323595909660094,0.041399639831574964,0.19999995049376307,0.0
2007-06-15,0.10932867720350765,0.2548144539829569,0.11526865476586952,0.105952664625727,0.17323595909660094,0.041399639831574964,0.19999995049376307,0.0
2007-06-22,0.10932867720350765,0.2548144539829569,0.11526865476586952,0.105952664625727,0.17323595909660094,0.041399639831574964,0.19999995049376307,0.0
2007-06-29,0.10504465020699716,0.24720494331180803,0.14688910567273536,0.13724198480171437,0.226265663784535,0.04735367450001676,0.08999997772219337,0.0
2007-07-06,0.10504465020699716,0.24720494331180803,0.14688910567273536,0.13724198480171437,0.226265663784535,0.04735367450001676,0.08999997772219337,0.0
2007-07-13,0.10504465020699716,0.24720494331180803,0.14688910567273536,0.13724198480171437,0.226265663784535,0.04735367450001676,0.08999997772219337,0.0
2007-07-20,0.10504465020699716,0.24720494331180803,0.14688910567273536,0.13724198480171437,0.226265663784535,0.04735367450001676,0.08999997772219337,0.0
2007-07-27,0.07412768360390967,0.20255781279609003,0.1548221008889958,0.09365782292686607,0.25482114782951487,0.06437344077663501,0.03563999117798857,0.11999999999999988
2007-08-03,0.07412768360390967,0.20255781279609003,0.1548221008889958,0.09365782292686607,0.25482114782951487,0.06437344077663501,0.03563999117798857,0.11999999999999988
2007-08-10,0.07412768360390967,0.20255781279609003,0.1548221008889958,0.09365782292686607,0.25482114782951487,0.06437344077663501,0.03563999117798857,0.11999999999999988
2007-08-17,0.07412768360390967,0.20255781279609003,0.1548221008889958,0.09365782292686607,0.25482114782951487,0.06437344077663501,0.03563999117798857,0.11999999999999988
2007-08-24,0.07412768360390967,0.20255781279609003,0.1548221008889958,0.09365782292686607,0.25482114782951487,0.06437344077663501,0.03563999117798857,0.11999999999999988
2007-08-31,0.027653898962331103,0.08281378684413354,0.0752439071695512,0.03691791660665223,0.13653672864991612,0.03354376357191816,0.00728999819549766,0.6
2007-09-07,0.027653898962331103,0.08281378684413354,0.0752439071695512,0.03691791660665223,0.13653672864991612,0.03354376357191816,0.00728999819549766,0.6
2007-09-14,0.027653898962331103,0.08281378684413354,0.0752439071695512,0.03691791660665223,0.13653672864991612,0.03354376357191816,0.00728999819549766,0.6
2007-09-21,0.027653898962331103,0.08281378684413354,0.0752439071695512,0.03691791660665223,0.13653672864991612,0.03354376357191816,0.00728999819549766,0.6
2007-09-28,0.07783030970580013,0.19317864073344476,0.1727904497012268,0.1560797089684754,0.321707265409568,0.05780369512663,0.004476058892035564,0.016133871462819305
2007-10-05,0.07783030970580013,0.19317864073344476,0.1727904497012268,0.1560797089684754,0.321707265409568,0.05780369512663,0.004476058892035564,0.016133871462819305
2007-10-12,0.07783030970580013,0.19317864073344476,0.1727904497012268,0.1560797089684754,0.321707265409568,0.05780369512663,0.004476058892035564,0.016133871462819305
2007-10-19,0.07783030970580013,0.19317864073344476,0.1727904497012268,0.1560797089684754,0.321707265409568,0.05780369512663,0.004476058892035564,0.016133871462819305
2007-10-26,0.025692887146841294,0.07251217936219596,0.07727469354569215,0.04614693303353526,0.14680558465482366,0.030748819585910837,0.0008189026710008892,0.5999999999999999
2007-11-02,0.025692887146841294,0.07251217936219596,0.07727469354569215,0.04614693303353526,0.14680558465482366,0.030748819585910837,0.0008189026710008892,0.5999999999999999
2007-11-09,0.025692887146841294,0.07251217936219596,0.07727469354569215,0.04614693303353526,0.14680558465482366,0.030748819585910837,0.0008189026710008892,0.5999999999999999
2007-11-16,0.025692887146841294,0.07251217936219596,0.07727469354569215,0.04614693303353526,0.14680558465482366,0.030748819585910837,0.0008189026710008892,0.5999999999999999
2007-11-23,0.025692887146841294,0.07251217936219596,0.07727469354569215,0.04614693303353526,0.14680558465482366,0.030748819585910837,0.0008189026710008892,0.5999999999999999
2007-11-30,0.024650551489479172,0.057778235523191085,0.09542196095508036,0.03592937063224263,0.14883795369402303,0.037013421504033334,0.00036850620195040014,0.6
2007-12-07,0.024650551489479172,0.057778235523191085,0.09542196095508036,0.03592937063224263,0.14883795369402303,0.037013421504033334,0.00036850620195040014,0.6
2007-12-14,0.024650551489479172,0.057778235523191085,0.09542196095508036,0.03592937063224263,0.14883795369402303,0.037013421504033334,0.00036850620195040014,0.6
2007-12-21,0.024650551489479172,0.057778235523191085,0.09542196095508036,0.03592937063224263,0.14883795369402303,0.037013421504033334,0.00036850620195040014,0.6
2007-12-28,0.05468508800860861,0.11556619033239418,0.23609246003009093,0.07146216133388071,0.3185782392177069,0.08325103993738778,0.00036482113993089606,0.12
2008-01-04,0.05468508800860861,0.11556619033239418,0.23609246003009093,0.07146216133388071,0.3185782392177069,0.08325103993738778,0.00036482113993089606,0.12
2008-01-11,0.05468508800860861,0.11556619033239418,0.23609246003009093,0.07146216133388071,0.3185782392177069,0.08325103993738778,0.00036482113993089606,0.12
2008-01-18,0.05468508800860861,0.11556619033239418,0.23609246003009093,0.07146216133388071,0.3185782392177069,0.08325103993738778,0.00036482113993089606,0.12
2008-01-25,0.02359406494858764,0.04779664953372628,0.10922501680284975,0.02992560323817563,0.15005522771341104,0.03932881525735471,7.462250589495602e-05,0.6
2008-02-01,0.02359406494858764,0.04779664953372628,0.10922501680284975,0.02992560323817563,0.15005522771341104,0.03932881525735471,7.462250589495602e-05,0.6
2008-02-08,0.02359406494858764,0.04779664953372628,0.10922501680284975,0.02992560323817563,0.15005522771341104,0.03932881525735471,7.462250589495602e-05,0.6
2008-02-15,0.02359406494858764,0.04779664953372628,0.10922501680284975,0.02992560323817563,0.15005522771341104,0.03932881525735471,7.462250589495602e-05,0.6
2008-02-22,0.02359406494858764,0.04779664953372628,0.10922501680284975,0.02992560323817563,0.15005522771341104,0.03932881525735471,7.462250589495602e-05,0.6
2008-02-29,0.02300650524951739,0.0459850762689831,0.1098873679219983,0.028294597203164823,0.15261442138572975,0.040178451842953974,3.358012765273021e-05,0.5999999999999999
2008-03-07,0.02300650524951739,0.0459850762689831,0.1098873679219983,0.028294597203164823,0.15261442138572975,0.040178451842953974,3.358012765273021e-05,0.5999999999999999
2008-03-14,0.02300650524951739,0.0459850762689831,0.1098873679219983,0.028294597203164823,0.15261442138572975,0.040178451842953974,3.358012765273021e-05,0.5999999999999999
2008-03-21,0.02300650524951739,0.0459850762689831,0.1098873679219983,0.028294597203164823,0.15261442138572975,0.040178451842953974,3.358012765273021e-05,0.5999999999999999
2008-03-28,0.022785695899433567,0.04539587312124578,0.10930360082456099,0.02443827677801898,0.1577303721224641,0.04033107019683287,1.5111057443728591e-05,0.6
2008-04-04,0.022785695899433567,0.04539587312124578,0.10930360082456099,0.02443827677801898,0.1577303721224641,0.04033107019683287,1.5111057443728591e-05,0.6
2008-04-11,0.022785695899433567,0.04539587312124578,0.10930360082456099,0.02443827677801898,0.1577303721224641,0.04033107019683287,1.5111057443728591e-05,0.6
2008-04-18,0.022785695899433567,0.04539587312124578,0.10930360082456099,0.02443827677801898,0.1577303721224641,0.04033107019683287,1.5111057443728591e-05,0.6
2008-04-25,0.022866252403152654,0.045094966822930016,0.1079287752231648,0.02252104313132001,0.16144653501075715,0.04013562743282572,6.799975849677866e-06,0.6
2008-05-02,0.022866252403152654,0.045094966822930016,0.1079287752231648,0.02252104313132001,0.16144653501075715,0.04013562743282572,6.799975849677866e-06,0.6
2008-05-09,0.022866252403152654,0.045094966822930016,0.1079287752231648,0.02252104313132001,0.16144653501075715,0.04013562743282572,6.799975849677866e-06,0.6
2008-05-16,0.022866252403152654,0.045094966822930016,0.1079287752231648,0.02252104313132001,0.16144653501075715,0.04013562743282572,6.799975849677866e-06,0.6
2008-05-23,0.022866252403152654,0.045094966822930016,0.1079287752231648,0.02252104313132001,0.16144653501075715,0.04013562743282572,6.799975849677866e-06,0.6
2008-05-30,0.05285348775091489,0.10442226879020554,0.24591103732995478,0.04897947259912922,0.3424409969347055,0.08538600461899894,6.731976091181088e-06,0.12
2008-06-06,0.05285348775091489,0.10442226879020554,0.24591103732995478,0.04897947259912922,0.3424409969347055,0.08538600461899894,6.731976091181088e-06,0.12
2008-06-13,0.05285348775091489,0.10442226879020554,0.24591103732995478,0.04897947259912922,0.3424409969347055,0.08538600461899894,6.731976091181088e-06,0.12
2008-06-20,0.05285348775091489,0.10442226879020554,0.24591103732995478,0.04897947259912922,0.3424409969347055,0.08538600461899894,6.731976091181088e-06,0.12
2008-06-27,0.05366267136444304,0.10577783604502701,0.2841688238154351,0.07562774029684717,0.2769048766282201,0.08385502246078647,3.0293892410314893e-06,0.12
2008-07-04,0.05366267136444304,0.10577783604502701,0.2841688238154351,0.07562774029684717,0.2769048766282201,0.08385502246078647,3.0293892410314893e-06,0.12
2008-07-11,0.05366267136444304,0.10577783604502701,0.2841688238154351,0.07562774029684717,0.2769048766282201,0.08385502246078647,3.0293892410314893e-06,0.12
2008-07-18,0.05366267136444304,0.10577783604502701,0.2841688238154351,0.07562774029684717,0.2769048766282201,0.08385502246078647,3.0293892410314893e-06,0.12
2008-07-25,0.04792870082479393,0.09230440198404827,0.2677819262841315,0.0792645284397514,0.23541325206776756,0.07730595110390887,1.239295598603791e-06,0.19999999999999996
2008-08-01,0.04792870082479393,0.09230440198404827,0.2677819262841315,0.0792645284397514,0.23541325206776756,0.07730595110390887,1.239295598603791e-06,0.19999999999999996
2008-08-08,0.04792870082479393,0.09230440198404827,0.2677819262841315,0.0792645284397514,0.23541325206776756,0.07730595110390887,1.239295598603791e-06,0.19999999999999996
2008-08-15,0.04792870082479393,0.09230440198404827,0.2677819262841315,0.0792645284397514,0.23541325206776756,0.07730595110390887,1.239295598603791e-06,0.19999999999999996
2008-08-22,0.04792870082479393,0.09230440198404827,0.2677819262841315,0.0792645284397514,0.23541325206776756,0.07730595110390887,1.239295598603791e-06,0.19999999999999996
2008-08-29,0.05531258408426592,0.10270456617461785,0.3130763770279139,0.0873674608335172,0.24650202984997638,0.07503636857838748,6.134513213088764e-07,0.12
2008-09-05,0.05531258408426592,0.10270456617461785,0.3130763770279139,0.0873674608335172,0.24650202984997638,0.07503636857838748,6.134513213088764e-07,0.12
2008-09-12,0.05531258408426592,0.10270456617461785,0.3130763770279139,0.0873674608335172,0.24650202984997638,0.07503636857838748,6.134513213088764e-07,0.12
2008-09-19,0.05531258408426592,0.10270456617461785,0.3130763770279139,0.0873674608335172,0.24650202984997638,0.07503636857838748,6.134513213088764e-07,0.12
2008-09-26,0.025417431879930036,0.046098067662574634,0.14302697281766635,0.03699190510958788,0.11465755505806732,0.033807941993494454,1.254786793586338e-07,0.6
2008-10-03,0.025417431879930036,0.046098067662574634,0.14302697281766635,0.03699190510958788,0.11465755505806732,0.033807941993494454,1.254786793586338e-07,0.6
2008-10-10,0.025417431879930036,0.046098067662574634,0.14302697281766635,0.03699190510958788,0.11465755505806732,0.033807941993494454,1.254786793586338e-07,0.6
2008-10-17,0.025417431879930036,0.046098067662574634,0.14302697281766635,0.03699190510958788,0.11465755505806732,0.033807941993494454,1.254786793586338e-07,0.6
2008-10-24,0.025417431879930036,0.046098067662574634,0.14302697281766635,0.03699190510958788,0.11465755505806732,0.033807941993494454,1.254786793586338e-07,0.6
2008-10-31,0.02960248665638703,0.047324968511950886,0.14115870214649845,0.03735619982309607,0.10871438590562343,0.035843200491038424,5.64654057113852e-08,0.6
2008-11-07,0.02960248665638703,0.047324968511950886,0.14115870214649845,0.03735619982309607,0.10871438590562343,0.035843200491038424,5.64654057113852e-08,0.6
2008-11-14,0.02960248665638703,0.047324968511950886,0.14115870214649845,0.03735619982309607,0.10871438590562343,0.035843200491038424,5.64654057113852e-08,0.6
2008-11-21,0.02960248665638703,0.047324968511950886,0.14115870214649845,0.03735619982309607,0.10871438590562343,0.035843200491038424,5.64654057113852e-08,0.6
2008-11-28,0.03460672151014037,0.051885389886344585,0.13263763479870813,0.03724541037492137,0.10093811663288901,0.042686701387564016,2.5409432570123343e-08,0.6
2008-12-05,0.03460672151014037,0.051885389886344585,0.13263763479870813,0.03724541037492137,0.10093811663288901,0.042686701387564016,2.5409432570123343e-08,0.6
2008-12-12,0.03460672151014037,0.051885389886344585,0.13263763479870813,0.03724541037492137,0.10093811663288901,0.042686701387564016,2.5409432570123343e-08,0.6
2008-12-19,0.03460672151014037,0.051885389886344585,0.13263763479870813,0.03724541037492137,0.10093811663288901,0.042686701387564016,2.5409432570123343e-08,0.6
2008-12-26,0.036169303276580134,0.050292838269280576,0.13254491276278374,0.03993635098622049,0.10352436292056517,0.03753222035032528,1.1434244656555502e-08,0.6
2009-01-02,0.036169303276580134,0.050292838269280576,0.13254491276278374,0.03993635098622049,0.10352436292056517,0.03753222035032528,1.1434244656555502e-08,0.6
2009-01-09,0.036169303276580134,0.050292838269280576,0.13254491276278374,0.03993635098622049,0.10352436292056517,0.03753222035032528,1.1434244656555502e-08,0.6
2009-01-16,0.036169303276580134,0.050292838269280576,0.13254491276278374,0.03993635098622049,0.10352436292056517,0.03753222035032528,1.1434244656555502e-08,0.6
2009-01-23,0.036169303276580134,0.050292838269280576,0.13254491276278374,0.03993635098622049,0.10352436292056517,0.03753222035032528,1.1434244656555502e-08,0.6
2009-01-30,0.03719683404545839,0.04944868486240396,0.13350954477758367,0.04138856168158439,0.10388965469435796,0.03456671479320155,5.1454100954499755e-09,0.6
2009-02-06,0.03719683404545839,0.04944868486240396,0.13350954477758367,0.04138856168158439,0.10388965469435796,0.03456671479320155,5.1454100954499755e-09,0.6
2009-02-13,0.03719683404545839,0.04944868486240396,0.13350954477758367,0.04138856168158439,0.10388965469435796,0.03456671479320155,5.1454100954499755e-09,0.6
2009-02-20,0.03719683404545839,0.04944868486240396,0.13350954477758367,0.04138856168158439,0.10388965469435796,0.03456671479320155,5.1454100954499755e-09,0.6
2009-02-27,0.03855474677250123,0.049603747645092136,0.13236873332979412,0.04147107907506935,0.10452769965060849,0.03347399121150018,2.315434542952489e-09,0.5999999999999999
2009-03-06,0.03855474677250123,0.049603747645092136,0.13236873332979412,0.04147107907506935,0.10452769965060849,0.03347399121150018,2.315434542952489e-09,0.5999999999999999
2009-03-13,0.03855474677250123,0.049603747645092136,0.13236873332979412,0.04147107907506935,0.10452769965060849,0.03347399121150018,2.315434542952489e-09,0.5999999999999999
