,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,sector_rotation_with_sma_filter,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-07,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-14,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-21,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-28,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-04,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-11,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-18,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-25,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-01,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-08,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-15,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-22,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-29,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-06,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-13,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-20,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-27,0.07551206798350371,0.37640448,0.13775138738182702,0.14110257472895602,0.11205471632133193,0.11445650238640376,0.042718271197977664
2006-11-03,0.07551206798350371,0.37640448,0.13775138738182702,0.14110257472895602,0.11205471632133193,0.11445650238640376,0.042718271197977664
2006-11-10,0.07551206798350371,0.37640448,0.13775138738182702,0.14110257472895602,0.11205471632133193,0.11445650238640376,0.042718271197977664
2006-11-17,0.07551206798350371,0.37640448,0.13775138738182702,0.14110257472895602,0.11205471632133193,0.11445650238640376,0.042718271197977664
2006-11-24,0.034231242780458866,0.4320847780126166,0.18847574316038135,0.2001590378774797,0.04366634289021194,0.10138285527885149,0.0
2006-12-01,0.034231242780458866,0.4320847780126166,0.18847574316038135,0.2001590378774797,0.04366634289021194,0.10138285527885149,0.0
2006-12-08,0.034231242780458866,0.4320847780126166,0.18847574316038135,0.2001590378774797,0.04366634289021194,0.10138285527885149,0.0
2006-12-15,0.034231242780458866,0.4320847780126166,0.18847574316038135,0.2001590378774797,0.04366634289021194,0.10138285527885149,0.0
2006-12-22,0.034231242780458866,0.4320847780126166,0.18847574316038135,0.2001590378774797,0.04366634289021194,0.10138285527885149,0.0
2006-12-29,0.041969013667597345,0.3805605046792741,0.2056136984222257,0.2023708712671484,0.055030997001185716,0.11445491496256872,0.0
2007-01-05,0.041969013667597345,0.3805605046792741,0.2056136984222257,0.2023708712671484,0.055030997001185716,0.11445491496256872,0.0
2007-01-12,0.041969013667597345,0.3805605046792741,0.2056136984222257,0.2023708712671484,0.055030997001185716,0.11445491496256872,0.0
2007-01-19,0.041969013667597345,0.3805605046792741,0.2056136984222257,0.2023708712671484,0.055030997001185716,0.11445491496256872,0.0
2007-01-26,0.04704715379053251,0.36355088680625214,0.1849254707420804,0.19247866134817934,0.0581943195862254,0.15380350772673024,0.0
2007-02-02,0.04704715379053251,0.36355088680625214,0.1849254707420804,0.19247866134817934,0.0581943195862254,0.15380350772673024,0.0
2007-02-09,0.04704715379053251,0.36355088680625214,0.1849254707420804,0.19247866134817934,0.0581943195862254,0.15380350772673024,0.0
2007-02-16,0.04704715379053251,0.36355088680625214,0.1849254707420804,0.19247866134817934,0.0581943195862254,0.15380350772673024,0.0
2007-02-23,0.04000678827037894,0.26818219567764706,0.2369895943210553,0.24002506547731497,0.057131895181126886,0.15766446107247675,0.0
2007-03-02,0.04000678827037894,0.26818219567764706,0.2369895943210553,0.24002506547731497,0.057131895181126886,0.15766446107247675,0.0
2007-03-09,0.04000678827037894,0.26818219567764706,0.2369895943210553,0.24002506547731497,0.057131895181126886,0.15766446107247675,0.0
2007-03-16,0.04000678827037894,0.26818219567764706,0.2369895943210553,0.24002506547731497,0.057131895181126886,0.15766446107247675,0.0
2007-03-23,0.04000678827037894,0.26818219567764706,0.2369895943210553,0.24002506547731497,0.057131895181126886,0.15766446107247675,0.0
2007-03-30,0.040313327904440026,0.24842351708501295,0.22981009678291184,0.23803122606274985,0.054973736157496275,0.14366702964976416,0.04478106635762491
2007-04-06,0.040313327904440026,0.24842351708501295,0.22981009678291184,0.23803122606274985,0.054973736157496275,0.14366702964976416,0.04478106635762491
2007-04-13,0.040313327904440026,0.24842351708501295,0.22981009678291184,0.23803122606274985,0.054973736157496275,0.14366702964976416,0.04478106635762491
2007-04-20,0.040313327904440026,0.24842351708501295,0.22981009678291184,0.23803122606274985,0.054973736157496275,0.14366702964976416,0.04478106635762491
2007-04-27,0.039142999776470414,0.24835133027373296,0.2310926993906129,0.2348236426157124,0.057534724469017584,0.14428588494237576,0.04476871853207798
2007-05-04,0.039142999776470414,0.24835133027373296,0.2310926993906129,0.2348236426157124,0.057534724469017584,0.14428588494237576,0.04476871853207798
2007-05-11,0.039142999776470414,0.24835133027373296,0.2310926993906129,0.2348236426157124,0.057534724469017584,0.14428588494237576,0.04476871853207798
2007-05-18,0.039142999776470414,0.24835133027373296,0.2310926993906129,0.2348236426157124,0.057534724469017584,0.14428588494237576,0.04476871853207798
2007-05-25,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.2256843462292899,0.05796280942665569,0.1483728679195985,0.044607322010381645
2007-06-01,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.2256843462292899,0.05796280942665569,0.1483728679195985,0.044607322010381645
2007-06-08,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.2256843462292899,0.05796280942665569,0.1483728679195985,0.044607322010381645
2007-06-15,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.2256843462292899,0.05796280942665569,0.1483728679195985,0.044607322010381645
2007-06-22,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.2256843462292899,0.05796280942665569,0.1483728679195985,0.044607322010381645
2007-06-29,0.04378713760270434,0.23633960088308242,0.21697721184685637,0.2272723877230028,0.06349874579084114,0.1673430528428882,0.044781863310624725
2007-07-06,0.04378713760270434,0.23633960088308242,0.21697721184685637,0.2272723877230028,0.06349874579084114,0.1673430528428882,0.044781863310624725
2007-07-13,0.04378713760270434,0.23633960088308242,0.21697721184685637,0.2272723877230028,0.06349874579084114,0.1673430528428882,0.044781863310624725
2007-07-20,0.04378713760270434,0.23633960088308242,0.21697721184685637,0.2272723877230028,0.06349874579084114,0.1673430528428882,0.044781863310624725
2007-07-27,0.04377388835575516,0.1619525058470268,0.1717259285123178,0.18469887070584587,0.08783885027829207,0.1500099563007624,0.19999999999999984
2007-08-03,0.04377388835575516,0.1619525058470268,0.1717259285123178,0.18469887070584587,0.08783885027829207,0.1500099563007624,0.19999999999999984
2007-08-10,0.04377388835575516,0.1619525058470268,0.1717259285123178,0.18469887070584587,0.08783885027829207,0.1500099563007624,0.19999999999999984
2007-08-17,0.04377388835575516,0.1619525058470268,0.1717259285123178,0.18469887070584587,0.08783885027829207,0.1500099563007624,0.19999999999999984
2007-08-24,0.04377388835575516,0.1619525058470268,0.1717259285123178,0.18469887070584587,0.08783885027829207,0.1500099563007624,0.19999999999999984
2007-08-31,0.022869843372030327,0.06653798432936386,0.08139548905030063,0.0957559446388705,0.05541498669811107,0.07802575191132365,0.6
2007-09-07,0.022869843372030327,0.06653798432936386,0.08139548905030063,0.0957559446388705,0.05541498669811107,0.07802575191132365,0.6
2007-09-14,0.022869843372030327,0.06653798432936386,0.08139548905030063,0.0957559446388705,0.05541498669811107,0.07802575191132365,0.6
2007-09-21,0.022869843372030327,0.06653798432936386,0.08139548905030063,0.0957559446388705,0.05541498669811107,0.07802575191132365,0.6
2007-09-28,0.06367500909280187,0.1385955117294645,0.2060534496668125,0.21858890363306682,0.16577002540163535,0.17758429069936424,0.029732809776854774
2007-10-05,0.06367500909280187,0.1385955117294645,0.2060534496668125,0.21858890363306682,0.16577002540163535,0.17758429069936424,0.029732809776854774
2007-10-12,0.06367500909280187,0.1385955117294645,0.2060534496668125,0.21858890363306682,0.16577002540163535,0.17758429069936424,0.029732809776854774
2007-10-19,0.06367500909280187,0.1385955117294645,0.2060534496668125,0.21858890363306682,0.16577002540163535,0.17758429069936424,0.029732809776854774
2007-10-26,0.024515942744642083,0.05017911604238171,0.08260744029365215,0.09719671874698979,0.07039820814045397,0.07510257403188034,0.6
2007-11-02,0.024515942744642083,0.05017911604238171,0.08260744029365215,0.09719671874698979,0.07039820814045397,0.07510257403188034,0.6
2007-11-09,0.024515942744642083,0.05017911604238171,0.08260744029365215,0.09719671874698979,0.07039820814045397,0.07510257403188034,0.6
2007-11-16,0.024515942744642083,0.05017911604238171,0.08260744029365215,0.09719671874698979,0.07039820814045397,0.07510257403188034,0.6
2007-11-23,0.024515942744642083,0.05017911604238171,0.08260744029365215,0.09719671874698979,0.07039820814045397,0.07510257403188034,0.6
2007-11-30,0.02209142540974161,0.054486129293815404,0.08334139968223234,0.10537321332355361,0.05531009622203349,0.0793977360686236,0.6
2007-12-07,0.02209142540974161,0.054486129293815404,0.08334139968223234,0.10537321332355361,0.05531009622203349,0.0793977360686236,0.6
2007-12-14,0.02209142540974161,0.054486129293815404,0.08334139968223234,0.10537321332355361,0.05531009622203349,0.0793977360686236,0.6
2007-12-21,0.02209142540974161,0.054486129293815404,0.08334139968223234,0.10537321332355361,0.05531009622203349,0.0793977360686236,0.6
2007-12-28,0.04214699729824095,0.1166627816888609,0.17310998148882395,0.21501345845931552,0.09044060012270883,0.16262618094204995,0.19999999999999984
2008-01-04,0.04214699729824095,0.1166627816888609,0.17310998148882395,0.21501345845931552,0.09044060012270883,0.16262618094204995,0.19999999999999984
2008-01-11,0.04214699729824095,0.1166627816888609,0.17310998148882395,0.21501345845931552,0.09044060012270883,0.16262618094204995,0.19999999999999984
2008-01-18,0.04214699729824095,0.1166627816888609,0.17310998148882395,0.21501345845931552,0.09044060012270883,0.16262618094204995,0.19999999999999984
2008-01-25,0.019572542559391407,0.058074610478821925,0.08613491237387494,0.11326976974496816,0.039583797225051995,0.08336436761789162,0.5999999999999999
2008-02-01,0.019572542559391407,0.058074610478821925,0.08613491237387494,0.11326976974496816,0.039583797225051995,0.08336436761789162,0.5999999999999999
2008-02-08,0.019572542559391407,0.058074610478821925,0.08613491237387494,0.11326976974496816,0.039583797225051995,0.08336436761789162,0.5999999999999999
2008-02-15,0.019572542559391407,0.058074610478821925,0.08613491237387494,0.11326976974496816,0.039583797225051995,0.08336436761789162,0.5999999999999999
2008-02-22,0.019572542559391407,0.058074610478821925,0.08613491237387494,0.11326976974496816,0.039583797225051995,0.08336436761789162,0.5999999999999999
2008-02-29,0.01849316593013487,0.057430886738111836,0.08532798726709853,0.11745659732991041,0.03599767793709066,0.0852936847976537,0.6000000000000001
2008-03-07,0.01849316593013487,0.057430886738111836,0.08532798726709853,0.11745659732991041,0.03599767793709066,0.0852936847976537,0.6000000000000001
2008-03-14,0.01849316593013487,0.057430886738111836,0.08532798726709853,0.11745659732991041,0.03599767793709066,0.0852936847976537,0.6000000000000001
2008-03-21,0.01849316593013487,0.057430886738111836,0.08532798726709853,0.11745659732991041,0.03599767793709066,0.0852936847976537,0.6000000000000001
2008-03-28,0.01775534935355842,0.05678147179139917,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497481,0.5999999999999999
2008-04-04,0.01775534935355842,0.05678147179139917,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497481,0.5999999999999999
2008-04-11,0.01775534935355842,0.05678147179139917,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497481,0.5999999999999999
2008-04-18,0.01775534935355842,0.05678147179139917,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497481,0.5999999999999999
2008-04-25,0.017360894638055235,0.05615967919027792,0.0836170073085145,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-02,0.017360894638055235,0.05615967919027792,0.0836170073085145,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-09,0.017360894638055235,0.05615967919027792,0.0836170073085145,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-16,0.017360894638055235,0.05615967919027792,0.0836170073085145,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-23,0.017360894638055235,0.05615967919027792,0.0836170073085145,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-30,0.035420739376769504,0.11524784333773555,0.1721395299801593,0.23881384827191235,0.06020352749793523,0.17817451153548813,0.19999999999999996
2008-06-06,0.035420739376769504,0.11524784333773555,0.1721395299801593,0.23881384827191235,0.06020352749793523,0.17817451153548813,0.19999999999999996
2008-06-13,0.035420739376769504,0.11524784333773555,0.1721395299801593,0.23881384827191235,0.06020352749793523,0.17817451153548813,0.19999999999999996
2008-06-20,0.035420739376769504,0.11524784333773555,0.1721395299801593,0.23881384827191235,0.06020352749793523,0.17817451153548813,0.19999999999999996
2008-06-27,0.03570964261111235,0.11604817970322774,0.17421252673984716,0.23424504585802208,0.05810472604768682,0.1816798790401039,0.19999999999999996
2008-07-04,0.03570964261111235,0.11604817970322774,0.17421252673984716,0.23424504585802208,0.05810472604768682,0.1816798790401039,0.19999999999999996
2008-07-11,0.03570964261111235,0.11604817970322774,0.17421252673984716,0.23424504585802208,0.05810472604768682,0.1816798790401039,0.19999999999999996
2008-07-18,0.03570964261111235,0.11604817970322774,0.17421252673984716,0.23424504585802208,0.05810472604768682,0.1816798790401039,0.19999999999999996
2008-07-25,0.034915343878797786,0.11120869711610469,0.17068088961538339,0.23999442596959125,0.057194126229101784,0.1860065171910212,0.19999999999999984
2008-08-01,0.034915343878797786,0.11120869711610469,0.17068088961538339,0.23999442596959125,0.057194126229101784,0.1860065171910212,0.19999999999999984
2008-08-08,0.034915343878797786,0.11120869711610469,0.17068088961538339,0.23999442596959125,0.057194126229101784,0.1860065171910212,0.19999999999999984
2008-08-15,0.034915343878797786,0.11120869711610469,0.17068088961538339,0.23999442596959125,0.057194126229101784,0.1860065171910212,0.19999999999999984
2008-08-22,0.034915343878797786,0.11120869711610469,0.17068088961538339,0.23999442596959125,0.057194126229101784,0.1860065171910212,0.19999999999999984
2008-08-29,0.03590097553167671,0.11002706032654137,0.17503440441086907,0.23621491294553998,0.05172110840828601,0.19110153837708693,0.19999999999999996
2008-09-05,0.03590097553167671,0.11002706032654137,0.17503440441086907,0.23621491294553998,0.05172110840828601,0.19110153837708693,0.19999999999999996
2008-09-12,0.03590097553167671,0.11002706032654137,0.17503440441086907,0.23621491294553998,0.05172110840828601,0.19110153837708693,0.19999999999999996
2008-09-19,0.03590097553167671,0.11002706032654137,0.17503440441086907,0.23621491294553998,0.05172110840828601,0.19110153837708693,0.19999999999999996
2008-09-26,0.017680766988671992,0.05253783383801387,0.08541814991525461,0.11932279455171498,0.024561222218205135,0.10047923248813945,0.6
2008-10-03,0.017680766988671992,0.05253783383801387,0.08541814991525461,0.11932279455171498,0.024561222218205135,0.10047923248813945,0.6
2008-10-10,0.017680766988671992,0.05253783383801387,0.08541814991525461,0.11932279455171498,0.024561222218205135,0.10047923248813945,0.6
2008-10-17,0.017680766988671992,0.05253783383801387,0.08541814991525461,0.11932279455171498,0.024561222218205135,0.10047923248813945,0.6
2008-10-24,0.017680766988671992,0.05253783383801387,0.08541814991525461,0.11932279455171498,0.024561222218205135,0.10047923248813945,0.6
2008-10-31,0.018675642802222874,0.043327638208929604,0.08015689860836178,0.12143292568797515,0.029427330435572094,0.1069795642569385,0.6
2008-11-07,0.018675642802222874,0.043327638208929604,0.08015689860836178,0.12143292568797515,0.029427330435572094,0.1069795642569385,0.6
2008-11-14,0.018675642802222874,0.043327638208929604,0.08015689860836178,0.12143292568797515,0.029427330435572094,0.1069795642569385,0.6
2008-11-21,0.018675642802222874,0.043327638208929604,0.08015689860836178,0.12143292568797515,0.029427330435572094,0.1069795642569385,0.6
2008-11-28,0.018909851234988426,0.037068530904097924,0.0772551928252417,0.12396147768003801,0.0307873311801623,0.11201761617547167,0.6
2008-12-05,0.018909851234988426,0.037068530904097924,0.0772551928252417,0.12396147768003801,0.0307873311801623,0.11201761617547167,0.6
2008-12-12,0.018909851234988426,0.037068530904097924,0.0772551928252417,0.12396147768003801,0.0307873311801623,0.11201761617547167,0.6
2008-12-19,0.018909851234988426,0.037068530904097924,0.0772551928252417,0.12396147768003801,0.0307873311801623,0.11201761617547167,0.6
2008-12-26,0.024917932906226417,0.032339583585695254,0.0715217531228604,0.1262572217139349,0.025339731228497128,0.11962377744278592,0.6
2009-01-02,0.024917932906226417,0.032339583585695254,0.0715217531228604,0.1262572217139349,0.025339731228497128,0.11962377744278592,0.6
2009-01-09,0.024917932906226417,0.032339583585695254,0.0715217531228604,0.1262572217139349,0.025339731228497128,0.11962377744278592,0.6
2009-01-16,0.024917932906226417,0.032339583585695254,0.0715217531228604,0.1262572217139349,0.025339731228497128,0.11962377744278592,0.6
2009-01-23,0.024917932906226417,0.032339583585695254,0.0715217531228604,0.1262572217139349,0.025339731228497128,0.11962377744278592,0.6
2009-01-30,0.0284425081426403,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.021665221118474097,0.12604657281203566,0.6000000000000001
2009-02-06,0.0284425081426403,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.021665221118474097,0.12604657281203566,0.6000000000000001
2009-02-13,0.0284425081426403,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.021665221118474097,0.12604657281203566,0.6000000000000001
2009-02-20,0.0284425081426403,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.021665221118474097,0.12604657281203566,0.6000000000000001
2009-02-27,0.030951573549209688,0.027387152810626272,0.06467957579264978,0.12531888341840386,0.01946107591983245,0.13220173850927794,0.6
2009-03-06,0.030951573549209688,0.027387152810626272,0.06467957579264978,0.12531888341840386,0.01946107591983245,0.13220173850927794,0.6
2009-03-13,0.030951573549209688,0.027387152810626272,0.06467957579264978,0.12531888341840386,0.01946107591983245,0.13220173850927794,0.6
2009-03-20,0.030951573549209688,0.027387152810626272,0.06467957579264978,0.12531888341840386,0.01946107591983245,0.13220173850927794,0.6
2009-03-27,0.032451922513330865,0.02606970199697095,0.06276621579903699,0.12438222886354988,0.018012345308784438,0.13631758551832693,0.6
2009-04-03,0.032451922513330865,0.02606970199697095,0.06276621579903699,0.12438222886354988,0.018012345308784438,0.13631758551832693,0.6
2009-04-10,0.032451922513330865,0.02606970199697095,0.06276621579903699,0.12438222886354988,0.018012345308784438,0.13631758551832693,0.6
2009-04-17,0.032451922513330865,0.02606970199697095,0.06276621579903699,0.12438222886354988,0.018012345308784438,0.13631758551832693,0.6
2009-04-24,0.055430499509987956,0.07411729146685087,0.12351872389335222,0.25551204211652867,0.034801732229168485,0.25661971078411183,0.19999999999999996
2009-05-01,0.055430499509987956,0.07411729146685087,0.12351872389335222,0.25551204211652867,0.034801732229168485,0.25661971078411183,0.19999999999999996
2009-05-08,0.055430499509987956,0.07411729146685087,0.12351872389335222,0.25551204211652867,0.034801732229168485,0.25661971078411183,0.19999999999999996
2009-05-15,0.055430499509987956,0.07411729146685087,0.12351872389335222,0.25551204211652867,0.034801732229168485,0.25661971078411183,0.19999999999999996
2009-05-22,0.055430499509987956,0.07411729146685087,0.12351872389335222,0.25551204211652867,0.034801732229168485,0.25661971078411183,0.19999999999999996
2009-05-29,0.05256973883719645,0.08706231553835647,0.12142363979772514,0.25504413705886403,0.033378399686898964,0.2505217690809591,0.19999999999999996
2009-06-05,0.05256973883719645,0.08706231553835647,0.12142363979772514,0.25504413705886403,0.033378399686898964,0.2505217690809591,0.19999999999999996
2009-06-12,0.05256973883719645,0.08706231553835647,0.12142363979772514,0.25504413705886403,0.033378399686898964,0.2505217690809591,0.19999999999999996
2009-06-19,0.05256973883719645,0.08706231553835647,0.12142363979772514,0.25504413705886403,0.033378399686898964,0.2505217690809591,0.19999999999999996
2009-06-26,0.06479520508833897,0.11513862375326654,0.16255222847289721,0.30854158641198703,0.034692078514671834,0.2836024086049756,0.030677869153862725
2009-07-03,0.06479520508833897,0.11513862375326654,0.16255222847289721,0.30854158641198703,0.034692078514671834,0.2836024086049756,0.030677869153862725
2009-07-10,0.06479520508833897,0.11513862375326654,0.16255222847289721,0.30854158641198703,0.034692078514671834,0.2836024086049756,0.030677869153862725
2009-07-17,0.06479520508833897,0.11513862375326654,0.16255222847289721,0.30854158641198703,0.034692078514671834,0.2836024086049756,0.030677869153862725
2009-07-24,0.06479520508833897,0.11513862375326654,0.16255222847289721,0.30854158641198703,0.034692078514671834,0.2836024086049756,0.030677869153862725
2009-07-31,0.06274763324177207,0.12640276755752097,0.16030280922496792,0.27943345785791507,0.03853501732801401,0.30198089436759623,0.030597420422213695
2009-08-07,0.06274763324177207,0.12640276755752097,0.16030280922496792,0.27943345785791507,0.03853501732801401,0.30198089436759623,0.030597420422213695
2009-08-14,0.06274763324177207,0.12640276755752097,0.16030280922496792,0.27943345785791507,0.03853501732801401,0.30198089436759623,0.030597420422213695
2009-08-21,0.06274763324177207,0.12640276755752097,0.16030280922496792,0.27943345785791507,0.03853501732801401,0.30198089436759623,0.030597420422213695
