,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,composite_structural_defense_sleeve,cash::BIL
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-07-28,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-04,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-11,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-18,0.026432030544420906,0.16696292527423856,0.04878999328341358,0.08659819035195436,0.0810326290943356,0.030184231451637036,0.36000000000000004,0.19999999999999996
2006-08-25,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-01,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-08,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-15,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-22,0.026094052170702927,0.17457440027599377,0.061065652452448674,0.07209751105765728,0.07668005393700009,0.02948833010619736,0.36000000000000004,0.19999999999999996
2006-09-29,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-06,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-13,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-20,0.025821828128513986,0.17955242566265403,0.06896257872505422,0.06377539693243436,0.07281484447775927,0.029072926073584276,0.36000000000000004,0.19999999999999973
2006-10-27,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-03,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-10,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-17,0.030391408387521926,0.2304310781557404,0.08358684072037785,0.0722680789816396,0.08386571244356313,0.03558953824662527,0.41648527076453956,0.04738207229999225
2006-11-24,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-01,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-08,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-15,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-22,0.032205029641321624,0.23617166898896222,0.09432831662514897,0.07434539272462896,0.09144719784391453,0.04012240050147097,0.43137999367455276,0.0
2006-12-29,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-05,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-12,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-19,0.03289525968649608,0.226075049936494,0.12537125082372402,0.07362676599260677,0.08256862655616536,0.041258645619629664,0.4182044013848841,0.0
2007-01-26,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-02,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-09,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-16,0.028999892626365924,0.25587314805697325,0.12085598267834777,0.07422149227363424,0.07298039197458794,0.03843430366586186,0.40863478872422904,0.0
2007-02-23,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-02,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-09,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-16,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-23,0.03378400439280867,0.22563232830048494,0.10918649182794478,0.07921943207682308,0.0852929133411209,0.045010429960186435,0.42187440010063115,0.0
2007-03-30,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-06,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-13,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-20,0.0322469143768288,0.19953434866616823,0.1023398505400168,0.07965009745379281,0.08863753380956664,0.04437115881549373,0.40593764332952825,0.047282453008604675
2007-04-27,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-04,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-11,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-18,0.03273443667443406,0.1880230828963753,0.09871643902786474,0.08211913343935091,0.09344480134541155,0.04443589778053096,0.4132489278892007,0.04727728094683181
2007-05-25,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-01,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-08,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-15,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-22,0.03286656899883514,0.1893007205232964,0.10411256641282977,0.08447910482494816,0.0904158086882208,0.04571001235061508,0.40585110710046907,0.04726411110078543
2007-06-29,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-06,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-13,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-20,0.03300846722264234,0.18322233792804796,0.10371935703358105,0.0813631705682273,0.08809233216456676,0.04867675948349463,0.4146825777225984,0.0472349978768416
2007-07-27,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-03,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-10,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-17,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-24,0.0268947315433424,0.144617724569141,0.07649909041794431,0.07890372704349086,0.08119882450872991,0.03897012849653329,0.35291577342081837,0.19999999999999984
2007-08-31,0.012776436292408636,0.06949313100751939,0.03923118807392881,0.03751193821929228,0.04387237503626755,0.01924019934433787,0.1778747320262455,0.5999999999999999
2007-09-07,0.012776436292408636,0.06949313100751939,0.03923118807392881,0.03751193821929228,0.04387237503626755,0.01924019934433787,0.1778747320262455,0.5999999999999999
2007-09-14,0.012776436292408636,0.06949313100751939,0.03923118807392881,0.03751193821929228,0.04387237503626755,0.01924019934433787,0.1778747320262455,0.5999999999999999
2007-09-21,0.012776436292408636,0.06949313100751939,0.03923118807392881,0.03751193821929228,0.04387237503626755,0.01924019934433787,0.1778747320262455,0.5999999999999999
2007-09-28,0.03156052372406597,0.15715847686397438,0.10912965116489393,0.09116442449058292,0.10064494596409461,0.04475503874256582,0.4340570554510543,0.03152988359876807
2007-10-05,0.03156052372406597,0.15715847686397438,0.10912965116489393,0.09116442449058292,0.10064494596409461,0.04475503874256582,0.4340570554510543,0.03152988359876807
2007-10-12,0.03156052372406597,0.15715847686397438,0.10912965116489393,0.09116442449058292,0.10064494596409461,0.04475503874256582,0.4340570554510543,0.03152988359876807
2007-10-19,0.03156052372406597,0.15715847686397438,0.10912965116489393,0.09116442449058292,0.10064494596409461,0.04475503874256582,0.4340570554510543,0.03152988359876807
2007-10-26,0.012012638096605991,0.06495779278504164,0.04393844155612224,0.03615948157532869,0.04499405996780345,0.01837237409975113,0.17956521191934685,0.6
2007-11-02,0.012012638096605991,0.06495779278504164,0.04393844155612224,0.03615948157532869,0.04499405996780345,0.01837237409975113,0.17956521191934685,0.6
2007-11-09,0.012012638096605991,0.06495779278504164,0.04393844155612224,0.03615948157532869,0.04499405996780345,0.01837237409975113,0.17956521191934685,0.6
2007-11-16,0.012012638096605991,0.06495779278504164,0.04393844155612224,0.03615948157532869,0.04499405996780345,0.01837237409975113,0.17956521191934685,0.6
2007-11-23,0.012012638096605991,0.06495779278504164,0.04393844155612224,0.03615948157532869,0.04499405996780345,0.01837237409975113,0.17956521191934685,0.6
2007-11-30,0.011145425037245204,0.05836875543455064,0.044466205304981056,0.039235063922017706,0.049183668396555996,0.017861754753041317,0.1797391271516081,0.6
2007-12-07,0.011145425037245204,0.05836875543455064,0.044466205304981056,0.039235063922017706,0.049183668396555996,0.017861754753041317,0.1797391271516081,0.6
2007-12-14,0.011145425037245204,0.05836875543455064,0.044466205304981056,0.039235063922017706,0.049183668396555996,0.017861754753041317,0.1797391271516081,0.6
2007-12-21,0.011145425037245204,0.05836875543455064,0.044466205304981056,0.039235063922017706,0.049183668396555996,0.017861754753041317,0.1797391271516081,0.6
2007-12-28,0.021933894947631816,0.10950526130644994,0.09033167456706517,0.08248967263384432,0.10158458517039681,0.03446795879268223,0.35968695258192973,0.19999999999999996
2008-01-04,0.021933894947631816,0.10950526130644994,0.09033167456706517,0.08248967263384432,0.10158458517039681,0.03446795879268223,0.35968695258192973,0.19999999999999996
2008-01-11,0.021933894947631816,0.10950526130644994,0.09033167456706517,0.08248967263384432,0.10158458517039681,0.03446795879268223,0.35968695258192973,0.19999999999999996
2008-01-18,0.021933894947631816,0.10950526130644994,0.09033167456706517,0.08248967263384432,0.10158458517039681,0.03446795879268223,0.35968695258192973,0.19999999999999996
2008-01-25,0.010541497371645753,0.05856821678185964,0.04533534199923168,0.03678831927877644,0.05156025364009273,0.017300285153814866,0.1799060857745789,0.6
2008-02-01,0.010541497371645753,0.05856821678185964,0.04533534199923168,0.03678831927877644,0.05156025364009273,0.017300285153814866,0.1799060857745789,0.6
2008-02-08,0.010541497371645753,0.05856821678185964,0.04533534199923168,0.03678831927877644,0.05156025364009273,0.017300285153814866,0.1799060857745789,0.6
2008-02-15,0.010541497371645753,0.05856821678185964,0.04533534199923168,0.03678831927877644,0.05156025364009273,0.017300285153814866,0.1799060857745789,0.6
2008-02-22,0.010541497371645753,0.05856821678185964,0.04533534199923168,0.03678831927877644,0.05156025364009273,0.017300285153814866,0.1799060857745789,0.6
2008-02-29,0.009965127832908136,0.05463848261051505,0.045795734361610226,0.03876873517347035,0.053960901605386295,0.01692736695136261,0.17994365146474736,0.6
2008-03-07,0.009965127832908136,0.05463848261051505,0.045795734361610226,0.03876873517347035,0.053960901605386295,0.01692736695136261,0.17994365146474736,0.6
2008-03-14,0.009965127832908136,0.05463848261051505,0.045795734361610226,0.03876873517347035,0.053960901605386295,0.01692736695136261,0.17994365146474736,0.6
2008-03-21,0.009965127832908136,0.05463848261051505,0.045795734361610226,0.03876873517347035,0.053960901605386295,0.01692736695136261,0.17994365146474736,0.6
2008-03-28,0.009429749696692542,0.05166927419643306,0.04870874533428687,0.03905437270582153,0.054901630795386264,0.016270036392531342,0.1799661908788484,0.6
2008-04-04,0.009429749696692542,0.05166927419643306,0.04870874533428687,0.03905437270582153,0.054901630795386264,0.016270036392531342,0.1799661908788484,0.6
2008-04-11,0.009429749696692542,0.05166927419643306,0.04870874533428687,0.03905437270582153,0.054901630795386264,0.016270036392531342,0.1799661908788484,0.6
2008-04-18,0.009429749696692542,0.05166927419643306,0.04870874533428687,0.03905437270582153,0.054901630795386264,0.016270036392531342,0.1799661908788484,0.6
2008-04-25,0.009160155528753182,0.04995297032661223,0.050531947677007055,0.038954554357773286,0.05562627203870693,0.015794385543838312,0.17997971452730907,0.6
2008-05-02,0.009160155528753182,0.04995297032661223,0.050531947677007055,0.038954554357773286,0.05562627203870693,0.015794385543838312,0.17997971452730907,0.6
2008-05-09,0.009160155528753182,0.04995297032661223,0.050531947677007055,0.038954554357773286,0.05562627203870693,0.015794385543838312,0.17997971452730907,0.6
2008-05-16,0.009160155528753182,0.04995297032661223,0.050531947677007055,0.038954554357773286,0.05562627203870693,0.015794385543838312,0.17997971452730907,0.6
2008-05-23,0.009160155528753182,0.04995297032661223,0.050531947677007055,0.038954554357773286,0.05562627203870693,0.015794385543838312,0.17997971452730907,0.6
2008-05-30,0.01879939985210906,0.09828575068196176,0.10479923777517888,0.07857359899820633,0.10888843898162542,0.030677916278147727,0.35997565743277093,0.19999999999999984
2008-06-06,0.01879939985210906,0.09828575068196176,0.10479923777517888,0.07857359899820633,0.10888843898162542,0.030677916278147727,0.35997565743277093,0.19999999999999984
2008-06-13,0.01879939985210906,0.09828575068196176,0.10479923777517888,0.07857359899820633,0.10888843898162542,0.030677916278147727,0.35997565743277093,0.19999999999999984
2008-06-20,0.01879939985210906,0.09828575068196176,0.10479923777517888,0.07857359899820633,0.10888843898162542,0.030677916278147727,0.35997565743277093,0.19999999999999984
2008-06-27,0.019758752601991794,0.09624343336072443,0.1023139664594469,0.06634462879606401,0.12423605601317578,0.031117768308934608,0.3599853944596626,0.19999999999999996
2008-07-04,0.019758752601991794,0.09624343336072443,0.1023139664594469,0.06634462879606401,0.12423605601317578,0.031117768308934608,0.3599853944596626,0.19999999999999996
2008-07-11,0.019758752601991794,0.09624343336072443,0.1023139664594469,0.06634462879606401,0.12423605601317578,0.031117768308934608,0.3599853944596626,0.19999999999999996
2008-07-18,0.019758752601991794,0.09624343336072443,0.1023139664594469,0.06634462879606401,0.12423605601317578,0.031117768308934608,0.3599853944596626,0.19999999999999996
2008-07-25,0.019409047343682664,0.09376470572357704,0.100239372516877,0.058282448093734854,0.13714302636509054,0.031170163281240455,0.3599912366757976,0.19999999999999984
2008-08-01,0.019409047343682664,0.09376470572357704,0.100239372516877,0.058282448093734854,0.13714302636509054,0.031170163281240455,0.3599912366757976,0.19999999999999984
2008-08-08,0.019409047343682664,0.09376470572357704,0.100239372516877,0.058282448093734854,0.13714302636509054,0.031170163281240455,0.3599912366757976,0.19999999999999984
2008-08-15,0.019409047343682664,0.09376470572357704,0.100239372516877,0.058282448093734854,0.13714302636509054,0.031170163281240455,0.3599912366757976,0.19999999999999984
2008-08-22,0.019409047343682664,0.09376470572357704,0.100239372516877,0.058282448093734854,0.13714302636509054,0.031170163281240455,0.3599912366757976,0.19999999999999984
2008-08-29,0.020086800933858857,0.09196289932666693,0.10156552979222817,0.053500662568541205,0.14436009370225503,0.028529271670971336,0.35999474200547854,0.19999999999999996
2008-09-05,0.020086800933858857,0.09196289932666693,0.10156552979222817,0.053500662568541205,0.14436009370225503,0.028529271670971336,0.35999474200547854,0.19999999999999996
2008-09-12,0.020086800933858857,0.09196289932666693,0.10156552979222817,0.053500662568541205,0.14436009370225503,0.028529271670971336,0.35999474200547854,0.19999999999999996
2008-09-19,0.020086800933858857,0.09196289932666693,0.10156552979222817,0.053500662568541205,0.14436009370225503,0.028529271670971336,0.35999474200547854,0.19999999999999996
2008-09-26,0.009676476677377593,0.04631447590874212,0.052970205591502076,0.03219228092292901,0.06534888372328203,0.013499254574523665,0.17999842260164356,0.6
2008-10-03,0.009676476677377593,0.04631447590874212,0.052970205591502076,0.03219228092292901,0.06534888372328203,0.013499254574523665,0.17999842260164356,0.6
2008-10-10,0.009676476677377593,0.04631447590874212,0.052970205591502076,0.03219228092292901,0.06534888372328203,0.013499254574523665,0.17999842260164356,0.6
2008-10-17,0.009676476677377593,0.04631447590874212,0.052970205591502076,0.03219228092292901,0.06534888372328203,0.013499254574523665,0.17999842260164356,0.6
2008-10-24,0.009676476677377593,0.04631447590874212,0.052970205591502076,0.03219228092292901,0.06534888372328203,0.013499254574523665,0.17999842260164356,0.6
2008-10-31,0.010072568296222528,0.047050267031927565,0.052287564249744234,0.03596492104295031,0.06209923173967633,0.012526394078492945,0.17999905356098614,0.6
2008-11-07,0.010072568296222528,0.047050267031927565,0.052287564249744234,0.03596492104295031,0.06209923173967633,0.012526394078492945,0.17999905356098614,0.6
2008-11-14,0.010072568296222528,0.047050267031927565,0.052287564249744234,0.03596492104295031,0.06209923173967633,0.012526394078492945,0.17999905356098614,0.6
2008-11-21,0.010072568296222528,0.047050267031927565,0.052287564249744234,0.03596492104295031,0.06209923173967633,0.012526394078492945,0.17999905356098614,0.6
2008-11-28,0.010308803736447582,0.04603824271398491,0.05024940308287771,0.030340848996529543,0.0713115944738582,0.011751674859710386,0.17999943213659164,0.6
2008-12-05,0.010308803736447582,0.04603824271398491,0.05024940308287771,0.030340848996529543,0.0713115944738582,0.011751674859710386,0.17999943213659164,0.6
2008-12-12,0.010308803736447582,0.04603824271398491,0.05024940308287771,0.030340848996529543,0.0713115944738582,0.011751674859710386,0.17999943213659164,0.6
2008-12-19,0.010308803736447582,0.04603824271398491,0.05024940308287771,0.030340848996529543,0.0713115944738582,0.011751674859710386,0.17999943213659164,0.6
2008-12-26,0.010864623785582674,0.04549581541438468,0.04813303878851158,0.02678497443763348,0.07745723424950567,0.011264654042426957,0.17999965928195502,0.5999999999999999
2009-01-02,0.010864623785582674,0.04549581541438468,0.04813303878851158,0.02678497443763348,0.07745723424950567,0.011264654042426957,0.17999965928195502,0.5999999999999999
2009-01-09,0.010864623785582674,0.04549581541438468,0.04813303878851158,0.02678497443763348,0.07745723424950567,0.011264654042426957,0.17999965928195502,0.5999999999999999
2009-01-16,0.010864623785582674,0.04549581541438468,0.04813303878851158,0.02678497443763348,0.07745723424950567,0.011264654042426957,0.17999965928195502,0.5999999999999999
2009-01-23,0.010864623785582674,0.04549581541438468,0.04813303878851158,0.02678497443763348,0.07745723424950567,0.011264654042426957,0.17999965928195502,0.5999999999999999
2009-01-30,0.01104847033035504,0.0458823261520958,0.047066579949658634,0.024440757930169928,0.08089178319220489,0.010670286876342739,0.179999795569173,0.6
2009-02-06,0.01104847033035504,0.0458823261520958,0.047066579949658634,0.024440757930169928,0.08089178319220489,0.010670286876342739,0.179999795569173,0.6
2009-02-13,0.01104847033035504,0.0458823261520958,0.047066579949658634,0.024440757930169928,0.08089178319220489,0.010670286876342739,0.179999795569173,0.6
2009-02-20,0.01104847033035504,0.0458823261520958,0.047066579949658634,0.024440757930169928,0.08089178319220489,0.010670286876342739,0.179999795569173,0.6
2009-02-27,0.011437595500995743,0.046239991898904764,0.04669203007179121,0.0231519346862577,0.08205475507987255,0.010423815420674271,0.1799998773415038,0.6
2009-03-06,0.011437595500995743,0.046239991898904764,0.04669203007179121,0.0231519346862577,0.08205475507987255,0.010423815420674271,0.1799998773415038,0.6
2009-03-13,0.011437595500995743,0.046239991898904764,0.04669203007179121,0.0231519346862577,0.08205475507987255,0.010423815420674271,0.1799998773415038,0.6
2009-03-20,0.011437595500995743,0.046239991898904764,0.04669203007179121,0.0231519346862577,0.08205475507987255,0.010423815420674271,0.1799998773415038,0.6
