decision_at,available_at,cik10,sector,price_at_decision,residual_momentum,trend_quality,quality_momentum,event_score,future_sector_relative_return
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000001,sector_0,129.5075934772179,-0.26569618402430284,0.8279946653523108,-0.3797551856114368,0.4046174016720569,-0.2137550973309829
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000002,sector_1,171.20559760512725,0.25257378040453693,1.0,0.015779263974330104,0.4477493697193942,-0.03340034666046804
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000003,sector_2,144.26685067752598,0.08907957584484061,0.760702736502811,0.36665544927130655,0.5538139840978694,-0.12920805588331036
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000004,sector_3,151.8016688305745,-0.09799430978396917,0.7408525413850363,-0.09820954332644728,0.4912024076100946,-0.16776524457503417
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000005,sector_4,147.37596144789404,-0.08583052121883439,0.7801938027243922,-0.11539524515196187,0.4503971236411033,-0.05339172915825746
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000006,sector_5,104.26887620791499,-0.23535723115123552,0.6251587283225177,1.040943657371284,0.6017982952543359,-0.20797091607270635
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000007,sector_0,164.60673253582004,0.0735043303137124,0.987244038321893,1.3116952830924704,0.6542650839592393,0.2630454561877518
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000008,sector_1,100.748689919611,-0.11448196897642271,0.7494879459629847,0.16880931742091382,0.6086954371994676,-0.270371519406107
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000009,sector_2,77.34090042775199,-0.062260834863851366,0.7435775918286261,-0.881435246023156,0.4121045508329366,0.011154570562192656
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000010,sector_3,113.6486842378925,0.2864990176023934,0.8109947978403972,-0.19507525521743094,0.4517245015608351,-0.016745693104215587
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000011,sector_4,105.19678541208506,-0.0441407282896199,0.8756954038177893,2.2775430337317335,0.6476550407186058,0.02969848581117579
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000012,sector_5,153.56242480419345,0.1941163053978645,0.9591271865840432,-0.7441401554274125,0.37407258267182864,0.03182290672708665
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000013,sector_0,100.4208125863381,-0.39183062891984777,0.6396153754051285,-0.32771110415533333,0.5243963624009707,-0.13377646002137106
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000014,sector_1,105.02153885847115,-0.2607171778836994,0.6878387539874622,0.5082900964753677,0.5633079796167787,0.047080997150750925
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000015,sector_2,117.63711370614554,-0.2586027807596928,0.5790701247016018,0.554850932360435,0.6681456470571058,-0.1963633616267983
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000016,sector_3,90.67963426733827,-0.010232737915518375,0.7640143467683126,-0.4493290921843767,0.3947827844930005,-0.32874197424458507
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000017,sector_4,132.36285250465386,0.31376268318718203,0.9201395078900954,0.28242670474276355,0.49878948355407576,-0.06601761575517279
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000018,sector_5,90.8510610472165,-0.0017105621026053397,0.581864934707393,0.19462682926113545,0.4821098469739372,-0.05417515255313465
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000019,sector_0,130.686843629144,0.3064575674429777,0.8446646490848365,-0.07138511218112004,0.49612809683013326,0.20848369028128882
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000020,sector_1,210.0798623863598,0.5334065732196545,0.93696499177115,-0.30034965675187075,0.5294364153028708,0.1542719525343385
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000021,sector_2,108.60413943898617,0.1010424078404204,0.9121389209519001,-0.5119007746718387,0.3718532704197147,0.12662118258524174
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000022,sector_3,205.8028710145046,0.6465992781142069,0.961435928756662,-0.32469904371766717,0.45211244985381716,0.17435433965762992
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000023,sector_4,118.76604882298226,0.23384008787451038,0.8037424782363077,0.13212372307823883,0.5033923090533188,0.02988187183314167
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000024,sector_5,88.51883663068531,-0.32283992068597955,0.5187654892260154,-0.4104638729012733,0.4435488518003816,-0.03182290672708665
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000025,sector_0,120.36802938455389,-0.09184118558731158,0.8664237813524087,-1.5963292851136794,0.3433744617411896,0.08060056944341293
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000026,sector_1,168.08146427644397,0.3457608478996772,0.9339312992034708,-0.44432023589915465,0.4212149741691166,-0.20928520339689755
2022-08-19 00:00:00+00:00,2022-08-18 00:00:00+00:00,0000000027,sector_2,135.8836261997199,-0.010700980934964965,0.8547912437551056,1.64622605445816,0.6341015637010536,-0.011154570562192656
