,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,sector_rotation_with_sma_filter,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-07,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-14,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-21,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-28,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-04,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-11,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-18,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-25,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-01,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-08,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-15,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-22,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-29,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-06,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-13,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-20,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-27,0.07551206798350373,0.37640447999999993,0.13775138738182705,0.141102574728956,0.1120547163213319,0.11445650238640377,0.04271827119797755
2006-11-03,0.07551206798350373,0.37640447999999993,0.13775138738182705,0.141102574728956,0.1120547163213319,0.11445650238640377,0.04271827119797755
2006-11-10,0.07551206798350373,0.37640447999999993,0.13775138738182705,0.141102574728956,0.1120547163213319,0.11445650238640377,0.04271827119797755
2006-11-17,0.07551206798350373,0.37640447999999993,0.13775138738182705,0.141102574728956,0.1120547163213319,0.11445650238640377,0.04271827119797755
2006-11-24,0.03423124278045887,0.4320847780126164,0.18847574316038132,0.2001590378774798,0.04366634289021195,0.10138285527885148,1.1102230246251565e-16
2006-12-01,0.03423124278045887,0.4320847780126164,0.18847574316038132,0.2001590378774798,0.04366634289021195,0.10138285527885148,1.1102230246251565e-16
2006-12-08,0.03423124278045887,0.4320847780126164,0.18847574316038132,0.2001590378774798,0.04366634289021195,0.10138285527885148,1.1102230246251565e-16
2006-12-15,0.03423124278045887,0.4320847780126164,0.18847574316038132,0.2001590378774798,0.04366634289021195,0.10138285527885148,1.1102230246251565e-16
2006-12-22,0.03423124278045887,0.4320847780126164,0.18847574316038132,0.2001590378774798,0.04366634289021195,0.10138285527885148,1.1102230246251565e-16
2006-12-29,0.041969013667597366,0.3805605046792741,0.2056136984222257,0.20237087126714834,0.05503099700118572,0.11445491496256868,0.0
2007-01-05,0.041969013667597366,0.3805605046792741,0.2056136984222257,0.20237087126714834,0.05503099700118572,0.11445491496256868,0.0
2007-01-12,0.041969013667597366,0.3805605046792741,0.2056136984222257,0.20237087126714834,0.05503099700118572,0.11445491496256868,0.0
2007-01-19,0.041969013667597366,0.3805605046792741,0.2056136984222257,0.20237087126714834,0.05503099700118572,0.11445491496256868,0.0
2007-01-26,0.047047153790532516,0.3635508868062521,0.1849254707420805,0.19247866134817937,0.05819431958622541,0.1538035077267302,0.0
2007-02-02,0.047047153790532516,0.3635508868062521,0.1849254707420805,0.19247866134817937,0.05819431958622541,0.1538035077267302,0.0
2007-02-09,0.047047153790532516,0.3635508868062521,0.1849254707420805,0.19247866134817937,0.05819431958622541,0.1538035077267302,0.0
2007-02-16,0.047047153790532516,0.3635508868062521,0.1849254707420805,0.19247866134817937,0.05819431958622541,0.1538035077267302,0.0
2007-02-23,0.040006788270378985,0.26818219567764695,0.23698959432105518,0.24002506547731514,0.057131895181126914,0.15766446107247672,0.0
2007-03-02,0.040006788270378985,0.26818219567764695,0.23698959432105518,0.24002506547731514,0.057131895181126914,0.15766446107247672,0.0
2007-03-09,0.040006788270378985,0.26818219567764695,0.23698959432105518,0.24002506547731514,0.057131895181126914,0.15766446107247672,0.0
2007-03-16,0.040006788270378985,0.26818219567764695,0.23698959432105518,0.24002506547731514,0.057131895181126914,0.15766446107247672,0.0
2007-03-23,0.040006788270378985,0.26818219567764695,0.23698959432105518,0.24002506547731514,0.057131895181126914,0.15766446107247672,0.0
2007-03-30,0.040313327904440054,0.24842351708501295,0.22981009678291184,0.23803122606274996,0.05497373615749629,0.14366702964976422,0.04478106635762469
2007-04-06,0.040313327904440054,0.24842351708501295,0.22981009678291184,0.23803122606274996,0.05497373615749629,0.14366702964976422,0.04478106635762469
2007-04-13,0.040313327904440054,0.24842351708501295,0.22981009678291184,0.23803122606274996,0.05497373615749629,0.14366702964976422,0.04478106635762469
2007-04-20,0.040313327904440054,0.24842351708501295,0.22981009678291184,0.23803122606274996,0.05497373615749629,0.14366702964976422,0.04478106635762469
2007-04-27,0.039142999776470414,0.24835133027373296,0.23109269939061283,0.2348236426157124,0.05753472446901758,0.1442858849423758,0.04476871853207809
2007-05-04,0.039142999776470414,0.24835133027373296,0.23109269939061283,0.2348236426157124,0.05753472446901758,0.1442858849423758,0.04476871853207809
2007-05-11,0.039142999776470414,0.24835133027373296,0.23109269939061283,0.2348236426157124,0.05753472446901758,0.1442858849423758,0.04476871853207809
2007-05-18,0.039142999776470414,0.24835133027373296,0.23109269939061283,0.2348236426157124,0.05753472446901758,0.1442858849423758,0.04476871853207809
2007-05-25,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.22568434622928996,0.057962809426655694,0.14837286791959853,0.044607322010381534
2007-06-01,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.22568434622928996,0.057962809426655694,0.14837286791959853,0.044607322010381534
2007-06-08,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.22568434622928996,0.057962809426655694,0.14837286791959853,0.044607322010381534
2007-06-15,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.22568434622928996,0.057962809426655694,0.14837286791959853,0.044607322010381534
2007-06-22,0.04140359478748799,0.2628962122328925,0.21907284739369381,0.22568434622928996,0.057962809426655694,0.14837286791959853,0.044607322010381534
2007-06-29,0.04378713760270436,0.23633960088308245,0.2169772118468564,0.2272723877230028,0.06349874579084115,0.16734305284288817,0.044781863310624614
2007-07-06,0.04378713760270436,0.23633960088308245,0.2169772118468564,0.2272723877230028,0.06349874579084115,0.16734305284288817,0.044781863310624614
2007-07-13,0.04378713760270436,0.23633960088308245,0.2169772118468564,0.2272723877230028,0.06349874579084115,0.16734305284288817,0.044781863310624614
2007-07-20,0.04378713760270436,0.23633960088308245,0.2169772118468564,0.2272723877230028,0.06349874579084115,0.16734305284288817,0.044781863310624614
2007-07-27,0.04377388835575516,0.1619525058470268,0.17172592851231783,0.18469887070584584,0.08783885027829207,0.15000995630076233,0.20000000000000007
2007-08-03,0.04377388835575516,0.1619525058470268,0.17172592851231783,0.18469887070584584,0.08783885027829207,0.15000995630076233,0.20000000000000007
2007-08-10,0.04377388835575516,0.1619525058470268,0.17172592851231783,0.18469887070584584,0.08783885027829207,0.15000995630076233,0.20000000000000007
2007-08-17,0.04377388835575516,0.1619525058470268,0.17172592851231783,0.18469887070584584,0.08783885027829207,0.15000995630076233,0.20000000000000007
2007-08-24,0.04377388835575516,0.1619525058470268,0.17172592851231783,0.18469887070584584,0.08783885027829207,0.15000995630076233,0.20000000000000007
2007-08-31,0.02286984337203032,0.06653798432936385,0.08139548905030064,0.09575594463887047,0.05541498669811108,0.07802575191132363,0.6
2007-09-07,0.02286984337203032,0.06653798432936385,0.08139548905030064,0.09575594463887047,0.05541498669811108,0.07802575191132363,0.6
2007-09-14,0.02286984337203032,0.06653798432936385,0.08139548905030064,0.09575594463887047,0.05541498669811108,0.07802575191132363,0.6
2007-09-21,0.02286984337203032,0.06653798432936385,0.08139548905030064,0.09575594463887047,0.05541498669811108,0.07802575191132363,0.6
2007-09-28,0.06367500909280185,0.13859551172946447,0.2060534496668125,0.21858890363306685,0.16577002540163527,0.17758429069936424,0.029732809776854885
2007-10-05,0.06367500909280185,0.13859551172946447,0.2060534496668125,0.21858890363306685,0.16577002540163527,0.17758429069936424,0.029732809776854885
2007-10-12,0.06367500909280185,0.13859551172946447,0.2060534496668125,0.21858890363306685,0.16577002540163527,0.17758429069936424,0.029732809776854885
2007-10-19,0.06367500909280185,0.13859551172946447,0.2060534496668125,0.21858890363306685,0.16577002540163527,0.17758429069936424,0.029732809776854885
2007-10-26,0.02451594274464208,0.050179116042381705,0.08260744029365215,0.09719671874698979,0.07039820814045396,0.07510257403188035,0.6
2007-11-02,0.02451594274464208,0.050179116042381705,0.08260744029365215,0.09719671874698979,0.07039820814045396,0.07510257403188035,0.6
2007-11-09,0.02451594274464208,0.050179116042381705,0.08260744029365215,0.09719671874698979,0.07039820814045396,0.07510257403188035,0.6
2007-11-16,0.02451594274464208,0.050179116042381705,0.08260744029365215,0.09719671874698979,0.07039820814045396,0.07510257403188035,0.6
2007-11-23,0.02451594274464208,0.050179116042381705,0.08260744029365215,0.09719671874698979,0.07039820814045396,0.07510257403188035,0.6
2007-11-30,0.0220914254097416,0.05448612929381537,0.08334139968223234,0.10537321332355361,0.05531009622203348,0.0793977360686236,0.6000000000000001
2007-12-07,0.0220914254097416,0.05448612929381537,0.08334139968223234,0.10537321332355361,0.05531009622203348,0.0793977360686236,0.6000000000000001
2007-12-14,0.0220914254097416,0.05448612929381537,0.08334139968223234,0.10537321332355361,0.05531009622203348,0.0793977360686236,0.6000000000000001
2007-12-21,0.0220914254097416,0.05448612929381537,0.08334139968223234,0.10537321332355361,0.05531009622203348,0.0793977360686236,0.6000000000000001
2007-12-28,0.042146997298240944,0.11666278168886089,0.17310998148882395,0.21501345845931558,0.0904406001227088,0.16262618094205,0.19999999999999973
2008-01-04,0.042146997298240944,0.11666278168886089,0.17310998148882395,0.21501345845931558,0.0904406001227088,0.16262618094205,0.19999999999999973
2008-01-11,0.042146997298240944,0.11666278168886089,0.17310998148882395,0.21501345845931558,0.0904406001227088,0.16262618094205,0.19999999999999973
2008-01-18,0.042146997298240944,0.11666278168886089,0.17310998148882395,0.21501345845931558,0.0904406001227088,0.16262618094205,0.19999999999999973
2008-01-25,0.019572542559391393,0.0580746104788219,0.08613491237387493,0.11326976974496816,0.03958379722505198,0.08336436761789164,0.6000000000000001
2008-02-01,0.019572542559391393,0.0580746104788219,0.08613491237387493,0.11326976974496816,0.03958379722505198,0.08336436761789164,0.6000000000000001
2008-02-08,0.019572542559391393,0.0580746104788219,0.08613491237387493,0.11326976974496816,0.03958379722505198,0.08336436761789164,0.6000000000000001
2008-02-15,0.019572542559391393,0.0580746104788219,0.08613491237387493,0.11326976974496816,0.03958379722505198,0.08336436761789164,0.6000000000000001
2008-02-22,0.019572542559391393,0.0580746104788219,0.08613491237387493,0.11326976974496816,0.03958379722505198,0.08336436761789164,0.6000000000000001
2008-02-29,0.018493165930134864,0.05743088673811182,0.08532798726709852,0.11745659732991043,0.03599767793709067,0.08529368479765372,0.6
2008-03-07,0.018493165930134864,0.05743088673811182,0.08532798726709852,0.11745659732991043,0.03599767793709067,0.08529368479765372,0.6
2008-03-14,0.018493165930134864,0.05743088673811182,0.08532798726709852,0.11745659732991043,0.03599767793709067,0.08529368479765372,0.6
2008-03-21,0.018493165930134864,0.05743088673811182,0.08532798726709852,0.11745659732991043,0.03599767793709067,0.08529368479765372,0.6
2008-03-28,0.01775534935355842,0.056781471791399155,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497483,0.5999999999999999
2008-04-04,0.01775534935355842,0.056781471791399155,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497483,0.5999999999999999
2008-04-11,0.01775534935355842,0.056781471791399155,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497483,0.5999999999999999
2008-04-18,0.01775534935355842,0.056781471791399155,0.08427140889988893,0.12089210544635512,0.033516938903823616,0.08678272560497483,0.5999999999999999
2008-04-25,0.017360894638055232,0.056159679190277915,0.08361700730851451,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-02,0.017360894638055232,0.056159679190277915,0.08361700730851451,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-09,0.017360894638055232,0.056159679190277915,0.08361700730851451,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-16,0.017360894638055232,0.056159679190277915,0.08361700730851451,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-23,0.017360894638055232,0.056159679190277915,0.08361700730851451,0.12316959666270733,0.03180310940598258,0.08788971279446248,0.6
2008-05-30,0.0354207393767695,0.11524784333773551,0.17213952998015933,0.23881384827191235,0.06020352749793521,0.17817451153548816,0.19999999999999996
2008-06-06,0.0354207393767695,0.11524784333773551,0.17213952998015933,0.23881384827191235,0.06020352749793521,0.17817451153548816,0.19999999999999996
2008-06-13,0.0354207393767695,0.11524784333773551,0.17213952998015933,0.23881384827191235,0.06020352749793521,0.17817451153548816,0.19999999999999996
2008-06-20,0.0354207393767695,0.11524784333773551,0.17213952998015933,0.23881384827191235,0.06020352749793521,0.17817451153548816,0.19999999999999996
2008-06-27,0.03570964261111235,0.1160481797032277,0.1742125267398472,0.23424504585802208,0.058104726047686794,0.18167987904010394,0.19999999999999996
2008-07-04,0.03570964261111235,0.1160481797032277,0.1742125267398472,0.23424504585802208,0.058104726047686794,0.18167987904010394,0.19999999999999996
2008-07-11,0.03570964261111235,0.1160481797032277,0.1742125267398472,0.23424504585802208,0.058104726047686794,0.18167987904010394,0.19999999999999996
2008-07-18,0.03570964261111235,0.1160481797032277,0.1742125267398472,0.23424504585802208,0.058104726047686794,0.18167987904010394,0.19999999999999996
2008-07-25,0.034915343878797765,0.11120869711610466,0.17068088961538344,0.23999442596959125,0.05719412622910174,0.18600651719102124,0.19999999999999996
2008-08-01,0.034915343878797765,0.11120869711610466,0.17068088961538344,0.23999442596959125,0.05719412622910174,0.18600651719102124,0.19999999999999996
2008-08-08,0.034915343878797765,0.11120869711610466,0.17068088961538344,0.23999442596959125,0.05719412622910174,0.18600651719102124,0.19999999999999996
2008-08-15,0.034915343878797765,0.11120869711610466,0.17068088961538344,0.23999442596959125,0.05719412622910174,0.18600651719102124,0.19999999999999996
2008-08-22,0.034915343878797765,0.11120869711610466,0.17068088961538344,0.23999442596959125,0.05719412622910174,0.18600651719102124,0.19999999999999996
2008-08-29,0.0359009755316767,0.11002706032654136,0.17503440441086907,0.23621491294553998,0.05172110840828599,0.19110153837708696,0.19999999999999984
2008-09-05,0.0359009755316767,0.11002706032654136,0.17503440441086907,0.23621491294553998,0.05172110840828599,0.19110153837708696,0.19999999999999984
2008-09-12,0.0359009755316767,0.11002706032654136,0.17503440441086907,0.23621491294553998,0.05172110840828599,0.19110153837708696,0.19999999999999984
2008-09-19,0.0359009755316767,0.11002706032654136,0.17503440441086907,0.23621491294553998,0.05172110840828599,0.19110153837708696,0.19999999999999984
2008-09-26,0.017680766988671992,0.05253783383801387,0.0854181499152546,0.11932279455171502,0.02456122221820514,0.10047923248813942,0.6
2008-10-03,0.017680766988671992,0.05253783383801387,0.0854181499152546,0.11932279455171502,0.02456122221820514,0.10047923248813942,0.6
2008-10-10,0.017680766988671992,0.05253783383801387,0.0854181499152546,0.11932279455171502,0.02456122221820514,0.10047923248813942,0.6
2008-10-17,0.017680766988671992,0.05253783383801387,0.0854181499152546,0.11932279455171502,0.02456122221820514,0.10047923248813942,0.6
2008-10-24,0.017680766988671992,0.05253783383801387,0.0854181499152546,0.11932279455171502,0.02456122221820514,0.10047923248813942,0.6
2008-10-31,0.018675642802222874,0.0433276382089296,0.08015689860836181,0.1214329256879752,0.029427330435572087,0.1069795642569385,0.5999999999999999
2008-11-07,0.018675642802222874,0.0433276382089296,0.08015689860836181,0.1214329256879752,0.029427330435572087,0.1069795642569385,0.5999999999999999
2008-11-14,0.018675642802222874,0.0433276382089296,0.08015689860836181,0.1214329256879752,0.029427330435572087,0.1069795642569385,0.5999999999999999
2008-11-21,0.018675642802222874,0.0433276382089296,0.08015689860836181,0.1214329256879752,0.029427330435572087,0.1069795642569385,0.5999999999999999
2008-11-28,0.01890985123498843,0.03706853090409794,0.07725519282524172,0.12396147768003798,0.030787331180162303,0.11201761617547168,0.6
2008-12-05,0.01890985123498843,0.03706853090409794,0.07725519282524172,0.12396147768003798,0.030787331180162303,0.11201761617547168,0.6
2008-12-12,0.01890985123498843,0.03706853090409794,0.07725519282524172,0.12396147768003798,0.030787331180162303,0.11201761617547168,0.6
2008-12-19,0.01890985123498843,0.03706853090409794,0.07725519282524172,0.12396147768003798,0.030787331180162303,0.11201761617547168,0.6
2008-12-26,0.024917932906226414,0.03233958358569527,0.0715217531228604,0.1262572217139349,0.02533973122849713,0.11962377744278595,0.5999999999999999
2009-01-02,0.024917932906226414,0.03233958358569527,0.0715217531228604,0.1262572217139349,0.02533973122849713,0.11962377744278595,0.5999999999999999
2009-01-09,0.024917932906226414,0.03233958358569527,0.0715217531228604,0.1262572217139349,0.02533973122849713,0.11962377744278595,0.5999999999999999
2009-01-16,0.024917932906226414,0.03233958358569527,0.0715217531228604,0.1262572217139349,0.02533973122849713,0.11962377744278595,0.5999999999999999
2009-01-23,0.024917932906226414,0.03233958358569527,0.0715217531228604,0.1262572217139349,0.02533973122849713,0.11962377744278595,0.5999999999999999
2009-01-30,0.028442508142640294,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.0216652211184741,0.1260465728120357,0.6
2009-02-06,0.028442508142640294,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.0216652211184741,0.1260465728120357,0.6
2009-02-13,0.028442508142640294,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.0216652211184741,0.1260465728120357,0.6
2009-02-20,0.028442508142640294,0.029205876126929677,0.06762966209102393,0.12701015970889631,0.0216652211184741,0.1260465728120357,0.6
2009-02-27,0.030951573549209677,0.02738715281062626,0.06467957579264978,0.12531888341840383,0.01946107591983245,0.13220173850927802,0.6
2009-03-06,0.030951573549209677,0.02738715281062626,0.06467957579264978,0.12531888341840383,0.01946107591983245,0.13220173850927802,0.6
2009-03-13,0.030951573549209677,0.02738715281062626,0.06467957579264978,0.12531888341840383,0.01946107591983245,0.13220173850927802,0.6
2009-03-20,0.030951573549209677,0.02738715281062626,0.06467957579264978,0.12531888341840383,0.01946107591983245,0.13220173850927802,0.6
2009-03-27,0.032451922513330844,0.026069701996970947,0.06276621579903696,0.12438222886354984,0.018012345308784438,0.13631758551832696,0.6000000000000001
2009-04-03,0.032451922513330844,0.026069701996970947,0.06276621579903696,0.12438222886354984,0.018012345308784438,0.13631758551832696,0.6000000000000001
2009-04-10,0.032451922513330844,0.026069701996970947,0.06276621579903696,0.12438222886354984,0.018012345308784438,0.13631758551832696,0.6000000000000001
2009-04-17,0.032451922513330844,0.026069701996970947,0.06276621579903696,0.12438222886354984,0.018012345308784438,0.13631758551832696,0.6000000000000001
2009-04-24,0.055430499509987935,0.0741172914668509,0.1235187238933522,0.2555120421165286,0.034801732229168485,0.2566197107841119,0.19999999999999996
2009-05-01,0.055430499509987935,0.0741172914668509,0.1235187238933522,0.2555120421165286,0.034801732229168485,0.2566197107841119,0.19999999999999996
2009-05-08,0.055430499509987935,0.0741172914668509,0.1235187238933522,0.2555120421165286,0.034801732229168485,0.2566197107841119,0.19999999999999996
2009-05-15,0.055430499509987935,0.0741172914668509,0.1235187238933522,0.2555120421165286,0.034801732229168485,0.2566197107841119,0.19999999999999996
2009-05-22,0.055430499509987935,0.0741172914668509,0.1235187238933522,0.2555120421165286,0.034801732229168485,0.2566197107841119,0.19999999999999996
2009-05-29,0.052569738837196414,0.08706231553835651,0.12142363979772514,0.2550441370588639,0.033378399686898944,0.2505217690809591,0.19999999999999996
2009-06-05,0.052569738837196414,0.08706231553835651,0.12142363979772514,0.2550441370588639,0.033378399686898944,0.2505217690809591,0.19999999999999996
2009-06-12,0.052569738837196414,0.08706231553835651,0.12142363979772514,0.2550441370588639,0.033378399686898944,0.2505217690809591,0.19999999999999996
2009-06-19,0.052569738837196414,0.08706231553835651,0.12142363979772514,0.2550441370588639,0.033378399686898944,0.2505217690809591,0.19999999999999996
2009-06-26,0.06479520508833896,0.11513862375326656,0.16255222847289733,0.308541586411987,0.034692078514671834,0.28360240860497565,0.030677869153862614
2009-07-03,0.06479520508833896,0.11513862375326656,0.16255222847289733,0.308541586411987,0.034692078514671834,0.28360240860497565,0.030677869153862614
2009-07-10,0.06479520508833896,0.11513862375326656,0.16255222847289733,0.308541586411987,0.034692078514671834,0.28360240860497565,0.030677869153862614
2009-07-17,0.06479520508833896,0.11513862375326656,0.16255222847289733,0.308541586411987,0.034692078514671834,0.28360240860497565,0.030677869153862614
2009-07-24,0.06479520508833896,0.11513862375326656,0.16255222847289733,0.308541586411987,0.034692078514671834,0.28360240860497565,0.030677869153862614
2009-07-31,0.06274763324177207,0.12640276755752095,0.16030280922496795,0.2794334578579151,0.038535017328013996,0.30198089436759623,0.030597420422213695
2009-08-07,0.06274763324177207,0.12640276755752095,0.16030280922496795,0.2794334578579151,0.038535017328013996,0.30198089436759623,0.030597420422213695
2009-08-14,0.06274763324177207,0.12640276755752095,0.16030280922496795,0.2794334578579151,0.038535017328013996,0.30198089436759623,0.030597420422213695
