,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,phase4b_defensive_aware_top5_sleeve,cash::BIL
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-07,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-14,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-21,0.15974974225437757,0.0,0.22040647909886207,0.13087326934102522,0.17175680259021134,0.12388037338219045,0.07333333333333333,0.11999999999999988
2006-07-28,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-04,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-11,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-18,0.11752016715197608,0.19799999999999998,0.19767501041196173,0.08422764535275343,0.14620089408503448,0.09970961633160758,0.036666666666666674,0.1200000000000001
2006-08-25,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-01,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-08,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-15,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-22,0.09147793886226495,0.29700000000000004,0.18124147947733935,0.06811551329202876,0.14152663773098664,0.08230509730404695,0.018333333333333337,0.11999999999999988
2006-09-29,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-06,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-13,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-20,0.08090102173926227,0.34650000000000003,0.17772479240374803,0.06227739209618398,0.1271034351899311,0.07632669190420797,0.009166666666666668,0.11999999999999988
2006-10-27,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-03,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-10,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-17,0.09160337178145955,0.34597676082024553,0.14194161198486466,0.08201254700249283,0.14517130294629854,0.08808607213130559,0.10520833333333333,0.0
2006-11-24,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-01,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-08,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-15,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-22,0.07551539862337465,0.4447988380410123,0.11127030065086561,0.041755277148520294,0.08161212872502112,0.049787640144539444,0.1952604166666667,0.0
2006-12-29,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-05,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-12,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-19,0.07242274314406826,0.44973994190205063,0.10691140106427852,0.041524992000487336,0.08081072914086186,0.04882717191492011,0.19976302083333333,0.0
2007-01-26,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-02,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-09,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-16,0.07085597758321724,0.44998699709510254,0.10475994071208879,0.04176440626726564,0.08255521925512994,0.05008930804552914,0.19998815104166667,0.0
2007-02-23,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-02,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-09,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-16,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-23,0.06668494532342628,0.40164669005432735,0.11687297704667805,0.05180012160286334,0.10937193911216272,0.05362391930845899,0.19999940755208334,0.0
2007-03-30,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-06,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-13,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-20,0.07976921620567903,0.3293344400029904,0.10759148439199512,0.08064308328513248,0.13818572253361816,0.06447634980454317,0.19999970377604165,0.0
2007-04-27,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-04,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-11,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-18,0.08641365517278628,0.2929318488537801,0.10297042080794194,0.09516517877130493,0.15251238051288815,0.07000666399327782,0.19999985188802083,0.0
2007-05-25,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17648547177099316,0.07008980274084625,0.18749992594401044,0.0
2007-06-01,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17648547177099316,0.07008980274084625,0.18749992594401044,0.0
2007-06-08,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17648547177099316,0.07008980274084625,0.18749992594401044,0.0
2007-06-15,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17648547177099316,0.07008980274084625,0.18749992594401044,0.0
2007-06-22,0.09322244177862282,0.2611000703160162,0.1077553617315109,0.10384692571800029,0.17648547177099316,0.07008980274084625,0.18749992594401044,0.0
2007-06-29,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.22306953787737346,0.07521809937854623,0.09374996297200522,0.0
2007-07-06,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.22306953787737346,0.07521809937854623,0.09374996297200522,0.0
2007-07-13,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.22306953787737346,0.07521809937854623,0.09374996297200522,0.0
2007-07-20,0.09738098949423751,0.24166577897381944,0.13557099960852964,0.13334463169548852,0.22306953787737346,0.07521809937854623,0.09374996297200522,0.0
2007-07-27,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24835054663953435,0.07456995070349524,0.0412499837076823,0.11999999999999988
2007-08-03,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24835054663953435,0.07456995070349524,0.0412499837076823,0.11999999999999988
2007-08-10,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24835054663953435,0.07456995070349524,0.0412499837076823,0.11999999999999988
2007-08-17,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24835054663953435,0.07456995070349524,0.0412499837076823,0.11999999999999988
2007-08-24,0.07242036457922704,0.20148262933449335,0.14751852623010997,0.09440799880545783,0.24835054663953435,0.07456995070349524,0.0412499837076823,0.11999999999999988
2007-08-31,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13318350709019736,0.03547177867589115,0.009374996297200523,0.6
2007-09-07,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13318350709019736,0.03547177867589115,0.009374996297200523,0.6
2007-09-14,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13318350709019736,0.03547177867589115,0.009374996297200523,0.6
2007-09-21,0.027815008518158657,0.08341105844331596,0.07314125611550622,0.03760239485973016,0.13318350709019736,0.03547177867589115,0.009374996297200523,0.6
2007-09-28,0.07761933909068812,0.18107518731120437,0.16535960758165305,0.154361695387853,0.3198967309066214,0.07926246910797784,0.0063318724991292315,0.016093098114872917
2007-10-05,0.07761933909068812,0.18107518731120437,0.16535960758165305,0.154361695387853,0.3198967309066214,0.07926246910797784,0.0063318724991292315,0.016093098114872917
2007-10-12,0.07761933909068812,0.18107518731120437,0.16535960758165305,0.154361695387853,0.3198967309066214,0.07926246910797784,0.0063318724991292315,0.016093098114872917
2007-10-19,0.07761933909068812,0.18107518731120437,0.16535960758165305,0.154361695387853,0.3198967309066214,0.07926246910797784,0.0063318724991292315,0.016093098114872917
2007-10-26,0.026190234067068215,0.07059812306218087,0.07512411438236366,0.047369916900826085,0.14497916502752797,0.03445135883110325,0.0012870877289299653,0.6
2007-11-02,0.026190234067068215,0.07059812306218087,0.07512411438236366,0.047369916900826085,0.14497916502752797,0.03445135883110325,0.0012870877289299653,0.6
2007-11-09,0.026190234067068215,0.07059812306218087,0.07512411438236366,0.047369916900826085,0.14497916502752797,0.03445135883110325,0.0012870877289299653,0.6
2007-11-16,0.026190234067068215,0.07059812306218087,0.07512411438236366,0.047369916900826085,0.14497916502752797,0.03445135883110325,0.0012870877289299653,0.6
2007-11-23,0.026190234067068215,0.07059812306218087,0.07512411438236366,0.047369916900826085,0.14497916502752797,0.03445135883110325,0.0012870877289299653,0.6
2007-11-30,0.024993982736625554,0.05816065681309307,0.09269691979074446,0.03746973187509647,0.1477399830586298,0.03829518186134567,0.0006435438644649827,0.6000000000000001
2007-12-07,0.024993982736625554,0.05816065681309307,0.09269691979074446,0.03746973187509647,0.1477399830586298,0.03829518186134567,0.0006435438644649827,0.6000000000000001
2007-12-14,0.024993982736625554,0.05816065681309307,0.09269691979074446,0.03746973187509647,0.1477399830586298,0.03829518186134567,0.0006435438644649827,0.6000000000000001
2007-12-21,0.024993982736625554,0.05816065681309307,0.09269691979074446,0.03746973187509647,0.1477399830586298,0.03829518186134567,0.0006435438644649827,0.6000000000000001
2007-12-28,0.055021601041219226,0.11703648355297966,0.23071635602851107,0.07384587270620659,0.3181764041468783,0.08449538427329367,0.000707898250911481,0.1200000000000001
2008-01-04,0.055021601041219226,0.11703648355297966,0.23071635602851107,0.07384587270620659,0.3181764041468783,0.08449538427329367,0.000707898250911481,0.1200000000000001
2008-01-11,0.055021601041219226,0.11703648355297966,0.23071635602851107,0.07384587270620659,0.3181764041468783,0.08449538427329367,0.000707898250911481,0.1200000000000001
2008-01-18,0.055021601041219226,0.11703648355297966,0.23071635602851107,0.07384587270620659,0.3181764041468783,0.08449538427329367,0.000707898250911481,0.1200000000000001
2008-01-25,0.02378534456846674,0.04856111953667738,0.10782951478033453,0.03069982831080731,0.14948690727368566,0.03947639956391214,0.00016088596611624567,0.6000000000000001
2008-02-01,0.02378534456846674,0.04856111953667738,0.10782951478033453,0.03069982831080731,0.14948690727368566,0.03947639956391214,0.00016088596611624567,0.6000000000000001
2008-02-08,0.02378534456846674,0.04856111953667738,0.10782951478033453,0.03069982831080731,0.14948690727368566,0.03947639956391214,0.00016088596611624567,0.6000000000000001
2008-02-15,0.02378534456846674,0.04856111953667738,0.10782951478033453,0.03069982831080731,0.14948690727368566,0.03947639956391214,0.00016088596611624567,0.6000000000000001
2008-02-22,0.02378534456846674,0.04856111953667738,0.10782951478033453,0.03069982831080731,0.14948690727368566,0.03947639956391214,0.00016088596611624567,0.6000000000000001
2008-02-29,0.023155559577554233,0.046531999749071656,0.10912940317263625,0.028829983015390727,0.15209760719565626,0.040175004306632754,8.044298305812282e-05,0.6
2008-03-07,0.023155559577554233,0.046531999749071656,0.10912940317263625,0.028829983015390727,0.15209760719565626,0.040175004306632754,8.044298305812282e-05,0.6
2008-03-14,0.023155559577554233,0.046531999749071656,0.10912940317263625,0.028829983015390727,0.15209760719565626,0.040175004306632754,8.044298305812282e-05,0.6
2008-03-21,0.023155559577554233,0.046531999749071656,0.10912940317263625,0.028829983015390727,0.15209760719565626,0.040175004306632754,8.044298305812282e-05,0.6
2008-03-28,0.02288029664073234,0.04572289878381164,0.10897768818601064,0.0250565442682361,0.15700687859681517,0.04031547203286509,4.022149152906141e-05,0.6
2008-04-04,0.02288029664073234,0.04572289878381164,0.10897768818601064,0.0250565442682361,0.15700687859681517,0.04031547203286509,4.022149152906141e-05,0.6
2008-04-11,0.02288029664073234,0.04572289878381164,0.10897768818601064,0.0250565442682361,0.15700687859681517,0.04031547203286509,4.022149152906141e-05,0.6
2008-04-18,0.02288029664073234,0.04572289878381164,0.10897768818601064,0.0250565442682361,0.15700687859681517,0.04031547203286509,4.022149152906141e-05,0.6
2008-04-25,0.02290622945528212,0.04528583477224166,0.1078908030494711,0.023004470844310294,0.16074695525808788,0.04014559587484248,2.0110745764530705e-05,0.5999999999999999
2008-05-02,0.02290622945528212,0.04528583477224166,0.1078908030494711,0.023004470844310294,0.16074695525808788,0.04014559587484248,2.0110745764530705e-05,0.5999999999999999
2008-05-09,0.02290622945528212,0.04528583477224166,0.1078908030494711,0.023004470844310294,0.16074695525808788,0.04014559587484248,2.0110745764530705e-05,0.5999999999999999
2008-05-16,0.02290622945528212,0.04528583477224166,0.1078908030494711,0.023004470844310294,0.16074695525808788,0.04014559587484248,2.0110745764530705e-05,0.5999999999999999
2008-05-23,0.02290622945528212,0.04528583477224166,0.1078908030494711,0.023004470844310294,0.16074695525808788,0.04014559587484248,2.0110745764530705e-05,0.5999999999999999
2008-05-30,0.052665850466077385,0.10415828337265201,0.24509947413534694,0.04956277238248896,0.34282976648758373,0.08566173133550987,2.212182034098377e-05,0.12
2008-06-06,0.052665850466077385,0.10415828337265201,0.24509947413534694,0.04956277238248896,0.34282976648758373,0.08566173133550987,2.212182034098377e-05,0.12
2008-06-13,0.052665850466077385,0.10415828337265201,0.24509947413534694,0.04956277238248896,0.34282976648758373,0.08566173133550987,2.212182034098377e-05,0.12
2008-06-20,0.052665850466077385,0.10415828337265201,0.24509947413534694,0.04956277238248896,0.34282976648758373,0.08566173133550987,2.212182034098377e-05,0.12
2008-06-27,0.053495290575339915,0.1055226099494483,0.28028506162854216,0.0734968203978254,0.2830570905234307,0.08413206601524306,1.1060910170491884e-05,0.12
2008-07-04,0.053495290575339915,0.1055226099494483,0.28028506162854216,0.0734968203978254,0.2830570905234307,0.08413206601524306,1.1060910170491884e-05,0.12
2008-07-11,0.053495290575339915,0.1055226099494483,0.28028506162854216,0.0734968203978254,0.2830570905234307,0.08413206601524306,1.1060910170491884e-05,0.12
2008-07-18,0.053495290575339915,0.1055226099494483,0.28028506162854216,0.0734968203978254,0.2830570905234307,0.08413206601524306,1.1060910170491884e-05,0.12
2008-07-25,0.047930395545215616,0.09253905077222105,0.26515779511677434,0.0773402887346688,0.23969320874358024,0.07733423340109875,5.027686441132673e-06,0.19999999999999996
2008-08-01,0.047930395545215616,0.09253905077222105,0.26515779511677434,0.0773402887346688,0.23969320874358024,0.07733423340109875,5.027686441132673e-06,0.19999999999999996
2008-08-08,0.047930395545215616,0.09253905077222105,0.26515779511677434,0.0773402887346688,0.23969320874358024,0.07733423340109875,5.027686441132673e-06,0.19999999999999996
2008-08-15,0.047930395545215616,0.09253905077222105,0.26515779511677434,0.0773402887346688,0.23969320874358024,0.07733423340109875,5.027686441132673e-06,0.19999999999999996
2008-08-22,0.047930395545215616,0.09253905077222105,0.26515779511677434,0.0773402887346688,0.23969320874358024,0.07733423340109875,5.027686441132673e-06,0.19999999999999996
2008-08-29,0.05507796952804398,0.10272728446337064,0.3099498086935612,0.08629308540028625,0.2499880557875432,0.07596103089965212,2.7652275426229707e-06,0.12
2008-09-05,0.05507796952804398,0.10272728446337064,0.3099498086935612,0.08629308540028625,0.2499880557875432,0.07596103089965212,2.7652275426229707e-06,0.12
2008-09-12,0.05507796952804398,0.10272728446337064,0.3099498086935612,0.08629308540028625,0.2499880557875432,0.07596103089965212,2.7652275426229707e-06,0.12
2008-09-19,0.05507796952804398,0.10272728446337064,0.3099498086935612,0.08629308540028625,0.2499880557875432,0.07596103089965212,2.7652275426229707e-06,0.12
2008-09-26,0.025339078734855625,0.04615648782394216,0.14225097740403445,0.03699505406453224,0.115212453875375,0.03404531963645541,6.284608051415842e-07,0.6000000000000001
2008-10-03,0.025339078734855625,0.04615648782394216,0.14225097740403445,0.03699505406453224,0.115212453875375,0.03404531963645541,6.284608051415842e-07,0.6000000000000001
2008-10-10,0.025339078734855625,0.04615648782394216,0.14225097740403445,0.03699505406453224,0.115212453875375,0.03404531963645541,6.284608051415842e-07,0.6000000000000001
2008-10-17,0.025339078734855625,0.04615648782394216,0.14225097740403445,0.03699505406453224,0.115212453875375,0.03404531963645541,6.284608051415842e-07,0.6000000000000001
2008-10-24,0.025339078734855625,0.04615648782394216,0.14225097740403445,0.03699505406453224,0.115212453875375,0.03404531963645541,6.284608051415842e-07,0.6000000000000001
2008-10-31,0.029182850558717374,0.04724264215178226,0.1409405472279705,0.037324656599340235,0.1095321234190449,0.03577686581274218,3.1423040257079206e-07,0.5999999999999999
2008-11-07,0.029182850558717374,0.04724264215178226,0.1409405472279705,0.037324656599340235,0.1095321234190449,0.03577686581274218,3.1423040257079206e-07,0.5999999999999999
2008-11-14,0.029182850558717374,0.04724264215178226,0.1409405472279705,0.037324656599340235,0.1095321234190449,0.03577686581274218,3.1423040257079206e-07,0.5999999999999999
2008-11-21,0.029182850558717374,0.04724264215178226,0.1409405472279705,0.037324656599340235,0.1095321234190449,0.03577686581274218,3.1423040257079206e-07,0.5999999999999999
2008-11-28,0.03394197302005523,0.05142964294495174,0.1333031998256069,0.03723971053105934,0.1020539189598483,0.042031397603277204,1.5711520128539603e-07,0.6
2008-12-05,0.03394197302005523,0.05142964294495174,0.1333031998256069,0.03723971053105934,0.1020539189598483,0.042031397603277204,1.5711520128539603e-07,0.6
2008-12-12,0.03394197302005523,0.05142964294495174,0.1333031998256069,0.03723971053105934,0.1020539189598483,0.042031397603277204,1.5711520128539603e-07,0.6
2008-12-19,0.03394197302005523,0.05142964294495174,0.1333031998256069,0.03723971053105934,0.1020539189598483,0.042031397603277204,1.5711520128539603e-07,0.6
2008-12-26,0.03569487614367941,0.050209742218317234,0.13288612455222623,0.03968887009962591,0.10384715078516518,0.0376731576433854,7.855760064269801e-08,0.6
2009-01-02,0.03569487614367941,0.050209742218317234,0.13288612455222623,0.03968887009962591,0.10384715078516518,0.0376731576433854,7.855760064269801e-08,0.6
2009-01-09,0.03569487614367941,0.050209742218317234,0.13288612455222623,0.03968887009962591,0.10384715078516518,0.0376731576433854,7.855760064269801e-08,0.6
2009-01-16,0.03569487614367941,0.050209742218317234,0.13288612455222623,0.03968887009962591,0.10384715078516518,0.0376731576433854,7.855760064269801e-08,0.6
2009-01-23,0.03569487614367941,0.050209742218317234,0.13288612455222623,0.03968887009962591,0.10384715078516518,0.0376731576433854,7.855760064269801e-08,0.6
2009-01-30,0.036866208590928186,0.04948387805572926,0.13359245685277765,0.04113280208416312,0.1040178402835859,0.03490677485401559,3.9278800321349014e-08,0.5999999999999999
2009-02-06,0.036866208590928186,0.04948387805572926,0.13359245685277765,0.04113280208416312,0.1040178402835859,0.03490677485401559,3.9278800321349014e-08,0.5999999999999999
2009-02-13,0.036866208590928186,0.04948387805572926,0.13359245685277765,0.04113280208416312,0.1040178402835859,0.03490677485401559,3.9278800321349014e-08,0.5999999999999999
2009-02-20,0.036866208590928186,0.04948387805572926,0.13359245685277765,0.04113280208416312,0.1040178402835859,0.03490677485401559,3.9278800321349014e-08,0.5999999999999999
2009-02-27,0.03826598743368678,0.04960724762514677,0.13251389949900833,0.04133569769513281,0.1045337883582906,0.03374335974933459,1.9639400160674507e-08,0.6000000000000001
