,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,composite_structural_defense_sleeve,cash::BIL
2005-01-07,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-01-14,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-01-21,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-01-28,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-04,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-11,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-18,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-25,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-04,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-11,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-18,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-25,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-01,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-08,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-15,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-22,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-29,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-05-06,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-05-13,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-05-20,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-05-27,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-06-03,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-06-10,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-06-17,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
