,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.1684809841192991,0.0,0.11562274436405624,0.24000000000000002,0.1611878302902214,0.11470844122642322,0.19999999999999996
2006-07-07,0.1684809841192991,0.0,0.11562274436405624,0.24000000000000002,0.1611878302902214,0.11470844122642322,0.19999999999999996
2006-07-14,0.1684809841192991,0.0,0.11562274436405624,0.24000000000000002,0.1611878302902214,0.11470844122642322,0.19999999999999996
2006-07-21,0.1684809841192991,0.0,0.11562274436405624,0.24000000000000002,0.1611878302902214,0.11470844122642322,0.19999999999999996
2006-07-28,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-04,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-11,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-18,0.12627239089636833,0.14400000000000002,0.08263943693197132,0.22387405055299836,0.14169907858052733,0.08151504303813471,0.19999999999999984
2006-08-25,0.10224928979772152,0.23040000000000002,0.06302449356974253,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-01,0.10224928979772152,0.23040000000000002,0.06302449356974253,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-08,0.10224928979772152,0.23040000000000002,0.06302449356974253,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-15,0.10224928979772152,0.23040000000000002,0.06302449356974253,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-22,0.10224928979772152,0.23040000000000002,0.06302449356974253,0.21296092888127466,0.12962289576292244,0.061742391988338904,0.19999999999999996
2006-09-29,0.08833044244746184,0.28224000000000016,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-06,0.08833044244746184,0.28224000000000016,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-13,0.08833044244746184,0.28224000000000016,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-20,0.08833044244746184,0.28224000000000016,0.05178386554220612,0.20323848973049857,0.12403869255854805,0.050368509721285426,0.19999999999999987
2006-10-27,0.09527163475962606,0.3764195200456098,0.05502060728205204,0.22948775208467784,0.15005097619316005,0.051610315925611036,0.04213919370926321
2006-11-03,0.09527163475962606,0.3764195200456098,0.05502060728205204,0.22948775208467784,0.15005097619316005,0.051610315925611036,0.04213919370926321
2006-11-10,0.09527163475962606,0.3764195200456098,0.05502060728205204,0.22948775208467784,0.15005097619316005,0.051610315925611036,0.04213919370926321
2006-11-17,0.09527163475962606,0.3764195200456098,0.05502060728205204,0.22948775208467784,0.15005097619316005,0.051610315925611036,0.04213919370926321
2006-11-24,0.0850545909567411,0.4500000000000001,0.047150992783519606,0.22647546780174663,0.15305020235979253,0.0382687460982,0.0
2006-12-01,0.0850545909567411,0.4500000000000001,0.047150992783519606,0.22647546780174663,0.15305020235979253,0.0382687460982,0.0
2006-12-08,0.0850545909567411,0.4500000000000001,0.047150992783519606,0.22647546780174663,0.15305020235979253,0.0382687460982,0.0
2006-12-15,0.0850545909567411,0.4500000000000001,0.047150992783519606,0.22647546780174663,0.15305020235979253,0.0382687460982,0.0
2006-12-22,0.0850545909567411,0.4500000000000001,0.047150992783519606,0.22647546780174663,0.15305020235979253,0.0382687460982,0.0
2006-12-29,0.09140167079917723,0.44039774610571325,0.052856389791479504,0.20048209513925483,0.1717635799046223,0.04309851825975302,0.0
2007-01-05,0.09140167079917723,0.44039774610571325,0.052856389791479504,0.20048209513925483,0.1717635799046223,0.04309851825975302,0.0
2007-01-12,0.09140167079917723,0.44039774610571325,0.052856389791479504,0.20048209513925483,0.1717635799046223,0.04309851825975302,0.0
2007-01-19,0.09140167079917723,0.44039774610571325,0.052856389791479504,0.20048209513925483,0.1717635799046223,0.04309851825975302,0.0
2007-01-26,0.0979446524036906,0.45000000000000007,0.0551242589952239,0.18591411403579192,0.1702643707060312,0.040752603859262305,0.0
2007-02-02,0.0979446524036906,0.45000000000000007,0.0551242589952239,0.18591411403579192,0.1702643707060312,0.040752603859262305,0.0
2007-02-09,0.0979446524036906,0.45000000000000007,0.0551242589952239,0.18591411403579192,0.1702643707060312,0.040752603859262305,0.0
2007-02-16,0.0979446524036906,0.45000000000000007,0.0551242589952239,0.18591411403579192,0.1702643707060312,0.040752603859262305,0.0
2007-02-23,0.09136699833293845,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073602,0.0
2007-03-02,0.09136699833293845,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073602,0.0
2007-03-09,0.09136699833293845,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073602,0.0
2007-03-16,0.09136699833293845,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073602,0.0
2007-03-23,0.09136699833293845,0.4144825220625228,0.050822820651001716,0.22571507242096647,0.17741152141183458,0.04020106512073602,0.0
2007-03-30,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-06,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-13,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-20,0.08483454307255149,0.37249288935119196,0.050834647764771236,0.2355072712006437,0.1706005581719589,0.04336113677862163,0.042368953660261006
2007-04-27,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-04,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-11,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-18,0.07852189554740362,0.3629362792715755,0.052309378552161064,0.23883064365891996,0.18062243781201387,0.04446003108178032,0.042319334076145604
2007-05-25,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512822,0.04218246036044631
2007-06-01,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512822,0.04218246036044631
2007-06-08,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512822,0.04218246036044631
2007-06-15,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512822,0.04218246036044631
2007-06-22,0.07841678585908851,0.36631965076207396,0.055680012832251546,0.23018889858198816,0.1806617060290234,0.04655048557512822,0.04218246036044631
2007-06-29,0.0774033386293726,0.3671947908913287,0.057726983595480834,0.22410844834878918,0.18493186244900575,0.04653553150042946,0.042099044585593416
2007-07-06,0.0774033386293726,0.3671947908913287,0.057726983595480834,0.22410844834878918,0.18493186244900575,0.04653553150042946,0.042099044585593416
2007-07-13,0.0774033386293726,0.3671947908913287,0.057726983595480834,0.22410844834878918,0.18493186244900575,0.04653553150042946,0.042099044585593416
2007-07-20,0.0774033386293726,0.3671947908913287,0.057726983595480834,0.22410844834878918,0.18493186244900575,0.04653553150042946,0.042099044585593416
2007-07-27,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-03,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-10,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-17,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-24,0.06635401991750323,0.28915464772134414,0.04708953336388332,0.20439928003982488,0.15218853009412536,0.04081398886331912,0.19999999999999998
2007-08-31,0.03274348295816492,0.13219767335702978,0.022604770258268115,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-07,0.03274348295816492,0.13219767335702978,0.022604770258268115,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-14,0.03274348295816492,0.13219767335702978,0.022604770258268115,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-21,0.03274348295816492,0.13219767335702978,0.022604770258268115,0.11512914141574399,0.07689744822229075,0.020427483788502412,0.6000000000000001
2007-09-28,0.081160026919255,0.21735171388107782,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.060188617795402494,0.028956952756982506
2007-10-05,0.081160026919255,0.21735171388107782,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.060188617795402494,0.028956952756982506
2007-10-12,0.081160026919255,0.21735171388107782,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.060188617795402494,0.028956952756982506
2007-10-19,0.081160026919255,0.21735171388107782,0.06898291760258843,0.3436505346925889,0.19970923635210486,0.060188617795402494,0.028956952756982506
2007-10-26,0.031906774266734904,0.07520598102678272,0.026466246610135403,0.15693560461648673,0.08550927792243283,0.023976115557427305,0.6000000000000001
2007-11-02,0.031906774266734904,0.07520598102678272,0.026466246610135403,0.15693560461648673,0.08550927792243283,0.023976115557427305,0.6000000000000001
2007-11-09,0.031906774266734904,0.07520598102678272,0.026466246610135403,0.15693560461648673,0.08550927792243283,0.023976115557427305,0.6000000000000001
2007-11-16,0.031906774266734904,0.07520598102678272,0.026466246610135403,0.15693560461648673,0.08550927792243283,0.023976115557427305,0.6000000000000001
2007-11-23,0.031906774266734904,0.07520598102678272,0.026466246610135403,0.15693560461648673,0.08550927792243283,0.023976115557427305,0.6000000000000001
2007-11-30,0.03107808279537849,0.0659761727448055,0.025230676295092798,0.16616136276989196,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-07,0.03107808279537849,0.0659761727448055,0.025230676295092798,0.16616136276989196,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-14,0.03107808279537849,0.0659761727448055,0.025230676295092798,0.16616136276989196,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-21,0.03107808279537849,0.0659761727448055,0.025230676295092798,0.16616136276989196,0.08799485333299509,0.023558852061835996,0.6000000000000002
2007-12-28,0.062259466321244135,0.12238935764358314,0.05050699294139803,0.34339363532387046,0.17332607471122055,0.04812447305868372,0.19999999999999984
2008-01-04,0.062259466321244135,0.12238935764358314,0.05050699294139803,0.34339363532387046,0.17332607471122055,0.04812447305868372,0.19999999999999984
2008-01-11,0.062259466321244135,0.12238935764358314,0.05050699294139803,0.34339363532387046,0.17332607471122055,0.04812447305868372,0.19999999999999984
2008-01-18,0.062259466321244135,0.12238935764358314,0.05050699294139803,0.34339363532387046,0.17332607471122055,0.04812447305868372,0.19999999999999984
2008-01-25,0.030221501571497104,0.0569613303056746,0.024815252170058803,0.1750180905971611,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-01,0.030221501571497104,0.0569613303056746,0.024815252170058803,0.1750180905971611,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-08,0.030221501571497104,0.0569613303056746,0.024815252170058803,0.1750180905971611,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-15,0.030221501571497104,0.0569613303056746,0.024815252170058803,0.1750180905971611,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-22,0.030221501571497104,0.0569613303056746,0.024815252170058803,0.1750180905971611,0.0889992405171323,0.023984584838476,0.6000000000000001
2008-02-29,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086964,0.024062508558417215,0.6000000000000001
2008-03-07,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086964,0.024062508558417215,0.6000000000000001
2008-03-14,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086964,0.024062508558417215,0.6000000000000001
2008-03-21,0.029524597168126318,0.05424538926226232,0.02469105775202771,0.1770108543582967,0.09046559290086964,0.024062508558417215,0.6000000000000001
2008-03-28,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.1782065126149781,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-04,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.1782065126149781,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-11,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.1782065126149781,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-18,0.029199519671970212,0.052842004492485224,0.024409700156102214,0.1782065126149781,0.09143001108220876,0.02391225198225542,0.6000000000000001
2008-04-25,0.029109741353068323,0.05193321783570105,0.024360136776690224,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-02,0.029109741353068323,0.05193321783570105,0.024360136776690224,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-09,0.029109741353068323,0.05193321783570105,0.024360136776690224,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-16,0.029109741353068323,0.05193321783570105,0.024360136776690224,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-23,0.029109741353068323,0.05193321783570105,0.024360136776690224,0.1789239075689869,0.09172898599568316,0.02394401046987022,0.6000000000000001
2008-05-30,0.05952110423043322,0.10514716067860792,0.049836155844513015,0.35870868908278436,0.17776751634544538,0.04901937381821631,0.19999999999999987
2008-06-06,0.05952110423043322,0.10514716067860792,0.049836155844513015,0.35870868908278436,0.17776751634544538,0.04901937381821631,0.19999999999999987
2008-06-13,0.05952110423043322,0.10514716067860792,0.049836155844513015,0.35870868908278436,0.17776751634544538,0.04901937381821631,0.19999999999999987
2008-06-20,0.05952110423043322,0.10514716067860792,0.049836155844513015,0.35870868908278436,0.17776751634544538,0.04901937381821631,0.19999999999999987
2008-06-27,0.06019128081723002,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635195,0.04989587517752021,0.19999999999999996
2008-07-04,0.06019128081723002,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635195,0.04989587517752021,0.19999999999999996
2008-07-11,0.06019128081723002,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635195,0.04989587517752021,0.19999999999999996
2008-07-18,0.06019128081723002,0.10538573869448833,0.05070756041473892,0.35922521344967057,0.17459433144635195,0.04989587517752021,0.19999999999999996
2008-07-25,0.08294550949630752,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-01,0.08294550949630752,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-08,0.08294550949630752,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-15,0.08294550949630752,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-22,0.08294550949630752,0.10624417757856784,0.05210417499946832,0.35953512806980237,0.14779890170738683,0.05137210814846711,0.20000000000000007
2008-08-29,0.10066625689357805,0.10950384191832097,0.05447175545590132,0.3597210768418815,0.12192458407775526,0.053712484812563126,0.19999999999999998
2008-09-05,0.10066625689357805,0.10950384191832097,0.05447175545590132,0.3597210768418815,0.12192458407775526,0.053712484812563126,0.19999999999999998
2008-09-12,0.10066625689357805,0.10950384191832097,0.05447175545590132,0.3597210768418815,0.12192458407775526,0.053712484812563126,0.19999999999999998
2008-09-19,0.10066625689357805,0.10950384191832097,0.05447175545590132,0.3597210768418815,0.12192458407775526,0.053712484812563126,0.19999999999999998
2008-09-26,0.055236663236700116,0.055048635585743515,0.028093896514300006,0.17991632305256441,0.05495595471786242,0.026748526892829402,0.6000000000000001
2008-10-03,0.055236663236700116,0.055048635585743515,0.028093896514300006,0.17991632305256441,0.05495595471786242,0.026748526892829402,0.6000000000000001
2008-10-10,0.055236663236700116,0.055048635585743515,0.028093896514300006,0.17991632305256441,0.05495595471786242,0.026748526892829402,0.6000000000000001
2008-10-17,0.055236663236700116,0.055048635585743515,0.028093896514300006,0.17991632305256441,0.05495595471786242,0.026748526892829402,0.6000000000000001
2008-10-24,0.055236663236700116,0.055048635585743515,0.028093896514300006,0.17991632305256441,0.05495595471786242,0.026748526892829402,0.6000000000000001
2008-10-31,0.06097555619026223,0.05456696269901463,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230815,0.6
2008-11-07,0.06097555619026223,0.05456696269901463,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230815,0.6
2008-11-14,0.06097555619026223,0.05456696269901463,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230815,0.6
2008-11-21,0.06097555619026223,0.05456696269901463,0.030140376847584312,0.17994979383153867,0.04825759685436932,0.026109713577230815,0.6
2008-11-28,0.06635051434232961,0.05432382570588471,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956608,0.6000000000000002
2008-12-05,0.06635051434232961,0.05432382570588471,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956608,0.6000000000000002
2008-12-12,0.06635051434232961,0.05432382570588471,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956608,0.6000000000000002
2008-12-19,0.06635051434232961,0.05432382570588471,0.0312477998931331,0.1799698762989231,0.0434776928887727,0.024630290870956608,0.6000000000000002
2008-12-26,0.0522908793396875,0.05898586404443342,0.0292626203953708,0.17998192577935387,0.0440338658033197,0.0354448446378345,0.6000000000000002
2009-01-02,0.0522908793396875,0.05898586404443342,0.0292626203953708,0.17998192577935387,0.0440338658033197,0.0354448446378345,0.6000000000000002
2009-01-09,0.0522908793396875,0.05898586404443342,0.0292626203953708,0.17998192577935387,0.0440338658033197,0.0354448446378345,0.6000000000000002
2009-01-16,0.0522908793396875,0.05898586404443342,0.0292626203953708,0.17998192577935387,0.0440338658033197,0.0354448446378345,0.6000000000000002
2009-01-23,0.0522908793396875,0.05898586404443342,0.0292626203953708,0.17998192577935387,0.0440338658033197,0.0354448446378345,0.6000000000000002
2009-01-30,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433682,0.04286839549554041,0.6000000000000001
2009-02-06,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433682,0.04286839549554041,0.6000000000000001
2009-02-13,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433682,0.04286839549554041,0.6000000000000001
2009-02-20,0.04388376199182231,0.061311676121417934,0.028440596989270112,0.17998915546761235,0.04350641393433682,0.04286839549554041,0.6000000000000001
2009-02-27,0.039384822842901304,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.04724343912178671,0.6000000000000001
2009-03-06,0.039384822842901304,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.04724343912178671,0.6000000000000001
2009-03-13,0.039384822842901304,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.04724343912178671,0.6000000000000001
2009-03-20,0.039384822842901304,0.0623371708803877,0.028198584107665403,0.1799934932805674,0.042842489766691305,0.04724343912178671,0.6000000000000001
2009-03-27,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-03,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-10,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-17,0.03691525769671421,0.06261184470284531,0.028235126194041803,0.1799960959683404,0.0422784201005093,0.049963255337548806,0.6000000000000001
2009-04-24,0.11053953912517725,0.11156628323652824,0.06279874479771592,0.3599953151620087,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-01,0.11053953912517725,0.11156628323652824,0.06279874479771592,0.3599953151620087,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-08,0.11053953912517725,0.11156628323652824,0.06279874479771592,0.3599953151620087,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-15,0.11053953912517725,0.11156628323652824,0.06279874479771592,0.3599953151620087,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-22,0.11053953912517725,0.11156628323652824,0.06279874479771592,0.3599953151620087,0.07517712526050514,0.07992299241806496,0.19999999999999987
2009-05-29,0.10846754991247004,0.11100467406514176,0.06437228763677344,0.3599971890972053,0.06569133428814763,0.09046696500026205,0.19999999999999987
2009-06-05,0.10846754991247004,0.11100467406514176,0.06437228763677344,0.3599971890972053,0.06569133428814763,0.09046696500026205,0.19999999999999987
2009-06-12,0.10846754991247004,0.11100467406514176,0.06437228763677344,0.3599971890972053,0.06569133428814763,0.09046696500026205,0.19999999999999987
2009-06-19,0.10846754991247004,0.11100467406514176,0.06437228763677344,0.3599971890972053,0.06569133428814763,0.09046696500026205,0.19999999999999987
2009-06-26,0.13419825088434675,0.13515106791360498,0.09508058694292636,0.40692163501068146,0.06335964021308418,0.13525144400121297,0.030037375034143315
2009-07-03,0.13419825088434675,0.13515106791360498,0.09508058694292636,0.40692163501068146,0.06335964021308418,0.13525144400121297,0.030037375034143315
2009-07-10,0.13419825088434675,0.13515106791360498,0.09508058694292636,0.40692163501068146,0.06335964021308418,0.13525144400121297,0.030037375034143315
2009-07-17,0.15443379193253878,0.09643959239375824,0.09399871962079934,0.4325355644639169,0.06734785124678289,0.12520710530806056,0.030037375034143304
2009-07-24,0.12114684044436971,0.09245192562343693,0.11729866739268598,0.49697758228200234,0.04652822052685105,0.09555938869651076,0.03003737503414331
