,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,composite_structural_defense_sleeve,cash::BIL
2005-01-07,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-01-14,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-01-21,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-01-28,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-02-04,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-02-11,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-02-18,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-02-25,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-03-04,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-03-11,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-03-18,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-03-25,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-04-01,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-04-08,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-04-15,0.14238722748796032,0.14238722748796032,0.14238722748796032,0.14238722748796032,0.14238722748796032,0.14238722748796032,0.09567663507223785,0.050000000000000044
2005-04-22,0.1307312568079305,0.1307312568079305,0.1307312568079305,0.1307312568079305,0.1307312568079305,0.1307312568079305,0.1656124591524169,0.050000000000000044
2005-04-29,0.13493141610230366,0.13493141610230366,0.13493141610230366,0.13493141610230366,0.13493141610230366,0.13493141610230366,0.14041150338617792,0.050000000000000044
2005-05-06,0.135466655531677,0.135466655531677,0.135466655531677,0.135466655531677,0.135466655531677,0.135466655531677,0.13720006680993804,0.050000000000000044
2005-05-13,0.13943149649615033,0.13943149649615033,0.13943149649615033,0.13943149649615033,0.13943149649615033,0.13943149649615033,0.11341102102309786,0.050000000000000044
2005-05-20,0.13533065394320465,0.13533065394320465,0.13533065394320465,0.13533065394320465,0.13533065394320465,0.13533065394320465,0.13801607634077193,0.050000000000000044
2005-05-27,0.145301788898426,0.145301788898426,0.145301788898426,0.145301788898426,0.145301788898426,0.145301788898426,0.07818926660944384,0.050000000000000044
2005-06-03,0.14864684137496473,0.14864684137496473,0.14864684137496473,0.14864684137496473,0.14864684137496473,0.14864684137496473,0.05811895175021138,0.050000000000000044
2005-06-10,0.15486369710728115,0.15486369710728115,0.15486369710728115,0.15486369710728115,0.15486369710728115,0.15486369710728115,0.02081781735631312,0.050000000000000044
2005-06-17,0.15501515535070673,0.15501515535070673,0.15501515535070673,0.15501515535070673,0.15501515535070673,0.15501515535070673,0.019909067895759587,0.050000000000000044
2005-06-24,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.15516666666666665,0.019,0.050000000000000044
2005-07-01,0.147953979773909,0.147953979773909,0.147953979773909,0.147953979773909,0.147953979773909,0.147953979773909,0.062276121356545935,0.050000000000000044
2005-07-08,0.12231118412661744,0.12663379976035447,0.12231118412661744,0.07589148629396317,0.11993750753094257,0.3305166447490972,0.05239819341240771,0.050000000000000044
2005-07-15,0.12634763561421505,0.13114904135075992,0.12634763561421505,0.07835671439771297,0.12291393449058378,0.3444691406785331,0.02041589785398013,0.050000000000000044
