,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,sector_rotation_with_sma_filter,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-07,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-14,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-21,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-28,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-04,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-11,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-18,0.10756264615550902,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147149,0.14491729113684962,0.20000000000000007
2006-08-25,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-01,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-08,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-15,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-22,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107612,0.10425402920524492,0.12046110595377942,0.19999999999999996
2006-09-29,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-06,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-13,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-20,0.07081923212015258,0.28224,0.11493340215661306,0.12936988679530725,0.09625339055726968,0.10638408837065749,0.19999999999999996
2006-10-27,0.07668812365220572,0.3582194404206414,0.1388450793765466,0.14855788637472545,0.11366315875341715,0.1211638103875379,0.042862501034925726
2006-11-03,0.07668812365220572,0.3582194404206414,0.1388450793765466,0.14855788637472545,0.11366315875341715,0.1211638103875379,0.042862501034925726
2006-11-10,0.07668812365220572,0.3582194404206414,0.1388450793765466,0.14855788637472545,0.11366315875341715,0.1211638103875379,0.042862501034925726
2006-11-17,0.07668812365220572,0.3582194404206414,0.1388450793765466,0.14855788637472545,0.11366315875341715,0.1211638103875379,0.042862501034925726
2006-11-24,0.03548072312421885,0.4158666358668628,0.19195784396246607,0.18671856889214367,0.05204924771945864,0.11792698043485,0.0
2006-12-01,0.03548072312421885,0.4158666358668628,0.19195784396246607,0.18671856889214367,0.05204924771945864,0.11792698043485,0.0
2006-12-08,0.03548072312421885,0.4158666358668628,0.19195784396246607,0.18671856889214367,0.05204924771945864,0.11792698043485,0.0
2006-12-15,0.03548072312421885,0.4158666358668628,0.19195784396246607,0.18671856889214367,0.05204924771945864,0.11792698043485,0.0
2006-12-22,0.03548072312421885,0.4158666358668628,0.19195784396246607,0.18671856889214367,0.05204924771945864,0.11792698043485,0.0
2006-12-29,0.038661762119578634,0.3913876296856166,0.20089032943126994,0.19969921664360082,0.05132287551142531,0.11803818660850875,0.0
2007-01-05,0.038661762119578634,0.3913876296856166,0.20089032943126994,0.19969921664360082,0.05132287551142531,0.11803818660850875,0.0
2007-01-12,0.038661762119578634,0.3913876296856166,0.20089032943126994,0.19969921664360082,0.05132287551142531,0.11803818660850875,0.0
2007-01-19,0.038661762119578634,0.3913876296856166,0.20089032943126994,0.19969921664360082,0.05132287551142531,0.11803818660850875,0.0
2007-01-26,0.03792338821776743,0.40361091568537094,0.17605151283286588,0.18962978040397183,0.05172900827254289,0.14105539458748104,0.0
2007-02-02,0.03792338821776743,0.40361091568537094,0.17605151283286588,0.18962978040397183,0.05172900827254289,0.14105539458748104,0.0
2007-02-09,0.03792338821776743,0.40361091568537094,0.17605151283286588,0.18962978040397183,0.05172900827254289,0.14105539458748104,0.0
2007-02-16,0.03792338821776743,0.40361091568537094,0.17605151283286588,0.18962978040397183,0.05172900827254289,0.14105539458748104,0.0
2007-02-23,0.040702869736582874,0.2665906877892614,0.23493061164224174,0.2560684502467635,0.056069173865876426,0.14563820671927402,0.0
2007-03-02,0.040702869736582874,0.2665906877892614,0.23493061164224174,0.2560684502467635,0.056069173865876426,0.14563820671927402,0.0
2007-03-09,0.040702869736582874,0.2665906877892614,0.23493061164224174,0.2560684502467635,0.056069173865876426,0.14563820671927402,0.0
2007-03-16,0.040702869736582874,0.2665906877892614,0.23493061164224174,0.2560684502467635,0.056069173865876426,0.14563820671927402,0.0
2007-03-23,0.040702869736582874,0.2665906877892614,0.23493061164224174,0.2560684502467635,0.056069173865876426,0.14563820671927402,0.0
2007-03-30,0.038953229566466546,0.25713188146660065,0.2279134905436431,0.2382303802248286,0.055343593561465405,0.1377186403928237,0.04470878424417202
2007-04-06,0.038953229566466546,0.25713188146660065,0.2279134905436431,0.2382303802248286,0.055343593561465405,0.1377186403928237,0.04470878424417202
2007-04-13,0.038953229566466546,0.25713188146660065,0.2279134905436431,0.2382303802248286,0.055343593561465405,0.1377186403928237,0.04470878424417202
2007-04-20,0.038953229566466546,0.25713188146660065,0.2279134905436431,0.2382303802248286,0.055343593561465405,0.1377186403928237,0.04470878424417202
2007-04-27,0.038973232659724515,0.2644987627710372,0.23041781273389078,0.22331209366788096,0.05729483125284302,0.14088193646733163,0.044621330447291885
2007-05-04,0.038973232659724515,0.2644987627710372,0.23041781273389078,0.22331209366788096,0.05729483125284302,0.14088193646733163,0.044621330447291885
2007-05-11,0.038973232659724515,0.2644987627710372,0.23041781273389078,0.22331209366788096,0.05729483125284302,0.14088193646733163,0.044621330447291885
2007-05-18,0.038973232659724515,0.2644987627710372,0.23041781273389078,0.22331209366788096,0.05729483125284302,0.14088193646733163,0.044621330447291885
2007-05-25,0.0400833732299739,0.2763563568004781,0.21928936536581498,0.22245207788768204,0.06110232943121006,0.13625227099467957,0.044464226290161335
2007-06-01,0.0400833732299739,0.2763563568004781,0.21928936536581498,0.22245207788768204,0.06110232943121006,0.13625227099467957,0.044464226290161335
2007-06-08,0.0400833732299739,0.2763563568004781,0.21928936536581498,0.22245207788768204,0.06110232943121006,0.13625227099467957,0.044464226290161335
2007-06-15,0.0400833732299739,0.2763563568004781,0.21928936536581498,0.22245207788768204,0.06110232943121006,0.13625227099467957,0.044464226290161335
2007-06-22,0.0400833732299739,0.2763563568004781,0.21928936536581498,0.22245207788768204,0.06110232943121006,0.13625227099467957,0.044464226290161335
2007-06-29,0.043272501508630094,0.24450821430996258,0.2150126972755099,0.22566007646979047,0.06671112287315761,0.1601552903186474,0.044680097244302
2007-07-06,0.043272501508630094,0.24450821430996258,0.2150126972755099,0.22566007646979047,0.06671112287315761,0.1601552903186474,0.044680097244302
2007-07-13,0.043272501508630094,0.24450821430996258,0.2150126972755099,0.22566007646979047,0.06671112287315761,0.1601552903186474,0.044680097244302
2007-07-20,0.043272501508630094,0.24450821430996258,0.2150126972755099,0.22566007646979047,0.06671112287315761,0.1601552903186474,0.044680097244302
2007-07-27,0.043512965809927646,0.16604417038455505,0.1707272444912129,0.183876599967902,0.08944950845856853,0.14638951088783392,0.19999999999999996
2007-08-03,0.043512965809927646,0.16604417038455505,0.1707272444912129,0.183876599967902,0.08944950845856853,0.14638951088783392,0.19999999999999996
2007-08-10,0.043512965809927646,0.16604417038455505,0.1707272444912129,0.183876599967902,0.08944950845856853,0.14638951088783392,0.19999999999999996
2007-08-17,0.043512965809927646,0.16604417038455505,0.1707272444912129,0.183876599967902,0.08944950845856853,0.14638951088783392,0.19999999999999996
2007-08-24,0.043512965809927646,0.16604417038455505,0.1707272444912129,0.183876599967902,0.08944950845856853,0.14638951088783392,0.19999999999999996
2007-08-31,0.022791566608282066,0.06776548369062232,0.08109588384396918,0.09550926341748733,0.05589818415219403,0.07693961828744511,0.5999999999999999
2007-09-07,0.022791566608282066,0.06776548369062232,0.08109588384396918,0.09550926341748733,0.05589818415219403,0.07693961828744511,0.5999999999999999
2007-09-14,0.022791566608282066,0.06776548369062232,0.08109588384396918,0.09550926341748733,0.05589818415219403,0.07693961828744511,0.5999999999999999
2007-09-21,0.022791566608282066,0.06776548369062232,0.08109588384396918,0.09550926341748733,0.05589818415219403,0.07693961828744511,0.5999999999999999
2007-09-28,0.059384770264165436,0.1300126518560796,0.22447709417263204,0.22617124509371792,0.15969409589755323,0.1704106038124707,0.029849538903381045
2007-10-05,0.059384770264165436,0.1300126518560796,0.22447709417263204,0.22617124509371792,0.15969409589755323,0.1704106038124707,0.029849538903381045
2007-10-12,0.059384770264165436,0.1300126518560796,0.22447709417263204,0.22617124509371792,0.15969409589755323,0.1704106038124707,0.029849538903381045
2007-10-19,0.059384770264165436,0.1300126518560796,0.22447709417263204,0.22617124509371792,0.15969409589755323,0.1704106038124707,0.029849538903381045
2007-10-26,0.023456500069527746,0.048059976056049426,0.0871712933650215,0.09907897665040999,0.06890005215152169,0.07333320170746967,0.6000000000000001
2007-11-02,0.023456500069527746,0.048059976056049426,0.0871712933650215,0.09907897665040999,0.06890005215152169,0.07333320170746967,0.6000000000000001
2007-11-09,0.023456500069527746,0.048059976056049426,0.0871712933650215,0.09907897665040999,0.06890005215152169,0.07333320170746967,0.6000000000000001
2007-11-16,0.023456500069527746,0.048059976056049426,0.0871712933650215,0.09907897665040999,0.06890005215152169,0.07333320170746967,0.6000000000000001
2007-11-23,0.023456500069527746,0.048059976056049426,0.0871712933650215,0.09907897665040999,0.06890005215152169,0.07333320170746967,0.6000000000000001
2007-11-30,0.021455759804673,0.05321464530201601,0.08607971152505395,0.10650256806560572,0.05441120262867412,0.0783361126739772,0.6
2007-12-07,0.021455759804673,0.05321464530201601,0.08607971152505395,0.10650256806560572,0.05441120262867412,0.0783361126739772,0.6
2007-12-14,0.021455759804673,0.05321464530201601,0.08607971152505395,0.10650256806560572,0.05441120262867412,0.0783361126739772,0.6
2007-12-21,0.021455759804673,0.05321464530201601,0.08607971152505395,0.10650256806560572,0.05441120262867412,0.0783361126739772,0.6
2007-12-28,0.04138419857215863,0.11513700089870163,0.17639595570020986,0.21636868414977803,0.08936192781067756,0.16135223286847428,0.19999999999999996
2008-01-04,0.04138419857215863,0.11513700089870163,0.17639595570020986,0.21636868414977803,0.08936192781067756,0.16135223286847428,0.19999999999999996
2008-01-11,0.04138419857215863,0.11513700089870163,0.17639595570020986,0.21636868414977803,0.08936192781067756,0.16135223286847428,0.19999999999999996
2008-01-18,0.04138419857215863,0.11513700089870163,0.17639595570020986,0.21636868414977803,0.08936192781067756,0.16135223286847428,0.19999999999999996
2008-01-25,0.019343702941566704,0.05761687624177413,0.08712070463729071,0.11367633745210691,0.03926019553144261,0.08298218319581892,0.6000000000000001
2008-02-01,0.019343702941566704,0.05761687624177413,0.08712070463729071,0.11367633745210691,0.03926019553144261,0.08298218319581892,0.6000000000000001
2008-02-08,0.019343702941566704,0.05761687624177413,0.08712070463729071,0.11367633745210691,0.03926019553144261,0.08298218319581892,0.6000000000000001
2008-02-15,0.019343702941566704,0.05761687624177413,0.08712070463729071,0.11367633745210691,0.03926019553144261,0.08298218319581892,0.6000000000000001
2008-02-22,0.019343702941566704,0.05761687624177413,0.08712070463729071,0.11367633745210691,0.03926019553144261,0.08298218319581892,0.6000000000000001
2008-02-29,0.018355862159440052,0.057156246195883165,0.085919462625148,0.11770053795419369,0.035803516920925045,0.0850643741444101,0.6
2008-03-07,0.018355862159440052,0.057156246195883165,0.085919462625148,0.11770053795419369,0.035803516920925045,0.0850643741444101,0.6
2008-03-14,0.018355862159440052,0.057156246195883165,0.085919462625148,0.11770053795419369,0.035803516920925045,0.0850643741444101,0.6
2008-03-21,0.018355862159440052,0.057156246195883165,0.085919462625148,0.11770053795419369,0.035803516920925045,0.0850643741444101,0.6
2008-03-28,0.017672967091141526,0.05661668746606196,0.08462629411471861,0.12103846982092503,0.03340044229412424,0.08664513921302865,0.6
2008-04-04,0.017672967091141526,0.05661668746606196,0.08462629411471861,0.12103846982092503,0.03340044229412424,0.08664513921302865,0.6
2008-04-11,0.017672967091141526,0.05661668746606196,0.08462629411471861,0.12103846982092503,0.03340044229412424,0.08664513921302865,0.6
2008-04-18,0.017672967091141526,0.05661668746606196,0.08462629411471861,0.12103846982092503,0.03340044229412424,0.08664513921302865,0.6
2008-04-25,0.017311465280605096,0.05606080859507561,0.08382993843741234,0.12325741528744927,0.03173321144016295,0.08780716095929476,0.6
2008-05-02,0.017311465280605096,0.05606080859507561,0.08382993843741234,0.12325741528744927,0.03173321144016295,0.08780716095929476,0.6
2008-05-09,0.017311465280605096,0.05606080859507561,0.08382993843741234,0.12325741528744927,0.03173321144016295,0.08780716095929476,0.6
2008-05-16,0.017311465280605096,0.05606080859507561,0.08382993843741234,0.12325741528744927,0.03173321144016295,0.08780716095929476,0.6
2008-05-23,0.017311465280605096,0.05606080859507561,0.08382993843741234,0.12325741528744927,0.03173321144016295,0.08780716095929476,0.6
2008-05-30,0.035361424147829335,0.11512919862349275,0.17239504733483668,0.2389192306216027,0.060119649938951664,0.17807544933328692,0.19999999999999996
2008-06-06,0.035361424147829335,0.11512919862349275,0.17239504733483668,0.2389192306216027,0.060119649938951664,0.17807544933328692,0.19999999999999996
2008-06-13,0.035361424147829335,0.11512919862349275,0.17239504733483668,0.2389192306216027,0.060119649938951664,0.17807544933328692,0.19999999999999996
2008-06-20,0.035361424147829335,0.11512919862349275,0.17239504733483668,0.2389192306216027,0.060119649938951664,0.17807544933328692,0.19999999999999996
2008-06-27,0.035674053473748246,0.11597699287468205,0.17436583715265358,0.23430827526783626,0.05805439951229668,0.18162044171878317,0.19999999999999996
2008-07-04,0.035674053473748246,0.11597699287468205,0.17436583715265358,0.23430827526783626,0.05805439951229668,0.18162044171878317,0.19999999999999996
2008-07-11,0.035674053473748246,0.11597699287468205,0.17436583715265358,0.23430827526783626,0.05805439951229668,0.18162044171878317,0.19999999999999996
2008-07-18,0.035674053473748246,0.11597699287468205,0.17436583715265358,0.23430827526783626,0.05805439951229668,0.18162044171878317,0.19999999999999996
2008-07-25,0.034893990396379304,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.05716393030786768,0.18597085479822878,0.19999999999999996
2008-08-01,0.034893990396379304,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.05716393030786768,0.18597085479822878,0.19999999999999996
2008-08-08,0.034893990396379304,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.05716393030786768,0.18597085479822878,0.19999999999999996
2008-08-15,0.034893990396379304,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.05716393030786768,0.18597085479822878,0.19999999999999996
2008-08-22,0.034893990396379304,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.05716393030786768,0.18597085479822878,0.19999999999999996
2008-08-29,0.03588816344222562,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545555,0.19108014094141149,0.20000000000000007
2008-09-05,0.03588816344222562,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545555,0.19108014094141149,0.20000000000000007
2008-09-12,0.03588816344222562,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545555,0.19108014094141149,0.20000000000000007
2008-09-19,0.03588816344222562,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545555,0.19108014094141149,0.20000000000000007
2008-09-26,0.017676923361836672,0.052530145660530936,0.0854347074398377,0.11932962332797495,0.02455578695238301,0.10047281325743679,0.5999999999999999
2008-10-03,0.017676923361836672,0.052530145660530936,0.0854347074398377,0.11932962332797495,0.02455578695238301,0.10047281325743679,0.5999999999999999
2008-10-10,0.017676923361836672,0.052530145660530936,0.0854347074398377,0.11932962332797495,0.02455578695238301,0.10047281325743679,0.5999999999999999
2008-10-17,0.017676923361836672,0.052530145660530936,0.0854347074398377,0.11932962332797495,0.02455578695238301,0.10047281325743679,0.5999999999999999
2008-10-24,0.017676923361836672,0.052530145660530936,0.0854347074398377,0.11932962332797495,0.02455578695238301,0.10047281325743679,0.5999999999999999
2008-10-31,0.018673336626121684,0.04332302530243983,0.08016683312311167,0.12143702295373114,0.02942406927607881,0.1069757127185169,0.5999999999999999
2008-11-07,0.018673336626121684,0.04332302530243983,0.08016683312311167,0.12143702295373114,0.02942406927607881,0.1069757127185169,0.5999999999999999
2008-11-14,0.018673336626121684,0.04332302530243983,0.08016683312311167,0.12143702295373114,0.02942406927607881,0.1069757127185169,0.5999999999999999
2008-11-21,0.018673336626121684,0.04332302530243983,0.08016683312311167,0.12143702295373114,0.02942406927607881,0.1069757127185169,0.5999999999999999
2008-11-28,0.018908467529327715,0.03706576316020408,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.11201530525241872,0.6
2008-12-05,0.018908467529327715,0.03706576316020408,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.11201530525241872,0.6
2008-12-12,0.018908467529327715,0.03706576316020408,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.11201530525241872,0.6
2008-12-19,0.018908467529327715,0.03706576316020408,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.11201530525241872,0.6
2008-12-26,0.024917102682829984,0.03233792293935896,0.07152532954817034,0.12625869672960702,0.02533855721107955,0.11962239088895417,0.6
2009-01-02,0.024917102682829984,0.03233792293935896,0.07152532954817034,0.12625869672960702,0.02533855721107955,0.11962239088895417,0.6
2009-01-09,0.024917102682829984,0.03233792293935896,0.07152532954817034,0.12625869672960702,0.02533855721107955,0.11962239088895417,0.6
2009-01-16,0.024917102682829984,0.03233792293935896,0.07152532954817034,0.12625869672960702,0.02533855721107955,0.11962239088895417,0.6
2009-01-23,0.024917102682829984,0.03233792293935896,0.07152532954817034,0.12625869672960702,0.02533855721107955,0.11962239088895417,0.6
2009-01-30,0.02844201000860244,0.029204879739127887,0.0676318079462099,0.1270110447182996,0.02166451670802355,0.12604574087973663,0.6
2009-02-06,0.02844201000860244,0.029204879739127887,0.0676318079462099,0.1270110447182996,0.02166451670802355,0.12604574087973663,0.6
2009-02-13,0.02844201000860244,0.029204879739127887,0.0676318079462099,0.1270110447182996,0.02166451670802355,0.12604574087973663,0.6
2009-02-20,0.02844201000860244,0.029204879739127887,0.0676318079462099,0.1270110447182996,0.02166451670802355,0.12604574087973663,0.6
2009-02-27,0.03095127466878696,0.02738655497794519,0.06468086330576137,0.12531941442404582,0.019460653273562126,0.13220123934989858,0.6
2009-03-06,0.03095127466878696,0.02738655497794519,0.06468086330576137,0.12531941442404582,0.019460653273562126,0.13220123934989858,0.6
2009-03-13,0.03095127466878696,0.02738655497794519,0.06468086330576137,0.12531941442404582,0.019460653273562126,0.13220123934989858,0.6
2009-03-20,0.03095127466878696,0.02738655497794519,0.06468086330576137,0.12531941442404582,0.019460653273562126,0.13220123934989858,0.6
2009-03-27,0.032451743185077216,0.026069343297362303,0.0627669883069039,0.12438254746693506,0.018012091721022246,0.13631728602269932,0.6
2009-04-03,0.032451743185077216,0.026069343297362303,0.0627669883069039,0.12438254746693506,0.018012091721022246,0.13631728602269932,0.6
2009-04-10,0.032451743185077216,0.026069343297362303,0.0627669883069039,0.12438254746693506,0.018012091721022246,0.13631728602269932,0.6
2009-04-17,0.032451743185077216,0.026069343297362303,0.0627669883069039,0.12438254746693506,0.018012091721022246,0.13631728602269932,0.6
2009-04-24,0.05543028431608357,0.07411686102732051,0.12351965090279252,0.2555124244405909,0.034801427923853843,0.25661935138935876,0.19999999999999984
2009-05-01,0.05543028431608357,0.07411686102732051,0.12351965090279252,0.2555124244405909,0.034801427923853843,0.25661935138935876,0.19999999999999984
2009-05-08,0.05543028431608357,0.07411686102732051,0.12351965090279252,0.2555124244405909,0.034801427923853843,0.25661935138935876,0.19999999999999984
2009-05-15,0.05543028431608357,0.07411686102732051,0.12351965090279252,0.2555124244405909,0.034801427923853843,0.25661935138935876,0.19999999999999984
2009-05-22,0.05543028431608357,0.07411686102732051,0.12351965090279252,0.2555124244405909,0.034801427923853843,0.25661935138935876,0.19999999999999984
2009-05-29,0.05256960972085381,0.08706205727463828,0.12142419600338933,0.2550443664533013,0.03337821710371016,0.25052155344410715,0.19999999999999996
2009-06-05,0.05256960972085381,0.08706205727463828,0.12142419600338933,0.2550443664533013,0.03337821710371016,0.25052155344410715,0.19999999999999996
2009-06-12,0.05256960972085381,0.08706205727463828,0.12142419600338933,0.2550443664533013,0.03337821710371016,0.25052155344410715,0.19999999999999996
2009-06-19,0.05256960972085381,0.08706205727463828,0.12142419600338933,0.2550443664533013,0.03337821710371016,0.25052155344410715,0.19999999999999996
2009-06-26,0.06871406180018208,0.12522041942377385,0.16716726001603865,0.30675496309365874,0.03647755874435679,0.2650851129382218,0.03058062398376804
2009-07-03,0.06871406180018208,0.12522041942377385,0.16716726001603865,0.30675496309365874,0.03647755874435679,0.2650851129382218,0.03058062398376804
2009-07-10,0.06871406180018208,0.12522041942377385,0.16716726001603865,0.30675496309365874,0.03647755874435679,0.2650851129382218,0.03058062398376804
2009-07-17,0.06871406180018208,0.12522041942377385,0.16716726001603865,0.30675496309365874,0.03647755874435679,0.2650851129382218,0.03058062398376804
2009-07-24,0.06871406180018208,0.12522041942377385,0.16716726001603865,0.30675496309365874,0.03647755874435679,0.2650851129382218,0.03058062398376804
2009-07-31,0.06252147767306503,0.13043287564650688,0.16336985670357854,0.2928364247165883,0.03781842738889196,0.28244253610981973,0.03057840176154958
2009-08-07,0.06252147767306503,0.13043287564650688,0.16336985670357854,0.2928364247165883,0.03781842738889196,0.28244253610981973,0.03057840176154958
2009-08-14,0.06252147767306503,0.13043287564650688,0.16336985670357854,0.2928364247165883,0.03781842738889196,0.28244253610981973,0.03057840176154958
