,dual_momentum_topn,cta_trend_long_only,composite_equal_weight,composite_regime_conditioned,taa_10m_sma,composite_breadth_filtered,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.12926181155458433,0.0,0.13024951752189542,0.13046928043132194,0.12934272585081438,0.13067666464138386,0.3500000000000001
2006-07-07,0.12926181155458433,0.0,0.13024951752189542,0.13046928043132194,0.12934272585081438,0.13067666464138386,0.3500000000000001
2006-07-14,0.12926181155458433,0.0,0.13024951752189542,0.13046928043132194,0.12934272585081438,0.13067666464138386,0.3500000000000001
2006-07-21,0.12926181155458433,0.0,0.13024951752189542,0.13046928043132194,0.12934272585081438,0.13067666464138386,0.3500000000000001
2006-07-28,0.12816674835478614,0.0017572114769296508,0.13004837408827236,0.13077117028464144,0.12844733516316015,0.13080916063221038,0.34999999999999987
2006-08-04,0.12816674835478614,0.0017572114769296508,0.13004837408827236,0.13077117028464144,0.12844733516316015,0.13080916063221038,0.34999999999999987
2006-08-11,0.12816674835478614,0.0017572114769296508,0.13004837408827236,0.13077117028464144,0.12844733516316015,0.13080916063221038,0.34999999999999987
2006-08-18,0.12816674835478614,0.0017572114769296508,0.13004837408827236,0.13077117028464144,0.12844733516316015,0.13080916063221038,0.34999999999999987
2006-08-25,0.12712808093897374,0.0034180369766677243,0.1298702036664618,0.1310790777687311,0.1275473820841236,0.1309572185650421,0.34999999999999987
2006-09-01,0.12712808093897374,0.0034180369766677243,0.1298702036664618,0.1310790777687311,0.1275473820841236,0.1309572185650421,0.34999999999999987
2006-09-08,0.12712808093897374,0.0034180369766677243,0.1298702036664618,0.1310790777687311,0.1275473820841236,0.1309572185650421,0.34999999999999987
2006-09-15,0.12712808093897374,0.0034180369766677243,0.1298702036664618,0.1310790777687311,0.1275473820841236,0.1309572185650421,0.34999999999999987
2006-09-22,0.12712808093897374,0.0034180369766677243,0.1298702036664618,0.1310790777687311,0.1275473820841236,0.1309572185650421,0.34999999999999987
2006-09-29,0.12612712819203828,0.004994938475704748,0.12971375863960327,0.13134739659283787,0.12670393292093493,0.131112845178881,0.34999999999999987
2006-10-06,0.12612712819203828,0.004994938475704748,0.12971375863960327,0.13134739659283787,0.12670393292093493,0.131112845178881,0.34999999999999987
2006-10-13,0.12612712819203828,0.004994938475704748,0.12971375863960327,0.13134739659283787,0.12670393292093493,0.131112845178881,0.34999999999999987
2006-10-20,0.12612712819203828,0.004994938475704748,0.12971375863960327,0.13134739659283787,0.12670393292093493,0.131112845178881,0.34999999999999987
2006-10-27,0.1251284339851089,0.006499841424582441,0.1295744242254806,0.13161521709287127,0.12590816337708868,0.13127391989486803,0.3500000000000001
2006-11-03,0.1251284339851089,0.006499841424582441,0.1295744242254806,0.13161521709287127,0.12590816337708868,0.13127391989486803,0.3500000000000001
2006-11-10,0.1251284339851089,0.006499841424582441,0.1295744242254806,0.13161521709287127,0.12590816337708868,0.13127391989486803,0.3500000000000001
2006-11-17,0.1251284339851089,0.006499841424582441,0.1295744242254806,0.13161521709287127,0.12590816337708868,0.13127391989486803,0.3500000000000001
2006-11-24,0.19089591603979453,0.012215718489862502,0.19916779685763839,0.2029222930164444,0.19257379221308915,0.20222448338317103,1.1102230246251565e-16
2006-12-01,0.19089591603979453,0.012215718489862502,0.19916779685763839,0.2029222930164444,0.19257379221308915,0.20222448338317103,1.1102230246251565e-16
2006-12-08,0.19089591603979453,0.012215718489862502,0.19916779685763839,0.2029222930164444,0.19257379221308915,0.20222448338317103,1.1102230246251565e-16
2006-12-15,0.19089591603979453,0.012215718489862502,0.19916779685763839,0.2029222930164444,0.19257379221308915,0.20222448338317103,1.1102230246251565e-16
2006-12-22,0.19089591603979453,0.012215718489862502,0.19916779685763839,0.2029222930164444,0.19257379221308915,0.20222448338317103,1.1102230246251565e-16
2006-12-29,0.18923033403227718,0.014292228676589814,0.19906748855290687,0.20336322447843197,0.19148803510366752,0.20255868915612654,2.220446049250313e-16
2007-01-05,0.18923033403227718,0.014292228676589814,0.19906748855290687,0.20336322447843197,0.19148803510366752,0.20255868915612654,2.220446049250313e-16
2007-01-12,0.18923033403227718,0.014292228676589814,0.19906748855290687,0.20336322447843197,0.19148803510366752,0.20255868915612654,2.220446049250313e-16
2007-01-19,0.18923033403227718,0.014292228676589814,0.19906748855290687,0.20336322447843197,0.19148803510366752,0.20255868915612654,2.220446049250313e-16
2007-01-26,0.1875099511141868,0.016251423636943072,0.19902915031644672,0.20379567975379256,0.19047746110676464,0.2029363340718663,0.0
2007-02-02,0.1875099511141868,0.016251423636943072,0.19902915031644672,0.20379567975379256,0.19047746110676464,0.2029363340718663,0.0
2007-02-09,0.1875099511141868,0.016251423636943072,0.19902915031644672,0.20379567975379256,0.19047746110676464,0.2029363340718663,0.0
2007-02-16,0.1875099511141868,0.016251423636943072,0.19902915031644672,0.20379567975379256,0.19047746110676464,0.2029363340718663,0.0
2007-02-23,0.18550489923478142,0.017881557125079432,0.19927289840953222,0.20435917046195567,0.18938513027686257,0.20359634449178876,0.0
2007-03-02,0.18550489923478142,0.017881557125079432,0.19927289840953222,0.20435917046195567,0.18938513027686257,0.20359634449178876,0.0
2007-03-09,0.18550489923478142,0.017881557125079432,0.19927289840953222,0.20435917046195567,0.18938513027686257,0.20359634449178876,0.0
2007-03-16,0.18550489923478142,0.017881557125079432,0.19927289840953222,0.20435917046195567,0.18938513027686257,0.20359634449178876,0.0
2007-03-23,0.18550489923478142,0.017881557125079432,0.19927289840953222,0.20435917046195567,0.18938513027686257,0.20359634449178876,0.0
2007-03-30,0.11920112680538092,0.01254756360068866,0.1297661423882761,0.13323700732194682,0.12240852704080543,0.13283963284290215,0.35
2007-04-06,0.11920112680538092,0.01254756360068866,0.1297661423882761,0.13323700732194682,0.12240852704080543,0.13283963284290215,0.35
2007-04-13,0.11920112680538092,0.01254756360068866,0.1297661423882761,0.13323700732194682,0.12240852704080543,0.13283963284290215,0.35
2007-04-20,0.11920112680538092,0.01254756360068866,0.1297661423882761,0.13323700732194682,0.12240852704080543,0.13283963284290215,0.35
2007-04-27,0.11787122896488078,0.013433217108320503,0.12999643465709113,0.13364158286417058,0.12173471110356793,0.13332282530196915,0.34999999999999987
2007-05-04,0.11787122896488078,0.013433217108320503,0.12999643465709113,0.13364158286417058,0.12173471110356793,0.13332282530196915,0.34999999999999987
2007-05-11,0.11787122896488078,0.013433217108320503,0.12999643465709113,0.13364158286417058,0.12173471110356793,0.13332282530196915,0.34999999999999987
2007-05-18,0.11787122896488078,0.013433217108320503,0.12999643465709113,0.13364158286417058,0.12173471110356793,0.13332282530196915,0.34999999999999987
2007-05-25,0.11653352972928377,0.014295781463459206,0.1302077829086279,0.13406246170182498,0.12112224968342276,0.13377819451338135,0.35
2007-06-01,0.11653352972928377,0.014295781463459206,0.1302077829086279,0.13406246170182498,0.12112224968342276,0.13377819451338135,0.35
2007-06-08,0.11653352972928377,0.014295781463459206,0.1302077829086279,0.13406246170182498,0.12112224968342276,0.13377819451338135,0.35
2007-06-15,0.11653352972928377,0.014295781463459206,0.1302077829086279,0.13406246170182498,0.12112224968342276,0.13377819451338135,0.35
2007-06-22,0.11653352972928377,0.014295781463459206,0.1302077829086279,0.13406246170182498,0.12112224968342276,0.13377819451338135,0.35
2007-06-29,0.11516395203267298,0.01509337986908442,0.13043894603280742,0.1345497906967844,0.12050637892488603,0.13424755244376477,0.35
2007-07-06,0.11516395203267298,0.01509337986908442,0.13043894603280742,0.1345497906967844,0.12050637892488603,0.13424755244376477,0.35
2007-07-13,0.11516395203267298,0.01509337986908442,0.13043894603280742,0.1345497906967844,0.12050637892488603,0.13424755244376477,0.35
2007-07-20,0.11516395203267298,0.01509337986908442,0.13043894603280742,0.1345497906967844,0.12050637892488603,0.13424755244376477,0.35
2007-07-27,0.11368958688288773,0.015729372909676072,0.13077417574113812,0.1351829089248425,0.11980521714734621,0.1348187383941094,0.35
2007-08-03,0.11368958688288773,0.015729372909676072,0.13077417574113812,0.1351829089248425,0.11980521714734621,0.1348187383941094,0.35
2007-08-10,0.11368958688288773,0.015729372909676072,0.13077417574113812,0.1351829089248425,0.11980521714734621,0.1348187383941094,0.35
2007-08-17,0.11368958688288773,0.015729372909676072,0.13077417574113812,0.1351829089248425,0.11980521714734621,0.1348187383941094,0.35
2007-08-24,0.11368958688288773,0.015729372909676072,0.13077417574113812,0.1351829089248425,0.11980521714734621,0.1348187383941094,0.35
2007-08-31,0.05176205948032022,0.007490175870843294,0.06054637147700822,0.06272679614638307,0.05495373285230987,0.06252086417313531,0.7
2007-09-07,0.05176205948032022,0.007490175870843294,0.06054637147700822,0.06272679614638307,0.05495373285230987,0.06252086417313531,0.7
2007-09-14,0.05176205948032022,0.007490175870843294,0.06054637147700822,0.06272679614638307,0.05495373285230987,0.06252086417313531,0.7
2007-09-21,0.05176205948032022,0.007490175870843294,0.06054637147700822,0.06272679614638307,0.05495373285230987,0.06252086417313531,0.7
2007-09-28,0.11055750636495186,0.016615611281930565,0.13159205837234567,0.13673883582177687,0.11834742635838104,0.13614856180061402,0.34999999999999987
2007-10-05,0.11055750636495186,0.016615611281930565,0.13159205837234567,0.13673883582177687,0.11834742635838104,0.13614856180061402,0.34999999999999987
2007-10-12,0.11055750636495186,0.016615611281930565,0.13159205837234567,0.13673883582177687,0.11834742635838104,0.13614856180061402,0.34999999999999987
2007-10-19,0.11055750636495186,0.016615611281930565,0.13159205837234567,0.13673883582177687,0.11834742635838104,0.13614856180061402,0.34999999999999987
2007-10-26,0.05026272412345207,0.007831968208488709,0.06093896958829878,0.06350722660652813,0.05428813289278565,0.06317097858044664,0.7
2007-11-02,0.05026272412345207,0.007831968208488709,0.06093896958829878,0.06350722660652813,0.05428813289278565,0.06317097858044664,0.7
2007-11-09,0.05026272412345207,0.007831968208488709,0.06093896958829878,0.06350722660652813,0.05428813289278565,0.06317097858044664,0.7
2007-11-16,0.05026272412345207,0.007831968208488709,0.06093896958829878,0.06350722660652813,0.05428813289278565,0.06317097858044664,0.7
2007-11-23,0.05026272412345207,0.007831968208488709,0.06093896958829878,0.06350722660652813,0.05428813289278565,0.06317097858044664,0.7
2007-11-30,0.0495035659119017,0.007972071522045262,0.061141151147072956,0.06391450591322383,0.05396631028644351,0.06350239521931274,0.7
2007-12-07,0.0495035659119017,0.007972071522045262,0.061141151147072956,0.06391450591322383,0.05396631028644351,0.06350239521931274,0.7
2007-12-14,0.0495035659119017,0.007972071522045262,0.061141151147072956,0.06391450591322383,0.05396631028644351,0.06350239521931274,0.7
2007-12-21,0.0495035659119017,0.007972071522045262,0.061141151147072956,0.06391450591322383,0.05396631028644351,0.06350239521931274,0.7
2007-12-28,0.105608012811613,0.017537336680189496,0.13287438115966277,0.1394351786825354,0.11622123546948707,0.13832385519651233,0.34999999999999987
2008-01-04,0.105608012811613,0.017537336680189496,0.13287438115966277,0.1394351786825354,0.11622123546948707,0.13832385519651233,0.34999999999999987
2008-01-11,0.105608012811613,0.017537336680189496,0.13287438115966277,0.1394351786825354,0.11622123546948707,0.13832385519651233,0.34999999999999987
2008-01-18,0.105608012811613,0.017537336680189496,0.13287438115966277,0.1394351786825354,0.11622123546948707,0.13832385519651233,0.34999999999999987
2008-01-25,0.04794759636341473,0.008198630409542338,0.06153226605844527,0.06481395708632111,0.05330389230380544,0.06420365777847112,0.7
2008-02-01,0.04794759636341473,0.008198630409542338,0.06153226605844527,0.06481395708632111,0.05330389230380544,0.06420365777847112,0.7
2008-02-08,0.04794759636341473,0.008198630409542338,0.06153226605844527,0.06481395708632111,0.05330389230380544,0.06420365777847112,0.7
2008-02-15,0.04794759636341473,0.008198630409542338,0.06153226605844527,0.06481395708632111,0.05330389230380544,0.06420365777847112,0.7
2008-02-22,0.04794759636341473,0.008198630409542338,0.06153226605844527,0.06481395708632111,0.05330389230380544,0.06420365777847112,0.7
2008-02-29,0.047128750378997594,0.008292496922778104,0.06173565657585591,0.06530062516980105,0.05295137028052999,0.06459110067203735,0.7
2008-03-07,0.047128750378997594,0.008292496922778104,0.06173565657585591,0.06530062516980105,0.05295137028052999,0.06459110067203735,0.7
2008-03-14,0.047128750378997594,0.008292496922778104,0.06173565657585591,0.06530062516980105,0.05295137028052999,0.06459110067203735,0.7
2008-03-21,0.047128750378997594,0.008292496922778104,0.06173565657585591,0.06530062516980105,0.05295137028052999,0.06459110067203735,0.7
2008-03-28,0.046291682538529,0.00837817004118542,0.06195604365177897,0.06580181552221868,0.05257983808903665,0.06499245015725127,0.7
2008-04-04,0.046291682538529,0.00837817004118542,0.06195604365177897,0.06580181552221868,0.05257983808903665,0.06499245015725127,0.7
2008-04-11,0.046291682538529,0.00837817004118542,0.06195604365177897,0.06580181552221868,0.05257983808903665,0.06499245015725127,0.7
2008-04-18,0.046291682538529,0.00837817004118542,0.06195604365177897,0.06580181552221868,0.05257983808903665,0.06499245015725127,0.7
2008-04-25,0.045460747676128815,0.008456735983820442,0.06217168467906352,0.06631401648271822,0.052190498731711,0.06540631644655799,0.7
2008-05-02,0.045460747676128815,0.008456735983820442,0.06217168467906352,0.06631401648271822,0.052190498731711,0.06540631644655799,0.7
2008-05-09,0.045460747676128815,0.008456735983820442,0.06217168467906352,0.06631401648271822,0.052190498731711,0.06540631644655799,0.7
2008-05-16,0.045460747676128815,0.008456735983820442,0.06217168467906352,0.06631401648271822,0.052190498731711,0.06540631644655799,0.7
2008-05-23,0.045460747676128815,0.008456735983820442,0.06217168467906352,0.06631401648271822,0.052190498731711,0.06540631644655799,0.7
2008-05-30,0.09567221207107802,0.018294349486709258,0.1337283558627989,0.14325447821595244,0.11107804472363329,0.14114696241174568,0.3568255972280825
2008-06-06,0.09567221207107802,0.018294349486709258,0.1337283558627989,0.14325447821595244,0.11107804472363329,0.14114696241174568,0.3568255972280825
2008-06-13,0.09567221207107802,0.018294349486709258,0.1337283558627989,0.14325447821595244,0.11107804472363329,0.14114696241174568,0.3568255972280825
2008-06-20,0.09567221207107802,0.018294349486709258,0.1337283558627989,0.14325447821595244,0.11107804472363329,0.14114696241174568,0.3568255972280825
2008-06-27,0.09164020623328072,0.018027461961741258,0.13101782418793598,0.14095281589335407,0.10768686410153412,0.13873627648408807,0.37193855113806584
2008-07-04,0.09164020623328072,0.018027461961741258,0.13101782418793598,0.14095281589335407,0.10768686410153412,0.13873627648408807,0.37193855113806584
2008-07-11,0.09164020623328072,0.018027461961741258,0.13101782418793598,0.14095281589335407,0.10768686410153412,0.13873627648408807,0.37193855113806584
2008-07-18,0.09164020623328072,0.018027461961741258,0.13101782418793598,0.14095281589335407,0.10768686410153412,0.13873627648408807,0.37193855113806584
2008-07-25,0.09300400005427656,0.01877919756109616,0.13606945441727317,0.14701645445084816,0.11058016894573877,0.14455072457076723,0.35
2008-08-01,0.09300400005427656,0.01877919756109616,0.13606945441727317,0.14701645445084816,0.11058016894573877,0.14455072457076723,0.35
2008-08-08,0.09300400005427656,0.01877919756109616,0.13606945441727317,0.14701645445084816,0.11058016894573877,0.14455072457076723,0.35
2008-08-15,0.09300400005427656,0.01877919756109616,0.13606945441727317,0.14701645445084816,0.11058016894573877,0.14455072457076723,0.35
2008-08-22,0.09300400005427656,0.01877919756109616,0.13606945441727317,0.14701645445084816,0.11058016894573877,0.14455072457076723,0.35
2008-08-29,0.09123505838454748,0.018905667050157494,0.1364911497806369,0.1483297175811611,0.10942348661892054,0.1456149205845766,0.35
2008-09-05,0.09123505838454748,0.018905667050157494,0.1364911497806369,0.1483297175811611,0.10942348661892054,0.1456149205845766,0.35
2008-09-12,0.09123505838454748,0.018905667050157494,0.1364911497806369,0.1483297175811611,0.10942348661892054,0.1456149205845766,0.35
2008-09-19,0.09123505838454748,0.018905667050157494,0.1364911497806369,0.1483297175811611,0.10942348661892054,0.1456149205845766,0.35
2008-09-26,0.04129593797421512,0.008766695678913982,0.06316419296536883,0.06907581536237226,0.049958506416848965,0.06773885160228087,0.7
2008-10-03,0.04129593797421512,0.008766695678913982,0.06316419296536883,0.06907581536237226,0.049958506416848965,0.06773885160228087,0.7
2008-10-10,0.04129593797421512,0.008766695678913982,0.06316419296536883,0.06907581536237226,0.049958506416848965,0.06773885160228087,0.7
2008-10-17,0.04129593797421512,0.008766695678913982,0.06316419296536883,0.06907581536237226,0.049958506416848965,0.06773885160228087,0.7
2008-10-24,0.04129593797421512,0.008766695678913982,0.06316419296536883,0.06907581536237226,0.049958506416848965,0.06773885160228087,0.7
2008-10-31,0.03538937787283147,0.007643677798765786,0.05510762874552154,0.06084377110917727,0.04295590248257554,0.0596382425020244,0.738421399489104
2008-11-07,0.03538937787283147,0.007643677798765786,0.05510762874552154,0.06084377110917727,0.04295590248257554,0.0596382425020244,0.738421399489104
2008-11-14,0.03538937787283147,0.007643677798765786,0.05510762874552154,0.06084377110917727,0.04295590248257554,0.0596382425020244,0.738421399489104
2008-11-21,0.03538937787283147,0.007643677798765786,0.05510762874552154,0.06084377110917727,0.04295590248257554,0.0596382425020244,0.738421399489104
2008-11-28,0.033238961230712724,0.007296615823696443,0.05264557783402505,0.05878930677092374,0.04044658632342253,0.057582952017219524,0.75
2008-12-05,0.033238961230712724,0.007296615823696443,0.05264557783402505,0.05878930677092374,0.04044658632342253,0.057582952017219524,0.75
2008-12-12,0.033238961230712724,0.007296615823696443,0.05264557783402505,0.05878930677092374,0.04044658632342253,0.057582952017219524,0.75
2008-12-19,0.033238961230712724,0.007296615823696443,0.05264557783402505,0.05878930677092374,0.04044658632342253,0.057582952017219524,0.75
2008-12-26,0.03271284266120707,0.00723060945382914,0.052551065642506285,0.05949772435670525,0.03974793999303633,0.058259817892715934,0.75
2009-01-02,0.03271284266120707,0.00723060945382914,0.052551065642506285,0.05949772435670525,0.03974793999303633,0.058259817892715934,0.75
2009-01-09,0.03271284266120707,0.00723060945382914,0.052551065642506285,0.05949772435670525,0.03974793999303633,0.058259817892715934,0.75
2009-01-16,0.03271284266120707,0.00723060945382914,0.052551065642506285,0.05949772435670525,0.03974793999303633,0.058259817892715934,0.75
2009-01-23,0.03271284266120707,0.00723060945382914,0.052551065642506285,0.05949772435670525,0.03974793999303633,0.058259817892715934,0.75
2009-01-30,0.03219637471927638,0.00715392980489396,0.052457933390633434,0.060229349392330815,0.03899356436848448,0.05896884832438094,0.75
2009-02-06,0.03219637471927638,0.00715392980489396,0.052457933390633434,0.060229349392330815,0.03899356436848448,0.05896884832438094,0.75
2009-02-13,0.03219637471927638,0.00715392980489396,0.052457933390633434,0.060229349392330815,0.03899356436848448,0.05896884832438094,0.75
2009-02-20,0.03219637471927638,0.00715392980489396,0.052457933390633434,0.060229349392330815,0.03899356436848448,0.05896884832438094,0.75
2009-02-27,0.038056730674595016,0.008482403647967193,0.06278145724831304,0.07313634558496161,0.04589940357675673,0.07164365926740641,0.7
2009-03-06,0.038056730674595016,0.008482403647967193,0.06278145724831304,0.07313634558496161,0.04589940357675673,0.07164365926740641,0.7
2009-03-13,0.038056730674595016,0.008482403647967193,0.06278145724831304,0.07313634558496161,0.04589940357675673,0.07164365926740641,0.7
2009-03-20,0.038056730674595016,0.008482403647967193,0.06278145724831304,0.07313634558496161,0.04589940357675673,0.07164365926740641,0.7
2009-03-27,0.037503746421083985,0.008363637511137919,0.0625950402354046,0.07399988190620219,0.04501544779202989,0.07252224613414142,0.7
2009-04-03,0.037503746421083985,0.008363637511137919,0.0625950402354046,0.07399988190620219,0.04501544779202989,0.07252224613414142,0.7
2009-04-10,0.037503746421083985,0.008363637511137919,0.0625950402354046,0.07399988190620219,0.04501544779202989,0.07252224613414142,0.7
2009-04-17,0.037503746421083985,0.008363637511137919,0.0625950402354046,0.07399988190620219,0.04501544779202989,0.07252224613414142,0.7
2009-04-24,0.03927768690693538,0.008660332568643405,0.0662345320206309,0.07947555143174942,0.04689098078600074,0.07789964727042356,0.6815612690156166
2009-05-01,0.03927768690693538,0.008660332568643405,0.0662345320206309,0.07947555143174942,0.04689098078600074,0.07789964727042356,0.6815612690156166
2009-05-08,0.03927768690693538,0.008660332568643405,0.0662345320206309,0.07947555143174942,0.04689098078600074,0.07789964727042356,0.6815612690156166
2009-05-15,0.03927768690693538,0.008660332568643405,0.0662345320206309,0.07947555143174942,0.04689098078600074,0.07789964727042356,0.6815612690156166
2009-05-22,0.03927768690693538,0.008660332568643405,0.0662345320206309,0.07947555143174942,0.04689098078600074,0.07789964727042356,0.6815612690156166
2009-05-29,0.04278377719201917,0.009132871697727297,0.07258404626242904,0.08842897939429906,0.05069289280783047,0.08666395426374014,0.6497134783819549
2009-06-05,0.04278377719201917,0.009132871697727297,0.07258404626242904,0.08842897939429906,0.05069289280783047,0.08666395426374014,0.6497134783819549
2009-06-12,0.04278377719201917,0.009132871697727297,0.07258404626242904,0.08842897939429906,0.05069289280783047,0.08666395426374014,0.6497134783819549
2009-06-19,0.04278377719201917,0.009132871697727297,0.07258404626242904,0.08842897939429906,0.05069289280783047,0.08666395426374014,0.6497134783819549
2009-06-26,0.06587147940953003,0.013393060821806234,0.11228988471941591,0.13872385690600356,0.07737771293258168,0.13609235031928824,0.4562516548913744
2009-07-03,0.06587147940953003,0.013393060821806234,0.11228988471941591,0.13872385690600356,0.07737771293258168,0.13609235031928824,0.4562516548913744
2009-07-10,0.06587147940953003,0.013393060821806234,0.11228988471941591,0.13872385690600356,0.07737771293258168,0.13609235031928824,0.4562516548913744
2009-07-17,0.06587147940953003,0.013393060821806234,0.11228988471941591,0.13872385690600356,0.07737771293258168,0.13609235031928824,0.4562516548913744
2009-07-24,0.06587147940953003,0.013393060821806234,0.11228988471941591,0.13872385690600356,0.07737771293258168,0.13609235031928824,0.4562516548913744
2009-07-31,0.057437618397877435,0.011077721937838814,0.098271017124722,0.12293280495670277,0.06678363690982904,0.12094096014528952,0.5225562405277404
2009-08-07,0.057437618397877435,0.011077721937838814,0.098271017124722,0.12293280495670277,0.06678363690982904,0.12094096014528952,0.5225562405277404
2009-08-14,0.057437618397877435,0.011077721937838814,0.098271017124722,0.12293280495670277,0.06678363690982904,0.12094096014528952,0.5225562405277404
2009-08-21,0.057437618397877435,0.011077721937838814,0.098271017124722,0.12293280495670277,0.06678363690982904,0.12094096014528952,0.5225562405277404
2009-08-28,0.07034953392724128,0.012846258889791403,0.1207873434196909,0.15300129115185723,0.08095006816734482,0.1509364417020948,0.41112906274197947
