,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-11,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-11-25,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2005-12-30,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-01-27,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-02-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.16848098411929913,0.0,0.11562274436405627,0.24000000000000005,0.1611878302902214,0.11470844122642321,0.19999999999999996
2006-07-07,0.16848098411929913,0.0,0.11562274436405627,0.24000000000000005,0.1611878302902214,0.11470844122642321,0.19999999999999996
2006-07-14,0.16848098411929913,0.0,0.11562274436405627,0.24000000000000005,0.1611878302902214,0.11470844122642321,0.19999999999999996
2006-07-21,0.16848098411929913,0.0,0.11562274436405627,0.24000000000000005,0.1611878302902214,0.11470844122642321,0.19999999999999996
2006-07-28,0.12627239089636833,0.14400000000000002,0.08263943693197133,0.22387405055299833,0.14169907858052738,0.0815150430381347,0.19999999999999984
2006-08-04,0.12627239089636833,0.14400000000000002,0.08263943693197133,0.22387405055299833,0.14169907858052738,0.0815150430381347,0.19999999999999984
2006-08-11,0.12627239089636833,0.14400000000000002,0.08263943693197133,0.22387405055299833,0.14169907858052738,0.0815150430381347,0.19999999999999984
2006-08-18,0.12627239089636833,0.14400000000000002,0.08263943693197133,0.22387405055299833,0.14169907858052738,0.0815150430381347,0.19999999999999984
2006-08-25,0.10224928979772155,0.23040000000000005,0.0630244935697425,0.21296092888127466,0.12962289576292244,0.0617423919883389,0.19999999999999996
2006-09-01,0.10224928979772155,0.23040000000000005,0.0630244935697425,0.21296092888127466,0.12962289576292244,0.0617423919883389,0.19999999999999996
2006-09-08,0.10224928979772155,0.23040000000000005,0.0630244935697425,0.21296092888127466,0.12962289576292244,0.0617423919883389,0.19999999999999996
2006-09-15,0.10224928979772155,0.23040000000000005,0.0630244935697425,0.21296092888127466,0.12962289576292244,0.0617423919883389,0.19999999999999996
2006-09-22,0.10224928979772155,0.23040000000000005,0.0630244935697425,0.21296092888127466,0.12962289576292244,0.0617423919883389,0.19999999999999996
2006-09-29,0.08833044244746183,0.28224,0.05178386554220619,0.20323848973049854,0.12403869255854803,0.05036850972128546,0.19999999999999984
2006-10-06,0.08833044244746183,0.28224,0.05178386554220619,0.20323848973049854,0.12403869255854803,0.05036850972128546,0.19999999999999984
2006-10-13,0.08833044244746183,0.28224,0.05178386554220619,0.20323848973049854,0.12403869255854803,0.05036850972128546,0.19999999999999984
2006-10-20,0.08833044244746183,0.28224,0.05178386554220619,0.20323848973049854,0.12403869255854803,0.05036850972128546,0.19999999999999984
2006-10-27,0.09535657458316045,0.3720666572357373,0.05528996324963569,0.23578179170758104,0.14675900043124926,0.05249797958790296,0.04224803320473336
2006-11-03,0.09535657458316045,0.3720666572357373,0.05528996324963569,0.23578179170758104,0.14675900043124926,0.05249797958790296,0.04224803320473336
2006-11-10,0.09535657458316045,0.3720666572357373,0.05528996324963569,0.23578179170758104,0.14675900043124926,0.05249797958790296,0.04224803320473336
2006-11-17,0.09535657458316045,0.3720666572357373,0.05528996324963569,0.23578179170758104,0.14675900043124926,0.05249797958790296,0.04224803320473336
2006-11-24,0.08845887512128478,0.45,0.050729169254286006,0.21412734509104822,0.15404128085278432,0.0426433296805966,0.0
2006-12-01,0.08845887512128478,0.45,0.050729169254286006,0.21412734509104822,0.15404128085278432,0.0426433296805966,0.0
2006-12-08,0.08845887512128478,0.45,0.050729169254286006,0.21412734509104822,0.15404128085278432,0.0426433296805966,0.0
2006-12-15,0.08845887512128478,0.45,0.050729169254286006,0.21412734509104822,0.15404128085278432,0.0426433296805966,0.0
2006-12-22,0.08845887512128478,0.45,0.050729169254286006,0.21412734509104822,0.15404128085278432,0.0426433296805966,0.0
2006-12-29,0.08671659345301862,0.45,0.05176471833706198,0.20988221888685019,0.15802114190152405,0.043615327421545225,0.0
2007-01-05,0.08671659345301862,0.45,0.05176471833706198,0.20988221888685019,0.15802114190152405,0.043615327421545225,0.0
2007-01-12,0.08671659345301862,0.45,0.05176471833706198,0.20988221888685019,0.15802114190152405,0.043615327421545225,0.0
2007-01-19,0.08671659345301862,0.45,0.05176471833706198,0.20988221888685019,0.15802114190152405,0.043615327421545225,0.0
2007-01-26,0.0969990948058885,0.45,0.05586134361254557,0.18784355942610606,0.16567279378713662,0.043623208368323216,0.0
2007-02-02,0.0969990948058885,0.45,0.05586134361254557,0.18784355942610606,0.16567279378713662,0.043623208368323216,0.0
2007-02-09,0.0969990948058885,0.45,0.05586134361254557,0.18784355942610606,0.16567279378713662,0.043623208368323216,0.0
2007-02-16,0.0969990948058885,0.45,0.05586134361254557,0.18784355942610606,0.16567279378713662,0.043623208368323216,0.0
2007-02-23,0.09202746744464764,0.4486139450294918,0.05593204586138495,0.192180803068589,0.1673258302553033,0.0439199083405834,0.0
2007-03-02,0.09202746744464764,0.4486139450294918,0.05593204586138495,0.192180803068589,0.1673258302553033,0.0439199083405834,0.0
2007-03-09,0.09202746744464764,0.4486139450294918,0.05593204586138495,0.192180803068589,0.1673258302553033,0.0439199083405834,0.0
2007-03-16,0.09202746744464764,0.4486139450294918,0.05593204586138495,0.192180803068589,0.1673258302553033,0.0439199083405834,0.0
2007-03-23,0.09202746744464764,0.4486139450294918,0.05593204586138495,0.192180803068589,0.1673258302553033,0.0439199083405834,0.0
2007-03-30,0.08487417075058007,0.4045389692025216,0.05523550211728582,0.2006634819041011,0.1675026440874897,0.04533740889573799,0.04184782304228374
2007-04-06,0.08487417075058007,0.4045389692025216,0.05523550211728582,0.2006634819041011,0.1675026440874897,0.04533740889573799,0.04184782304228374
2007-04-13,0.08487417075058007,0.4045389692025216,0.05523550211728582,0.2006634819041011,0.1675026440874897,0.04533740889573799,0.04184782304228374
2007-04-20,0.08487417075058007,0.4045389692025216,0.05523550211728582,0.2006634819041011,0.1675026440874897,0.04533740889573799,0.04184782304228374
2007-04-27,0.08323376241370459,0.38919264106067014,0.05639679853804938,0.20846266330261354,0.17326834159468466,0.04749288227406701,0.041952910816210776
2007-05-04,0.08323376241370459,0.38919264106067014,0.05639679853804938,0.20846266330261354,0.17326834159468466,0.04749288227406701,0.041952910816210776
2007-05-11,0.08323376241370459,0.38919264106067014,0.05639679853804938,0.20846266330261354,0.17326834159468466,0.04749288227406701,0.041952910816210776
2007-05-18,0.08323376241370459,0.38919264106067014,0.05639679853804938,0.20846266330261354,0.17326834159468466,0.04749288227406701,0.041952910816210776
2007-05-25,0.08257043102745482,0.37799590828946866,0.05788529154897818,0.2121913642696132,0.17809534510570516,0.04924288260977228,0.04201877714900781
2007-06-01,0.08257043102745482,0.37799590828946866,0.05788529154897818,0.2121913642696132,0.17809534510570516,0.04924288260977228,0.04201877714900781
2007-06-08,0.08257043102745482,0.37799590828946866,0.05788529154897818,0.2121913642696132,0.17809534510570516,0.04924288260977228,0.04201877714900781
2007-06-15,0.08257043102745482,0.37799590828946866,0.05788529154897818,0.2121913642696132,0.17809534510570516,0.04924288260977228,0.04201877714900781
2007-06-22,0.08257043102745482,0.37799590828946866,0.05788529154897818,0.2121913642696132,0.17809534510570516,0.04924288260977228,0.04201877714900781
2007-06-29,0.08286856810442408,0.36797489816130924,0.059896701325322106,0.21538465228263406,0.18162974739932636,0.05016869903602194,0.04207673369096221
2007-07-06,0.08286856810442408,0.36797489816130924,0.059896701325322106,0.21538465228263406,0.18162974739932636,0.05016869903602194,0.04207673369096221
2007-07-13,0.08286856810442408,0.36797489816130924,0.059896701325322106,0.21538465228263406,0.18162974739932636,0.05016869903602194,0.04207673369096221
2007-07-20,0.08286856810442408,0.36797489816130924,0.059896701325322106,0.21538465228263406,0.18162974739932636,0.05016869903602194,0.04207673369096221
2007-07-27,0.06909165546648326,0.28954126145590536,0.048176070423245454,0.20002531004931298,0.15053173481839477,0.04263396778665829,0.19999999999999984
2007-08-03,0.06909165546648326,0.28954126145590536,0.048176070423245454,0.20002531004931298,0.15053173481839477,0.04263396778665829,0.19999999999999984
2007-08-10,0.06909165546648326,0.28954126145590536,0.048176070423245454,0.20002531004931298,0.15053173481839477,0.04263396778665829,0.19999999999999984
2007-08-17,0.06909165546648326,0.28954126145590536,0.048176070423245454,0.20002531004931298,0.15053173481839477,0.04263396778665829,0.19999999999999984
2007-08-24,0.06909165546648326,0.28954126145590536,0.048176070423245454,0.20002531004931298,0.15053173481839477,0.04263396778665829,0.19999999999999984
2007-08-31,0.033564773622859,0.13231365747739812,0.022930731376076756,0.11381695041859041,0.07640040963957155,0.02097347746550421,0.5999999999999999
2007-09-07,0.033564773622859,0.13231365747739812,0.022930731376076756,0.11381695041859041,0.07640040963957155,0.02097347746550421,0.5999999999999999
2007-09-14,0.033564773622859,0.13231365747739812,0.022930731376076756,0.11381695041859041,0.07640040963957155,0.02097347746550421,0.5999999999999999
2007-09-21,0.033564773622859,0.13231365747739812,0.022930731376076756,0.11381695041859041,0.07640040963957155,0.02097347746550421,0.5999999999999999
2007-09-28,0.08582045097677868,0.20879651114123945,0.06919776133588007,0.3499119320009558,0.1959776433221643,0.06131784458298281,0.028977856639998856
2007-10-05,0.08582045097677868,0.20879651114123945,0.06919776133588007,0.3499119320009558,0.1959776433221643,0.06131784458298281,0.028977856639998856
2007-10-12,0.08582045097677868,0.20879651114123945,0.06919776133588007,0.3499119320009558,0.1959776433221643,0.06131784458298281,0.028977856639998856
2007-10-19,0.08582045097677868,0.20879651114123945,0.06919776133588007,0.3499119320009558,0.1959776433221643,0.06131784458298281,0.028977856639998856
2007-10-26,0.03305908690750622,0.0730926144929153,0.026519714905673022,0.15848501401794987,0.08458803165867489,0.024255538017280732,0.6
2007-11-02,0.03305908690750622,0.0730926144929153,0.026519714905673022,0.15848501401794987,0.08458803165867489,0.024255538017280732,0.6
2007-11-09,0.03305908690750622,0.0730926144929153,0.026519714905673022,0.15848501401794987,0.08458803165867489,0.024255538017280732,0.6
2007-11-16,0.03305908690750622,0.0730926144929153,0.026519714905673022,0.15848501401794987,0.08458803165867489,0.024255538017280732,0.6
2007-11-23,0.03305908690750622,0.0730926144929153,0.026519714905673022,0.15848501401794987,0.08458803165867489,0.024255538017280732,0.6
2007-11-30,0.03176947037984126,0.06470815282448504,0.0252627572724154,0.16709100841076993,0.0874421055747403,0.023726505537748105,0.6
2007-12-07,0.03176947037984126,0.06470815282448504,0.0252627572724154,0.16709100841076993,0.0874421055747403,0.023726505537748105,0.6
2007-12-14,0.03176947037984126,0.06470815282448504,0.0252627572724154,0.16709100841076993,0.0874421055747403,0.023726505537748105,0.6
2007-12-21,0.03176947037984126,0.06470815282448504,0.0252627572724154,0.16709100841076993,0.0874421055747403,0.023726505537748105,0.6
2007-12-28,0.06308913142259945,0.12086773373919864,0.050545490114185104,0.3445092100929239,0.17266277740131475,0.048325657229778184,0.19999999999999996
2008-01-04,0.06308913142259945,0.12086773373919864,0.050545490114185104,0.3445092100929239,0.17266277740131475,0.048325657229778184,0.19999999999999996
2008-01-11,0.06308913142259945,0.12086773373919864,0.050545490114185104,0.3445092100929239,0.17266277740131475,0.048325657229778184,0.19999999999999996
2008-01-18,0.06308913142259945,0.12086773373919864,0.050545490114185104,0.3445092100929239,0.17266277740131475,0.048325657229778184,0.19999999999999996
2008-01-25,0.030470401101903716,0.05650484313435923,0.024826801321894944,0.1753527630278772,0.08880025132416064,0.024044940089804335,0.5999999999999999
2008-02-01,0.030470401101903716,0.05650484313435923,0.024826801321894944,0.1753527630278772,0.08880025132416064,0.024044940089804335,0.5999999999999999
2008-02-08,0.030470401101903716,0.05650484313435923,0.024826801321894944,0.1753527630278772,0.08880025132416064,0.024044940089804335,0.5999999999999999
2008-02-15,0.030470401101903716,0.05650484313435923,0.024826801321894944,0.1753527630278772,0.08880025132416064,0.024044940089804335,0.5999999999999999
2008-02-22,0.030470401101903716,0.05650484313435923,0.024826801321894944,0.1753527630278772,0.08880025132416064,0.024044940089804335,0.5999999999999999
2008-02-29,0.02967393688637034,0.0539714969594731,0.024697987243129455,0.17721165781672632,0.09034619938508663,0.024098721709214205,0.6
2008-03-07,0.02967393688637034,0.0539714969594731,0.024697987243129455,0.17721165781672632,0.09034619938508663,0.024098721709214205,0.6
2008-03-14,0.02967393688637034,0.0539714969594731,0.024697987243129455,0.17721165781672632,0.09034619938508663,0.024098721709214205,0.6
2008-03-21,0.02967393688637034,0.0539714969594731,0.024697987243129455,0.17721165781672632,0.09034619938508663,0.024098721709214205,0.6
2008-03-28,0.029289123502916632,0.05267766911081173,0.024413857850763276,0.1783269946900358,0.09135837497273891,0.023933979872733692,0.6
2008-04-04,0.029289123502916632,0.05267766911081173,0.024413857850763276,0.1783269946900358,0.09135837497273891,0.023933979872733692,0.6
2008-04-11,0.029289123502916632,0.05267766911081173,0.024413857850763276,0.1783269946900358,0.09135837497273891,0.023933979872733692,0.6
2008-04-18,0.029289123502916632,0.05267766911081173,0.024413857850763276,0.1783269946900358,0.09135837497273891,0.023933979872733692,0.6
2008-04-25,0.029163503651636214,0.05183461660669693,0.024362631393486895,0.17899619681402146,0.0916860043300013,0.023957047204157218,0.6000000000000001
2008-05-02,0.029163503651636214,0.05183461660669693,0.024362631393486895,0.17899619681402146,0.0916860043300013,0.023957047204157218,0.6000000000000001
2008-05-09,0.029163503651636214,0.05183461660669693,0.024362631393486895,0.17899619681402146,0.0916860043300013,0.023957047204157218,0.6000000000000001
2008-05-16,0.029163503651636214,0.05183461660669693,0.024362631393486895,0.17899619681402146,0.0916860043300013,0.023957047204157218,0.6000000000000001
2008-05-23,0.029163503651636214,0.05183461660669693,0.024362631393486895,0.17899619681402146,0.0916860043300013,0.023957047204157218,0.6000000000000001
2008-05-30,0.059585618988714666,0.10502883920380297,0.04983914938466897,0.35879543617682574,0.17771593834662705,0.04903501789936063,0.20000000000000007
2008-06-06,0.059585618988714666,0.10502883920380297,0.04983914938466897,0.35879543617682574,0.17771593834662705,0.04903501789936063,0.20000000000000007
2008-06-13,0.059585618988714666,0.10502883920380297,0.04983914938466897,0.35879543617682574,0.17771593834662705,0.04903501789936063,0.20000000000000007
2008-06-20,0.059585618988714666,0.10502883920380297,0.04983914938466897,0.35879543617682574,0.17771593834662705,0.04903501789936063,0.20000000000000007
2008-06-27,0.060229989672198884,0.10531474580960531,0.05070935653883255,0.3592772617060955,0.17456338464706103,0.049905261626206815,0.19999999999999996
2008-07-04,0.060229989672198884,0.10531474580960531,0.05070935653883255,0.3592772617060955,0.17456338464706103,0.049905261626206815,0.19999999999999996
2008-07-11,0.060229989672198884,0.10531474580960531,0.05070935653883255,0.3592772617060955,0.17456338464706103,0.049905261626206815,0.19999999999999996
2008-07-18,0.060229989672198884,0.10531474580960531,0.05070935653883255,0.3592772617060955,0.17456338464706103,0.049905261626206815,0.19999999999999996
2008-07-25,0.08296873480928882,0.10620158184763806,0.05210525267392452,0.3595663570236573,0.14778033362781226,0.05137774001767911,0.19999999999999984
2008-08-01,0.08296873480928882,0.10620158184763806,0.05210525267392452,0.3595663570236573,0.14778033362781226,0.05137774001767911,0.19999999999999984
2008-08-08,0.08296873480928882,0.10620158184763806,0.05210525267392452,0.3595663570236573,0.14778033362781226,0.05137774001767911,0.19999999999999984
2008-08-15,0.08296873480928882,0.10620158184763806,0.05210525267392452,0.3595663570236573,0.14778033362781226,0.05137774001767911,0.19999999999999984
2008-08-22,0.08296873480928882,0.10620158184763806,0.05210525267392452,0.3595663570236573,0.14778033362781226,0.05137774001767911,0.19999999999999984
2008-08-29,0.10068019208136683,0.10947828447976307,0.05447240206057499,0.3597398142141944,0.12191344323001047,0.05371586393409033,0.20000000000000007
2008-09-05,0.10068019208136683,0.10947828447976307,0.05447240206057499,0.3597398142141944,0.12191344323001047,0.05371586393409033,0.20000000000000007
2008-09-12,0.10068019208136683,0.10947828447976307,0.05447240206057499,0.3597398142141944,0.12191344323001047,0.05371586393409033,0.20000000000000007
2008-09-19,0.10068019208136683,0.10947828447976307,0.05447240206057499,0.3597398142141944,0.12191344323001047,0.05371586393409033,0.20000000000000007
2008-09-26,0.055240843793036745,0.055040968354176156,0.028094090495702134,0.17992194426425828,0.054952612463539045,0.026749540629287638,0.6
2008-10-03,0.055240843793036745,0.055040968354176156,0.028094090495702134,0.17992194426425828,0.054952612463539045,0.026749540629287638,0.6
2008-10-10,0.055240843793036745,0.055040968354176156,0.028094090495702134,0.17992194426425828,0.054952612463539045,0.026749540629287638,0.6
2008-10-17,0.055240843793036745,0.055040968354176156,0.028094090495702134,0.17992194426425828,0.054952612463539045,0.026749540629287638,0.6
2008-10-24,0.055240843793036745,0.055040968354176156,0.028094090495702134,0.17992194426425828,0.054952612463539045,0.026749540629287638,0.6
2008-10-31,0.06097806452406418,0.05456236236007426,0.0301404932364256,0.17995316655855498,0.04825559150177533,0.02611032181910571,0.6
2008-11-07,0.06097806452406418,0.05456236236007426,0.0301404932364256,0.17995316655855498,0.04825559150177533,0.02611032181910571,0.6
2008-11-14,0.06097806452406418,0.05456236236007426,0.0301404932364256,0.17995316655855498,0.04825559150177533,0.02611032181910571,0.6
2008-11-21,0.06097806452406418,0.05456236236007426,0.0301404932364256,0.17995316655855498,0.04825559150177533,0.02611032181910571,0.6
2008-11-28,0.0663520193426108,0.0543210655025205,0.031247869726437894,0.179971899935133,0.0434764896772163,0.02463065581608155,0.6000000000000001
2008-12-05,0.0663520193426108,0.0543210655025205,0.031247869726437894,0.179971899935133,0.0434764896772163,0.02463065581608155,0.6000000000000001
2008-12-12,0.0663520193426108,0.0543210655025205,0.031247869726437894,0.179971899935133,0.0434764896772163,0.02463065581608155,0.6000000000000001
2008-12-19,0.0663520193426108,0.0543210655025205,0.031247869726437894,0.179971899935133,0.0434764896772163,0.02463065581608155,0.6000000000000001
2008-12-26,0.052291782339856235,0.058984207922414926,0.029262662295353653,0.1799831399610798,0.04403314387638593,0.035445063604909476,0.6000000000000001
2009-01-02,0.052291782339856235,0.058984207922414926,0.029262662295353653,0.1799831399610798,0.04403314387638593,0.035445063604909476,0.6000000000000001
2009-01-09,0.052291782339856235,0.058984207922414926,0.029262662295353653,0.1799831399610798,0.04403314387638593,0.035445063604909476,0.6000000000000001
2009-01-16,0.052291782339856235,0.058984207922414926,0.029262662295353653,0.1799831399610798,0.04403314387638593,0.035445063604909476,0.6000000000000001
2009-01-23,0.052291782339856235,0.058984207922414926,0.029262662295353653,0.1799831399610798,0.04403314387638593,0.035445063604909476,0.6000000000000001
2009-01-30,0.04388430379192354,0.06131068244820677,0.028440622129259886,0.1799898839766479,0.04350598077817654,0.04286852687578541,0.6
2009-02-06,0.04388430379192354,0.06131068244820677,0.028440622129259886,0.1799898839766479,0.04350598077817654,0.04286852687578541,0.6
2009-02-13,0.04388430379192354,0.06131068244820677,0.028440622129259886,0.1799898839766479,0.04350598077817654,0.04286852687578541,0.6
2009-02-20,0.04388430379192354,0.06131068244820677,0.028440622129259886,0.1799898839766479,0.04350598077817654,0.04286852687578541,0.6
2009-02-27,0.03938514792296212,0.06233657467646101,0.028198599191659287,0.17999393038598874,0.042842229872995186,0.04724351794993371,0.6
2009-03-06,0.03938514792296212,0.06233657467646101,0.028198599191659287,0.17999393038598874,0.042842229872995186,0.04724351794993371,0.6
2009-03-13,0.03938514792296212,0.06233657467646101,0.028198599191659287,0.17999393038598874,0.042842229872995186,0.04724351794993371,0.6
2009-03-20,0.03938514792296212,0.06233657467646101,0.028198599191659287,0.17999393038598874,0.042842229872995186,0.04724351794993371,0.6
2009-03-27,0.036915452744750686,0.06261148698048935,0.028235135244438138,0.17999635823159324,0.04227826416429162,0.049963302634437004,0.6000000000000001
2009-04-03,0.036915452744750686,0.06261148698048935,0.028235135244438138,0.17999635823159324,0.04227826416429162,0.049963302634437004,0.6000000000000001
2009-04-10,0.036915452744750686,0.06261148698048935,0.028235135244438138,0.17999635823159324,0.04227826416429162,0.049963302634437004,0.6000000000000001
2009-04-17,0.036915452744750686,0.06261148698048935,0.028235135244438138,0.17999635823159324,0.04227826416429162,0.049963302634437004,0.6000000000000001
2009-04-24,0.11053977318282093,0.11156585396970103,0.06279875565819149,0.35999562987791184,0.0751769381370439,0.07992304917433078,0.19999999999999996
2009-05-01,0.11053977318282093,0.11156585396970103,0.06279875565819149,0.35999562987791184,0.0751769381370439,0.07992304917433078,0.19999999999999996
2009-05-08,0.11053977318282093,0.11156585396970103,0.06279875565819149,0.35999562987791184,0.0751769381370439,0.07992304917433078,0.19999999999999996
2009-05-15,0.11053977318282093,0.11156585396970103,0.06279875565819149,0.35999562987791184,0.0751769381370439,0.07992304917433078,0.19999999999999996
2009-05-22,0.11053977318282093,0.11156585396970103,0.06279875565819149,0.35999562987791184,0.0751769381370439,0.07992304917433078,0.19999999999999996
2009-05-29,0.10846769034705633,0.1110044165050454,0.06437229415305878,0.3599973779267471,0.06569122201407086,0.0904669990540216,0.20000000000000007
2009-06-05,0.10846769034705633,0.1110044165050454,0.06437229415305878,0.3599973779267471,0.06569122201407086,0.0904669990540216,0.20000000000000007
2009-06-12,0.10846769034705633,0.1110044165050454,0.06437229415305878,0.3599973779267471,0.06569122201407086,0.0904669990540216,0.20000000000000007
2009-06-19,0.10846769034705633,0.1110044165050454,0.06437229415305878,0.3599973779267471,0.06569122201407086,0.0904669990540216,0.20000000000000007
2009-06-26,0.13726894223722455,0.14205581711704562,0.0939035858783674,0.39650556893940403,0.06624155520513587,0.13415327588704887,0.029871254735773678
2009-07-03,0.13726894223722455,0.14205581711704562,0.0939035858783674,0.39650556893940403,0.06624155520513587,0.13415327588704887,0.029871254735773678
2009-07-10,0.13726894223722455,0.14205581711704562,0.0939035858783674,0.39650556893940403,0.06624155520513587,0.13415327588704887,0.029871254735773678
2009-07-17,0.13726894223722455,0.14205581711704562,0.0939035858783674,0.39650556893940403,0.06624155520513587,0.13415327588704887,0.029871254735773678
2009-07-24,0.13726894223722455,0.14205581711704562,0.0939035858783674,0.39650556893940403,0.06624155520513587,0.13415327588704887,0.029871254735773678
2009-07-31,0.14130265276178605,0.14427478283265205,0.10138114972740075,0.3817716901826104,0.06012204600522931,0.1412772440853913,0.02987043440493009
2009-08-07,0.14130265276178605,0.14427478283265205,0.10138114972740075,0.3817716901826104,0.06012204600522931,0.1412772440853913,0.02987043440493009
2009-08-14,0.14130265276178605,0.14427478283265205,0.10138114972740075,0.3817716901826104,0.06012204600522931,0.1412772440853913,0.02987043440493009
