,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,composite_structural_defense_sleeve,cash::BIL
2005-01-07,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-01-14,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-01-21,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-01-28,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-04,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-11,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-18,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-02-25,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-04,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-11,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-18,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-03-25,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-01,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-08,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-15,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-22,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.1357142857142857,0.050000000000000044
2005-04-29,0.12566050804869583,0.14736482614029495,0.15506619090565477,0.19890130862681596,0.07168615018114693,0.12566050804869583,0.12566050804869583,0.050000000000000044
2005-05-06,0.14110643489319571,0.1353989458386647,0.15293568834484608,0.1702505714758916,0.06809548966101042,0.14110643489319571,0.14110643489319571,0.050000000000000044
2005-05-13,0.13845148679127267,0.12278550720933733,0.1650036042652066,0.17184190957703668,0.07501451857460124,0.13845148679127267,0.13845148679127267,0.050000000000000044
2005-05-20,0.13451340972418485,0.11627224894812369,0.16649332560985763,0.16602681573201336,0.09766738053745082,0.13451340972418485,0.13451340972418485,0.050000000000000044
2005-05-27,0.12959430931936575,0.12584978777905317,0.17254555424743787,0.17085720203551277,0.09196452797989896,0.12959430931936575,0.12959430931936575,0.050000000000000044
2005-06-03,0.11720768805420334,0.13109885189908543,0.17987585093949485,0.1774310108951099,0.10997122210369985,0.11720768805420334,0.11720768805420334,0.050000000000000044
2005-06-10,0.11665868195980637,0.13171998377865426,0.16870013975489465,0.17976354110207352,0.11984028948495852,0.11665868195980637,0.11665868195980637,0.050000000000000044
2005-06-17,0.1134504104740438,0.13573177324832678,0.1525471175922569,0.18671898505177575,0.13465089268550912,0.1134504104740438,0.1134504104740438,0.050000000000000044
