name,state,n_weeks,ann_return,sharpe,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,bucket_offense,bucket_defense,bucket_composite,bucket_cash,ann_return_delta_vs_prod,sharpe_delta_vs_prod
improved_phase2b_combo_abc,recovery_fragile,49,0.06690655260773279,1.2827742936975264,0.2287865209713577,0.062063848067573854,0.4519672996314665,0.31924617939717537,0.2287865209713577,0.4528004287364051,0.13787432513833636,0.27470801973963593,0.1346172263856224,-0.0019235362969637765,-0.030445625530878928
improved_phase2b_combo_abc,stressed_panic,229,0.03599464638205391,0.5400597811738247,0.6075517876328324,0.027545691915702934,0.21398755415587595,0.17846065821129156,0.6075517876328324,0.2418442928848379,0.07612100785955561,0.172517080932012,0.5095176183235942,0.0005467846496039347,0.016319696821007867
improved_phasett_recovery_two_stage_bucket,calm_trend,295,0.038551702956998966,0.414399386034796,0.06921311341100478,0.0960758072709892,0.6944401636798936,0.2363467229091011,0.06921311341100478,0.48985923165771894,0.16709387968901565,0.30790756950768094,0.035139319145584325,-0.0007196078897203986,-0.010421187788765385
improved_phasett_recovery_two_stage_bucket,neutral_healthy_proxy,293,0.09990297663124427,1.262031603769651,0.21381868699791529,0.08994258763478188,0.533080850008162,0.2531004629939222,0.21381868699791529,0.43775368449816293,0.15793992009629443,0.24730742662447117,0.15699896878107125,0.0021501868305649763,0.01739622096908988
improved_phasett_recovery_two_stage_bucket,neutral_mixed,200,0.12207222740050061,1.7183739038039578,0.3858152018183903,0.06584698451004758,0.38472275103335507,0.22946204714825427,0.3858152018183903,0.345117199335464,0.11666645657294561,0.20529032228722477,0.3329260218043655,-0.00020824910929391482,-0.012943657373608364
improved_phasett_recovery_two_stage_bucket,recovery_confirmed,44,0.03397898380995728,0.48516798272000905,0.10826933583882555,0.0742493837375198,0.49059268187966387,0.40113798228151026,0.10826933583882555,0.5143920408894425,0.18914010099062348,0.2311738539626152,0.06529400415731872,0.0059011401067259744,0.0673130987971714
improved_phasett_recovery_two_stage_bucket,recovery_fragile,49,0.07771413801342508,1.4541296762580584,0.21584466752502793,0.07287837184038055,0.47207824687100014,0.31207708560397146,0.21584466752502793,0.4400706321343868,0.19559568240010883,0.2368426911058889,0.12749099435961536,0.008884049108728517,0.14090975702965314
improved_phasett_recovery_two_stage_bucket,stressed_panic,229,0.03505353540753568,0.5144116964974362,0.6077673928633668,0.02791312200959811,0.21435590888596845,0.17787669825066438,0.6077673928633668,0.2392090114778897,0.07826913508380574,0.17269418503007983,0.5098276684082245,-0.0003943263249142903,-0.009328387855380593
improved_phaseuu_tt1_budget_aware_lighter_both,calm_trend,295,0.03856571434232481,0.4145448362406619,0.06913515128420558,0.09608289412738968,0.6944975915024053,0.23636725721338864,0.06913515128420558,0.48990605069593307,0.16710839983077982,0.30793010455641684,0.0350554449168702,-0.0007055965043945567,-0.010275737582899458
improved_phaseuu_tt1_budget_aware_lighter_both,neutral_healthy_proxy,293,0.09995238502492321,1.2621061860040876,0.21334319436496177,0.08998115311562566,0.5333678395974004,0.2532889660376374,0.21334319436496177,0.43803106740793135,0.15803434850070044,0.24744409644501708,0.15649048764635093,0.0021995952242439137,0.017470803203526453
improved_phaseuu_tt1_budget_aware_lighter_both,neutral_mixed,200,0.12208593839089071,1.7183240442797274,0.38575590677678223,0.06585458632742093,0.38475987854073096,0.22948421468248653,0.38575590677678223,0.3451484522814532,0.11668333685589133,0.20530523600733033,0.332862974855325,-0.00019453811890381145,-0.012993516897838786
improved_phaseuu_tt1_budget_aware_lighter_both,recovery_confirmed,44,0.03402896742221169,0.4846284536380187,0.10545572354122563,0.07444928654825113,0.49202513483453336,0.4025191416242407,0.10545572354122563,0.5160703722272707,0.18970175051720942,0.23190368111904777,0.06232419613647186,0.005951123718980385,0.06677356971518106
improved_phaseuu_tt1_budget_aware_lighter_both,recovery_fragile,49,0.07780240060932773,1.4545424709958368,0.2152813242413152,0.07292569277685529,0.47241623499287405,0.3123024407658103,0.2152813242413152,0.4403808023487909,0.1957632505713163,0.23697692003092216,0.12687902704897036,0.00897231170463117,0.14132255176743147
improved_phaseuu_tt1_budget_aware_lighter_both,stressed_panic,229,0.035058242179379126,0.5144491123191397,0.6077515313390185,0.02791485602890049,0.2143659632304371,0.1778825054305441,0.6077515313390185,0.2392179942473912,0.07827414342722318,0.17269626648927414,0.5098115958361112,-0.00038961955307084684,-0.009290972033677125
improved_phasevv_recovery_budget_aware_overlay,calm_trend,295,0.038549398165773144,0.41437494682662224,0.06923699971372871,0.09607368582984793,0.6944229144877301,0.2363400857985407,0.06923699971372871,0.4898460055555761,0.16709123604509651,0.3078981195263385,0.03516463887298862,-0.0007219126809462212,-0.010445626996939128
improved_phasevv_recovery_budget_aware_overlay,neutral_healthy_proxy,293,0.09989450435450435,1.2620096589422323,0.21391122614835134,0.08993827901593959,0.533032202504835,0.2530565713468133,0.21391122614835134,0.43770566987616655,0.15793149348346713,0.24726290358258435,0.15709993305778178,0.002141714553825058,0.017374276141671086
improved_phasevv_recovery_budget_aware_overlay,neutral_mixed,200,0.1220621154529309,1.7183521667860284,0.3858355423557486,0.06584775936904994,0.3847130843424533,0.22945137330179782,0.3858355423557486,0.3451082795461912,0.11666878970910213,0.205272065884594,0.3329508648601125,-0.00021836105686362517,-0.012965394391537766
improved_phasevv_recovery_budget_aware_overlay,recovery_confirmed,44,0.03404035061902573,0.4863846678337238,0.10893773977422096,0.074202664089164,0.4902583185118653,0.40080394171391337,0.10893773977422096,0.5139964575362813,0.1890154556361452,0.2309877477468509,0.06600033908072235,0.005962506915794426,0.06852978391088616
improved_phasevv_recovery_budget_aware_overlay,recovery_fragile,49,0.07769746099735349,1.4541116301815902,0.216035968524789,0.07287617167154725,0.47197520413522914,0.3119888273399814,0.216035968524789,0.43999056379463036,0.1955996540123666,0.23670400892017465,0.12770577327282817,0.008867372092656922,0.14089171095318487
improved_phasevv_recovery_budget_aware_overlay,stressed_panic,229,0.03505056940585292,0.5143671630777206,0.6077695044896818,0.02791403643613481,0.21435638540284765,0.17787411010747012,0.6077695044896818,0.2392083233763653,0.07827276038693394,0.17268566912129568,0.5098332471154048,-0.00039729232659705543,-0.009372921275096258
improved_phasevv_recovery_overlay_tolerance_band,calm_trend,295,0.03855003088638289,0.41438209553339994,0.0692339223822416,0.09607362315921505,0.6944240609399621,0.23634201667779578,0.0692339223822416,0.48984688262170883,0.16708983997700202,0.307902672256504,0.03516060514478507,-0.0007212799603364753,-0.010438478290161424
improved_phasevv_recovery_overlay_tolerance_band,neutral_healthy_proxy,293,0.09989472454709163,1.2620107242216154,0.21389919877007044,0.08993622646253757,0.5330330736212066,0.25306772760872265,0.21389919877007044,0.4377075289854794,0.15792468568536397,0.2472846221825143,0.15708316314664203,0.002141934746412333,0.017375341421054236
improved_phasevv_recovery_overlay_tolerance_band,neutral_mixed,200,0.12206323200085951,1.7183543361939326,0.3858315012660348,0.0658470802042956,0.38471419687978103,0.22945430185418375,0.3858315012660348,0.3451091629564526,0.11666683614378921,0.20527887072356196,0.33294513017619615,-0.00021724450893501057,-0.012963224983633559
improved_phasevv_recovery_overlay_tolerance_band,recovery_confirmed,44,0.03402725171814962,0.48616283810603406,0.10885057373802538,0.07419673143418234,0.49028685838179326,0.40086256788018076,0.10885057373802538,0.5140286029280419,0.1889970120711455,0.23108027549298873,0.06589410950782361,0.005949408014918313,0.0683079541831964
improved_phasevv_recovery_overlay_tolerance_band,recovery_fragile,49,0.07770103418551283,1.4541082462535122,0.21598902022612346,0.07287563291801465,0.471998922452308,0.31201205732156806,0.21598902022612346,0.4400087083927361,0.19559704146960344,0.2367421662433994,0.12765208389426075,0.008870945280816264,0.1408883270251069
improved_phasevv_recovery_overlay_tolerance_band,stressed_panic,229,0.03505135655666155,0.5143792111562342,0.6077690194725932,0.027913792940072433,0.2143562053783897,0.17787477514901673,0.6077690194725932,0.23920844186780188,0.07827179106024393,0.1726879146333442,0.5098318524386098,-0.00039650517578842387,-0.00936087319658263
improved_phasevv_recovery_neutral_budget_aware_overlay,calm_trend,295,0.03858514639582835,0.4144104333115378,0.068174596726517,0.09622038932287436,0.6952000923695257,0.2366253109039567,0.068174596726517,0.4904751269118687,0.16740624921489383,0.308052540144629,0.03406608372860824,-0.000686164450891015,-0.010410140512023547
improved_phasevv_recovery_neutral_budget_aware_overlay,neutral_healthy_proxy,293,0.10061208592300169,1.2621082523145881,0.20870741008057003,0.09073347230608743,0.536908212175321,0.2543843777441085,0.20870741008057003,0.4408475036005124,0.15962163630066284,0.24774211438272098,0.15178874571610365,0.0028592961223223995,0.017472869514026934
improved_phasevv_recovery_neutral_budget_aware_overlay,neutral_mixed,200,0.12218276814578012,1.7183204407717567,0.3851494640521392,0.06598217998994263,0.38527065731604077,0.2295798786318197,0.3851494640521392,0.3455154366700459,0.11693932864503509,0.2052640423973855,0.3322811922875333,-9.770836401440386e-05,-0.01299712040580947
improved_phasevv_recovery_neutral_budget_aware_overlay,recovery_confirmed,44,0.03429634550792174,0.4875665554727011,0.10670536820944214,0.07450803400243024,0.4917178261949317,0.40157680559562564,0.10670536820944214,0.5153778148453984,0.18962670343541577,0.23129041759237517,0.06370506412681065,0.006218501804690434,0.06971167154986346
improved_phasevv_recovery_neutral_budget_aware_overlay,recovery_fragile,49,0.07791804327484003,1.4572617167957775,0.2154116787914366,0.07300227855118469,0.4724852343133908,0.3121030868951723,0.2154116787914366,0.44038682036400223,0.19585098898877754,0.23667186051880215,0.12709033012841794,0.009087954370143467,0.14404179756737223
improved_phasevv_recovery_neutral_budget_aware_overlay,stressed_panic,229,0.035121571095485374,0.5146984966203072,0.6073859815309778,0.02800190598057663,0.21470449186120616,0.1779095266078157,0.6073859815309778,0.23943738025913724,0.07847561874281107,0.1725833856137086,0.5095036153843427,-0.00032629063696459903,-0.009041587732509626
