,market_state,market_state_stable,market_state_reason,risk_state,signal_environment,risk_regime_score,market_drawdown,market_trend_positive,breadth_sma_43,breadth_26w_mom,breadth_13w_mom,breadth_change_4w,canary_breadth_default,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob
2010-01-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0950953156777758,-0.264152933223764,1.0,0.8571428571428571,0.9285714285714286,0.5714285714285714,0.0,0.8,0.5,0.0,-0.4410403416230671,-0.934086201002316,0.8536585365853658,0.8780487804878049,1.0
2010-01-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7863324251187043,-0.2764157982978273,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,-0.0714285714285714,0.8,0.5,0.0,-0.5093279136549461,-0.9098623832688952,0.8571428571428571,0.8809523809523809,1.0
2010-02-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9378345191033812,-0.2813343278945073,1.0,0.7857142857142857,0.7857142857142857,0.5,-0.0714285714285714,0.8,0.5,0.0,-0.67237706982181,-0.9098623832688952,0.8604651162790697,0.8837209302325582,1.0
2010-02-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8290221354919912,-0.2720363214070498,1.0,0.7857142857142857,0.7142857142857143,0.2142857142857142,-0.0714285714285714,0.8,0.5,0.0,-0.0824127966380213,-0.9098623832688952,0.8636363636363636,0.8863636363636364,1.0
2010-02-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8966812037562263,-0.2511486817426915,1.0,0.8571428571428571,0.7857142857142857,0.4285714285714285,0.0,0.8,0.5,0.0,-0.0488283631400403,-0.6545389993745147,0.8666666666666667,0.8888888888888888,1.0
2010-02-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9091450298095408,-0.2538435330473454,1.0,0.7857142857142857,0.7142857142857143,0.5,0.0,0.8,1.0,0.0,0.0725185497322716,-0.643091829919781,0.8695652173913043,0.8913043478260869,1.0
2010-03-05,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.915268560793379,-0.2301937120182027,1.0,0.7857142857142857,0.8571428571428571,0.5714285714285714,0.0,0.8,0.5,0.0,-0.0623154017430375,-0.6368212697697133,0.8723404255319149,0.8936170212765957,1.0
2010-03-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.906041327599509,-0.2220408661861086,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,0.0,0.8,0.5,0.0,0.2033671360761643,-0.6368212697697133,0.875,0.8958333333333334,1.0
2010-03-19,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.00412676421351,-0.2153865951209203,1.0,0.7857142857142857,0.8571428571428571,0.7142857142857143,-0.0714285714285714,0.8,0.5,0.0,-0.7792259066403058,-0.6197049770001685,0.8775510204081632,0.8979591836734694,1.0
2010-03-26,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9750413734444217,-0.2112596059556324,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0,0.8,0.5,0.0,-0.533343913706121,-0.6027748320627425,0.88,0.9,1.0
2010-04-02,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8761149381860562,-0.2030053528084845,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.0,0.8,0.5,0.0,-0.1173994286131421,-0.5860160652005479,0.8823529411764706,0.9019607843137256,1.0
2010-04-09,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9732702503162768,-0.1911655678469557,1.0,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.0,0.8,0.5,0.0,-0.9156671911820644,-0.5860160652005479,0.8846153846153846,0.903846153846154,1.0
2010-04-16,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.027625799536946,-0.1924511597705913,1.0,0.7857142857142857,0.7857142857142857,0.6428571428571429,0.0,0.8,0.5,0.0,-1.16536210886066,-0.6386363763540156,0.8867924528301887,0.9056603773584906,1.0
2010-04-23,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9518987487631386,-0.175875323416165,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.0,0.8,0.5,0.0,-1.0538780975036055,-0.6238231591322755,0.8888888888888888,0.9074074074074074,1.0
2010-04-30,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.029526494523729,-0.1961721074508062,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0714285714285714,0.8,0.5,0.0,-0.8404064611360244,-0.6091834133081293,0.8909090909090909,0.9090909090909092,1.0
2010-05-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0709945889275505,-0.2472529507227091,1.0,0.6428571428571429,0.6428571428571429,0.7142857142857143,-0.1428571428571428,0.8,0.5,0.0,-2.257110286506002,-0.6091834133081293,0.8928571428571429,0.9107142857142856,1.0
2010-05-14,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.174331242831905,-0.2294591960254928,1.0,0.6428571428571429,0.6428571428571429,0.7142857142857143,-0.1428571428571428,0.8,0.5,0.0,0.0510706632190324,-0.6091834133081293,0.848,0.088,0.936
2010-05-21,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4065218655247453,-0.2617989918766282,0.0,0.5,0.6428571428571429,0.4285714285714285,-0.2857142857142857,0.8,1.0,0.0,-0.1363079222347743,-0.4404053739502545,0.8492063492063492,0.0873015873015873,0.9365079365079364
2010-05-28,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1014266095767446,-0.260039959703646,0.0,0.5,0.6428571428571429,0.4285714285714285,-0.3571428571428571,0.8,1.0,0.0,0.3171794943129782,-0.4382139564525631,0.8503937007874016,0.0866141732283464,0.937007874015748
2010-06-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2758396495296589,-0.2772924631623843,0.0,0.5,0.5,0.2857142857142857,-0.1428571428571429,0.8,1.0,0.0,0.2818839611822085,-0.4346158664313418,0.8515625,0.0859375,0.9375
2010-06-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1300468225171195,-0.2579426283305793,0.0,0.5,0.5,0.2857142857142857,-0.1428571428571429,0.8,1.0,0.0,0.8984221935938108,-0.4346158664313418,0.8527131782945736,0.0852713178294573,0.937984496124031
2010-06-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3969341928803484,-0.240476523691284,1.0,0.6428571428571429,0.6428571428571429,0.3571428571428571,0.1428571428571429,0.8,1.0,0.0,1.0734173788513337,-1.1870352793183858,0.8538461538461538,0.0846153846153846,0.9384615384615383
2010-06-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4014824071962087,-0.2667164909111632,0.0,0.5714285714285714,0.4285714285714285,0.3571428571428571,0.0714285714285714,0.8,1.0,0.0,1.753934053840125,-1.1685256662746353,0.8549618320610687,0.0839694656488549,0.9389312977099236
2010-07-02,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2413851160312377,-0.3052599273536133,0.0,0.3571428571428571,0.3571428571428571,0.2142857142857142,-0.1428571428571428,0.8,1.0,0.0,1.6879672074875067,-1.150471787696158,0.8560606060606061,0.0833333333333333,0.9393939393939394
2010-07-09,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1995259423189422,-0.2661044744054052,0.0,0.4285714285714285,0.3571428571428571,0.3571428571428571,-0.0714285714285714,0.8,1.0,0.0,1.6440169121334316,-1.150471787696158,0.8571428571428571,0.0827067669172932,0.9398496240601504
2010-07-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2296175462301118,-0.2749416822058261,0.0,0.4285714285714285,0.3571428571428571,0.3571428571428571,-0.2142857142857143,0.8,1.0,0.0,1.2139836724191606,-1.2807710321131904,0.8582089552238806,0.0820895522388059,0.9402985074626866
2010-07-23,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2583399801847399,-0.249449559582397,1.0,0.7142857142857143,0.6428571428571429,0.3571428571428571,0.1428571428571429,0.8,1.0,0.0,1.1391380095246562,-1.2486511224593695,0.8592592592592593,0.0814814814814814,0.9407407407407408
2010-07-30,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2859476039193385,-0.2504013867793854,0.0,0.6428571428571429,0.8571428571428571,0.3571428571428571,0.2857142857142857,0.6,1.0,0.0,0.6555084345024147,-1.217773687783338,0.8602941176470589,0.0808823529411764,0.9411764705882352
2010-08-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2738063970104487,-0.2359900057457274,1.0,0.9285714285714286,0.9285714285714286,0.7142857142857143,0.5,0.8,1.0,0.0,0.0782415446973732,-1.217773687783338,0.8613138686131386,0.0802919708029197,0.9416058394160584
2010-08-13,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.5533057206259823,-0.2637253873419349,0.0,0.5,0.7142857142857143,0.5,0.0714285714285714,0.6,1.0,0.0,-0.2997697957774615,-1.217773687783338,0.8623188405797102,0.0797101449275362,0.9420289855072465
2010-08-20,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3457287835649719,-0.269027629577216,0.0,0.5,0.5714285714285714,0.7142857142857143,-0.2142857142857143,0.8,1.0,0.0,-0.2816382206057639,-1.2416509056856562,0.8633093525179856,0.079136690647482,0.9424460431654677
2010-08-27,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4866651953343145,-0.2735823707367619,0.0,0.5,0.5,0.7142857142857143,-0.1428571428571429,0.8,1.0,0.0,-0.0257893848921221,-1.22678276751241,0.8642857142857143,0.0785714285714285,0.9428571428571428
2010-09-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.480388433679309,-0.2461867998317848,1.0,0.8571428571428571,0.5,0.9285714285714286,-0.0714285714285715,0.8,1.0,0.0,0.0202179254570215,-1.205640940805659,0.8652482269503546,0.0780141843971631,0.9432624113475178
2010-09-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4974244749039705,-0.2421760580764365,1.0,0.7857142857142857,0.5,0.8571428571428571,0.2857142857142857,0.6,1.0,0.0,0.0116861852363502,-1.205640940805659,0.8661971830985915,0.0774647887323943,0.943661971830986
2010-09-17,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1828572196345527,-0.2312163731866142,1.0,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.3571428571428571,0.6,1.0,0.0,0.2406635958736318,-0.8718505432938704,0.8671328671328671,0.0769230769230769,0.944055944055944
2010-09-24,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0797416280848504,-0.2152927452615954,1.0,0.9285714285714286,0.7142857142857143,0.9285714285714286,0.4285714285714286,0.6,1.0,0.0,0.3275251744897703,-0.849139198292779,0.8680555555555556,0.0763888888888889,0.9444444444444444
2010-10-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.0397559962307501,-0.2167276312879491,1.0,0.9285714285714286,0.5714285714285714,0.9285714285714286,0.0714285714285715,0.8,1.0,0.0,0.3640186848671268,-0.827022771688942,0.8689655172413793,0.0758620689655172,0.9448275862068966
2010-10-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5474530776757972,-0.2035377412125167,1.0,0.9285714285714286,0.7142857142857143,0.9285714285714286,0.1428571428571429,0.6,1.0,0.0,-0.0190897469063512,-0.827022771688942,0.8771929824561403,0.8947368421052632,1.0
2010-10-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1939883124447462,-0.1956102449694311,1.0,0.9285714285714286,0.7142857142857143,0.9285714285714286,0.0714285714285715,0.6,1.0,0.0,0.4091039636512921,-0.695772080423674,0.863013698630137,0.0821917808219178,0.9452054794520548
2010-10-22,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.257253084215379,-0.1911676976753884,1.0,0.9285714285714286,0.7142857142857143,0.9285714285714286,0.0,0.8,1.0,0.0,0.7449286736274054,-0.7029969913244765,0.8639455782312925,0.0816326530612244,0.9455782312925172
2010-10-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6143684043328882,-0.1902110611883907,1.0,0.9285714285714286,0.7857142857142857,0.9285714285714286,0.0,0.8,1.0,0.0,0.7508684651385825,-0.7263129878833308,0.8620689655172413,0.8793103448275862,1.0
2010-11-05,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4492265611424288,-0.1613020754216219,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,0.8,1.0,0.0,1.077382133229811,-0.7263129878833308,0.8581081081081081,0.0878378378378378,0.945945945945946
2010-11-12,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.626705710740135,-0.1785243490574445,1.0,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.0,0.8,1.0,0.0,0.0395052116489224,-0.7263129878833308,0.847457627118644,0.864406779661017,1.0
2010-11-19,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2126177027457307,-0.1779093095693947,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.0,0.8,1.0,0.0,2.976104948164481,-0.4388372435576731,0.8523489932885906,0.0939597315436241,0.9463087248322148
2010-11-26,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4132913167825424,-0.188092362826854,1.0,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.0,0.8,1.0,0.0,2.4529907229060206,-0.4172180787262253,0.8533333333333334,0.0933333333333333,0.9466666666666668
2010-12-03,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.0166258718217241,-0.1601403570677977,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,-0.0714285714285715,0.8,1.0,0.0,2.2809896818430486,-0.3952538596771938,0.8543046357615894,0.0927152317880794,0.9470198675496688
2010-12-10,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4142330954703364,-0.1492736975875845,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,-0.0714285714285715,0.8,1.0,0.0,1.9806315739086064,-0.3952538596771938,0.8552631578947368,0.0921052631578947,0.9473684210526316
2010-12-17,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4096097150492499,-0.1460362896657357,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,-0.0714285714285715,0.8,1.0,0.0,2.07986083053767,-0.8923543961982672,0.8562091503267973,0.0915032679738562,0.9477124183006536
2010-12-24,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6871696311253735,-0.1371053694142758,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,-0.0714285714285715,0.8,1.0,0.0,1.459764397833548,-0.8711311080100429,0.8333333333333334,0.85,1.0
2010-12-31,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6274089427047396,-0.1360748072694204,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.0,0.8,1.0,0.0,1.6524451680900405,-0.8507492271775902,0.8360655737704918,0.8524590163934426,1.0
2011-01-07,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5639870835639168,-0.1265252749144751,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.0,0.8,1.0,0.0,1.2528778525563231,-0.8507492271775902,0.8387096774193549,0.8548387096774194,1.0
2011-01-14,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5946959080779299,-0.1116854548451294,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.0,0.8,1.0,0.0,1.052441407548763,-0.8507492271775902,0.8412698412698413,0.8571428571428571,1.0
2011-01-21,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5264641514617647,-0.1180746653266611,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.0,0.8,1.0,0.0,1.3414879762025291,-0.666965237914959,0.84375,0.859375,1.0
2011-01-28,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3080219310334111,-0.1225404346210345,1.0,0.8571428571428571,0.8571428571428571,0.6428571428571429,0.0,0.8,1.0,0.0,1.3784179634638591,-0.6468300136848991,0.8506493506493507,0.0974025974025974,0.948051948051948
2011-02-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1790965943228863,-0.0989760128416288,1.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.0,0.8,1.0,0.0,1.332359949251916,-0.6405013760588224,0.8516129032258064,0.0967741935483871,0.9483870967741936
2011-02-11,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5094873093759634,-0.0855100008155181,1.0,0.8571428571428571,0.7857142857142857,0.6428571428571429,0.0,0.8,1.0,0.0,0.9441753265387794,-0.6405013760588224,0.8307692307692308,0.8461538461538461,1.0
2011-02-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4610226343160154,-0.0757543560316019,1.0,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.0,0.8,1.0,0.0,0.7836823810453122,-0.157274273536838,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-02-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.4331011371068517,-0.0908689926729091,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0,0.8,1.0,0.0,1.053981305916907,-0.125336520347237,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-03-04,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.2837953122111589,-0.0899071346710443,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0,0.8,1.0,0.0,0.6409786289780477,-0.0903809356781703,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-03-11,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3835932057553077,-0.1011052916411859,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.0,0.8,1.0,0.0,0.3811482442348293,-0.0903809356781703,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-03-18,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.255624605992174,-0.1184524007048221,1.0,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.0,0.8,1.0,0.0,0.7094356215381691,0.1445702833760618,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-03-25,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.0639882660064772,-0.0940265663806031,1.0,0.8571428571428571,0.7857142857142857,0.8571428571428571,0.0,0.8,1.0,0.0,0.2748058895672489,0.2193937163072337,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-04-01,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3815160556973346,-0.0812611992047083,1.0,0.8571428571428571,0.7857142857142857,0.7857142857142857,0.0,0.8,1.0,0.0,-0.2870285410883859,0.3229055497448875,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-04-08,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3443431937671454,-0.0832624134817316,1.0,0.7857142857142857,0.7142857142857143,0.7857142857142857,-0.0714285714285714,0.8,1.0,0.0,0.1203614713671309,0.3229055497448875,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-04-15,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.384736584826608,-0.0889207492901316,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,-0.0714285714285714,0.8,1.0,0.0,-0.6760910803001696,0.5562365879765067,0.8461538461538461,0.1025641025641025,0.9487179487179488
2011-04-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.6323316805771633,-0.0769144941901371,1.0,0.7857142857142857,0.7857142857142857,0.8571428571428571,-0.0714285714285714,0.8,1.0,0.0,-0.7119647834348308,0.6331432460013326,0.8181818181818182,0.8333333333333334,1.0
2011-04-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.5391344656598547,-0.0586292300539678,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.8,1.0,0.0,-0.1511012440385065,0.7273548018454871,0.8208955223880597,0.835820895522388,1.0
2011-05-06,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.3660565714599654,-0.0740162786222318,1.0,0.9285714285714286,0.8571428571428571,0.7857142857142857,0.1428571428571429,0.8,1.0,0.0,0.3607435882731193,0.7273548018454871,0.8397435897435898,0.1089743589743589,0.9487179487179488
2011-05-13,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.284437880953276,-0.075120285495944,1.0,0.8571428571428571,0.9285714285714286,0.6428571428571429,0.0714285714285714,0.8,1.0,0.0,-0.9133401988100868,0.7273548018454871,0.8397435897435898,0.1089743589743589,0.9487179487179488
2011-05-20,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9588460068249672,-0.0780872739109826,1.0,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.0714285714285714,0.8,1.0,0.0,-4.146095145513497,-0.2628070185622046,0.8088235294117647,0.8235294117647058,1.0
2011-05-27,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8319722686002926,-0.0787777505480358,1.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.0,0.8,1.0,0.0,-3.4718008834275844,-0.2352268366855696,0.8115942028985508,0.8260869565217391,1.0
2011-06-03,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8842793190069227,-0.1000984324256621,1.0,0.8571428571428571,0.8571428571428571,0.4285714285714285,-0.0714285714285715,0.8,1.0,0.0,-2.818300594883285,-0.2335197839712781,0.8142857142857143,0.8285714285714286,1.0
2011-06-10,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7607770225818797,-0.1195565449868202,1.0,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.0,0.8,1.0,0.0,-2.924577580899049,-0.2335197839712781,0.8169014084507042,0.8309859154929577,1.0
2011-06-17,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.771386150556371,-0.1190053316476085,1.0,0.7142857142857143,0.7857142857142857,0.5,-0.1428571428571428,0.8,1.0,0.0,-2.1278749806414994,-1.2478878205311772,0.8194444444444444,0.8333333333333334,1.0
2011-06-24,neutral_mixed,neutral_mixed,mixed inputs,calm,trend_friendly,-0.600042698725683,-0.120669552103264,1.0,0.5714285714285714,0.6428571428571429,0.2857142857142857,-0.2857142857142857,0.8,1.0,0.0,-1.9854622142358729,-1.2129243406096577,0.8333333333333334,0.1153846153846153,0.9487179487179488
2011-07-01,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.7259965090021051,-0.0713670468685235,1.0,0.9285714285714286,0.7857142857142857,0.7142857142857143,0.0714285714285715,0.8,1.0,0.0,-2.1495486423155747,-1.1793382083629598,0.8082191780821918,0.821917808219178,1.0
2011-07-08,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0139687559025634,-0.0680391555903563,1.0,0.9285714285714286,0.8571428571428571,0.6428571428571429,0.0714285714285715,0.8,1.0,0.0,-2.407340040825144,-1.1793382083629598,0.8108108108108109,0.8243243243243243,1.0
2011-07-15,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-1.0611794345516958,-0.0868304944437928,1.0,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.2142857142857143,0.8,1.0,0.0,-2.0415323135633825,-1.594391860359769,0.8133333333333334,0.8266666666666667,1.0
2011-07-22,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.8847855497293231,-0.0667905264956498,1.0,0.9285714285714286,0.8571428571428571,0.5714285714285714,0.3571428571428572,0.8,1.0,0.0,-2.1199220130204024,-1.5566567763880037,0.8157894736842105,0.8289473684210527,1.0
2011-07-29,calm_trend,calm_trend,calm regime with strong trend breadth,calm,trend_friendly,-0.9414656557157088,-0.1031954090792386,1.0,0.8571428571428571,0.7857142857142857,0.2857142857142857,-0.0714285714285715,0.8,1.0,0.0,-1.9114325098727103,-1.5206564782373102,0.8181818181818182,0.8311688311688312,1.0
2011-08-05,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,-0.1833132564916126,-0.1673370473418951,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.7142857142857143,0.8,1.0,0.0,-1.8204794178843904,-1.5206564782373102,0.8269230769230769,0.1217948717948717,0.9487179487179488
2011-08-12,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,mixed,0.2262869427486162,-0.1809282383165341,0.0,0.2142857142857142,0.2142857142857142,0.2857142857142857,-0.7142857142857143,0.8,1.0,0.0,-1.5767363690575578,-1.5206564782373102,0.8875,0.0125,0.1125
2011-08-19,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.0859903568579898,-0.2189275379465005,0.0,0.2857142857142857,0.2142857142857142,0.2857142857142857,-0.6428571428571429,0.8,1.0,1.0,-1.6138117425814833,2.169483419675871,0.8888888888888888,0.0123456790123456,0.1111111111111111
2011-08-26,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.3303588295154007,-0.1819682129289793,0.0,0.2857142857142857,0.2142857142857142,0.2857142857142857,-0.5714285714285714,0.8,1.0,1.0,-2.10516531953551,2.069805377995324,0.8902439024390244,0.0121951219512195,0.1097560975609756
2011-09-02,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.797727751852404,-0.1828004262130215,0.0,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.0714285714285714,0.8,1.0,1.0,-2.154195011097673,1.9798807756895984,0.891566265060241,0.0120481927710843,0.108433734939759
2011-09-09,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",neutral,mixed,0.7130953099249288,-0.1961835123385427,0.0,0.2857142857142857,0.2142857142857142,0.2857142857142857,0.0714285714285714,0.8,1.0,1.0,-1.709789479405315,1.9798807756895984,0.8928571428571429,0.0119047619047619,0.1071428571428571
2011-09-16,neutral_mixed,neutral_mixed,mixed inputs,neutral,mixed,0.6521482043891069,-0.1529923093269379,0.0,0.3571428571428571,0.3571428571428571,0.2857142857142857,0.0714285714285714,0.4,0.5,1.0,-1.6725710402929166,-0.0939182707523136,0.8205128205128205,0.1217948717948717,0.9423076923076924
2011-09-23,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,0.838130299753891,-0.2086137407049306,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.0714285714285714,0.4,0.5,1.0,-1.9589530445103112,-0.0844649394855873,0.8823529411764706,0.0117647058823529,0.1176470588235294
2011-09-30,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.4805763723306589,-0.2113320201223442,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.0714285714285714,0.4,0.5,1.0,-1.025692586988664,-0.074970967270801,0.8837209302325582,0.0116279069767441,0.1162790697674418
2011-10-07,stressed_panic,stressed_panic,"stress state, weak breadth, or deep drawdown",stressed,reversal_friendly,1.349493587990041,-0.1934885923297458,0.0,0.2142857142857142,0.2142857142857142,0.2142857142857142,-0.0714285714285714,0.4,0.5,1.0,-1.0483935601755128,-0.074970967270801,0.8850574712643678,0.0114942528735632,0.1149425287356321
